scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct_x10,7,50,0.05,15,20,0.0001,0.001,True,,402,2113.9819307298444,2113.9820363357617,0.00010560591726971325,2.627012867405802e-07,False,False,True
2021_10pct_x10,7,50,0.05,20,25,0.0001,0.001,True,,402,2113.9820363357617,2113.9818645880996,-0.00017174766207972425,-4.2723299024807026e-07,True,False,True
2021_10pct_x10,7,70,0.07,15,20,0.0001,0.001,True,,400,2080.151061173897,2080.1510656407645,4.466867721930612e-06,1.116716930482653e-08,False,False,True
2021_10pct_x10,7,70,0.07,20,25,0.0001,0.001,True,,400,2080.1510656407645,2080.151078550609,1.2909844372188672e-05,3.227461093047168e-08,False,False,True
2021_10pct_x10,7,90,0.09,15,20,0.0001,0.001,True,,398,2064.8141680551666,2064.8141898895137,2.1834347080584848e-05,5.486016854418304e-08,False,False,True
2021_10pct_x10,7,90,0.09,20,25,0.0001,0.001,True,,398,2064.8141898895137,2064.814137531473,-5.235804064795957e-05,-1.3155286594964715e-07,False,False,True
2021_10pct_x10,7,110,0.11,15,20,0.0001,0.001,True,,396,2060.8738360856196,2061.1073641531916,0.23352806757202416,0.0005897173423535963,False,False,True
2021_10pct_x10,7,110,0.11,20,25,0.0001,0.001,True,,396,2061.1073641531916,2061.1073786873976,1.453420600228128e-05,3.670254040980121e-08,False,False,True
2021_10pct_x10,7,130,0.13,15,20,0.0001,0.001,True,,394,2045.8951851981215,2046.5015187220233,0.606333523901867,0.0015389175733549925,False,False,True
2021_10pct_x10,7,130,0.13,20,25,0.0001,0.001,True,,394,2046.5015187220233,2046.5015307928215,1.2070798220520373e-05,3.06365437069045e-08,False,False,True
2021_10pct_x10,7,150,0.15,15,20,0.0001,0.001,True,,390,2033.4538231223949,2035.337970736982,1.8841476145871638,0.0048311477297106765,False,False,True
2021_10pct_x10,7,150,0.15,20,25,0.0001,0.001,True,,390,2035.337970736982,2035.3379635259469,-7.211035153886769e-06,-1.8489833727914792e-08,False,False,True
2021_10pct_x10,7,170,0.17,15,20,0.0001,0.001,True,,386,2012.1075586773263,2013.1480741711885,1.0405154938621308,0.002695635994461479,False,False,True
2021_10pct_x10,7,170,0.17,20,25,0.0001,0.001,True,,386,2013.1480741711885,2013.14805346835,-2.0702838355646236e-05,-5.363429625815087e-08,False,False,True
2021_10pct_x10,7,190,0.19,15,20,0.0001,0.001,True,,382,1998.7859678412892,1999.2476416722152,0.46167383092597447,0.0012085702380261111,False,False,True
2021_10pct_x10,7,190,0.19,20,25,0.0001,0.001,True,,382,1999.2476416722152,1999.2476516658348,9.993619642045815e-06,2.616130796347072e-08,False,False,True
2021_10pct_x10,7,210,0.21,15,20,0.0001,0.001,True,,378,1991.121750951026,1991.121717534608,-3.341641786391847e-05,-8.840322186221817e-08,False,False,True
2021_10pct_x10,7,210,0.21,20,25,0.0001,0.001,True,,378,1991.121717534608,1991.1217410661377,2.353152967771166e-05,6.225272401511021e-08,False,False,True
2021_10pct_x10,7,230,0.23,15,20,0.0001,0.001,True,,372,1966.8889474321763,1966.8889646077591,1.7175582797790412e-05,4.6170921499436594e-08,False,False,True
2021_10pct_x10,7,230,0.23,20,25,0.0001,0.001,True,,372,1966.8889646077591,1966.8889929074253,2.8299666155362502e-05,7.607437138538307e-08,False,False,True
2021_10pct_x10,7,250,0.25,15,20,0.0001,0.001,True,,366,1949.087422217625,1949.0874247694253,2.551800207584165e-06,6.972131714710833e-09,False,False,True
2021_10pct_x10,7,250,0.25,20,25,0.0001,0.001,True,,366,1949.0874247694253,1949.087434341551,9.572125691192923e-06,2.6153348883040772e-08,False,False,True
