scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct,10,50,0.05,15,20,0.0001,0.001,True,,402,1698.742476980998,1698.742476130292,-8.507058737450279e-07,-2.1161837655348953e-09,False,False,True
2021_10pct,10,50,0.05,20,25,0.0001,0.001,True,,402,1698.742476130292,1698.7424763928668,2.625747583806515e-07,6.531710407478893e-10,False,False,True
2021_10pct,10,70,0.07,15,20,0.0001,0.001,True,,400,1675.421269120932,1675.4212683268945,-7.940375326143112e-07,-1.985093831535778e-09,False,False,True
2021_10pct,10,70,0.07,20,25,0.0001,0.001,True,,400,1675.4212683268945,1675.4212701119197,1.7850252334028482e-06,4.462563083507121e-09,False,False,True
2021_10pct,10,90,0.09,15,20,0.0001,0.001,True,,398,1663.256727970148,1663.3325717123157,0.07584374216776268,0.00019056216625066002,False,False,True
2021_10pct,10,90,0.09,20,25,0.0001,0.001,True,,398,1663.3325717123157,1663.332572963619,1.2513032743299846e-06,3.1439780762059912e-09,False,False,True
2021_10pct,10,110,0.11,15,20,0.0001,0.001,True,,396,1651.7668324490965,1653.3818464502046,1.615014001108193,0.004078318184616649,False,False,True
2021_10pct,10,110,0.11,20,25,0.0001,0.001,True,,396,1653.3818464502046,1653.3818456424929,-8.077117854554672e-07,-2.0396762258976446e-09,False,False,True
2021_10pct,10,130,0.13,15,20,0.0001,0.001,True,,394,1647.8991563719374,1651.0414560100917,3.142299638154327,0.007975379792269865,False,False,True
2021_10pct,10,130,0.13,20,25,0.0001,0.001,True,,394,1651.0414560100917,1651.0414570444082,1.0343164831283502e-06,2.625168738904442e-09,False,False,True
2021_10pct,10,150,0.15,15,20,0.0001,0.001,True,,390,1633.4388311612572,1636.6478365422952,3.2090053810379686,0.00822821892573838,False,False,True
2021_10pct,10,150,0.15,20,25,0.0001,0.001,True,,390,1636.6478365422952,1636.6478379233397,1.3810445125272963e-06,3.5411397757110163e-09,False,False,True
2021_10pct,10,170,0.17,15,20,0.0001,0.001,True,,386,1617.537834052846,1620.5960628270545,3.058228774208601,0.007922872472043008,False,False,True
2021_10pct,10,170,0.17,20,25,0.0001,0.001,True,,386,1620.5960628270545,1620.596061814315,-1.0127396308234893e-06,-2.623677800060853e-09,False,False,True
2021_10pct,10,190,0.19,15,20,0.0001,0.001,True,,382,1606.4312000758364,1608.6282405606903,2.1970404848539147,0.00575141488181653,False,False,True
2021_10pct,10,190,0.19,20,25,0.0001,0.001,True,,382,1608.6282405606903,1608.6282401243388,-4.36351456301054e-07,-1.1422812992174188e-09,False,False,True
2021_10pct,10,210,0.21,15,20,0.0001,0.001,True,,378,1609.17683892021,1610.4630408228916,1.2862019026815688,0.003402650536194626,False,False,True
2021_10pct,10,210,0.21,20,25,0.0001,0.001,True,,378,1610.4630408228916,1610.463040237418,-5.85473571845796e-07,-1.5488718831899364e-09,False,False,True
2021_10pct,10,230,0.23,15,20,0.0001,0.001,True,,372,1590.7820989694587,1591.1900218039818,0.40792283452310585,0.0010965667594707146,False,False,True
2021_10pct,10,230,0.23,20,25,0.0001,0.001,True,,372,1591.1900218039818,1591.1900232314165,1.4274346540332772e-06,3.837189930196982e-09,False,False,True
2021_10pct,10,250,0.25,15,20,0.0001,0.001,True,,366,1583.1245667137193,1583.1245654255033,-1.2882160262961406e-06,-3.5197159188419144e-09,False,False,True
2021_10pct,10,250,0.25,20,25,0.0001,0.001,True,,366,1583.1245654255033,1583.1245687107787,3.2852753975021187e-06,8.976162288257155e-09,False,False,True
