dataset_set,mass_GeV,mass_MeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,confidence_level,cls_alpha,cls_statistic,cls_calibration,combined_mode,eps2_obs_95_ee_channel,minimal_visible_factor,N_eff_BR,BR_ee_minimal,dimuon_correction_applied,eps2_obs_95_minimal_visible,eps2_obs_90_ee_channel_reference,eps2_obs_90_minimal_visible_reference,eps2_95_over_90,p0_analytic,Z_analytic,p0_source,gp_state_sha256_by_dataset,profile_cache_limit_calls,profile_cache_asimov_fixed_nodes
2015+2016+2021,0.060999999999999999,61,0.0025842393613608001,0.002083915875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.8208013267814109e-06,1,1,1,False,2.8208013267814109e-06,2.3283196999228549e-06,2.3283196999228549e-06,1.2115180431943575,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""516c8e03a53a960095557fe1fe8e3c2e1b0149a0b63279831d7815dd564fa6ce"", ""2016"": ""ef433aaf68006ec46e99ea0d1947283f99dcd8ebe786da80a868e6148bc9bcaf"", ""2021"": ""76d6b6909bfc4209a4a18498e7f99964c3fef5d817794f5720a04fe8d4bfb138""}",1,22
2015+2016+2021,0.062,62,0.0026173926744994,0.0020931035,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.6093512418112655e-06,1,1,1,False,3.6093512418112655e-06,3.0381449391717667e-06,3.0381449391717667e-06,1.1880115379864715,0.4663616455466762,0.084419012952798703,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""59b3f2d09cee13d468e081d4f4c94896ab2e1fa1b7aafe79f0ebf39b3a5a6a7e"", ""2016"": ""81de1595546eab07023d709994777ccb10e476711b9f4ac719b181c77ffd04f6"", ""2021"": ""acf0181153b59e093ffec171e37d973554940081f24f05e4960cd7db4ac22e0b""}",1,20
2015+2016+2021,0.063,63,0.0026506851628713001,0.0021024628749999,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,5.2265089693934346e-06,1,1,1,False,5.2265089693934346e-06,4.6094029289380804e-06,4.6094029289380804e-06,1.1338798213063843,0.093412485638666304,1.3200300919108283,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""d3b2f910eda4e5045cb19e793ffab21bd5a648e374391d311fa0f01526904b4b"", ""2016"": ""7afbf801261e9b33dc1b50fde81ac9c9f4ea0429a2f6747bb5e7cc1983ee2fc3"", ""2021"": ""f34eb4ed3d9706d2fe58cb26f7f312f0721a13f5b4931f38980b0590e31934b2""}",1,22
2015+2016+2021,0.064000000000000001,64,0.0026841182514764001,0.0021119939999999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,7.3393570624853887e-06,1,1,1,False,7.3393570624853887e-06,6.7341164199213838e-06,6.7341164199213838e-06,1.0898767714756958,0.0029439698814883999,2.7539575883124776,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""fefb7d9381514ca6223c6c7b8013bea8a04f7141ca6fb1e9c2fb524e27cbda02"", ""2016"": ""a391a2921ac166788fd728e2293c02d9641a253103c00e060d6858b58b1dfc7d"", ""2021"": ""809e121ef77a01244075e645d23acb3f88e1cba3d665053a9211b761a9f47a14""}",1,23
2015+2016+2021,0.065000000000000002,65,0.0027176932764350001,0.0021216968750000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,9.0714197484469024e-06,1,1,1,False,9.0714197484469024e-06,8.4782887691013899e-06,8.4782887691013899e-06,1.069958808375004,3.2591825213041319e-05,3.9932141411659789,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""2c1561bcc11251efc8c218267db6364814d4aa7117a6d87bb2334cf5017907b0"", ""2016"": ""9739e8f136c598fb4680fb3bb9852b57d99fca14530b7a8f6807365413ade411"", ""2021"": ""c02fb8a3fc4bbe27ec9021f61d0eb0bd2f405538aa2a6379fa7dde71dc0102b4""}",1,23
2015+2016+2021,0.066000000000000003,66,0.0027514114849869001,0.0021315714999999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,8.6683946417672656e-06,1,1,1,False,8.6683946417672656e-06,8.1026231676845568e-06,8.1026231676845568e-06,1.0698257172244117,4.437467718164273e-05,3.9194552034965895,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""7bb584113d1fdd81809c4bd1cd22a2f5e837412fc36f5221c52a2b8cc3eb32ba"", ""2016"": ""29c946f2a933137950daa0616b59fa6a2f4ddd1eb68d0e14dbf3e0b8067c5ea1"", ""2021"": ""3e1332a932784c52a38d73acbf3c753834f35dcb778a5a6b0f7d518f5e6c1a10""}",1,23
2015+2016+2021,0.067000000000000004,67,0.0027852740354921001,0.0021416178750000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,7.1435837855119997e-06,1,1,1,False,7.1435837855119997e-06,6.5925794879799443e-06,6.5925794879799443e-06,1.0835794696956913,0.0017399450499956,2.9218232053358104,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""b913a5a250e55fee36a822e73b359a794dcafc1a971000115afb165a12f88177"", ""2016"": ""63adfd24029cfa79f390face76d3c7388edb87ee40092292526402aa658b9ee1"", ""2021"": ""c06007e5f88070042f711ce09fe76cc2f073a0334ab125b7d1c7c7e1f13b65ac""}",1,23
2015+2016+2021,0.068000000000000005,68,0.0028192819974307,0.0021518359999999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,4.9992508558888678e-06,1,1,1,False,4.9992508558888678e-06,4.45319175224651e-06,4.45319175224651e-06,1.1226219606121579,0.053137496041251397,1.6151648878951701,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""3e4e93bc1df447f369f1a5b26a144c4ef6b4b5580d1708fdc4402c9ee7fb1a79"", ""2016"": ""b57659171f93690b4e17e6be699f1f2f83ae0ea9fed26d5cb944bdafc4764e53"", ""2021"": ""ce98206e958c861e64ed912c6215f0bab9c93d83c91af1183d234c8665a23a6c""}",1,22
2015+2016+2021,0.069000000000000006,69,0.0028534363514026002,0.0021622258749999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.7205266714498117e-06,1,1,1,False,2.7205266714498117e-06,2.27011275334688e-06,2.27011275334688e-06,1.1984103729820803,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""b7c5edc9ba64f18410bb8dcedf549da3692750782ce5a743110fc07ef0826d37"", ""2016"": ""2e856875708bfb69546d16504a244b8f49197053b8462c6927a86783566e315a"", ""2021"": ""3c5f124c769d7d05d4be17e2e8e82ee3520470271c0ec012cd3b9a3eec20cd84""}",1,21
2015+2016+2021,0.070000000000000007,70,0.0028877379891278001,0.0021727875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.9025479840245767e-06,1,1,1,False,1.9025479840245767e-06,1.5676550290582404e-06,1.5676550290582404e-06,1.2136266900298347,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""87bb480a3a3547288571074b68e3d7cff8492e7355ea0c1d6079b07d1dc39590"", ""2016"": ""e0eb0e69c703783f29501f066fd7a9a6ea4a4a8f8186924a641496fba5d34c77"", ""2021"": ""46966dc761fb985a7b8a6250f35b860bf31f788af9091471f6da86fa8d6164f9""}",1,22
2015+2016+2021,0.070999999999999994,71,0.0029221877134464002,0.002183520875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.5677231839578147e-06,1,1,1,False,1.5677231839578147e-06,1.2926410285515583e-06,1.2926410285515583e-06,1.2128063006900638,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""8e1ef54b5007c437ad6cd891fdf5fa8037ecf210638b2e7971cb7476df050767"", ""2016"": ""fda6ead06a750c4d0167bcecb669a733fe772270ee1873ad5dfc2d433a8f0242"", ""2021"": ""a9ad79e06a4aa7736d46d4506fbe5ade5b18911a4fb8408a19504c9b841eb4d0""}",1,22
2015+2016+2021,0.071999999999999995,72,0.0029567862383184,0.0021944260000000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.3829835976484506e-06,1,1,1,False,1.3829835976484506e-06,1.1339702931939487e-06,1.1339702931939487e-06,1.2195942044946602,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""f51f9fd0ef720f6525508ebbb80f71034fd21c6eddb66c0940d43306294ea2b9"", ""2016"": ""3be1bf6f126ce1cee30a1bff5b03729d2acb9f43f01f32c9aca78fb32ca95f60"", ""2021"": ""623bd93aad7372d8b9df6af805219ec07ad69083b59e4669734e1e35df7aea8e""}",1,22
2015+2016+2021,0.072999999999999995,73,0.0029915341888236001,0.0022055028750000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.3797019731253132e-06,1,1,1,False,1.3797019731253132e-06,1.1384917259747678e-06,1.1384917259747678e-06,1.2118682478294016,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""dde06438e77e8a97417088f6f82fb9a987a1c8e619863ae4abe6ed4c02a900bc"", ""2016"": ""15583128e81c255149b9b83e03d8f5b34cc3aaa00472eb2195f147b9509dd906"", ""2021"": ""baaf89e9cbb7140a36e1421205f948cecba663d2a66bc3501870567f0e9a6ed0""}",1,22
2015+2016+2021,0.073999999999999996,74,0.0030264321011620001,0.0022167515,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.567109139868462e-06,1,1,1,False,1.567109139868462e-06,1.2912182897063789e-06,1.2912182897063789e-06,1.2136670866277928,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""807587e64df8fbd5856fdcba7206fe6f7e5a708f69c04946e5b6c86c524c3f91"", ""2016"": ""a711bd662fcb9f6039f6da67283b4f4351cb6d7fbb47f1d346656f945a723381"", ""2021"": ""a8cb5c47f00cc2603cf9d62107779019ffba406540df27ffb720a884ebe75e30""}",1,22
2015+2016+2021,0.074999999999999997,75,0.003061480422654,0.0022281718750000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.8603642554359427e-06,1,1,1,False,1.8603642554359427e-06,1.5345605161825208e-06,1.5345605161825208e-06,1.2123107794171024,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""c61c4140b8d31f96fe89ce10733162cfb6cdfb80ab51e559014b6c22f2defbbb"", ""2016"": ""0ad86ee26839efd9b7654b017287166a8e79a070aaa01357af2ad9282badf79b"", ""2021"": ""a941daa940b45ffb6c6641857e657996456549e96cef5c26628ee095f3ccd67b""}",1,22
2015+2016+2021,0.075999999999999998,76,0.0030966795117393,0.002239764,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.4942005538746424e-06,1,1,1,False,2.4942005538746424e-06,2.0789736447310619e-06,2.0789736447310619e-06,1.1997268749394343,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""4c5949c9beb50b50e3981220a461539707b5434963aec451dfc337a3b61f6144"", ""2016"": ""fcfcb6709191498313a1729d1665f61114fcd9e98d30dfb1fade2f9fc60a93d4"", ""2021"": ""102801f6a1018e132656e7c6ca42d24853ec312450f53931e8beb15761f47c41""}",1,21
2015+2016+2021,0.076999999999999999,77,0.0031320296379778001,0.0022515278750000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.2704218459572171e-06,1,1,1,False,3.2704218459572171e-06,2.8238831689959415e-06,2.8238831689959415e-06,1.1581293028918214,0.225268073316401,0.75452148949398079,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""9836da65d7797d52fb934a2aa65709a6b4c67fcb7ca5027140e194f3d48be1d0"", ""2016"": ""de0cfecf9bc3d2edf1b4678a3d78730e9d68681abb52d7d18852929d557aa312"", ""2021"": ""07fb71d4aa2e3e9809f58e3a2d6c410cdfcf858d60ac2ec333367aa4fd3111d2""}",1,22
2015+2016+2021,0.078,78,0.0031675309820498,0.0022634635,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,4.1537939683735645e-06,1,1,1,False,4.1537939683735645e-06,3.6951381631611032e-06,3.6951381631611032e-06,1.12412412877685,0.058942403980740403,1.5637137467216951,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""78e31ec888b0b596a9d4ee2afb334e9dc7583a97f0130d76385d7b748ea3190e"", ""2016"": ""c2a20879369c57c81ec22396308abf77e61b5d08de83bc5dc93b3a210936023f"", ""2021"": ""1bea3a8090227a00703f46cdbc8066728bd7f64d9578388b8fb4c7786a7a0ba2""}",1,22
2015+2016+2021,0.079000000000000001,79,0.0032031836357549002,0.0022755708750000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,4.8442282184743865e-06,1,1,1,False,4.8442282184743865e-06,4.3778293441685295e-06,4.3778293441685295e-06,1.1065365590203105,0.017623283192932899,2.10551427109012,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""4f88b374e563705f5471a09a9f707f947a4b1570ae67ea7a4c90351541759a1b"", ""2016"": ""895cb34232890eeae72c5718b4725753b0f95a9051f98b3e92668c712285e491"", ""2021"": ""e650abd6edcd66f6d0690f719b5f696f589ec5767919517108cd60cb00eed5f6""}",1,22
2015+2016+2021,0.080000000000000002,80,0.0032389876020134001,0.0022878500000000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,4.7813312108634982e-06,1,1,1,False,4.7813312108634982e-06,4.3239536998578363e-06,4.3239536998578363e-06,1.1057776152923884,0.0166061023537095,2.1295085929792177,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""ec37f0db4fab6399c6e30d854e194b9b2dfad72aed0748103cb8a799e067830d"", ""2016"": ""ed456d9622933fd7834d90a7c12a26ca388a22459aec014e0f226fe451a5834d"", ""2021"": ""b1921eed8ad414f649427e474ce16658755b70b28776dff8099974540fd5b632""}",1,22
2015+2016+2021,0.081000000000000003,81,0.0032749427948655001,0.0023003008749999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,4.5272662960850146e-06,1,1,1,False,4.5272662960850146e-06,4.0698291964690428e-06,4.0698291964690428e-06,1.1123971246785593,0.027148205488759899,1.9244643035713913,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""b36ae82091d931babcbdd19f53f7aafadc08e19497e4f6fd0115881cfe76a811"", ""2016"": ""c891c39f123b4f51d60f1575f5bc89c128b849677a392b56757e6beb2cb2030c"", ""2021"": ""c0a5f710de4c69c923ddf92fab72de00484ea935a4c97cc0dc84ce4dff8d2db7""}",1,22
2015+2016+2021,0.082000000000000003,82,0.0033110490394707001,0.0023129234999999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.7189365163339631e-06,1,1,1,False,3.7189365163339631e-06,3.273910151697193e-06,3.273910151697193e-06,1.1359311477763276,0.1009110763561428,1.2763773677685539,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""cd384a23cf950d9061b3a75cda258e5fd3a64cb396f0d26c3b3572c5c9c069db"", ""2016"": ""0810bdbc32bf35433eeed1b51d2cfbd8e91dc3adea0c7039e6bcc564f0a38f06"", ""2021"": ""54cf64aa5a5753f5780ed261b37bb79f81c6912dcf22940f12e36461e58848a0""}",1,22
2015+2016+2021,0.083000000000000004,83,0.0033473060721092001,0.0023257178750000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.7287489953569318e-06,1,1,1,False,2.7287489953569318e-06,2.3191684817982414e-06,2.3191684817982414e-06,1.1766066229225007,0.36990308164063412,0.33211004780746289,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""0e0622b42c18e55f60abba6ec2bb8f89d34d7bffaa8a1d7c0f19a6b22fcc0eea"", ""2016"": ""41db5c976dc6253f483e5e9415df42f64dfbcdcc915f0d7f73b8292d268cd1d3"", ""2021"": ""94a33b58736814c804867fd779d7ac1769bce6a2aaeb70d86f2024901ee3f1e7""}",1,22
2015+2016+2021,0.084000000000000005,84,0.0033837135401812001,0.0023386840000000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.1553947280942372e-06,1,1,1,False,2.1553947280942372e-06,1.7947630630210993e-06,1.7947630630210993e-06,1.2009355287633854,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""8aac4c5309fd97ace26f551db1d76141285b61f798c1d6f1a6571e9fb45ed935"", ""2016"": ""6c8d6169944147373d59252270a1802b8440a7cb2c8cda8e77b7e7edb7e6bbf4"", ""2021"": ""cfc9067e95df885666c66bbed90f50cc45eca04535702e9116863cf6f8ed93bb""}",1,20
2015+2016+2021,0.085000000000000006,85,0.0034202710022063001,0.002351821875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.1388029508362516e-06,1,1,1,False,2.1388029508362516e-06,1.7716423407635917e-06,1.7716423407635917e-06,1.2072430770165556,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""47247648eba9d0efb6f89ae510d0b656ca8fb743453786dffd25a16f1bebd64f"", ""2016"": ""ebfcb95497decefed76b23f482049e7284f4345fa0050c8baa3e607c78e9f55b"", ""2021"": ""e6defb2b20879d3da1f6e670dab154cbcb19e55fb2bc37937c00bd82577e1b02""}",1,22
2015+2016+2021,0.085999999999999993,86,0.0034569779278249002,0.0023651315000000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.0018908844841884e-06,1,1,1,False,2.0018908844841884e-06,1.6630978593261058e-06,1.6630978593261058e-06,1.203712020467252,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""72386ca45d012b9cc9fa1679109007a0da009fbd84feb5fa5160aac7f26e3c0b"", ""2016"": ""e8d5db788b709254e863de192689485bef858f30a79306b84d3ac066938092b1"", ""2021"": ""b24a9621af2e37d6c53b134e22af75f18a0d7cbbc8ae85fdcf44dfbcc15575fa""}",1,22
2015+2016+2021,0.086999999999999994,87,0.0034938336977969001,0.002378612875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.9074557084190151e-06,1,1,1,False,1.9074557084190151e-06,1.5830101731435571e-06,1.5830101731435571e-06,1.2049548011628826,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""2c23f44cfc6ae74deae492ae5ac0ce76a754eeb5a9c33265e00cb9aae6121793"", ""2016"": ""d8f1b0417dbcc06c23e62ddbfe2808ffc73ed9c49c2865d8ed1f24014bf07fc3"", ""2021"": ""215f0bbc68ef71956ce10e17be54a77997b857d057c9212a167a5fc511c0beb6""}",1,22
2015+2016+2021,0.087999999999999995,88,0.0035308376040020001,0.0023922660000000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.0025543716900505e-06,1,1,1,False,2.0025543716900505e-06,1.6658488135095563e-06,1.6658488135095563e-06,1.2021225188323865,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""268768db5b636e5bbe64b003db3ffd3a7679fe4ed52f8ce5327a1fa640a75725"", ""2016"": ""84169f5291060c657567ee8029e0857777eae135053d448ec1fcba06b154446d"", ""2021"": ""d7571e8b29b2bb22a393295874875bfa9dc3ac6c20b8ded2438bc4c1da1fd286""}",1,22
2015+2016+2021,0.088999999999999996,89,0.0035679888494406001,0.002406090875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.2248986389929674e-06,1,1,1,False,2.2248986389929674e-06,1.8546972242568097e-06,1.8546972242568097e-06,1.1996020751497594,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""4de8e80ec2b6a097725b4314eecac65a3627649e7e61e973e868d6bf48e9d26d"", ""2016"": ""d57eb1ba9959cfdb770849c4c805cb74e0a11cb7b6be6585ca5a493ff4465e9b"", ""2021"": ""cb3d95dee73d5ae1c6365e99b705093576d099295e75791dc0e14574d1cd7fff""}",1,22
2015+2016+2021,0.089999999999999997,90,0.0036052865482324001,0.0024200875000000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.7465172640707139e-06,1,1,1,False,2.7465172640707139e-06,2.3474448183774331e-06,2.3474448183774331e-06,1.1700029080850223,0.31656701666447951,0.47732033430190879,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2015"": ""1e1d9ace71ca0fba1560ab5792934893701f2850b86b6614269aa59ad850370c"", ""2016"": ""df03e14f2a60e5b88b06defd412e760f2e38645e442dc7ed4c1728ff37394d3b"", ""2021"": ""590dffa16a8702a93f89b03f00fa1371023d8d38228193f72a2d38242d97190b""}",1,22
2016+2021,0.090999999999999998,91,0.0030887404241449002,0.0024342558750000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.2751856773286124e-06,1,1,1,False,3.2751856773286124e-06,2.861226337427733e-06,2.861226337427733e-06,1.1446789911325339,0.1490160347371729,1.0406628094926895,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""0ebce7a1af857593cf5f6ba95a2308036a64529d9349437b0c5d4de2846dc0ab"", ""2021"": ""996807c689107e9be87e078b2810d77e711a7dfda0f95b1a915c5d83904b454e""}",1,22
2016+2021,0.091999999999999998,92,0.0031185122707199,0.0024485959999999002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.4508968192636109e-06,1,1,1,False,3.4508968192636109e-06,3.0266657482209935e-06,3.0266657482209935e-06,1.1401644933180914,0.1104253908323283,1.2242689617792579,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""149b81d158cf2ef6d379f6993d08929e9ad14bf3042c1a3474d9e9d784235d8d"", ""2021"": ""6c781d25f96e412a727bda5c6450be65c1ca206ffff72f600df70ea68c173f59""}",1,22
2016+2021,0.092999999999999999,93,0.003148499010945,0.0024631078749999002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.3382165548965354e-06,1,1,1,False,3.3382165548965354e-06,2.9208736232192511e-06,2.9208736232192511e-06,1.1428829129612628,0.13212810213648529,1.1163877278760868,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""59f6bc6ca1b0f2392522858ea93e6dad1fdd66824b50e748f736098aa6a53c18"", ""2021"": ""a08626640d007b67a3d9fd694ae48bcff05c60985aaf80b4fa3a1c8100aafbc4""}",1,22
2016+2021,0.094,94,0.0031786987827198002,0.0024777915000000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.9172390000132681e-06,1,1,1,False,2.9172390000132681e-06,2.515446441863511e-06,2.515446441863511e-06,1.159730118464418,0.24417552035705001,0.69293388958521385,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""bcf35f81803e6c170310848615bb2c6939963c67f949f723e37c37efb452ebc1"", ""2021"": ""5d2270175bdbd3cdd1a28102903ffe396268ca68f725f41f6514c83e70a91b77""}",1,22
2016+2021,0.095000000000000001,95,0.0032091095906250002,0.0024926468749999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.5584213442092013e-06,1,1,1,False,2.5584213442092013e-06,2.1723584044773607e-06,2.1723584044773607e-06,1.1777160430507885,0.37995353418225009,0.30560282620925638,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""ac90fd887f4c28074fb10c59b210487dfeeb9afc393d13a7b296d4ea3f1dd8e1"", ""2021"": ""79472a4513dc19e9a50bb8dea14be8ed158052b203cf410c07a9a2103539f100""}",1,21
2016+2021,0.096000000000000002,96,0.0032397293059200001,0.0025076740000000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.0668110387869468e-06,1,1,1,False,2.0668110387869468e-06,1.7172073200005812e-06,1.7172073200005812e-06,1.2035885327965219,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""27da7b4afb42ddbad19c921a659dcf1d89146360c19cf9ebb3402a85e1b4bd0c"", ""2021"": ""b47ea07fb55d5a85d72596cd74e2223bd3e72b645b7a998c2ad5b6dd37cedc35""}",1,22
2016+2021,0.097000000000000003,97,0.0032705556665449001,0.0025228728750000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.8115455594836454e-06,1,1,1,False,1.8115455594836454e-06,1.4963664112757086e-06,1.4963664112757086e-06,1.2106296598432964,0.49986225840519077,0.00034526698300120002,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""0c16d75167f13227aa29b0b9720e2c53c0b159492331cd7935ec5d4682428094"", ""2021"": ""99300f1a883458ed6d352ed62be003ae25728c9eef6fc432182a9b23596f84be""}",1,22
2016+2021,0.098000000000000004,98,0.0033015862771200001,0.0025382435000000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.6907347722693475e-06,1,1,1,False,1.6907347722693475e-06,1.3942226325713348e-06,1.3942226325713348e-06,1.2126720172022754,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""7f783dbc56766cac250f4b1bdd1e8ea242dc53cb9485c6c41cc578c22fc0449c"", ""2021"": ""3e3498e1be6f487c5df595b5061341bbead904ec77a4095eb0b88b45251ad80d""}",1,22
2016+2021,0.099000000000000005,99,0.0033328186089449001,0.0025537858749999,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.7411342937295799e-06,1,1,1,False,1.7411342937295799e-06,1.4363136980542271e-06,1.4363136980542271e-06,1.2122242488450072,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""bc08c32787728d8a661be4c3b16575ea2474d3927cf288900f8d893e2096cdd9"", ""2021"": ""f3720c5a2cd0baa36cbd40bc78503059438d3132118bc3ebb1e7b38ff1779935""}",1,22
2016+2021,0.10000000000000001,100,0.0033642500000000001,0.0025695000000000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.7785513990140025e-06,1,1,1,False,1.7785513990140025e-06,1.4685446486129382e-06,1.4685446486129382e-06,1.2110979401912432,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""fbf37adc3ceafeee6aef17c6083c7d2613be5c0d58bb516716aeaf2ba30132c3"", ""2021"": ""61582de66912f54fc68e30c13ff6598325218abe1d29fd086249fc490d26ad33""}",1,22
