dataset,mass_MeV,sigma_x,ell_lower,ell_upper,k_min,k_max,upper_floor_active
2015,50.329512893982795,0.05010985906481169,0.05010985906481169,0.40087887251849352,1,8,False
2015,50.532951289398277,0.05011687581138391,0.05011687581138391,0.40093500649107128,1,8,False
2015,50.736389684813751,0.050123836239023056,0.050123836239023056,0.40099068991218445,1,8,False
2015,50.939828080229219,0.050130741023073355,0.050130741023073355,0.40104592818458684,1,8,False
2015,51.143266475644694,0.050137590828123635,0.050137590828123635,0.40110072662498908,1,8,False
2015,51.346704871060162,0.050144386308220934,0.050144386308220934,0.40115509046576747,1,8,False
2015,51.550143266475636,0.050151128107080556,0.050151128107080556,0.40120902485664445,1,8,False
2015,51.753581661891118,0.050157816858285909,0.050157816858285909,0.40126253486628727,1,8,False
2015,51.957020057306586,0.050164453185489677,0.050164453185489677,0.40131562548391742,1,8,False
2015,52.160458452722061,0.050171037702606558,0.050171037702606558,0.40136830162085246,1,8,False
2015,52.363896848137529,0.050177571014002886,0.050177571014002886,0.40142056811202309,1,8,False
2015,52.567335243553003,0.050184053714681376,0.050184053714681376,0.40147242971745101,1,8,False
2015,52.770773638968485,0.050190486390462308,0.050190486390462308,0.40152389112369846,1,8,False
2015,52.974212034383946,0.050196869618158502,0.050196869618158502,0.40157495694526801,1,8,False
2015,53.177650429799428,0.050203203965749399,0.050203203965749399,0.40162563172599519,1,8,False
2015,53.381088825214889,0.05020948999255026,0.05020948999255026,0.40167591994040208,1,8,False
2015,53.58452722063037,0.050215728249372038,0.050215728249372038,0.4017258259949763,1,8,False
2015,53.787965616045845,0.050221919278688798,0.050221919278688798,0.40177535422951038,1,8,False
2015,53.991404011461313,0.050228063614791374,0.050228063614791374,0.40182450891833099,1,8,False
2015,54.194842406876788,0.050234161783940134,0.050234161783940134,0.40187329427152108,1,8,False
2015,54.398280802292255,0.05024021430451775,0.05024021430451775,0.401921714436142,1,8,False
2015,54.60171919770773,0.050246221687174852,0.050246221687174852,0.40196977349739882,1,8,False
2015,54.805157593123212,0.050252184434973923,0.050252184434973923,0.40201747547979139,1,8,False
2015,55.008595988538673,0.050258103043529623,0.050258103043529623,0.40206482434823698,1,8,False
2015,55.212034383954155,0.050263978001144682,0.050263978001144682,0.40211182400915746,1,8,False
2015,55.415472779369615,0.050269809788948461,0.050269809788948461,0.40215847831158769,1,8,False
2015,55.618911174785097,0.050275598881022621,0.050275598881022621,0.40220479104818097,1,8,False
2015,55.822349570200572,0.050281345744533468,0.050281345744533468,0.40225076595626774,1,8,False
2015,56.02578796561604,0.050287050839857628,0.050287050839857628,0.40229640671886102,1,8,False
2015,56.229226361031515,0.05029271462070195,0.05029271462070195,0.4023417169656156,1,8,False
2015,56.432664756446982,0.050298337534228299,0.050298337534228299,0.40238670027382639,1,8,False
2015,56.636103151862457,0.050303920021165904,0.050303920021165904,0.40243136016932723,1,8,False
2015,56.839541547277939,0.050309462515930825,0.050309462515930825,0.4024757001274466,1,8,False
2015,57.0429799426934,0.050314965446737858,0.050314965446737858,0.40251972357390287,1,8,False
2015,57.246418338108882,0.050320429235708897,0.050320429235708897,0.40256343388567117,1,8,False
2015,57.449856733524349,0.050325854298981731,0.050325854298981731,0.40260683439185385,1,8,False
2015,57.653295128939824,0.050331241046817521,0.050331241046817521,0.40264992837454017,1,8,False
2015,57.856733524355306,0.050336589883701599,0.050336589883701599,0.40269271906961279,1,8,False
2015,58.060171919770767,0.05034190120844606,0.05034190120844606,0.40273520966756848,1,8,False
2015,58.263610315186249,0.050347175414289236,0.050347175414289236,0.40277740331431389,1,8,False
2015,58.467048710601709,0.050352412888991616,0.050352412888991616,0.40281930311193292,1,8,False
2015,58.670487106017191,0.050357614014931773,0.050357614014931773,0.40286091211945418,1,8,False
2015,58.873925501432666,0.050362779169199179,0.050362779169199179,0.40290223335359343,1,8,False
2015,59.077363896848134,0.05036790872368524,0.05036790872368524,0.40294326978948192,1,8,False
2015,59.280802292263608,0.050373003045171227,0.050373003045171227,0.40298402436136982,1,8,False
2015,59.484240687679076,0.050378062495420206,0.050378062495420206,0.40302449996336165,1,8,False
2015,59.687679083094551,0.050383087431256524,0.050383087431256524,0.40306469945005219,1,8,False
2015,59.891117478510019,0.050388078204654185,0.050388078204654185,0.40310462563723348,1,8,False
2015,60.094555873925493,0.050393035162816346,0.050393035162816346,0.40314428130253077,1,8,False
2015,60.297994269340975,0.050397958648259245,0.050397958648259245,0.40318366918607396,1,8,False
2015,60.501432664756436,0.050402848998887251,0.050402848998887251,0.40322279199109801,1,8,False
2015,60.704871060171918,0.050407706548071918,0.050407706548071918,0.40326165238457534,1,8,False
2015,60.908309455587379,0.050412531624727475,0.050412531624727475,0.4033002529978198,1,8,False
2015,61.11174785100286,0.050417324553386322,0.050417324553386322,0.40333859642709058,1,8,False
2015,61.315186246418335,0.050422085654269644,0.050422085654269644,0.40337668523415715,1,8,False
2015,61.518624641833803,0.050426815243360235,0.050426815243360235,0.40341452194688188,1,8,False
2015,61.722063037249278,0.050431513632471781,0.050431513632471781,0.40345210905977424,1,8,False
2015,61.925501432664745,0.050436181129318136,0.050436181129318136,0.40348944903454509,1,8,False
2015,62.12893982808022,0.050440818037579049,0.050440818037579049,0.40352654430063239,1,8,False
2015,62.332378223495702,0.050445424656967663,0.050445424656967663,0.40356339725574131,1,8,False
2015,62.53581661891117,0.050450001283293577,0.050450001283293577,0.40360001026634862,1,8,False
2015,62.739255014326645,0.050454548208527683,0.050454548208527683,0.40363638566822146,1,8,False
2015,62.942693409742112,0.05045906572086345,0.05045906572086345,0.4036725257669076,1,8,False
2015,63.146131805157587,0.050463554104776875,0.050463554104776875,0.403708432838215,1,8,False
2015,63.349570200573069,0.05046801364108866,0.05046801364108866,0.40374410912870928,1,8,False
2015,63.55300859598853,0.050472444607020162,0.050472444607020162,0.40377955685616129,1,8,False
2015,63.756446991404012,0.050476847276252457,0.050476847276252457,0.40381477821001965,1,8,False
2015,63.959885386819472,0.050481221918982744,0.050481221918982744,0.40384977535186195,1,8,False
2015,64.163323782234954,0.050485568801977632,0.050485568801977632,0.40388455041582105,1,8,False
2015,64.366762177650429,0.050489888188630427,0.050489888188630427,0.40391910550904342,1,8,False
2015,64.57020057306589,0.050494180339011763,0.050494180339011763,0.4039534427120941,1,8,False
2015,64.773638968481379,0.050498445509923773,0.050498445509923773,0.40398756407939018,1,8,False
2015,64.977077363896839,0.050502683954948502,0.050502683954948502,0.40402147163958801,1,8,False
2015,65.180515759312314,0.050506895924501638,0.050506895924501638,0.4040551673960131,1,8,False
2015,65.383954154727789,0.050511081665879143,0.050511081665879143,0.40408865332703314,1,8,False
2015,65.587392550143264,0.050515241423308321,0.050515241423308321,0.40412193138646657,1,8,False
2015,65.790830945558739,0.050519375437991787,0.050519375437991787,0.4041550035039343,1,8,False
2015,65.994269340974199,0.050523483948156755,0.050523483948156755,0.40418787158525404,1,8,False
2015,66.197707736389674,0.050527567189100342,0.050527567189100342,0.40422053751280274,1,8,False
2015,66.401146131805163,0.050531625393233082,0.050531625393233082,0.40425300314586465,1,8,False
2015,66.604584527220624,0.050535658790125115,0.050535658790125115,0.40428527032100092,1,8,False
