scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,A_up_wald90,eps2_up_wald90,A_up_wald90_over_sigmaA_ref,A_up_wald90_minus_injected_over_sigmaA_ref,p0_wald_local,upper_limit_diagnostic,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,gp_support_mode,gp_support_low_GeV,gp_support_high_GeV,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
2016_full,16,0.044,0.0,0.0,reference_bonly,2,3492687113,12,True,False,,2242.266516106364,0.16622988420726797,33.133103458838676,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,23327.474413570537,23290.579687897873,33808.175992771896,1.4492857389269844,1.4492857389269844,-81920442.58651046,34,860256758.5679823,1136306318.4953713,0,,686,39,647,0.03,0.21,0.0002500000000000002,0,635.0,354855.0,d3b09680fa41f10b7441792a7fbd41d2925ec90e5db93333d0da74d44e56e03d,False,False,False,False,True,-0.011330364116869534,-4.098373703279999e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,23327.474413570537,matched_refit_bonly_multistart_v1,3,2.9752695591395334e-05,0.0,2.052921297177981e-05,64709.83200290257,5.694752457998073e-05,2.7739750500061953,2.7739750500061953,0.0736289010165063,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.4492857389269844,0.0,0.32483819504321,4.331175933909466,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,16,0.044,2.0,46654.948827141074,injected_refit,0,3880859371,12,True,False,,2242.296450379603,0.16602312883189901,33.150206471186685,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,23541.021044285073,23327.474413570537,80036.55491628993,3.399876104172634,1.418018616369774,-82481532.017425,34,860256758.5679823,1136306318.4953713,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",686,39,647,0.03,0.21,0.0002500000000000002,0,635.0,354855.0,4f58c96f7813f525ea380d2bd094e1dfa80aed537b05e66bb74c544be680ad45,False,False,False,False,True,-0.011851074828601028,-4.226886245399893e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,23327.474413570537,matched_refit_bonly_multistart_v1,3,7.043572108467155e-05,4.105842594355962e-05,2.0717143485971882e-05,110210.10942907893,9.698978843575608e-05,4.724476703957512,2.7244767039575124,0.00033708196464950766,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.399876104172634,0.0,0.3244341639433231,4.325788852577641,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2116945611.0,2.0,2242.266516106364,0.16622988420726797,33.133103458838676,46972.0,45735.0,1237.0,c3c2ebb02bf1033b6fa75a4bf578f6989bd63fb28158b6aac33a8821b35748c6
2016_full,16,0.044,5.0,116637.37206785269,injected_refit,0,307814215,12,True,False,,2242.4744463710995,0.16559087310962964,33.196790223935835,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,23917.183687816512,23327.474413570537,147631.99400769197,6.172632862409138,1.2959143661896966,-83316883.11281851,34,860256758.5679823,1136306318.4953713,0,,686,39,647,0.03,0.21,0.0002500000000000002,0,635.0,354855.0,47a446227414af4828b8f8dabe4c5b4f77aa776fb212a5502749493c561ae718,False,False,False,False,True,-0.009751969710772343,-3.3903141131176333e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,23327.474413570537,matched_refit_bonly_multistart_v1,3,0.00012992270799231092,0.00010264606485889905,2.104818330983692e-05,178283.09826147932,0.0001568970403135231,7.642623247622761,2.642623247622761,3.358102328331346e-10,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.172632862409138,0.0,0.3235894712498961,4.314526283331949,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,4053872782.0,2.0,2242.266516106364,0.16622988420726797,33.133103458838676,116806.0,113765.0,3041.0,0bf8dad8a63163771dfd1734c8b7b7cdeb6ef29499f44fceb225157b0b6aac16
2016_full,16,0.049,0.0,0.0,reference_bonly,1,3788947223,12,True,False,,2215.6780859788355,0.16408933942242893,33.278578692662876,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,26557.81496899609,26629.7835577329,-81987.12563182338,-3.087118640126687,-3.087118640126687,-128890720.2057619,38,1181843577.827912,1738484133.518578,0,,682,57,625,0.03,0.21,0.0002500000000000002,0,635.0,354855.0,4939d0d789b85701ad1e8f7ee3d75f05efc24a33cc0faa4e397dbeb58b50560a,False,False,False,False,True,-0.023420528107470938,-6.59175599557023e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,26557.81496899609,matched_refit_bonly_multistart_v1,3,-4.716012303539797e-05,0.0,1.5276420679920045e-05,24750.325710857625,1.423672798253533e-05,0.931941341550555,0.931941341550555,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.087118640126687,0.0,0.32779680863062205,4.3706241150749605,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,16,0.049,2.0,53115.62993799218,injected_refit,0,3106892600,12,True,False,,2215.7154444357843,0.16359998820515695,33.33602424075848,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,26946.509902923073,26557.81496899609,-29725.887437136826,-1.103144249263696,-3.0742948780221298,-129542755.00497195,38,1181843577.827912,1738484133.518578,0,,682,57,625,0.03,0.21,0.0002500000000000002,0,635.0,354855.0,8da2dd94672c352e8b3c3437d07784a493fe56b83e406121388e75f36af9a41c,False,False,False,False,True,-0.019582896420833693,-5.373411628260776e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,26557.81496899609,matched_refit_bonly_multistart_v1,3,-1.709873956512538e-05,3.055284135984009e-05,1.5500003355443403e-05,32858.669488305124,1.8900758916793407e-05,1.2372504864072864,-0.7627495135927135,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.1031442492636963,0.0,0.3268192450187148,4.357589933582863,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1946799260.0,1.0,2215.6780859788355,0.16408933942242893,33.278578692662876,53031.0,51761.0,1270.0,c4e97661095523727ac8eb6df7421e8fefc9a0e52219ee947754b06ea58100f8
2016_full,16,0.049,5.0,132789.07484498044,injected_refit,0,2441731031,12,True,False,,2215.6917237184766,0.16296844009916897,33.42110384348794,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,27483.791663814925,26557.81496899609,47061.121257585735,1.7123227330945847,-3.119218579300463,-130523625.09256247,38,1181843577.827912,1738484133.518578,0,,682,57,625,0.03,0.21,0.0002500000000000002,0,635.0,354855.0,313d8f8597cdb69da26361da6450c7fb581a3f1b4679806b858ad4ee786128bd,False,False,False,False,True,-0.01977851082041335,-5.245429669585596e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,26557.81496899609,matched_refit_bonly_multistart_v1,3,2.7070204639910696e-05,7.638210339960023e-05,1.5809055218806934e-05,82974.05750089503,4.772781982942862e-05,3.1242802767381255,-1.8757197232618745,0.04341860475901895,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.2876772669054155,0.0,0.3255576185512779,4.340768247350372,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1527965225.0,1.0,2215.6780859788355,0.16408933942242893,33.278578692662876,132552.0,129585.0,2967.0,ab8855977c3357d068ced00421b1a9306e4d55662be4c76b3a31ff4c3f85f504
2016_full,16,0.054,0.0,0.0,reference_bonly,0,699250212,12,True,False,,2200.953087106744,0.17891526849898465,32.55763883899693,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,19963.015124578564,19973.052291514505,-32628.46060636673,-1.6344455185126021,-1.6344455185126021,-157419798.94285205,40,1351011945.7550654,2190118434.5638604,0,,680,76,604,0.03,0.21,0.0002500000000000002,0,635.0,354855.0,1236fe873f475113b6542ff1a0127ed7004bd1789ab1af4ced651cd9a51decab,False,False,False,False,True,-0.028359631079068866,-1.924799420845104e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_replicated_initial3,,True,19963.015124578564,matched_refit_bonly_multistart_v1,3,-1.4898034778134888e-05,0.0,9.115039081689658e-06,22187.945857446673,1.013093424870659e-05,1.11145263974322,1.11145263974322,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.6344455185126021,0.0,0.36337376083112666,4.844983477748355,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,16,0.054,2.0,39926.03024915713,injected_refit,0,90783233,12,True,False,,2201.239057484008,0.17919802809505353,32.56282987064545,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,19916.08314829046,19963.015124578564,5385.9576433932025,0.2704325746830153,-1.734280397836597,-157913176.06387126,40,1351011945.7550654,2190118434.5638604,0,,680,76,604,0.03,0.21,0.0002500000000000002,0,635.0,354911.0,82d493c84a01b5f1b9eb9c3f16369b1ec42aea3599ba5ac53ff853dabb9bc644,False,False,False,False,True,-0.02677455779189548,-1.8296366293979763e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,19963.015124578564,matched_refit_bonly_multistart_v1,3,2.4592083964015216e-06,1.8230078163379316e-05,9.093610114403034e-06,36241.31268984909,1.6547649715147107e-05,1.8154227937857244,-0.18457720621427554,0.3934137411950769,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.7295674253169846,0.0,0.3639480405932545,4.852640541243392,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,315400008.0,0.0,2200.953087106744,0.17891526849898465,32.55763883899693,39825.0,38751.0,1074.0,3eb9b7f1e7f91821c3fff69726cd96a8aea4c637ac03bd8022055d2ae04db5f0
2016_full,16,0.054,5.0,99815.07562289282,injected_refit,0,2038990359,12,True,False,,2201.3325526247686,0.179887747215003,32.56518248131232,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,19773.094383095355,19963.015124578564,60582.29025287425,3.063875035394964,-1.9841500075759475,-158650374.46772638,40,1351011945.7550654,2190118434.5638604,0,,680,76,604,0.03,0.21,0.0002500000000000002,0,635.0,354988.0,07cbe079f5c7c566c750114aef001ea7650f9bcf00ad591662421e94b3e09817,False,False,False,False,True,-0.033912197339068584,-2.360008430528289e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,19963.015124578564,matched_refit_bonly_multistart_v1,3,2.766165030017593e-05,4.5575195408448296e-05,9.028321971561763e-06,85934.84367251964,3.9237532690615736e-05,4.3047026281474,-0.6952973718526003,0.0010924507775912863,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.9361249646050358,0.0,0.36534884798457334,4.871317973127644,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2392902780.0,0.0,2200.953087106744,0.17891526849898465,32.55763883899693,99290.0,96632.0,2658.0,c2df1aecadfb0222f42e1f6d7960635addd428e372f7053acc988ccbce517deb
2016_full,16,0.059,0.0,0.0,reference_bonly,0,2968179896,12,True,False,,2182.8377749152623,0.18292931823093983,32.68531946269589,1e-08,1e+18,0.03649001309630249,0.48653350795069983,0.1332426886433587,1.0,18717.089410220768,18679.3264371046,65064.31243020442,3.476198195360172,3.476198195360172,-181237255.76041552,44,1407484071.1392305,2492930390.4697323,0,,676,94,582,0.03,0.21,0.0002500000000000002,0,635.0,346677.0,cb0d36832fedaea4e5181ee281ff18f6ccbfb4c8c0fcc36596179a8b0f7880ed,False,False,False,False,True,-0.0280644229415486,-2.327225554797481e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_replicated_initial3,,True,18717.089410220768,matched_refit_bonly_multistart_v1,3,2.609953036753049e-05,0.0,7.50806740604337e-06,89053.9399219057,3.572259388483191e-05,4.757894668883527,4.757894668883527,0.0002542881438590452,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.476198195360172,0.0,0.3759850354427715,5.01313380590362,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
