scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,study_id,mass_MeV,top_branch_replicates,n_attempts,analytic_mean,analytic_lane,truth_model,truth_function_tag
2016_full,-1,0.044,0.0,0.0,reference_bonly,1,654100986,12,True,False,,2590.1600626837617,0.1951257136068743,32.54948972874284,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,15194.014719402408,15205.040685943928,-14320.42669150735,-0.9425044634990707,-0.9425044634990707,-81925741.79195218,34,860162701.5271664,1136182079.2973485,0,,682,35,647,0.031,0.21,0.0002500000000000002,0,701.2426974319171,354215.1438503383,fdb4341723fd2c12f88ba966d0190f43882c8bce4cf11ff162d55b4edbdb94cc,False,False,False,False,True,-0.00968632566477731,-8.397142843183169e-09,v4p9p7_2016_support_combined_100toy_20260902,44.0,3,3,True,threshold_qualified,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail
2016_full,-1,0.049,0.0,0.0,reference_bonly,1,2047718015,12,True,False,,2564.3348267433885,0.1928569953857825,32.70406867228868,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,16328.110980092362,16306.563530129653,33476.78222464687,2.0502544516914782,2.0502544516914782,-128902135.15759163,38,1181907664.7197711,1738578404.9151943,0,,678,53,625,0.031,0.21,0.0002500000000000002,0,701.2426974319171,354215.1438503383,6fa2f38e079602dcb47d531711884ca2c295992b13b01d8795ec7f0db8725e5b,False,False,False,False,True,-0.018181600083297552,-1.4327095354734985e-08,v4p9p7_2016_support_combined_100toy_20260902,49.0,3,3,True,threshold_qualified,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail
2016_full,-1,0.054,0.0,0.0,reference_bonly,0,2441084178,12,True,False,,2552.031183364302,0.19099131266260969,32.683213655133216,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,17104.151203021094,17126.42852216864,-45783.75396988922,-2.6767627008467083,-2.6767627008467083,-157477951.6402799,40,1351533588.816075,2190964067.4154196,0,,676,72,604,0.031,0.21,0.0002500000000000002,0,701.2426974319171,354215.1438503383,ec2d7f6ca300026b47627e74853c662eec683781e527cb380f15103fe7d821a7,False,False,False,False,True,-0.030484943393242616,-2.9411895176303372e-08,v4p9p7_2016_support_combined_100toy_20260902,54.0,3,3,True,threshold_qualified,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail
2016_full,-1,0.059,0.0,0.0,reference_bonly,2,2292443080,12,True,False,,2532.7686656272144,0.19032313411108387,32.72052599874443,1e-08,1e+18,0.03649001309630249,0.48653350795069983,0.1332426886433587,1.0,17108.839389065935,17079.161855452396,60583.11779450549,3.541041938427657,3.541041938427657,-181287749.1924851,44,1407877699.152787,2493627582.898163,0,,672,90,582,0.031,0.21,0.0002500000000000002,0,701.2426974319171,346725.8830613137,f1f280a808dc2ff9242276bae7b146b31bdbead72ead6e5e6ec539e2ada27968,False,False,False,False,True,-0.026963236580979058,-2.785393594585536e-08,v4p9p7_2016_support_combined_100toy_20260902,59.0,3,3,True,threshold_qualified,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail
