scope_key,mass_MeV,method,A90,Ahat,sigma_A,signed_r,cls,q_obs,q_asimov,max_score,max_iterations,hessian_shifts,monotonicity_error,min_lambda
individual_2015_full,39,fixed_observed,19564.932489733346,16981.921558912694,2015.0515446161444,8.440848934591413,0.09999999999982771,1.6423744151523323,94.39082997025645,7.416289804496046e-14,3,0,0.0,112814.96598941342
individual_2015_full,39,fixed_asimov,3307.3820100811217,0.0,2010.1258162622446,0.0,0.10000000000256584,2.7055434540544936,2.7055434540544936,7.416289804496046e-14,3,0,0.0,112814.96598941342
individual_2015_full,39,profiled_asimov,8254.252110337635,0.0,5017.9981322075155,0.0,0.10000000000255202,2.7055434540547134,2.7055434540547134,7.974114435427282e-08,3,0,0.0,112814.96598941342
individual_2016_full,39,fixed_observed,811.915288652451,-5814.383907310823,1518.245012101996,-3.825998377957222,0.09999999999997378,4.368490053187529,0.2850802860079079,1.121238957235704e-07,2,0,0.0,29466.81942764955
individual_2016_full,39,fixed_asimov,2501.930774141138,0.0,1520.4390242669244,0.0,0.10000000000257125,2.705543454054407,2.705543454054407,1.121238957235704e-07,2,0,0.0,29496.094707046148
individual_2016_full,39,profiled_asimov,7297.386004624133,0.0,4436.326344650615,0.0,0.10000000000255323,2.7055434540546943,2.7055434540546943,1.4460393904514035e-07,3,0,0.0,29496.094707046148
individual_2015_full,40,fixed_observed,11623.929453790332,9095.169145384953,1972.7188941228192,4.614528057040581,0.0999999999999021,1.6423773292055657,34.73247027255704,9.677259527052229e-08,2,0,0.0,104384.85784282595
individual_2015_full,40,fixed_asimov,3241.609536670138,0.0,1970.1406403358149,0.0,0.10000000000257028,2.7055434540544225,2.7055434540544225,9.677259527052229e-08,2,0,0.0,104384.85784282595
individual_2015_full,40,profiled_asimov,7979.247307299894,0.0,4850.7904067555655,0.0,0.10000000000255851,2.7055434540546104,2.7055434540546104,7.348748576330166e-08,3,0,0.0,104384.85784282595
individual_2016_full,40,fixed_observed,1455.7783448778048,-3315.2375703608072,1707.3517255049867,-1.9409082355789802,0.100000000000013,4.031870186971375,0.7258341254628032,4.9572396396135865e-09,2,0,0.0,44765.981411243585
individual_2016_full,40,fixed_asimov,2811.1240340271447,0.0,1708.4201634910903,0.0,0.10000000000257955,2.7055434540542738,2.7055434540542738,4.9572396396135865e-09,2,0,0.0,44783.96003420627
individual_2016_full,40,profiled_asimov,7826.950426007315,0.0,4758.262339309557,0.0,0.10000000000255753,2.7055434540546264,2.7055434540546264,1.9617026747464905e-07,3,0,0.0,44783.96003420627
individual_2015_full,41,fixed_observed,7636.65534835729,5143.855103764765,1941.1831641041367,2.6512209012558086,0.09999999999981879,1.6482585124625757,15.478575988082271,1.1348074646644335e-08,2,0,0.0,94166.43380266789
individual_2015_full,41,fixed_asimov,3191.3298462909993,0.0,1939.570425372403,0.0,0.10000000000256823,2.7055434540544545,2.7055434540544545,1.1348074646644335e-08,2,0,0.0,94166.43380266789
individual_2015_full,41,profiled_asimov,7937.17053796998,0.0,4825.224392500176,0.0,0.10000000000255674,2.705543454054639,2.705543454054639,8.645883398106236e-08,3,0,0.0,94166.43380266789
individual_2016_full,41,fixed_observed,871.5316897962223,-8590.359659817761,1882.683027120017,-4.558678145953322,0.09999999998645748,4.4260248390811014,0.21363161237351264,1.0875376837971018e-07,2,0,0.0,63519.98459485941
individual_2016_full,41,fixed_asimov,3102.273271153174,0.0,1885.429989619919,0.0,0.10000000000258133,2.7055434540542467,2.7055434540542467,1.0875376837971018e-07,2,0,0.0,63569.94909587343
individual_2016_full,41,profiled_asimov,7946.219482000814,0.0,4830.73752235442,0.0,0.100000000002561,2.7055434540545704,2.7055434540545704,1.3615421146084827e-07,3,0,0.0,63569.94909587343
individual_2015_full,42,fixed_observed,1984.6718770487778,-2400.7160544700255,1890.7626356694468,-1.2693870675335457,0.09999999999923899,3.763196372944229,1.1006187583092921,6.393333917831256e-10,2,0,0.0,86367.13814192405
individual_2015_full,42,fixed_asimov,3112.067303273938,0.0,1891.3836183333851,0.0,0.10000000000256037,2.7055434540545797,2.7055434540545797,6.393333917831256e-10,2,0,0.0,86378.34172576478
individual_2015_full,42,profiled_asimov,7693.043815438914,0.0,4676.792303923545,0.0,0.10000000000255882,2.705543454054606,2.705543454054606,8.559118847006886e-08,3,0,0.0,86378.34172576478
individual_2016_full,42,fixed_observed,1986.1518488267163,-3168.9514349043375,2061.4621701652954,-1.5368032053631853,0.09999999997187461,3.8860387126444493,0.927052788871945,1.080849187928834e-09,2,0,0.0,79191.23303241294
individual_2016_full,42,fixed_asimov,3393.450849583018,0.0,2062.4519837153184,0.0,0.10000000000256766,2.705543454054463,2.705543454054463,1.080849187928834e-09,2,0,0.0,79205.80526590544
individual_2016_full,42,profiled_asimov,8434.604078985562,0.0,5127.662814566262,0.0,0.10000000000254425,2.7055434540548378,2.7055434540548378,8.635252324307174e-08,3,0,0.0,79205.80526590544
individual_2015_full,43,fixed_observed,1126.9036219074535,-5986.544350133826,1850.5708808735017,-3.2328377821596366,0.10000000000002618,4.301339568686757,0.3700275427454699,2.9428225273298025e-08,2,0,0.0,77215.19321783062
individual_2015_full,43,fixed_asimov,3047.8162556546226,0.0,1852.3194366119099,0.0,0.10000000000258821,2.7055434540541357,2.7055434540541357,2.9428225273298025e-08,2,0,0.0,77238.92588787863
individual_2015_full,43,profiled_asimov,7638.057938709099,0.0,4643.378567913638,0.0,0.10000000000254483,2.7055434540548298,2.7055434540548298,1.0462145749734475e-07,3,0,0.0,77238.92588787863
individual_2016_full,43,fixed_observed,5192.102397357345,2132.607406826595,2210.9601634744236,0.9647197487307195,0.10000000003631075,1.9139630773838405,5.51322123757682,1.329755194845461e-10,2,0,0.0,101663.05275926327
individual_2016_full,43,fixed_asimov,3636.7707021766796,0.0,2210.3818053814252,0.0,0.10000000000257507,2.7055434540543457,2.7055434540543457,1.329755194845461e-10,2,0,0.0,101663.05275926327
individual_2016_full,43,profiled_asimov,8754.614237820335,0.0,5322.187694213942,0.0,0.1000000000025503,2.70554345405474,2.70554345405474,1.7937176322035953e-07,3,0,0.0,101663.05275926327
individual_2015_full,44,fixed_observed,732.6013665583068,-9478.918039428254,1794.3447732500008,-5.276809482779219,0.10000000000001907,4.464892584127284,0.16610235342315083,1.9206858326015208e-14,3,0,0.0,70331.84123777701
individual_2015_full,44,fixed_asimov,2957.4660798548066,0.0,1797.3916068338774,0.0,0.10000000000257507,2.7055434540543466,2.7055434540543466,1.9206858326015208e-14,3,0,0.0,70373.14497486652
individual_2015_full,44,profiled_asimov,7381.683035904244,0.0,4487.5008270093,0.0,0.10000000000256068,2.7055434540545757,2.7055434540545757,1.0733075894719946e-07,3,0,0.0,70373.14497486652
individual_2016_full,44,fixed_observed,11915.586756462097,8907.684912615516,2346.5218776530064,3.7984256807562184,0.09999999999991685,1.6424811956220822,25.796182876389878,2.6197574110042865e-08,2,0,0.0,125043.21515018283
individual_2016_full,44,fixed_asimov,3856.7964138926136,0.0,2344.1495075295556,0.0,0.10000000000256895,2.705543454054444,2.705543454054444,2.6197574110042865e-08,2,0,0.0,125043.21515018283
individual_2016_full,44,profiled_asimov,9107.285626466635,0.0,5536.580611954912,0.0,0.10000000000255274,2.7055434540547028,2.7055434540547028,1.8504083998394094e-07,2,0,0.0,125043.21515018283
individual_2015_full,45,fixed_observed,345.8960356377471,-20159.605469442642,1747.4781863896485,-11.507697790301401,0.1000000000000379,4.571651588173012,0.03886578021146108,1.6653345369377348e-15,3,0,0.0,62420.20262405438
individual_2015_full,45,fixed_asimov,2886.8532963669254,0.0,1754.4598158642923,0.0,0.10000000000257143,2.705543454054403,2.705543454054403,1.6653345369377348e-15,3,0,0.0,62495.395288119595
individual_2015_full,45,profiled_asimov,7368.369780461552,0.0,4479.4249577889,0.0,0.10000000000255642,2.7055434540546432,2.7055434540546432,1.4120055857880232e-07,3,0,0.0,62495.395288119595
individual_2016_full,45,fixed_observed,17512.037896698173,14322.556969658532,2488.2830188824237,5.761015703210004,0.09999999999977557,1.642374421343078,49.565065679899895,1.1885738759875863e-07,2,0,0.0,142861.53774652726
individual_2016_full,45,fixed_asimov,4088.1004262330844,0.0,2484.769842038654,0.0,0.10000000000256251,2.7055434540545455,2.7055434540545455,1.1885738759875863e-07,2,0,0.0,142861.53774652726
individual_2016_full,45,profiled_asimov,8884.724181238003,0.0,5401.251521883184,0.0,0.10000000000255385,2.705543454054685,2.705543454054685,8.559793407414418e-08,2,0,0.0,142861.53774652726
individual_2015_full,46,fixed_observed,487.01235897975647,-13096.845985598133,1688.3470287087775,-7.743773014041497,0.10000000000757961,4.534357425084991,0.08273622568038758,1.3516965324811281e-14,3,0,0.0,56485.89382854873
individual_2015_full,46,fixed_asimov,2785.8061700886956,0.0,1693.0284449652895,0.0,0.10000000000258676,2.70554345405416,2.70554345405416,1.3516965324811281e-14,3,0,0.0,56539.393124819224
individual_2015_full,46,profiled_asimov,6946.052908611079,0.0,4222.654522786423,0.0,0.10000000000255652,2.705543454054643,2.705543454054643,1.2816835448514752e-07,3,0,0.0,56539.393124819224
individual_2016_full,46,fixed_observed,2230.3034654970206,-4988.586078907115,2599.501188450813,-1.9185235445942972,0.10000000000002937,4.024976270901227,0.7352198141410423,1.2726651954508839e-09,2,0,0.0,166503.1098150617
individual_2016_full,46,fixed_asimov,4278.898342773665,0.0,2600.7679730729233,0.0,0.1000000000025669,2.7055434540544754,2.7055434540544754,1.2726651954508839e-09,2,0,0.0,166525.77132997618
individual_2016_full,46,profiled_asimov,9992.196865357526,0.0,6074.574671827254,0.0,0.1000000000025609,2.7055434540545718,2.7055434540545718,1.3445280200308218e-07,2,0,0.0,166525.77132997618
individual_2015_full,47,fixed_observed,1525.0706954004797,-2704.5405475146767,1638.9522362403509,-1.6495346348661928,0.1000000000423453,3.931001173648646,0.8644292876810263,2.9374478960342287e-09,2,0,0.0,49679.54043584482
individual_2015_full,47,fixed_asimov,2698.5116852464466,0.0,1639.954755911041,0.0,0.10000000000257876,2.7055434540542875,2.7055434540542875,2.9374478960342287e-09,2,0,0.0,49689.06295719942
individual_2015_full,47,profiled_asimov,6759.27873397599,0.0,4109.114366316141,0.0,0.1000000000025479,2.70554345405478,2.70554345405478,1.511175706792045e-07,3,0,0.0,49689.06295719942
individual_2016_full,47,fixed_observed,2642.41457973717,-4015.0610501112556,2700.1281346423616,-1.4866823352472465,0.0999999999833143,3.864874486060515,0.9567025583657419,4.043934909159219e-10,2,0,0.0,189133.28138478013
individual_2016_full,47,fixed_asimov,4444.059959390047,0.0,2701.1802387677562,0.0,0.10000000000257396,2.705543454054363,2.705543454054363,4.043934909159219e-10,2,0,0.0,189152.77650368697
individual_2016_full,47,profiled_asimov,9984.176589614757,0.0,6069.675940981737,0.0,0.10000000000256046,2.705543454054579,2.705543454054579,8.621007174802742e-08,2,0,0.0,189152.77650368697
individual_2015_full,48,fixed_observed,9054.432227010031,7030.864088587967,1578.5102094310744,4.458882655578586,0.09999999999983847,1.6423805042916158,32.92298514494566,1.7254015682865997e-07,2,0,0.0,44750.053536743246
individual_2015_full,48,fixed_asimov,2593.0560009108767,0.0,1575.8430383438304,0.0,0.10000000000258036,2.705543454054261,2.705543454054261,1.7254015682865997e-07,2,0,0.0,44750.053536743246
individual_2015_full,48,profiled_asimov,6436.982527357246,0.0,3913.15849119679,0.0,0.10000000000255913,2.7055434540546,2.7055434540546,1.5414028553539794e-07,3,0,0.0,44750.053536743246
individual_2016_full,48,fixed_observed,3009.7370695488858,-3310.789996203511,2790.4619376922096,-1.1862780053517945,0.09999999999985569,3.7200687527579532,1.1623663476012018,1.4666801106955063e-10,2,0,0.0,210496.247560658
individual_2016_full,48,fixed_asimov,4592.162799166465,0.0,2791.2215199631073,0.0,0.10000000000256756,2.705543454054466,2.705543454054466,1.4666801106955063e-10,2,0,0.0,210513.37336354304
individual_2016_full,48,profiled_asimov,9971.683798280981,0.0,6062.060926054365,0.0,0.10000000000254958,2.7055434540547525,2.7055434540547525,5.6699754891198495e-08,2,0,0.0,210513.37336354304
individual_2015_full,49,fixed_observed,11835.882862368213,9878.804502617291,1526.6294177523678,6.481443875213168,0.09999999999990664,1.6423744152202104,60.171005660451755,2.1316282072803006e-14,3,0,0.0,39219.78189729598
individual_2015_full,49,fixed_asimov,2505.9489901746715,0.0,1522.8834569304627,0.0,0.10000000000257352,2.7055434540543706,2.7055434540543706,2.1316282072803006e-14,3,0,0.0,39219.78189729598
individual_2015_full,49,profiled_asimov,6288.859077072826,0.0,3823.1183741892137,0.0,0.10000000000255926,2.705543454054598,2.705543454054598,1.912363933875838e-07,3,0,0.0,39219.78189729598
individual_2016_full,49,fixed_observed,3621.494638660298,-2175.5429285700257,2894.138230782854,-0.7516332984045946,0.09999999999999509,3.4450800396345613,1.5649293731953893,2.1748214340533423e-11,2,0,0.0,225550.65308215327
individual_2016_full,49,fixed_asimov,4762.00593793226,0.0,2894.4760573061153,0.0,0.10000000000256185,2.7055434540545575,2.7055434540545575,2.1748214340533423e-11,2,0,0.0,225559.80999533544
individual_2016_full,49,profiled_asimov,10237.692493466207,0.0,6223.788786702966,0.0,0.10000000000255274,2.705543454054702,2.705543454054702,4.843866308057443e-08,2,0,0.0,225559.80999533544
individual_2015_full,50,fixed_observed,16227.504987014196,14348.391068825313,1465.7941445940883,9.81373837369393,0.09999999999987585,1.6423744151516289,122.81546576382897,4.440892098500626e-16,3,0,0.0,35228.41408151612
individual_2015_full,50,fixed_asimov,2402.635759131651,0.0,1460.074215390303,0.0,0.10000000000258222,2.7055434540542316,2.7055434540542316,4.440892098500626e-16,3,0,0.0,35228.41408151612
individual_2015_full,50,profiled_asimov,6011.099814083213,0.0,3654.2414458504195,0.0,0.10000000000255833,2.705543454054612,2.705543454054612,1.2173647023772105e-07,3,0,0.0,35228.41408151612
individual_2016_full,50,fixed_observed,3970.1359339710575,-1674.6159276446065,2968.276845648326,-0.5641308561358269,0.09999999998943554,3.2964562497109995,1.7881440148413281,6.424860643505781e-12,2,0,0.0,244304.86347770694
individual_2016_full,50,fixed_asimov,4883.691991509176,0.0,2968.4569668744125,0.0,0.10000000000256895,2.7055434540544443,2.7055434540544443,6.424860643505781e-12,2,0,0.0,244312.38576361918
individual_2016_full,50,profiled_asimov,10389.603824928681,0.0,6316.134227029634,0.0,0.10000000000256944,2.705543454054437,2.705543454054437,3.9404072893489683e-08,2,0,0.0,244312.38576361918
individual_2021_10pct,50,fixed_observed,12541.913203299864,10411.897065887415,1661.570781953691,6.275351101767374,0.09999999999983948,1.6423744154152118,57.031278113350325,8.670841822322473e-14,3,0,0.0,101875.6556782221
individual_2021_10pct,50,fixed_asimov,2727.994560271036,0.0,1657.8741715700785,0.0,0.10000000000257032,2.7055434540544208,2.7055434540544208,8.670841822322473e-14,3,0,0.0,101875.6556782221
individual_2021_10pct,50,profiled_asimov,7870.047259349647,0.0,4784.494291390561,0.0,0.10000000000254657,2.7055434540548005,2.7055434540548005,1.1154299561777492e-07,3,0,0.0,101875.6556782221
all_2015_2016_2021,50,fixed_observed,32566.79194649324,27874.263295455607,3661.1016547614418,7.619784775846543,0.09999999999974249,1.642374415153597,79.1424409922464,1.2805005622507082e-07,2,0,0.0,35228.41408151612
all_2015_2016_2021,50,fixed_asimov,6016.767771910258,0.0,3657.2962162120525,0.0,0.1000000000025681,2.705543454054457,2.705543454054457,1.2805005622507082e-07,2,0,0.0,35228.41408151612
all_2015_2016_2021,50,profiled_asimov,14083.159504373549,0.0,8561.674898338142,0.0,0.10000000000255398,2.7055434540546823,2.7055434540546823,6.281398956531348e-08,2,0,0.0,35228.41408151612
individual_2015_full,51,fixed_observed,18587.25446945533,16775.220578791843,1413.449662269982,11.906451291461677,0.09999999999986516,1.6423744151517852,173.43149212860277,1.0147438445073931e-13,3,0,0.0,30739.169283455398
