scope_key,scope_label,dataset_set,mass_MeV,n_fit_bins,dimuon_factor,signal_yield_per_eps2_fitted_window,eps2_current_ee_raw,eps2_fixed_ee_raw,eps2_current_display,eps2_fixed_display,fixed_over_current,p0_current,log_p0_current,Z_current,p0_fixed,log_p0_fixed,Z_fixed,signed_r_fixed,Ahat_fixed_window,sigma_A_fixed_window,eps2_hat_fixed_unbounded_ee_raw,eps2_fixed_asimov_ee_raw,eps2_profiled_asimov_ee_raw,eps2_fixed_asimov_display,eps2_profiled_asimov_display,fixed_over_profiled_asimov,fixed_cls_at_limit,inherited_2016_numerical_exception,fixed_background_uncertainty_omitted,conditional_on_frozen_gp,gp_reoptimized,prior_2021_fixed_limit_relative_delta,prior_2021_fixed_r_delta
individual_2015_full,2015 full,2015,29,26,1.0,1187516060.1752234,8.39795864481337e-06,6.020204847278692e-06,8.39795864481337e-06,6.020204847278692e-06,0.7168652647505959,0.2958487306022029,-1.217907000549042,0.536377814339531,0.011789032465948574,-4.440585631757152,2.2639357795806734,2.2639357795806734,4555.199334305614,2012.9200792733363,3.835905455993137e-06,2.787230619615117e-06,6.927565616950711e-06,2.787230619615117e-06,6.927565616950711e-06,0.4023391150269559,0.09999999999979156,False,True,True,False,,
individual_2015_full,2015 full,2015,30,28,1.0,1233369661.5803795,1.023124658847981e-05,9.722286008669535e-06,1.023124658847981e-05,9.722286008669535e-06,0.9502542944880876,0.1291357069094645,-2.0468914360295667,1.1304861912307904,2.710202873664442e-06,-12.81848706474383,4.547821580328629,4.547821580328629,9352.7894538809,2058.255885352989,7.583119437117249e-06,2.7421600545662486e-06,6.756821480407656e-06,2.7421600545662486e-06,6.756821480407656e-06,0.40583580053395274,0.09999999999985765,False,True,True,False,,
individual_2015_full,2015 full,2015,31,28,1.0,1256547871.260905,8.58777369557878e-06,3.5511724439875863e-06,8.58777369557878e-06,3.5511724439875863e-06,0.4135149073404003,0.2476290026147326,-1.3958236100769659,0.6819698664427923,0.23512422893724172,-1.4476412707400923,0.7220748531968371,0.7220748531968371,1497.4030849843907,2074.0215687883465,1.1916800937172377e-06,2.715221849292688e-06,6.663556358284083e-06,2.715221849292688e-06,6.663556358284083e-06,0.4074733825755288,0.09999999999997085,False,True,True,False,,
individual_2015_full,2015 full,2015,32,28,1.0,1268245860.5861568,6.498708636725469e-06,2.6596896107007003e-06,6.498708636725469e-06,2.6596896107007003e-06,0.4092643260955378,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-0.0390397755785448,-81.20763627505285,2080.1109897907313,-6.403146172108961e-08,2.6987173507072417e-06,6.549713228874682e-06,2.6987173507072417e-06,6.549713228874682e-06,0.41203595583541497,0.1000000000010304,False,True,True,False,,
individual_2015_full,2015 full,2015,33,30,1.0,1284695858.4220338,4.684199957165572e-06,1.3342906790525786e-06,4.684199957165572e-06,1.3342906790525786e-06,0.28484921464795093,0.4999513009912829,-0.6932445833208741,0.0001220703125,0.5,-0.6931471805599453,0.0,-2.091210868402023,-4392.781637268714,2099.8064959455437,-3.41931641522086e-06,2.6908017360656223e-06,6.656962987670491e-06,2.6908017360656223e-06,6.656962987670491e-06,0.4042086069953094,0.1000000000000053,False,True,True,False,,
individual_2015_full,2015 full,2015,34,30,1.0,1279253117.7166407,3.892664198845847e-06,8.066623701560832e-07,3.892664198845847e-06,8.066623701560832e-07,0.20722629257238628,0.4999513009912829,-0.6932445833208741,0.0001220703125,0.5,-0.6931471805599453,0.0,-4.221871040289761,-8836.15408842923,2091.3662014461456,-6.907275789330123e-06,2.6929038893836205e-06,6.530308398128893e-06,2.6929038893836205e-06,6.530308398128893e-06,0.4123700942141123,0.09999999999796863,False,True,True,False,,
individual_2015_full,2015 full,2015,35,32,1.0,1278301415.3520532,3.588134781178029e-06,4.4394361441272736e-07,3.588134781178029e-06,4.4394361441272736e-07,0.12372545667500684,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-8.27790123024197,-17373.454695088953,2095.6612285561646,-1.3591047061701157e-05,2.703815624113014e-06,6.518239125677247e-06,2.703815624113014e-06,6.518239125677247e-06,0.4148076761194438,0.09999999999990432,False,True,True,False,,
individual_2015_full,2015 full,2015,36,32,1.0,1257258770.7311766,5.20694440023428e-06,1.9276058724258747e-06,5.20694440023428e-06,1.9276058724258747e-06,0.3701990503949196,0.4999513009912829,-0.6932445833208741,0.0001220703125,0.5,-0.6931471805599453,0.0,-0.9513279048777926,-1974.820280491132,2075.4999645497064,-1.570734940542628e-06,2.7169302431193096e-06,6.609363194368042e-06,2.7169302431193096e-06,6.609363194368042e-06,0.4110729223406054,0.10000000002773371,False,True,True,False,,
individual_2015_full,2015 full,2015,37,34,1.0,1242364151.784438,7.58231184821308e-06,3.0903462734682647e-06,7.58231184821308e-06,3.0903462734682647e-06,0.4075730905471219,0.3755954958082854,-0.9792425237106543,0.3170693360638267,0.3727264436648973,-0.9869105234042722,0.324640875349246,0.324640875349246,671.033791874876,2067.1255606856057,5.401264926318534e-07,2.7373427455389908e-06,6.737209448531665e-06,2.7373427455389908e-06,6.737209448531665e-06,0.40630215914329015,0.09999999999997769,False,True,True,False,,
individual_2015_full,2015 full,2015,38,34,1.0,1208728121.9124308,1.2192184480002685e-05,1.2293187718219042e-05,1.2192184480002685e-05,1.2293187718219042e-05,1.0082842609855536,0.0542722491686994,-2.913742247713653,1.6047696914350191,8.507292141795751e-10,-20.884927235194436,6.024011904914992,6.024011904914992,12249.619359414222,2035.7247502384264,1.0134304925439367e-05,2.7661432947372814e-06,6.867705624374479e-06,2.7661432947372814e-06,6.867705624374479e-06,0.4027754603982791,0.09999999999989713,False,True,True,False,,
