toy_index,toy_hist,dataset,mass_GeV,strength,n_toys,inj_nsigma,inj_nsigma_xerr,sigmaA_ref,integral_density,A_per_eps2_unit,f_win,f_train_frac,kernel_ls_policy,signal_model,inj_background_mode,extract_background_mode,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,n_train,n_train_low,n_train_high,n_blind,A_hat_mean,A_hat_std,sigma_A_mean,Ahat_over_Ainj,sigmaA_over_sigmaAref,pull_mean,pull_std,pull_std_err,pull_q16,pull_q84,pull_q02,pull_q97,cov_1sigma,cov_2sigma,Zhat_mean,delta_z_minus_pull,ainj_over_sigmaAref,Zhat_q16,Zhat_q84,qmu_tilde_mean,qmu_tilde_q16,qmu_tilde_q84,n_source_toys,source_model,source_label,source_root,container,function_tag,success_rate,refit_ok_rate,refit_fallback_rate
5,fShiftSigPowTail_toy_5,2016,0.06,0.0,1,0.0,0.0,35217.42357174311,144921764.70588222,280683295.8043578,0.973558300293543,0.026441699706457045,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.051151410477312,0.09520490949912501,0.0,0.0,0,1.0,1.0,1.1,8.0,0.044514362343758766,0.32374081704551827,0.12004630787920433,0.09520490949912501,13.051151410477312,0.09520490949912501,13.051151410477312,0.09520490949912501,13.051151410477312,1156,218,938,44,73349.42063425119,,35467.743991710755,,1.007107857264394,2.068059943462822,,,2.068059943462822,2.068059943462822,2.068059943462822,2.068059943462822,0.0,0.0,2.068059943462822,0.0,0.0,2.068059943462822,2.068059943462822,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
5,fShiftSigPowTail_toy_5,2016,0.06,35217.42357174311,1,1.0,0.0,35217.42357174311,144921764.70588222,280683295.8043578,0.973558300293543,0.026441699706457045,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.051151410477312,0.09520490949912501,0.0,0.0,0,1.0,1.0,1.1,8.0,0.044514362343758766,0.32374081704551827,0.12004630787920433,0.09520490949912501,13.051151410477312,0.09520490949912501,13.051151410477312,0.09520490949912501,13.051151410477312,1156,218,938,44,86157.78856332673,,36242.22890655567,2.4464534831121463,1.0290993840797265,1.4055527634054892,,,1.4055527634054892,1.4055527634054892,1.4055527634054892,1.4055527634054892,0.0,1.0,2.377276209624682,-0.0282765537808074,1.0,2.377276209624682,2.377276209624682,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
5,fShiftSigPowTail_toy_5,2016,0.06,70434.84714348621,1,2.0,0.0,35217.42357174311,144921764.70588222,280683295.8043578,0.973558300293543,0.026441699706457045,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.051151410477312,0.09520490949912501,0.0,0.0,0,1.0,1.0,1.1,8.0,0.044514362343758766,0.32374081704551827,0.12004630787920433,0.09520490949912501,13.051151410477312,0.09520490949912501,13.051151410477312,0.09520490949912501,13.051151410477312,1156,218,938,44,93959.78280724911,,37087.840101751775,1.3339956941460966,1.053110544165684,0.6343032001653754,,,0.6343032001653754,0.6343032001653754,0.6343032001653754,0.6343032001653754,1.0,1.0,2.533439061144224,-0.10086413902115154,2.0,2.533439061144224,2.533439061144224,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
5,fShiftSigPowTail_toy_5,2016,0.06,105652.27071522933,1,3.0,0.0,35217.42357174311,144921764.70588222,280683295.8043578,0.973558300293543,0.026441699706457045,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.051151410477312,0.09520490949912501,0.0,0.0,0,1.0,1.0,1.1,8.0,0.044514362343758766,0.32374081704551827,0.12004630787920433,0.09520490949912501,13.051151410477312,0.09520490949912501,13.051151410477312,0.09520490949912501,13.051151410477312,1156,218,938,44,108177.98138470699,,37471.17038728288,1.0239058815525637,1.0639952213127846,0.06740410409851637,,,0.06740410409851637,0.06740410409851637,0.06740410409851637,0.06740410409851637,1.0,1.0,2.8869656396273355,-0.18043846447118084,3.0,2.8869656396273355,2.8869656396273355,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
5,fShiftSigPowTail_toy_5,2016,0.06,176087.11785871553,1,5.0,0.0,35217.42357174311,144921764.70588222,280683295.8043578,0.973558300293543,0.026441699706457045,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.051151410477312,0.09520490949912501,0.0,0.0,0,1.0,1.0,1.1,8.0,0.044514362343758766,0.32374081704551827,0.12004630787920433,0.09520490949912501,13.051151410477312,0.09520490949912501,13.051151410477312,0.09520490949912501,13.051151410477312,1156,218,938,44,111652.04099971573,,38819.83841975425,0.6340727382982119,1.1022906982582779,-1.6598491771725339,,,-1.6598491771725339,-1.6598491771725339,-1.6598491771725339,-1.6598491771725339,0.0,1.0,2.8761593439013224,-0.4639914789261437,5.0,2.8761593439013224,2.8761593439013224,2.822559006512165,2.822559006512165,2.822559006512165,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
5,fShiftSigPowTail_toy_5,2016,0.105,0.0,1,0.0,0.0,26347.100310340702,37589448.27586207,127405141.24404171,0.9770216863571828,0.022978313642817216,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.053357823862044,0.0951421587740466,0.0,0.0,0,1.0,1.0,1.1,8.0,0.045134818360119594,0.32825322443723337,0.12171955332278417,0.0951421587740466,13.053357823862044,0.0951421587740466,13.053357823862044,0.0951421587740466,13.053357823862044,1120,380,740,80,-37701.50635204099,,26273.128892468038,,0.9971924266047739,-1.434983496116796,,,-1.434983496116796,-1.434983496116796,-1.434983496116796,-1.434983496116796,0.0,1.0,-1.434983496116796,0.0,0.0,-1.434983496116796,-1.434983496116796,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
5,fShiftSigPowTail_toy_5,2016,0.105,26347.100310340702,1,1.0,0.0,26347.100310340702,37589448.27586207,127405141.24404171,0.9770216863571828,0.022978313642817216,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.053357823862044,0.0951421587740466,0.0,0.0,0,1.0,1.0,1.1,8.0,0.045134818360119594,0.32825322443723337,0.12171955332278417,0.0951421587740466,13.053357823862044,0.0951421587740466,13.053357823862044,0.0951421587740466,13.053357823862044,1120,380,740,80,-35896.14529235692,,26906.860475627433,-1.3624324828743455,1.021245608005942,-2.313285329556688,,,-2.313285329556688,-2.313285329556688,-2.313285329556688,-2.313285329556688,0.0,0.0,-1.3340889519560297,-0.020803622399341748,1.0,-1.3340889519560297,-1.3340889519560297,3.667781265452504,3.667781265452504,3.667781265452504,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
5,fShiftSigPowTail_toy_5,2016,0.105,52694.200620681404,1,2.0,0.0,26347.100310340702,37589448.27586207,127405141.24404171,0.9770216863571828,0.022978313642817216,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.053357823862044,0.0951421587740466,0.0,0.0,0,1.0,1.0,1.1,8.0,0.045134818360119594,0.32825322443723337,0.12171955332278417,0.0951421587740466,13.053357823862044,0.0951421587740466,13.053357823862044,0.0951421587740466,13.053357823862044,1120,380,740,80,-37014.40348949488,,27290.45659863837,-0.7024378974062561,1.0358049378180498,-3.2871785704989707,,,-3.2871785704989707,-3.2871785704989707,-3.2871785704989707,-3.2871785704989707,0.0,0.0,-1.3563130889990926,-0.06913451850012198,2.0,-1.3563130889990926,-1.3563130889990926,9.106716698035598,9.106716698035598,9.106716698035598,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
5,fShiftSigPowTail_toy_5,2016,0.105,79041.30093102211,1,3.0,0.0,26347.100310340702,37589448.27586207,127405141.24404171,0.9770216863571828,0.022978313642817216,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.053357823862044,0.0951421587740466,0.0,0.0,0,1.0,1.0,1.1,8.0,0.045134818360119594,0.32825322443723337,0.12171955332278417,0.0951421587740466,13.053357823862044,0.0951421587740466,13.053357823862044,0.0951421587740466,13.053357823862044,1120,380,740,80,-31266.63590825198,,27488.354916802167,-0.39557339694519705,1.0433161369949142,-4.012896994859766,,,-4.012896994859766,-4.012896994859766,-4.012896994859766,-4.012896994859766,0.0,0.0,-1.1374502403976294,-0.12455324553786351,3.0,-1.1374502403976294,-1.1374502403976294,14.804483219981194,14.804483219981194,14.804483219981194,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
5,fShiftSigPowTail_toy_5,2016,0.105,131735.50155170352,1,5.0,0.0,26347.100310340702,37589448.27586207,127405141.24404171,0.9770216863571828,0.022978313642817216,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.053357823862044,0.0951421587740466,0.0,0.0,0,1.0,1.0,1.1,8.0,0.045134818360119594,0.32825322443723337,0.12171955332278417,0.0951421587740466,13.053357823862044,0.0951421587740466,13.053357823862044,0.0951421587740466,13.053357823862044,1120,380,740,80,-34731.075071901876,,27841.36207285767,-0.2636424856079561,1.0567144674334619,-5.979110367803893,,,-5.979110367803893,-5.979110367803893,-5.979110367803893,-5.979110367803893,0.0,0.0,-1.2474632160960593,-0.26835284829216643,5.0,-1.2474632160960593,-1.2474632160960593,34.18026856519282,34.18026856519282,34.18026856519282,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
