dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma
2021,0.05,0.0019941875000000003,0.045513078125,0.054486921875000004,432274745.5035101,1.64,0.046729532500000004,0.0532704675,0.006540934999999998,0.0,1.0,8000,0.0001250000000000001,True,27684.52939613445,4.159366593104463e-05,9.819327331188712e-07,4.757107555612522,21759.372180351787,4584.999144396898,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.59**2 * RBF(length_scale=0.335),0.04301982086534748,0.586633920891102,0.1588612167593829,0.33532030366036936,0.0391089280594068,57.62356485870805,1679.397780139837,402,9,393,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.574009063889834,21.57260581833327,294.1718975227264,168.14883438010182
2021,0.051,0.002001485875,0.04649665678125,0.055503343218749994,505722115.71658146,1.64,0.047717563165,0.054282436834999996,0.006564873669999999,0.0,1.0,8000,0.0001250000000000001,True,23741.69971033877,2.989163065618514e-05,0.00013249112516674274,3.647327346091582,17500.779351515146,4819.253732915793,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.71**2 * RBF(length_scale=0.337),0.042343747393388226,0.5774147371825666,0.15636465000913172,0.3369438248127438,0.03849431581217111,59.472107282105824,1673.4697066877623,401,10,391,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.753079973075119,21.15615599504954,288.4930362961301,168.34684122501932
2021,0.052,0.002008956,0.047479849,0.056520151,582496150.2912881,1.64,0.04870531216,0.055294687839999995,0.006589375679999995,0.0,1.0,8000,0.0001250000000000001,True,10779.748501486818,1.1556654974626395e-05,0.212216496030316,0.7987541313691372,3885.2123691532834,4873.816257500474,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.35**2 * RBF(length_scale=0.328),0.04169678269108093,0.5685924912420126,0.15397557451459154,0.3277081825428939,0.03790616608280084,69.68665238382594,1667.392052786278,402,12,390,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.645247367593445,20.75544844739304,283.02884246445046,163.12362368458736
2021,0.053,0.002016597875,0.048462654781249996,0.05753734521875,661992830.0519445,1.64,0.049692779485,0.056307220515,0.006614441030000001,0.0,1.0,8000,0.0001250000000000001,True,6127.816640621785,5.67148161289813e-06,0.5,0.0,-5423.68983830362,5018.526116810713,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.22**2 * RBF(length_scale=0.325),0.04107730626946746,0.5601450854927381,0.15168800622370326,0.3251997005042238,0.037343005699515874,67.57973557493993,1663.2237579609493,402,14,388,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.708450067489876,20.369607039017364,277.76736871387317,161.2615507215209
2021,0.054,0.0020244115,0.049445074125,0.058554925875,743432117.467634,1.64,0.05067996514,0.05732003486,0.0066400697200000025,0.0,1.0,8000,0.0001250000000000001,True,5118.144755588937,4.13997203611705e-06,0.5,0.0,-15461.896595436816,5381.365680761375,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.78**2 * RBF(length_scale=0.324),0.040483815711204366,0.552052032425514,0.14949639709274043,0.3239980035058481,0.0368034688283676,60.46390084662582,1659.1467586817191,401,15,386,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.803463744594502,19.99781947059892,272.6975382354398,160.04552607305783
2021,0.055,0.002032396875,0.05042710703125,0.05957289296875,825863093.242175,1.64,0.051666869125,0.058333130875,0.006666261749999999,0.0,1.0,8000,0.0001250000000000001,True,4849.95376379661,3.467262898341287e-06,0.5,0.0,-20146.54177465795,5480.365770219824,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.83**2 * RBF(length_scale=0.326),0.03991491610836469,0.5442943105686093,0.14739559608280783,0.3259294125232804,0.03628628737124062,61.3000743049113,1664.2983351467813,402,17,385,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.982164782765896,19.639331569216612,267.8090668529538,160.36701125279993
2021,0.056,0.002040554,0.0514087535,0.0605912465,908527012.009006,1.64,0.05265349144,0.059346508560000004,0.0066930171200000055,0.0,1.0,8000,0.0001250000000000001,True,5026.056828588344,3.207904610177673e-06,0.5,0.0,-21225.215156961996,5716.465162318594,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.88**2 * RBF(length_scale=0.33),0.03936931061422127,0.5368542356484718,0.14538081426998897,0.3298306935990004,0.035790282376564786,62.06764806426276,1660.5606127510212,401,18,383,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.215649380150493,19.293442180026243,263.0923933639942,161.6378167884802
2021,0.057,0.002048882875,0.05239001353125,0.06160998646875,990712198.9884846,1.64,0.053639832085000005,0.060360167915,0.006720335829999993,0.0,1.0,8000,0.0001250000000000001,True,5674.204874553118,3.262891016816221e-06,0.4999311292015692,0.00017263349150062197,-14904.121018753143,5787.097649187911,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.52**2 * RBF(length_scale=0.331),0.03884579197431144,0.5297153451042469,0.14344759357172976,0.33142623692506823,0.035314356340283126,72.66748446666963,1654.9457224986907,401,20,381,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.385028392744905,18.959498587400432,258.53861710091496,161.75948414087273
2021,0.058,0.0020573835,0.053370887125,0.062629112875,1071829864.4825622,1.64,0.05462589106,0.061374108940000005,0.006748217880000004,0.0,1.0,8000,0.0001250000000000001,True,7656.200933124777,3.999257773109957e-06,0.4999311292015692,0.00017263349150062197,-4760.1228340824755,5908.8767991679715,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.57**2 * RBF(length_scale=0.327),0.038343234920351146,0.5228622943684247,0.14159177865950517,0.32665787344115216,0.03485748629122831,73.40081847136618,1651.922886804594,401,21,380,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.37124010354567,18.63689240258374,254.13944185341464,158.77344862596212
2021,0.059,0.002066055875,0.054351374281249996,0.06364862571874999,1151233300.2195163,1.64,0.055611668365,0.062388331634999995,0.006776663269999997,0.0,1.0,8000,0.0001250000000000001,True,14066.63771883964,6.725039964500081e-06,0.1685845489775324,0.9597737468396018,5757.11551754804,6005.3529563367565,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.1**2 * RBF(length_scale=0.322),0.03786058932616019,0.516280763538548,0.13980949168539802,0.3220259664339198,0.034418717569236534,65.61602193082767,1654.4885509749113,401,23,378,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.35612914066696,18.325055863341635,249.88712540920412,155.8650810612369
