scope_key,scope_label,dataset_set,mass_MeV,mass_GeV,n_toys,toy_id_min,toy_id_max,eps2_observed,expected_q025,expected_q16,expected_median,expected_q84,expected_q975,expected_mean,expected_std,observed_empirical_cdf,quantile_method,conditional_on_frozen_gp,gp_refit_per_toy,dimuon_factor,eps2_observed_ee_raw,expected_q025_ee_raw,expected_q16_ee_raw,expected_median_ee_raw,expected_q84_ee_raw,expected_q975_ee_raw,expected_mean_ee_raw,expected_std_ee_raw,selected_scope_key,active_scope_short_label,n_strong,n_weak,p0_local_asymptotic,Z_local_asymptotic,pvalue_method,p_strong,p_weak,p_two,empirical_p_resolution,diagnostic_definition,construction
individual_2015_full,2015 full,2015,29,0.029,300,0,299,8.39795864481337e-06,3.5515418233641225e-06,4.802484152432425e-06,6.7311070713408805e-06,1.0185695033997117e-05,1.372346652796594e-05,7.416538056514289e-06,2.841872972651938e-06,0.7,linear,True,False,1.0,8.39795864481337e-06,3.5515418233641225e-06,4.802484152432425e-06,6.7311070713408805e-06,1.0185695033997117e-05,1.372346652796594e-05,7.416538056514289e-06,2.841872972651938e-06,individual_2015_full,2015,210,90,0.2958487306022029,0.536377814339531,fixed-mass local asymptotic one-sided profile LRT,0.6999999999999998,0.2999999999999999,0.5999999999999999,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,30,0.03,300,0,299,1.023124658847981e-05,3.484299229458074e-06,4.851066080185659e-06,6.845148278412995e-06,9.641916750705432e-06,1.3575319717382351e-05,7.292621171010864e-06,2.5491369087623275e-06,0.87,linear,True,False,1.0,1.023124658847981e-05,3.484299229458074e-06,4.851066080185659e-06,6.845148278412995e-06,9.641916750705432e-06,1.3575319717382351e-05,7.292621171010864e-06,2.5491369087623275e-06,individual_2015_full,2015,261,39,0.1291357069094644,1.1304861912307904,fixed-mass local asymptotic one-sided profile LRT,0.87,0.13,0.26,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,31,0.031,300,0,299,8.58777369557878e-06,3.684940486057953e-06,4.739021066586246e-06,6.628750587866893e-06,9.27849386618885e-06,1.228019367113756e-05,6.91759741310217e-06,2.2907172854313658e-06,0.7933333333333333,linear,True,False,1.0,8.58777369557878e-06,3.684940486057953e-06,4.739021066586246e-06,6.628750587866893e-06,9.27849386618885e-06,1.228019367113756e-05,6.91759741310217e-06,2.2907172854313658e-06,individual_2015_full,2015,238,62,0.2476290026147326,0.6819698664427923,fixed-mass local asymptotic one-sided profile LRT,0.7933333333333333,0.2066666666666666,0.4133333333333333,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,32,0.032,300,0,299,6.498708636725469e-06,3.4880897354079178e-06,4.707841696808254e-06,6.458176596044306e-06,9.612756046529992e-06,1.3821184104544756e-05,7.006825922731003e-06,2.601139762299121e-06,0.5033333333333333,linear,True,False,1.0,6.498708636725469e-06,3.4880897354079178e-06,4.707841696808254e-06,6.458176596044306e-06,9.612756046529992e-06,1.3821184104544756e-05,7.006825922731003e-06,2.601139762299121e-06,individual_2015_full,2015,151,149,0.5,0.0,fixed-mass local asymptotic one-sided profile LRT,0.5033333333333333,0.4966666666666666,0.9933333333333332,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,33,0.033,300,0,299,4.684199957165572e-06,3.527411434059382e-06,4.535384863650654e-06,6.647356651329043e-06,9.759782818472258e-06,1.257112843041566e-05,7.068673339892436e-06,2.55274008419937e-06,0.1766666666666666,linear,True,False,1.0,4.684199957165572e-06,3.527411434059382e-06,4.535384863650654e-06,6.647356651329043e-06,9.759782818472258e-06,1.257112843041566e-05,7.068673339892436e-06,2.55274008419937e-06,individual_2015_full,2015,53,247,0.4999513009912828,0.0001220703125,fixed-mass local asymptotic one-sided profile LRT,0.1766666666666666,0.8233333333333333,0.3533333333333333,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,34,0.034,300,0,299,3.892664198845847e-06,3.554124270417781e-06,4.617828767346112e-06,6.35993778788172e-06,9.176441721597029e-06,1.2691849121456996e-05,6.853180989049469e-06,2.516286505194316e-06,0.06,linear,True,False,1.0,3.892664198845847e-06,3.554124270417781e-06,4.617828767346112e-06,6.35993778788172e-06,9.176441721597029e-06,1.2691849121456996e-05,6.853180989049469e-06,2.516286505194316e-06,individual_2015_full,2015,18,282,0.4999513009912828,0.0001220703125,fixed-mass local asymptotic one-sided profile LRT,0.0599999999999999,0.94,0.12,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,35,0.035,300,0,299,3.588134781178029e-06,3.490162225096484e-06,4.718177232517541e-06,6.673919670072257e-06,9.606992715879383e-06,1.3951840315288296e-05,7.168030544386396e-06,2.574519112937359e-06,0.0433333333333333,linear,True,False,1.0,3.588134781178029e-06,3.490162225096484e-06,4.718177232517541e-06,6.673919670072257e-06,9.606992715879383e-06,1.3951840315288296e-05,7.168030544386396e-06,2.574519112937359e-06,individual_2015_full,2015,13,287,0.5,0.0,fixed-mass local asymptotic one-sided profile LRT,0.0433333333333333,0.9566666666666666,0.0866666666666666,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,36,0.036,300,0,299,5.20694440023428e-06,3.589882370667277e-06,4.844174523855379e-06,6.8775153856563176e-06,9.972078563711858e-06,1.2868738989208091e-05,7.329760491257978e-06,2.540273747689984e-06,0.2166666666666666,linear,True,False,1.0,5.20694440023428e-06,3.589882370667277e-06,4.844174523855379e-06,6.8775153856563176e-06,9.972078563711858e-06,1.2868738989208091e-05,7.329760491257978e-06,2.540273747689984e-06,individual_2015_full,2015,65,235,0.4999513009912828,0.0001220703125,fixed-mass local asymptotic one-sided profile LRT,0.2166666666666666,0.7833333333333333,0.4333333333333333,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,37,0.037,300,0,299,7.58231184821308e-06,3.641427698886739e-06,4.824918916585967e-06,6.8487925406165155e-06,9.5638403794374e-06,1.3938968812682418e-05,7.251432760654406e-06,2.6745613865774953e-06,0.6166666666666667,linear,True,False,1.0,7.58231184821308e-06,3.641427698886739e-06,4.824918916585967e-06,6.8487925406165155e-06,9.5638403794374e-06,1.3938968812682418e-05,7.251432760654406e-06,2.6745613865774953e-06,individual_2015_full,2015,185,115,0.3755954958082853,0.3170693360638267,fixed-mass local asymptotic one-sided profile LRT,0.6166666666666667,0.3833333333333333,0.7666666666666667,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
individual_2015_full,2015 full,2015,38,0.038,300,0,299,1.2192184480002685e-05,3.685171178655304e-06,4.791069297634439e-06,6.920442882732849e-06,1.0378620614777478e-05,1.4403259161646092e-05,7.480889141827845e-06,2.814350540519952e-06,0.9466666666666668,linear,True,False,1.0,1.2192184480002685e-05,3.685171178655304e-06,4.791069297634439e-06,6.920442882732849e-06,1.0378620614777478e-05,1.4403259161646092e-05,7.480889141827845e-06,2.814350540519952e-06,individual_2015_full,2015,284,16,0.0542722491686994,1.6047696914350191,fixed-mass local asymptotic one-sided profile LRT,0.9466666666666665,0.0533333333333333,0.1066666666666666,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,39,0.039,300,0,299,1.1291577977114103e-05,3.4652270986657553e-06,4.5076781714715345e-06,6.550375042149914e-06,9.661029399962402e-06,1.225078656159826e-05,6.970666649134015e-06,2.5429976432640774e-06,0.9466666666666668,linear,True,False,1.0,1.1291577977114103e-05,3.4652270986657553e-06,4.5076781714715345e-06,6.550375042149914e-06,9.661029399962402e-06,1.225078656159826e-05,6.970666649134015e-06,2.5429976432640774e-06,pair_2015_2016,15+16,284,16,0.0532669996239039,1.613969697527772,fixed-mass local asymptotic one-sided profile LRT,0.9466666666666665,0.0533333333333333,0.1066666666666666,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,40,0.04,300,0,299,9.720066785052284e-06,3.260934675611529e-06,4.580331247290906e-06,6.252187933673743e-06,8.63353316804953e-06,1.179925582847543e-05,6.681543974693656e-06,2.3458418802552457e-06,0.89,linear,True,False,1.0,9.720066785052284e-06,3.260934675611529e-06,4.580331247290906e-06,6.252187933673743e-06,8.63353316804953e-06,1.179925582847543e-05,6.681543974693656e-06,2.3458418802552457e-06,pair_2015_2016,15+16,267,33,0.1064884073083731,1.2454216080064828,fixed-mass local asymptotic one-sided profile LRT,0.89,0.11,0.22,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,41,0.041,300,0,299,6.551291737497137e-06,3.087938647341731e-06,4.2242551818965855e-06,5.998801872447702e-06,9.005635091005518e-06,1.1929388816132525e-05,6.415204613234813e-06,2.347572190268748e-06,0.6033333333333334,linear,True,False,1.0,6.551291737497137e-06,3.087938647341731e-06,4.2242551818965855e-06,5.998801872447702e-06,9.005635091005518e-06,1.1929388816132525e-05,6.415204613234813e-06,2.347572190268748e-06,pair_2015_2016,15+16,181,119,0.4129874347097748,0.219866830770552,fixed-mass local asymptotic one-sided profile LRT,0.6033333333333333,0.3966666666666666,0.7933333333333333,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,42,0.042,300,0,299,4.991482177015796e-06,2.9493325001304054e-06,4.0982749460074765e-06,5.667864095132109e-06,8.174051999377867e-06,1.1704746003546048e-05,6.12199218659176e-06,2.199460978997166e-06,0.3566666666666667,linear,True,False,1.0,4.991482177015796e-06,2.9493325001304054e-06,4.0982749460074765e-06,5.667864095132109e-06,8.174051999377867e-06,1.1704746003546048e-05,6.12199218659176e-06,2.199460978997166e-06,pair_2015_2016,15+16,107,193,0.4999026019832913,0.000244140625,fixed-mass local asymptotic one-sided profile LRT,0.3566666666666666,0.6433333333333333,0.7133333333333333,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,43,0.043,300,0,299,3.889101073331844e-06,2.9052207453126034e-06,4.0926976502121135e-06,5.95602124605517e-06,8.454525543844131e-06,1.285364922789679e-05,6.367627637911116e-06,2.4445166649922503e-06,0.1233333333333333,linear,True,False,1.0,3.889101073331844e-06,2.9052207453126034e-06,4.0926976502121135e-06,5.95602124605517e-06,8.454525543844131e-06,1.285364922789679e-05,6.367627637911116e-06,2.4445166649922503e-06,pair_2015_2016,15+16,37,263,0.5,0.0,fixed-mass local asymptotic one-sided profile LRT,0.1233333333333333,0.8766666666666667,0.2466666666666666,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,44,0.044,300,0,299,3.5593170678946893e-06,2.773177957949624e-06,3.901106984021215e-06,6.034967072583247e-06,8.472090524513823e-06,1.1508899785650136e-05,6.209567796442234e-06,2.288145589014689e-06,0.1166666666666666,linear,True,False,1.0,3.5593170678946893e-06,2.773177957949624e-06,3.901106984021215e-06,6.034967072583247e-06,8.472090524513823e-06,1.1508899785650136e-05,6.209567796442234e-06,2.288145589014689e-06,pair_2015_2016,15+16,35,265,0.5,0.0,fixed-mass local asymptotic one-sided profile LRT,0.1166666666666666,0.8833333333333333,0.2333333333333333,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,45,0.045,300,0,299,4.653709483268997e-06,3.0321432767667694e-06,3.8694590412667586e-06,5.2698953511225275e-06,7.874291595080631e-06,1.0874804359541892e-05,5.831576661493862e-06,2.074759314256016e-06,0.3433333333333333,linear,True,False,1.0,4.653709483268997e-06,3.0321432767667694e-06,3.8694590412667586e-06,5.2698953511225275e-06,7.874291595080631e-06,1.0874804359541892e-05,5.831576661493862e-06,2.074759314256016e-06,pair_2015_2016,15+16,103,197,0.5,0.0,fixed-mass local asymptotic one-sided profile LRT,0.3433333333333333,0.6566666666666666,0.6866666666666666,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,46,0.046,300,0,299,3.952590701560629e-06,2.6451206344953084e-06,3.870425501793111e-06,5.329471515766099e-06,7.867246555320911e-06,1.0457131499303517e-05,5.804880931243009e-06,2.0541358167042366e-06,0.1666666666666666,linear,True,False,1.0,3.952590701560629e-06,2.6451206344953084e-06,3.870425501793111e-06,5.329471515766099e-06,7.867246555320911e-06,1.0457131499303517e-05,5.804880931243009e-06,2.0541358167042366e-06,pair_2015_2016,15+16,50,250,0.5,0.0,fixed-mass local asymptotic one-sided profile LRT,0.1666666666666666,0.8333333333333333,0.3333333333333333,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,47,0.047,300,0,299,4.967745878782499e-06,2.7646344247471187e-06,3.823762535101734e-06,5.235341360006725e-06,7.450398203972829e-06,1.1412677109575842e-05,5.6501960351036335e-06,2.1445868598120476e-06,0.46,linear,True,False,1.0,4.967745878782499e-06,2.7646344247471187e-06,3.823762535101734e-06,5.235341360006725e-06,7.450398203972829e-06,1.1412677109575842e-05,5.6501960351036335e-06,2.1445868598120476e-06,pair_2015_2016,15+16,138,162,0.5,0.0,fixed-mass local asymptotic one-sided profile LRT,0.46,0.54,0.92,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,48,0.048,300,0,299,5.915121928353475e-06,2.725949855505437e-06,3.7630336008993463e-06,5.037172238450546e-06,7.371682111311817e-06,9.970593770536057e-06,5.518365695186081e-06,1.884179329743697e-06,0.6366666666666667,linear,True,False,1.0,5.915121928353475e-06,2.725949855505437e-06,3.7630336008993463e-06,5.037172238450546e-06,7.371682111311817e-06,9.970593770536057e-06,5.518365695186081e-06,1.884179329743697e-06,pair_2015_2016,15+16,191,109,0.3469059457369754,0.3936873370974345,fixed-mass local asymptotic one-sided profile LRT,0.6366666666666667,0.3633333333333333,0.7266666666666666,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
pair_2015_2016,2015 full + 2016 full,2015+2016,49,0.049,300,0,299,6.509656571732958e-06,2.407145590643282e-06,3.5093392636241936e-06,5.094785918979241e-06,7.35152336775148e-06,1.084995187126694e-05,5.4194579259996294e-06,2.0776648889051307e-06,0.7566666666666667,linear,True,False,1.0,6.509656571732958e-06,2.407145590643282e-06,3.5093392636241936e-06,5.094785918979241e-06,7.35152336775148e-06,1.084995187126694e-05,5.4194579259996294e-06,2.0776648889051307e-06,pair_2015_2016,15+16,227,73,0.2416147885502656,0.7011176808274963,fixed-mass local asymptotic one-sided profile LRT,0.7566666666666667,0.2433333333333333,0.4866666666666666,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,50,0.05,300,0,299,7.742945664604561e-06,2.428955004840496e-06,3.2599088607600637e-06,4.743921885198849e-06,6.639464318140065e-06,8.98517248953067e-06,4.952770534288997e-06,1.6379793581803154e-06,0.9466666666666668,linear,True,False,1.0,7.742945664604561e-06,2.428955004840496e-06,3.2599088607600637e-06,4.743921885198849e-06,6.639464318140065e-06,8.98517248953067e-06,4.952770534288997e-06,1.6379793581803154e-06,all_2015_2016_2021,all three,284,16,0.0706215424417923,1.4711776312415186,fixed-mass local asymptotic one-sided profile LRT,0.9466666666666665,0.0533333333333333,0.1066666666666666,0.0033333333333333,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
