scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
2021_1pct_x10,5,0.05,50,15,0,245691922,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.7406467716553,0.4112512344129592,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.515533276398294,1.1,15.0,0.7010355517598863,9.55957570581663,0.02543521736996709,117.21559559818621,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,63db4eafb2e10ed6ee65bfcda56ec7e43e678e79b73a611f2fd22d3ba41602ac,True,-0.01567527913574229,-7.899221305535226e-08,3,0,True,True,3
2021_1pct_x10,5,0.05,50,20,0,245691922,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.7406455077864,0.4112376290048043,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.515185391431102,1.1,20.0,0.5257592695715552,9.559259446755547,0.02543419105002728,117.14754854642534,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,63db4eafb2e10ed6ee65bfcda56ec7e43e678e79b73a611f2fd22d3ba41602ac,True,-0.015582028619238254,-7.852176852944963e-08,3,0,True,True,3
2021_1pct_x10,5,0.05,50,25,0,245691922,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.740644981139,0.41125225264424237,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.515559312174107,1.1,25.0,0.42062237248696427,9.559599374703733,0.025435294180504376,117.22341612684824,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.3771185154055612. Increasing the bound and calling fit again may find a better value.",402,9,393,0.04,0.3,0.0006250000000000006,63db4eafb2e10ed6ee65bfcda56ec7e43e678e79b73a611f2fd22d3ba41602ac,True,-0.013601443023795057,-6.854131974168695e-08,3,1,True,False,3
2021_1pct_x10,5,0.05,50,15,1,4105442702,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.740643815306,0.41129669623686393,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.516695717461259,1.1,15.0,0.7011130478307506,9.560632470419325,0.025438646870490456,117.41701807260843,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,63db4eafb2e10ed6ee65bfcda56ec7e43e678e79b73a611f2fd22d3ba41602ac,True,-0.019925714514705244,-1.004175439405184e-07,3,0,True,False,3
2021_1pct_x10,5,0.05,50,20,1,4105442702,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.7406446839652,0.4112535922273616,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.515593564790725,1.1,20.0,0.5257796782395363,9.559630513446114,0.025435395232418737,117.22976915143128,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,63db4eafb2e10ed6ee65bfcda56ec7e43e678e79b73a611f2fd22d3ba41602ac,True,-0.01474894398418793,-7.432396846727514e-08,3,0,True,False,3
2021_1pct_x10,5,0.05,50,25,1,4105442702,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.7406465694323,0.41125223284516194,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.51555880591936,1.1,25.0,0.4206223522367744,9.559598914472145,0.025435292686954925,117.2233477408476,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,63db4eafb2e10ed6ee65bfcda56ec7e43e678e79b73a611f2fd22d3ba41602ac,True,-0.019372480262746575,-9.762311576935671e-08,3,1,True,True,3
2021_1pct_x10,5,0.05,50,15,2,1805812347,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.7406431397324,0.41124784741270154,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.515446672125927,1.1,15.0,0.7010297781417285,9.559496974659934,0.0254349618712991,117.22109779381564,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,63db4eafb2e10ed6ee65bfcda56ec7e43e678e79b73a611f2fd22d3ba41602ac,True,-0.01208533479576812,-6.089932327208997e-08,3,0,True,False,3
2021_1pct_x10,5,0.05,50,20,2,1805812347,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.7406442097047,0.4112521708963366,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.515557221912117,1.1,20.0,0.5257778610956059,9.55959747446556,0.025435288013827308,117.2166124974133,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,63db4eafb2e10ed6ee65bfcda56ec7e43e678e79b73a611f2fd22d3ba41602ac,True,-0.017902800928835838,-9.021786700909036e-08,3,0,True,False,3
2021_1pct_x10,5,0.05,50,25,2,1805812347,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.740642553,0.41125210533145157,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.51555554544364,1.1,25.0,0.4206222218177456,9.55959595040331,0.025435283067921477,117.22331474011963,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,63db4eafb2e10ed6ee65bfcda56ec7e43e678e79b73a611f2fd22d3ba41602ac,True,-0.016539769483500957,-8.334824815888329e-08,3,1,True,False,3
2021_1pct_x10,5,0.07,70,15,0,964025001,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1623.2607429109678,0.39899601655285505,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,13.052808714795688,1.1,15.0,0.8701872476530459,11.866189740723353,0.034322937736782015,122.32133895581478,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,0,,400,40,360,0.04,0.3,0.0006250000000000006,95c116c56bda96aa9d60901551f20cef6b70ae4e7f034e3dacfa70f07b8b6d9a,True,-0.3323837453229937,-1.4434372758875228e-06,3,1,True,False,3
