scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x10,5,50,0.05,15,20,0.0001,0.001,True,,402,1640.7406467716553,1640.7406455077864,-1.2638688531296793e-06,-3.1439523709693516e-09,False,False,True
2021_1pct_x10,5,50,0.05,20,25,0.0001,0.001,True,,402,1640.7406455077864,1640.7406465694323,1.061645889421925e-06,2.6409101726913556e-09,False,False,True
2021_1pct_x10,5,70,0.07,15,20,0.0001,0.001,True,,400,1623.2607432185662,1623.260746164364,2.9457978598657064e-06,7.364494649664266e-09,False,False,True
2021_1pct_x10,5,70,0.07,20,25,0.0001,0.001,True,,400,1623.260746164364,1623.2607417117758,-4.452588200365426e-06,-1.1131470500913565e-08,False,False,True
2021_1pct_x10,5,90,0.09,15,20,0.0001,0.001,True,,398,1611.1383574625966,1611.2345454824554,0.09618801985880054,0.00024167844185628276,False,False,True
2021_1pct_x10,5,90,0.09,20,25,0.0001,0.001,True,,398,1611.2345454824554,1611.234545093237,-3.8921825762372464e-07,-9.779353206626247e-10,False,False,True
2021_1pct_x10,5,110,0.11,15,20,0.0001,0.001,True,,396,1601.9269300780825,1603.7651182305153,1.8381881524328492,0.004641889273820326,False,False,True
2021_1pct_x10,5,110,0.11,20,25,0.0001,0.001,True,,396,1603.7651182305153,1603.7651177638204,-4.666949280363042e-07,-1.1785225455462228e-09,False,False,True
2021_1pct_x10,5,130,0.13,15,20,0.0001,0.001,True,,394,1594.4520524614918,1596.3376524470568,1.8855999855650225,0.004785786765393458,False,False,True
2021_1pct_x10,5,130,0.13,20,25,0.0001,0.001,True,,394,1596.3376524470568,1596.3376521635632,-2.834935912687797e-07,-7.195268813928419e-10,False,False,True
2021_1pct_x10,5,150,0.15,15,20,0.0001,0.001,True,,390,1577.390645992078,1580.151404830667,2.7607588385890267,0.00707886881689494,False,False,True
2021_1pct_x10,5,150,0.15,20,25,0.0001,0.001,True,,390,1580.151404830667,1580.1514030474216,-1.7832453522714786e-06,-4.5724239801832786e-09,False,False,True
2021_1pct_x10,5,170,0.17,15,20,0.0001,0.001,True,,386,1568.8651419562248,1570.8737576671783,2.0086157109535634,0.005203667644957418,False,False,True
2021_1pct_x10,5,170,0.17,20,25,0.0001,0.001,True,,386,1570.8737576671783,1570.8737560156214,-1.651556885917671e-06,-4.2786447821701325e-09,False,False,True
2021_1pct_x10,5,190,0.19,15,20,0.0001,0.001,True,,382,1561.3287097295552,1563.127612230683,1.798902501127941,0.004709168851120264,False,False,True
2021_1pct_x10,5,190,0.19,20,25,0.0001,0.001,True,,382,1563.127612230683,1563.127612714613,4.839298526349012e-07,1.2668320749604743e-09,False,False,True
2021_1pct_x10,5,210,0.21,15,20,0.0001,0.001,True,,378,1556.3841118484763,1557.4927442392702,1.1086323907939004,0.002932889922735186,False,False,True
2021_1pct_x10,5,210,0.21,20,25,0.0001,0.001,True,,378,1557.4927442392702,1557.492741693901,-2.5453691705479287e-06,-6.73378087446542e-09,False,False,True
2021_1pct_x10,5,230,0.23,15,20,0.0001,0.001,True,,372,1538.0988037017987,1538.398926327377,0.3001226255782967,0.000806781251554561,False,False,True
2021_1pct_x10,5,230,0.23,20,25,0.0001,0.001,True,,372,1538.398926327377,1538.3989295417146,3.2143375392479356e-06,8.640692309806278e-09,False,False,True
2021_1pct_x10,5,250,0.25,15,20,0.0001,0.001,True,,366,1529.283199101091,1529.2836127807211,0.000413679630128172,1.1302722134649509e-06,False,False,True
2021_1pct_x10,5,250,0.25,20,25,0.0001,0.001,True,,366,1529.2836127807211,1529.2836123168202,-4.6390096031245776e-07,-1.2674889626023436e-09,False,False,True
