dataset,mass_GeV,sigma_val,blind_lo,blind_hi,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma
2016,0.039,0.0017496509804900001,0.0350632852938975,0.0429367147061025,5701.933690623911,1.1490811414560674e-05,0.5,0.0,-4334.188723081235,4536.005496628457,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.89**2 * RBF(length_scale=0.39),0.0394970657621359,0.5266275434951453,0.14422289248791206,0.38968110013592483,0.04388562862459544,79.01011823860603,2360.806355552618,688,0.9000000000000001,12.0,8.87946948349124,22.574254066987987,300.99005422650646,222.71933344488644
2016,0.04,0.0017829184000000002,0.0359884336,0.0440115664,6525.368682220311,1.0579629197034831e-05,0.5,0.0,-3328.942056165643,4877.931437103221,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.57**2 * RBF(length_scale=0.398),0.03924733606075055,0.5232978141433406,0.1433110085497268,0.3983641065686693,0.04360815117861172,91.6192879765415,2355.974935913487,688,0.9,12.0,9.135083597950215,22.01297381907694,293.5063175876925,223.43372897417473
2016,0.041,0.0018162700852900004,0.0369133923080975,0.0450866076919025,6623.59118749798,8.901697728402629e-06,0.5,0.0,-3365.7514136868576,4964.968477282985,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.74**2 * RBF(length_scale=0.409),0.03901149524464547,0.5201532699286062,0.14244983964998562,0.4085251693277789,0.04334610582738385,94.773938066107,2353.2473153407054,688,0.9000000000000001,12.0,9.424725970878185,21.47890644711939,286.38541929492516,224.92534157581
2016,0.042,0.0018497161774400001,0.037838138600760005,0.04616186139924,8752.08886440142,1.0006443371649743e-05,0.4836034607951253,0.041111606735959254,212.8893415624043,5239.755667426462,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.44**2 * RBF(length_scale=0.397),0.03878876514198728,0.5171835352264971,0.14163654430691008,0.3970047868192475,0.04309862793554142,89.1903060395186,2339.8741158889025,686,0.9,12.0,9.211541198318665,20.970117261811904,279.6015634908254,214.6301101008375
2016,0.043,0.00188326655089,0.038762650260497494,0.0472373497395025,190812.5558832753,0.00018945556306494162,0.5,0.0,-53164.48664783073,84261.77591130165,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,2.94**2 * RBF(length_scale=0.0835),0.03857843428468515,0.514379123795802,0.14086852460635158,0.08350696128104672,0.0428649269829835,8.648142042145073,2136.5847761331597,686,0.9000000000000001,12.0,1.9481419229804655,20.484850785701916,273.13134380935884,44.34155177958358
2016,0.044,0.0019169308134400003,0.03968690566976,0.048313094330239996,11091.588965988241,9.739537552334103e-06,0.3318442528911749,0.43482631043893716,2558.1147597944455,5690.378160062622,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.08**2 * RBF(length_scale=0.393),0.038379850355610756,0.5117313380748101,0.14014339862293787,0.39278400017209736,0.04264427817290084,82.39330433673354,2336.445293997818,686,0.9,12.0,9.210708141888537,20.021510472115974,266.9534729615463,204.9025439093613
2016,0.045,0.00195071830625,0.0406108838109375,0.0493891161890625,16061.904386167389,1.2663636349519535e-05,0.055930360596546005,1.5898850362979646,8765.116216342041,5521.021945451198,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.8**2 * RBF(length_scale=0.437),0.03819241363910777,0.5092321818547703,0.1394589765047153,0.4373490654096554,0.04243601515456419,116.94678782878073,2321.8090826286434,684,0.9,12.0,10.306082317500929,19.57864111734701,261.0485482312935,224.19898557798518
2016,0.046,0.0019846381038400003,0.04153456426636,0.05046543573364,11520.636835277697,8.279978442492709e-06,0.37256029604795604,0.32507991175124995,2015.744387422492,6218.7704215116755,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.89**2 * RBF(length_scale=0.384),0.03801557132270239,0.5068742843026985,0.13881323966593737,0.383658441225713,0.042239523691891545,79.07674038700547,2320.833227482355,684,0.9,12.0,9.082925366872958,19.15491355786605,255.39884743821398,193.3140558388892
2016,0.047,0.00201869901409,0.0424579272182975,0.0515420727817025,10775.362698212,7.125760497517597e-06,0.4401789547542159,0.15051551686261955,912.0636484399687,6229.220358071134,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.03**2 * RBF(length_scale=0.386),0.037848812523726454,0.504650833649686,0.13820432262686008,0.38602043423791993,0.04205423613747383,81.5805502186379,2323.3980660222023,684,0.9000000000000001,12.0,9.179109399967047,18.749111313549705,249.98815084732936,191.22238211025842
2016,0.048,0.00205290957824,0.04338095344896,0.05261904655104,9379.181275771025,5.759305968783159e-06,0.5,0.0,-1558.051522489586,6238.358070811921,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.08**2 * RBF(length_scale=0.388),0.03769166393552248,0.5025555191402997,0.1376304971159307,0.3881165134534831,0.04187962659502498,82.44511366503036,2325.7041260851383,684,0.9,12.0,9.26743013271252,18.360118894197125,244.8015852559617,189.05679897807434
2016,0.049,0.00208727807089,0.044303624340497505,0.0536963756595025,8580.778519848369,4.934627736780987e-06,0.5,0.0,-4140.2438785355525,6369.0044717981755,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.17**2 * RBF(length_scale=0.39),0.037543686005039725,0.5005824800671963,0.1370901581123418,0.3902961002405272,0.04171520667226636,84.07677574689036,2321.810045002921,682,0.9,12.0,9.356206797844031,17.98691153260254,239.82548710136717,186.98807105950564
2016,0.05,0.0021218125,0.045225921875000005,0.054774078125,8484.27172231967,4.60165329540361e-06,0.5,0.0,-4869.920978145818,6479.205255409762,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.13**2 * RBF(length_scale=0.389),0.03740446956769117,0.4987262609025489,0.1365818115582664,0.38884999650682295,0.041560521741879075,83.3152581432766,2320.4657253828077,682,0.9,12.0,9.356234720099591,17.6285461451901,235.047281935868,183.2631283427838
2016,0.051,0.00215652060689,0.0461478286344975,0.055852171365502495,9593.452331051943,4.946285264543843e-06,0.5,0.0,-2425.241621954569,6604.654672759276,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.05**2 * RBF(length_scale=0.386),0.03727363287692405,0.4969817716923206,0.13610406351238322,0.38645042363388243,0.04141514764102672,81.98196488228507,2320.055749898836,682,0.9,12.0,9.331137171923457,17.28415335231958,230.45537803092773,179.20089536783848
2016,0.052,0.0021914098662399995,0.04706932780096,0.056930672199039994,12272.56149269827,6.0395896012009285e-06,0.40430156651058013,0.24222847376590598,1654.5657652420039,6827.619125864075,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.7**2 * RBF(length_scale=0.38),0.037150818975548554,0.495344253007314,0.13565561055132605,0.38017779940840796,0.0412786877506095,75.70530452446044,2312.872628740444,680,0.9000000000000001,12.0,9.210026290208182,16.952930416112245,226.0390722148299,173.48548314273745
2016,0.053,0.0022264874860900004,0.0479904031562975,0.0580095968437025,14144.540311382112,6.67697181670438e-06,0.2647618337614158,0.6287333090749027,4280.127503867352,6811.397559816948,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.83**2 * RBF(length_scale=0.384),0.037035693363838766,0.4938092448511835,0.1352352312547925,0.3843549532169107,0.04115077040426529,77.94741976665213,2312.905724381352,680,0.9000000000000001,12.0,9.340164216635715,16.63413497503111,221.7884663337481,172.62839140941577
2016,0.054,0.0022617604078400003,0.04891103908236,0.05908896091764,15257.645856435416,6.940367896139783e-06,0.20047131797744405,0.8399389168691674,5711.020926961341,6799.597221651451,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.13**2 * RBF(length_scale=0.386),0.03692794192605447,0.4923725590140595,0.13484177863427202,0.3863648220609795,0.04103104658450496,83.35764339574662,2312.316868811394,680,0.9000000000000001,12.0,9.416401827948668,16.327079472277507,217.69439296370004,170.82482331979676
2016,0.055,0.0022972353062500005,0.0498312205609375,0.0601687794390625,13572.162061158608,5.980752949378216e-06,0.30315288630494996,0.5153538540081013,3466.6922922203034,6835.151572663437,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.25**2 * RBF(length_scale=0.39),0.036827269082600055,0.4910302544346674,0.13447417338568424,0.3901069325772716,0.04091918786955562,85.55542767781435,2302.9975325383116,678,0.8999999999999999,12.0,9.533594210639649,16.0311261899926,213.74834919990136,169.81583537216346
2016,0.056,0.0023329185894400005,0.05075093317376,0.061249066826240005,14015.11694435389,5.997139313577598e-06,0.2937661231501722,0.5424155841140076,3778.5961702976774,6967.208631823164,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.59**2 * RBF(length_scale=0.377),0.036733396139698685,0.4897786151959824,0.13413139786324105,0.3772762191911787,0.0408148845996652,73.73518412411426,2301.0917637475877,678,0.9,12.0,9.243593921475242,15.74568281378231,209.94243751709746,161.7185532743948
2016,0.057,0.00236881639889,0.0516701631024975,0.0623298368975025,10597.645279713659,4.41813523563683e-06,0.49863643040752065,0.00341796875,-1245.4465246848695,6878.418707887973,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.12**2 * RBF(length_scale=0.387),0.0366460598124025,0.4886141308320333,0.13381249068624257,0.38670871810873364,0.040717844236002776,83.16697449081893,2295.4174856819986,678,0.9,12.0,9.497278781935249,15.470198462647598,206.2693128353013,163.24976401292258
