scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct,14,50,0.05,15,20,0.0001,0.001,True,,402,1663.5872038650712,1663.5872036774283,-1.8764285414363258e-07,-4.667732690140114e-10,False,False,True
2021_10pct,14,50,0.05,20,25,0.0001,0.001,True,,402,1663.5872036774283,1663.587204673058,9.95629761746386e-07,2.4766909496178756e-09,False,False,True
2021_10pct,14,70,0.07,15,20,0.0001,0.001,True,,400,1635.294017147983,1635.2940189205526,1.772569703462068e-06,4.43142425865517e-09,False,False,True
2021_10pct,14,70,0.07,20,25,0.0001,0.001,True,,400,1635.2940189205526,1635.2940181008455,-8.197071110771503e-07,-2.0492677776928757e-09,False,False,True
2021_10pct,14,90,0.09,15,20,0.0001,0.001,True,,398,1626.8054433901834,1627.330181320382,0.5247379301986257,0.0013184370105493108,False,False,True
2021_10pct,14,90,0.09,20,25,0.0001,0.001,True,,398,1627.330181320382,1627.3301800455333,-1.274848727916833e-06,-3.203137507328726e-09,False,False,True
2021_10pct,14,110,0.11,15,20,0.0001,0.001,True,,396,1617.6579933366356,1619.2249102852002,1.5669169485645398,0.0039568609812235854,False,False,True
2021_10pct,14,110,0.11,20,25,0.0001,0.001,True,,396,1619.2249102852002,1619.2249114301444,1.144944235420553e-06,2.8912733217690734e-09,False,False,True
2021_10pct,14,130,0.13,15,20,0.0001,0.001,True,,394,1605.9000114914888,1608.1805630122776,2.2805515207887765,0.005788201829413139,False,False,True
2021_10pct,14,130,0.13,20,25,0.0001,0.001,True,,394,1608.1805630122776,1608.1805621366789,-8.75598743732553e-07,-2.222331836884652e-09,False,False,True
2021_10pct,14,150,0.15,15,20,0.0001,0.001,True,,390,1597.3081463862607,1600.632862375384,3.3247159891234332,0.008524912792624188,False,False,True
2021_10pct,14,150,0.15,20,25,0.0001,0.001,True,,390,1600.632862375384,1600.6328623377483,-3.7635800254065543e-08,-9.65020519335014e-11,False,False,True
2021_10pct,14,170,0.17,15,20,0.0001,0.001,True,,386,1583.635819000287,1586.528666227955,2.8928472276679713,0.007494422869606143,False,False,True
2021_10pct,14,170,0.17,20,25,0.0001,0.001,True,,386,1586.528666227955,1586.5286705637113,4.335756329965079e-06,1.1232529352241138e-08,False,False,True
2021_10pct,14,190,0.19,15,20,0.0001,0.001,True,,382,1576.1339438756654,1578.2196521818514,2.0857083061860067,0.005459969387921483,False,False,True
2021_10pct,14,190,0.19,20,25,0.0001,0.001,True,,382,1578.2196521818514,1578.2196497763707,-2.4054806999629363e-06,-6.297069895190933e-09,False,False,True
2021_10pct,14,210,0.21,15,20,0.0001,0.001,True,,378,1566.2820355543292,1567.4284099320278,1.1463743776985211,0.0030327364489378867,False,False,True
2021_10pct,14,210,0.21,20,25,0.0001,0.001,True,,378,1567.4284099320278,1567.428407214012,-2.7180158213013783e-06,-7.190518045770842e-09,False,False,True
2021_10pct,14,230,0.23,15,20,0.0001,0.001,True,,372,1559.1744230344275,1559.6308430891904,0.4564200547629298,0.0012269356310831447,False,False,True
2021_10pct,14,230,0.23,20,25,0.0001,0.001,True,,372,1559.6308430891904,1559.630844321964,1.2327736840234138e-06,3.3139077527511124e-09,False,False,True
2021_10pct,14,250,0.25,15,20,0.0001,0.001,True,,366,1548.783669881602,1548.7875380136072,0.0038681320052091905,1.0568666680899428e-05,False,False,True
2021_10pct,14,250,0.25,20,25,0.0001,0.001,True,,366,1548.7875380136072,1548.7875340547942,-3.958813067583833e-06,-1.0816429146403914e-08,False,False,True
