dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,review_selected_source,review_attempt_count,review_finite_attempt_count,review_branch_multiplicity,review_selected_state_reproducing_attempt_count,review_status,review_interpolated,review_selected_attempt,review_selected_at_kernel_bound,attempt_01_lml,attempt_02_lml,review_all_attempt_sources,review_all_finite_lml,window,draw_index
2021,0.05,0.0019941875,0.045513078125,0.054486921875,432274745.5035101,1.64,0.0467295325,0.0532704675,0.0065409349999999,0.0,1.0,8000,0.000125,True,20658.88646190893,3.103823112572035e-05,0.0010764533513126,3.0682857147641216,14547.462533012167,4749.245148954391,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.24**2 * RBF(length_scale=0.323),0.0430198208653474,0.586633920891102,0.1588612167593829,0.3232199070843817,0.0391089280594068,52.407336897838405,1680.8418382633984,402,9,393,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.264606654352887,21.57260581833327,294.1718975227264,162.08100145266266,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_2p25eq2p5,1
2021,0.051,0.002001485875,0.04649665678125,0.0555033432187499,505722115.71658146,1.64,0.047717563165,0.0542824368349999,0.0065648736699999,0.0,1.0,8000,0.000125,True,16367.141414275022,2.060680372602016e-05,0.0214819166583669,2.0240614124311076,9962.096589242798,4939.862557427936,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.21**2 * RBF(length_scale=0.324),0.0423437473933882,0.5774147371825666,0.1563646500091317,0.3237264927311913,0.0384943158121711,52.04742792941165,1674.743452752604,401,10,391,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.40972195247683,21.15615599504954,288.4930362961301,161.74308136508398,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_2p25eq2p5,1
2021,0.052,0.002008956,0.047479849,0.056520151,582496150.2912881,1.64,0.04870531216,0.0552946878399999,0.0065893756799999,0.0,1.0,8000,0.000125,True,7790.160968508805,8.35160509518755e-06,0.5,0.0,-593.3294776076176,4958.025764159479,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.51**2 * RBF(length_scale=0.318),0.0416967826910809,0.5685924912420126,0.1539755745145915,0.3179254016872123,0.0379061660828008,56.34585270215999,1672.6213231084246,402,12,390,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.387168488439261,20.75544844739304,283.02884246445046,158.2540392558186,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_2p25eq2p5,1
2021,0.053,0.002016597875,0.0484626547812499,0.05753734521875,661992830.0519445,1.64,0.049692779485,0.056307220515,0.00661444103,0.0,1.0,8000,0.000125,True,5990.331200454001,5.544234635437383e-06,0.5,0.0,-6561.273362322073,5103.0108372191535,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.54**2 * RBF(length_scale=0.317),0.0410773062694674,0.5601450854927381,0.1516880062237032,0.3172926883000947,0.0373430056995158,56.86033263156666,1668.746871559695,402,14,388,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.49670995562653,20.369607039017364,277.76736871387317,157.34058447329008,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_2p25eq2p5,1
2021,0.054,0.0020244115,0.049445074125,0.058554925875,743432117.467634,1.64,0.05067996514,0.05732003486,0.00664006972,0.0,1.0,8000,0.000125,True,5647.367508760175,4.5680504714941065e-06,0.5,0.0,-12228.411908726615,5508.491334977124,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.37**2 * RBF(length_scale=0.315),0.0404838157112043,0.552052032425514,0.1494963970927404,0.3153912818703411,0.0368034688283676,54.30904549025047,1662.9139217664622,401,15,386,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.569607482956657,19.99781947059892,272.6975382354398,155.79405761641894,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_2p25eq2p5,1
2021,0.055,0.002032396875,0.05042710703125,0.05957289296875,825863093.242175,1.64,0.051666869125,0.058333130875,0.0066662617499999,0.0,1.0,8000,0.000125,True,5837.5096255820645,4.17327288655357e-06,0.5,0.0,-11708.992211791863,5614.347237110587,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.44**2 * RBF(length_scale=0.316),0.0399149161083646,0.5442943105686093,0.1473955960828078,0.3159509669034899,0.0362862873712406,55.330446007046504,1667.4962902204868,402,17,385,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.707172593079964,19.639331569216612,267.8090668529538,155.45731780535726,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1667.4962891970083,1667.4962902204868,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1667.4962892|1667.49629022,window_2p25eq2p5,1
2021,0.056,0.002040554,0.0514087535,0.0605912465,908527012.009006,1.64,0.05265349144,0.05934650856,0.00669301712,0.0,1.0,8000,0.000125,True,6921.868084729092,4.4179151365227866e-06,0.5,0.0,-7364.875420554849,5865.37032010765,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.45**2 * RBF(length_scale=0.317),0.0393693106142212,0.5368542356484718,0.1453808142699889,0.3169651757735981,0.0357902823765647,55.52187835988546,1661.4693428286994,401,18,383,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.856179798713871,19.293442180026243,263.0923933639942,155.3329026203659,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_01_full,False,1661.4693428286994,1661.4693416934235,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1661.46934283|1661.46934169,window_2p25eq2p5,1
2021,0.057,0.002048882875,0.05239001353125,0.06160998646875,990542658.1092516,1.64,0.053639832085,0.060360167915,0.0067203358299999,0.0,1.0,8000,0.000125,True,9457.898017674626,5.439594297839598e-06,0.5,0.0,-351.5936013427521,5892.414894392746,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.73**2 * RBF(length_scale=0.319),0.0388457919743114,0.5297153451042469,0.1434475935717297,0.3187330292862805,0.0353143563402831,59.752225857379386,1658.4105988803929,401,20,381,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.025593620198634,18.959498587400432,258.53861710091496,155.56429953873305,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1658.4105987718185,1658.4105988803929,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1658.41059877|1658.41059888,window_2p25eq2p5,1
2021,0.058,0.0020573835,0.053370887125,0.062629112875,1071587875.1020296,1.64,0.05462589106,0.06137410894,0.00674821788,0.0,1.0,8000,0.000125,True,13746.645628222592,7.182255900012848e-06,0.1771944140373783,0.9261099799111204,5445.290513637466,5981.1627150547065,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.9**2 * RBF(length_scale=0.318),0.0383432349203511,0.5228622943684247,0.1415917786595051,0.3181028275151598,0.0348574862912283,62.37807824981948,1656.462437653384,401,21,380,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.125810876248083,18.63689240258374,254.13944185341464,154.61523216996724,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1656.4624365279562,1656.462437653384,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1656.46243653|1656.46243765,window_2p25eq2p5,1
2021,0.059,0.002066055875,0.0543513742812499,0.0636486257187499,1150525585.6827483,1.64,0.055611668365,0.0623883316349999,0.0067766632699999,0.0,1.0,8000,0.000125,True,15795.267057389465,7.556115755562275e-06,0.1037917267065937,1.260238180317359,7649.662128973469,6070.181076100829,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.67**2 * RBF(length_scale=0.316),0.0378605893261601,0.516280763538548,0.139809491685398,0.3160323340406921,0.0344187175692365,58.871389049840325,1655.9240121909604,401,23,378,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.181990392435829,18.325055863341635,249.88712540920412,152.96407898004796,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1655.9240114346233,1655.9240121909604,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_01/attempt_02/results_single.csv,1655.92401143|1655.92401219,window_2p25eq2p5,1
