dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,review_selected_source,review_attempt_count,review_finite_attempt_count,review_branch_multiplicity,review_selected_state_reproducing_attempt_count,review_status,review_interpolated,review_selected_attempt,review_selected_at_kernel_bound,attempt_01_lml,attempt_02_lml,review_all_attempt_sources,review_all_finite_lml,window,draw_index
2021,0.05,0.0019941875,0.045513078125,0.054486921875,432274745.5035101,1.64,0.0467295325,0.0532704675,0.0065409349999999,0.0,1.0,8000,0.000125,True,22536.580900290748,3.3859308344448114e-05,0.0002184515118278,3.5167269209001883,16488.56121724341,4697.080058557175,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.28**2 * RBF(length_scale=0.327),0.0430198208653474,0.586633920891102,0.1588612167593829,0.3268246355261682,0.0391089280594068,53.03628956704514,1680.1792249350335,402,9,393,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.356778151263025,21.57260581833327,294.1718975227264,163.8886190622337,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,4
2021,0.051,0.002001485875,0.04649665678125,0.0555033432187499,505722115.71658146,1.64,0.047717563165,0.0542824368349999,0.0065648736699999,0.0,1.0,8000,0.000125,True,17643.15898784072,2.221335449892955e-05,0.0103558210910931,2.313200061742858,11305.69321922908,4905.921588733938,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.28**2 * RBF(length_scale=0.327),0.0423437473933882,0.5774147371825666,0.1563646500091317,0.327295123436393,0.0384943158121711,53.05745759956571,1674.087191409213,401,10,391,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.50242734624495,21.15615599504954,288.4930362961301,163.52607206703024,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,4
2021,0.052,0.002008956,0.047479849,0.056520151,582496150.2912881,1.64,0.04870531216,0.0552946878399999,0.0065893756799999,0.0,1.0,8000,0.000125,True,7846.981292455292,8.412520512583927e-06,0.4999513009912829,0.0001220703125,-397.22286942190465,4925.605460326293,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.64**2 * RBF(length_scale=0.321),0.0416967826910809,0.5685924912420126,0.1539755745145915,0.3211970980183174,0.0379061660828008,58.444725698075054,1671.32873665204,402,12,390,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.473478887754204,20.75544844739304,283.02884246445046,159.8825947498688,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,4
2021,0.053,0.002016597875,0.0484626547812499,0.05753734521875,661992830.0519445,1.64,0.049692779485,0.056307220515,0.00661444103,0.0,1.0,8000,0.000125,True,5735.529082683466,5.308407486778369e-06,0.5,0.0,-7589.4195643852145,5065.927921581722,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.63**2 * RBF(length_scale=0.32),0.0410773062694674,0.5601450854927381,0.1516880062237032,0.3200551052772251,0.0373430056995158,58.17431375295774,1667.4311071390468,402,14,388,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.570684102200547,20.369607039017364,277.76736871387317,158.71042474307131,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,4
2021,0.054,0.0020244115,0.049445074125,0.058554925875,743432117.467634,1.64,0.05067996514,0.05732003486,0.00664006972,0.0,1.0,8000,0.000125,True,5318.133440022112,4.301739160852839e-06,0.5,0.0,-14426.248205050915,5460.049810617761,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.4**2 * RBF(length_scale=0.318),0.0404838157112043,0.552052032425514,0.1494963970927404,0.3181763450806575,0.0368034688283676,54.803893346572146,1661.952590059808,401,15,386,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.645281415305385,19.99781947059892,272.6975382354398,157.16979728709182,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,4
2021,0.055,0.002032396875,0.05042710703125,0.05957289296875,825863093.242175,1.64,0.051666869125,0.058333130875,0.0066662617499999,0.0,1.0,8000,0.000125,True,5372.917764877737,3.8411332002918085e-06,0.4999026019832914,0.000244140625,-15034.297414501243,5558.210654593138,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.48**2 * RBF(length_scale=0.32),0.0399149161083646,0.5442943105686093,0.1473955960828078,0.3196445710527741,0.0362862873712406,55.883226077313424,1666.5328979600642,402,17,385,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.8089632257643,19.639331569216612,267.8090668529538,157.27468142892818,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_01_full,False,1666.5328979600642,1666.532897398026,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_04/attempt_02/results_single.csv,1666.53289796|1666.5328974,window_3p0,4
2021,0.056,0.002040554,0.0514087535,0.0605912465,908477291.1443444,1.64,0.05265349144,0.05934650856,0.00669301712,0.0,1.0,8000,0.000125,True,5948.808079894874,3.797062774535037e-06,0.5,0.0,-12561.839437709345,5788.363669736221,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.51**2 * RBF(length_scale=0.323),0.0393693106142212,0.5368542356484718,0.1453808142699889,0.3231135212438688,0.0357902823765647,56.46542908804554,1662.9335057072617,401,18,383,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.027967922808042,19.293442180026243,263.0923933639942,158.34597920166232,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_04/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1662.9335052803792,1662.9335057072617,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_04/attempt_02/results_single.csv,1662.93350528|1662.93350571,window_3p0,4
2021,0.057,0.002048882875,0.05239001353125,0.06160998646875,990446973.9234211,1.64,0.053639832085,0.060360167915,0.0067203358299999,0.0,1.0,8000,0.000125,True,8120.165715808573,4.6706651114803145e-06,0.5,0.0,-3205.3930837842095,5877.790458659306,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.73**2 * RBF(length_scale=0.32),0.0388457919743114,0.5297153451042469,0.1434475935717297,0.3199154119860519,0.0353143563402831,59.67622713284363,1661.4811876895722,401,20,381,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.059075263991833,18.959498587400432,258.53861710091496,156.1413860643703,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_01_full,False,1661.4811876895722,1661.481187298111,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_04/attempt_02/results_single.csv,1661.48118769|1661.4811873,window_3p0,4
2021,0.058,0.0020573835,0.053370887125,0.062629112875,1071802328.7919573,1.64,0.05462589106,0.06137410894,0.00674821788,0.0,1.0,8000,0.000125,True,13903.496093314385,7.262752613851616e-06,0.1736505744798663,0.939837054120166,5620.794108151761,5980.293991676746,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.77**2 * RBF(length_scale=0.318),0.0383432349203511,0.5228622943684247,0.1415917786595051,0.317571081509796,0.0348574862912283,60.32481444796998,1659.5237419521911,401,21,380,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.11055601819776,18.63689240258374,254.13944185341464,154.3567747626031,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_01_full,False,1659.5237419521911,1659.523741523318,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_04/attempt_02/results_single.csv,1659.52374195|1659.52374152,window_3p0,4
2021,0.059,0.002066055875,0.0543513742812499,0.0636486257187499,1150834740.9495528,1.64,0.055611668365,0.0623883316349999,0.0067766632699999,0.0,1.0,8000,0.000125,True,19111.84115561636,9.14023735885623e-06,0.0317252615549961,1.856021292882898,11237.343820582171,6056.836059640726,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.66**2 * RBF(length_scale=0.317),0.0378605893261601,0.516280763538548,0.139809491685398,0.3168541768444252,0.0344187175692365,58.616747834208944,1658.6574926085257,401,23,378,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.205868179342906,18.325055863341635,249.88712540920412,153.36186241547082,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_01_full,False,1658.6574926085257,1658.6574915473982,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_04/attempt_02/results_single.csv,1658.65749261|1658.65749155,window_3p0,4
