mass_MeV,width_scale,sigma_template_MeV,eps2_90,epsilon_90,A90_full_template_events,A90_fitted_window_events,limit_ratio_to_nominal,template_fraction_in_fixed_window,signal_yield_per_eps2_total,signal_yield_per_eps2_fitted_window,nominal_saved_eps2_90,cls_at_limit,limit_optimizer_ok,limit_convergence_reason,limit_numerical_method,limit_initial_error
101,1.1,2.843924462500001,3.0980900835530564e-06,0.0017601392227755896,14102.685255792429,13426.60369054526,1.099078488150327,0.9520600826732994,4552057840.622475,4333832564.076674,2.8188082660589303e-06,0.10000000020109956,True,bracket_width,production,
101,1.2,3.1024630500000003,3.3534058974340617e-06,0.0018312307056824002,15264.897608204366,14199.099942973775,1.1896543304122746,0.9301798352936372,4552057840.622475,4234232412.4373236,2.8188082660589303e-06,0.10000012962293586,True,bracket_width,production,
102,0.8,2.0811547999999997,2.1860624165506923e-06,0.00147853387399501,9886.371021375588,9843.378851086287,0.8020704843781966,0.995651369931763,4522455967.645668,4502789479.642485,2.725524076831037e-06,0.10000009244634457,True,bracket_width,production,
102,0.9,2.34129915,2.4807457202253265e-06,0.001575038323414807,11219.06328664448,11092.937620500585,0.9101903524693464,0.9887579147276906,4522455967.645668,4471614132.01713,2.725524076831037e-06,0.09999998526927345,True,bracket_width,production,
102,1.0,2.6014435,2.7255240769088173e-06,0.0016509161326090484,12326.062626578232,12048.659902099222,1.0,0.9774946199055603,4522455967.645668,4420676377.133434,2.725524076831037e-06,0.0999999498557071,True,bracket_width,production,
102,1.1,2.8615878500000003,2.920717448209992e-06,0.0017090106635741019,13208.816053464107,12706.326772318002,1.0716168214967874,0.9619580377898954,4522455967.645668,4350412868.627629,2.725524076831037e-06,0.0999998912426405,True,bracket_width,production,
102,1.2,3.1217322,3.064811202604615e-06,0.0017506602190615445,13860.473712926538,13067.343552821016,1.1244850957547232,0.9427775574967662,4522455967.645668,4263669991.0636573,2.725524076831037e-06,0.10000000667663438,True,bracket_width,production,
103,0.8,2.0941383000000005,2.2768325573171717e-06,0.0015089176774486976,10221.126578146892,10172.66035721717,0.7772096678638851,0.9952582310218773,4489186763.119116,4467900076.588758,2.929495928147284e-06,0.09999993123749497,True,bracket_width,production,
103,0.9,2.3559055875,2.6103853152540525e-06,0.0016156686898167127,11718.507203879013,11577.965366481625,0.8910697878705461,0.9880068480607439,4489186763.119116,4435347264.185331,2.929495928147284e-06,0.10000007485214787,True,bracket_width,production,
103,1.0,2.6176728750000002,2.929495928138557e-06,0.0017115770295661708,13151.054343210959,12839.774012101825,1.0,0.9763303897173973,4489186763.119116,4382929461.950268,2.929495928147284e-06,0.09999992757052732,True,bracket_width,production,
103,1.1,2.8794401625000003,3.234964795023013e-06,0.0017986007881192014,14522.361136973654,13946.97089383871,1.1042735249946414,0.9603790156636437,4489186763.119116,4311320764.694595,2.929495928147284e-06,0.10000012673889987,True,bracket_width,production,
103,1.2,3.14120745,3.5134745423520003e-06,0.0018744264569067522,15772.643408082593,14839.188091541979,1.1993444020878061,0.9408180802425121,4489186763.119116,4223508072.327824,2.929495928147284e-06,0.09999993800505882,True,bracket_width,production,
104,0.8,2.1072592,2.253669298141809e-06,0.001501222601129429,10037.40944903474,9987.158442109634,0.8049099128471204,0.9949936278697947,4453807600.481031,4431510182.236687,2.799902525928957e-06,0.10000004387810148,True,bracket_width,production,
104,0.9,2.3706666000000003,2.519932274656433e-06,0.001587429455017272,11223.293517562275,11082.6431713392,0.900007143571038,0.9874679971611733,4453807600.481031,4397992470.988215,2.799902525928957e-06,0.1000000810709537,True,bracket_width,production,
104,1.0,2.634074,2.7999025259487106e-06,0.0016732909268709702,12470.227150676406,12164.101062142376,1.0,0.9754514424769379,4453807600.481031,4344473048.403972,2.799902525928957e-06,0.10000014155411295,True,bracket_width,production,
104,1.1,2.8974814000000007,3.091112644090363e-06,0.0017581560351943631,13767.220988192676,13204.654375148062,1.1040072343386238,0.9591372424742006,4453807600.481031,4271812740.4360127,2.799902525928957e-06,0.09999993353732343,True,bracket_width,production,
104,1.2,3.1608888,3.36585514273649e-06,0.0018346267039200345,14990.871216837946,14079.808006323203,1.202132971252638,0.9392254661295852,4453807600.481031,4183129519.6132865,2.799902525928957e-06,0.10000010156681331,True,bracket_width,production,
105,0.8,2.1205175,2.0833540080935788e-06,0.0014433828349033318,9203.308875285891,9156.10382426112,0.8196401063556705,0.9948708609409455,4417544420.934775,4394886221.30025,2.5417911982891046e-06,0.09999993377745355,True,bracket_width,production,
105,0.9,2.3855821875000003,2.3015049694348257e-06,0.001517071181400143,10167.000437480474,10036.412225945247,0.9054657876660452,0.9871556795597435,4417544420.934775,4360804064.833222,2.5417911982891046e-06,0.09999993096004474,True,bracket_width,production,
105,1.0,2.650646875,2.541791198281772e-06,0.0015942995948948152,11228.475527150758,10946.302794498932,1.0,0.974869898236005,4417544420.934775,4306531080.089716,2.5417911982891046e-06,0.10000004074832926,True,bracket_width,production,
105,1.1,2.9157115625000003,2.7958398288925707e-06,0.0016720765021052627,12350.746637951614,11834.991274789263,1.0999486624953825,0.9582409567387994,4417544420.934775,4233071992.352684,2.5417911982891046e-06,0.09999988552356665,True,bracket_width,production,
105,1.2,3.18077625,3.0553933312397756e-06,0.0017479683438894925,13497.335764179588,12660.551364919767,1.2020630700528014,0.9380037354126913,4417544420.934775,4143673168.1883144,2.5417911982891046e-06,0.09999985182315096,True,bracket_width,production,
106,0.8,2.1339132,1.800266392960568e-06,0.0013417400616216868,7884.4334534525915,7857.61271899224,0.803612444814421,0.9965982673810753,4379592644.88991,4364694441.732184,2.2402171649779056e-06,0.10000003828534568,True,bracket_width,production,
106,0.9,2.40065235,2.014704406615127e-06,0.0014194028345100368,8823.5846008389,8742.153237208826,0.899334420788597,0.9907711698460587,4379592644.88991,4339174128.226769,2.2402171649779056e-06,0.09999990670430277,True,bracket_width,production,
106,1.0,2.6673915,2.240217165099161e-06,0.0014967355027188875,9811.23861922441,9623.612569537827,1.0,0.9808764156118939,4379592644.88991,4295839135.359829,2.2402171649779056e-06,0.09999992526888783,True,bracket_width,production,
106,1.1,2.93413065,2.4736340848283905e-06,0.0015727790960043913,10833.509644063402,10474.236611919667,1.10419388056019,0.9668368752188621,4379592644.88991,4234351667.516872,2.2402171649779056e-06,0.10000003720184242,True,bracket_width,production,
106,1.2,3.2008698,2.7109376173118125e-06,0.0016464925196647,11872.80244953419,11268.860393683171,1.2101226879010256,0.94913230819614,4379592644.88991,4156812876.0031977,2.2402171649779056e-06,0.10000006940590217,True,bracket_width,production,
107,0.8,2.1474463000000004,1.5657666165458076e-06,0.0012513059644011163,6795.964046831608,6757.130127228426,0.7917938229948719,0.9942857379268676,4340342918.936404,4315541062.010337,1.977491500552418e-06,0.09999992956716293,True,bracket_width,production,
107,0.9,2.4158770875,1.7756640714861474e-06,0.0013325404577295757,7706.990979084685,7598.977223791562,0.8979370416124361,0.9859849640947743,4340342918.936404,4279512857.0865183,1.977491500552418e-06,0.10000002057000046,True,bracket_width,production,
107,1.0,2.6843078750000005,1.9774928410321134e-06,0.0014062335656042752,8582.997049821166,8351.144823793364,1.0,0.9729870318395795,4340342918.936404,4223097373.861869,1.977491500552418e-06,0.10000001828671885,True,bracket_width,production,
107,1.1,2.9527386625000003,2.168842270901358e-06,0.001472698974978036,9413.519192796659,8995.65853157811,1.0967636523879265,0.9556105795653658,4340342918.936404,4147677612.277249,1.977491500552418e-06,0.09999992923518147,True,bracket_width,production,
107,1.2,3.22116945,2.3476000002235178e-06,0.0015321879780965252,10189.389037465246,9523.61889833611,1.1871597972502566,0.9346604456183609,4340342918.936404,4056746846.749597,1.977491500552418e-06,0.0999999486111167,True,bracket_width,production,
108,0.8,2.1611168000000003,1.4259956518814542e-06,0.0011941505984931107,6130.554720984955,6106.726952384531,0.8082483018717193,0.9961132769080648,4299139841.623163,4282430275.5252676,1.7643046095747374e-06,0.10000011591838784,True,bracket_width,production,
108,0.9,2.4312564,1.599475424389068e-06,0.0012647036903516444,6876.36852268816,6805.890297699217,0.9065759029084911,0.9897506620309247,4299139841.623163,4255076504.4100504,1.7643046095747374e-06,0.09999993879692279,True,bracket_width,production,
108,1.0,2.701396,1.7643039256366794e-06,0.001328271028682279,7584.989299436799,7427.034204663176,1.0,0.9791753042044039,4299139841.623163,4209611562.2386336,1.7643046095747374e-06,0.10000009719642158,True,bracket_width,production,
108,1.1,2.9715356,1.9168262259082084e-06,0.0013844949353133107,8240.70399727014,7947.309671034494,1.0864489944477613,0.9643969342506613,4299139841.623163,4146077283.1762524,1.7643046095747374e-06,0.10000006126841879,True,bracket_width,production,
108,1.2,3.2416752,2.0555772430838876e-06,0.0014337284411923645,8837.214023275843,8359.726099857102,1.165092483905287,0.945968500687987,4299139841.623163,4066850870.228254,1.7643046095747374e-06,0.10000005591120605,True,bracket_width,production,
109,0.8,2.1749247,1.3896893566101241e-06,0.0011788508627515713,5915.84723450476,5891.482967460694,0.8122498609633231,0.9958815253203365,4256956568.2904234,4239424400.451492,1.7109136281894191e-06,0.10000002027047444,True,bracket_width,production,
109,0.9,2.4467902875000003,1.543375980557789e-06,0.0012423268412772015,6570.0845177771525,6499.521525668025,0.9020770862634552,0.9892599567146815,4256956568.2904234,4211236670.4832635,1.7109136281894191e-06,0.09999989297587689,True,bracket_width,production,
109,1.0,2.7186558750000005,1.7109136281808181e-06,0.001308018970879558,7283.285007261933,7125.623958625601,1.0,0.9783530304691999,4256956568.2904234,4164806359.162701,1.7109136281894191e-06,0.09999998861314695,True,bracket_width,production,
109,1.1,2.9905214625000003,1.8856802575163217e-06,0.0013732007346037656,8027.258957929683,7731.955694021884,1.1021481309499706,0.9632124408275025,4256956568.2904234,4100353526.639688,1.7109136281894191e-06,0.1000001022768958,True,bracket_width,production,
109,1.2,3.2623870500000005,2.06305867449697e-06,0.0014363351539584937,8782.351175168411,8294.29122675875,1.2058228074847828,0.9444271882693986,4256956568.2904234,4020385522.375473,1.7109136281894191e-06,0.10000007292408207,True,bracket_width,production,
110,0.8,2.18887,1.3563095273937644e-06,0.0011646070270240362,5713.850678644433,5675.5775367454335,0.8589674828652833,0.993301690217064,4212792554.5313854,4184573964.949888,1.5789998509717312e-06,0.10000005050177461,True,bracket_width,production,
110,0.9,2.4624787500000007,1.4648086222950378e-06,0.001210292783707743,6170.9348578179115,6072.6040841693,0.927681292329995,0.9840654980300049,4212792554.5313854,4145663803.272024,1.5789998509717312e-06,0.09999996806690838,True,bracket_width,production,
110,1.0,2.7360875000000004,1.5789998509250694e-06,0.0012565826080783824,6651.9988155833,6452.143041632991,1.0,0.9699555307373001,4212792554.5313854,4086221438.1166368,1.5789998509717312e-06,0.09999996901512083,True,bracket_width,production,
110,1.1,3.0096962500000006,1.6956708116857187e-06,0.001302179254820825,7143.509370405787,6796.563928749263,1.0738891524861744,0.9514320729956829,4212792554.5313854,4008185953.2585745,1.5789998509717312e-06,0.09999999891618801,True,bracket_width,production,
110,1.2,3.283305000000001,1.8124201807760263e-06,0.0013462615573416729,7635.350243255672,7096.320565832122,1.1478279619305891,0.929403411729583,4212792554.5313854,3915383773.0904546,1.5789998509717312e-06,0.10000006510263842,True,bracket_width,production,
111,0.8,2.2029527,1.3068163951108436e-06,0.001143160703974224,5446.618210713218,5421.822392257337,0.8621576984109307,0.9954474836501099,4167852677.002295,4148878459.5463085,1.5157510017982805e-06,0.09999999704794978,True,bracket_width,production,
111,0.9,2.4783217875,1.4094395164783146e-06,0.0011871981791084058,5874.336261826964,5805.763044491342,0.9298621704798015,0.988326644189365,4167852677.002295,4119199849.7373395,1.5157510017982805e-06,0.09999997200001073,True,bracket_width,production,
111,1.0,2.753690875,1.5157510018404718e-06,0.0012311583983551718,6317.426870689721,6170.692363674962,1.0,0.9767730580791449,4167852677.002295,4071046204.938882,1.5157510017982805e-06,0.09999996124867001,True,bracket_width,production,
111,1.1,3.0290599625000003,1.6246094308396555e-06,0.001274601675363584,6771.132765408233,6506.518741455461,1.0718181474839894,0.9609202724092771,4167852677.002295,4004974129.746781,1.5157510017982805e-06,0.1000000378848235,True,bracket_width,production,
111,1.2,3.30442905,1.7347074971787907e-06,0.0013170829499992741,7230.005285932574,6806.537718304385,1.144454132025943,0.9414291482674113,4167852677.002295,3923737995.8143206,1.5157510017982805e-06,0.09999998903762407,True,bracket_width,production,
112,0.8,2.2171728,1.2326363139950928e-06,0.0011102415565970734,5080.789392665607,5054.932264382183,0.8821660392703377,0.9949108049389431,4121888455.645348,4100911361.2746506,1.3972837982367754e-06,0.10000006494095583,True,bracket_width,production,
112,0.9,2.4943194,1.3201913364118645e-06,0.0011489957947755354,5441.681428799068,5372.8043918079575,0.9448269121220332,0.9873426921637508,4121888455.645348,4069716444.5955634,1.3972837982367754e-06,0.09999999568474915,True,bracket_width,production,
112,1.0,2.771466,1.3972837982004364e-06,0.0011820675945987337,5759.447957062663,5617.177609328467,1.0,0.9752979193848373,4121888455.645348,4020069234.7272882,1.3972837982367754e-06,0.10000011784623362,True,bracket_width,production,
112,1.1,3.0486126000000007,1.4661047962577151e-06,0.0012108281448073939,6043.120434460951,5795.193064573272,1.0492534144788004,0.9589736175910261,4121888455.645348,3952782283.616907,1.3972837982367754e-06,0.10000008414884007,True,bracket_width,production,
112,1.2,3.3257592000000002,1.529059496890046e-06,0.0012365514533936896,6302.612688225965,5918.5792923180525,1.094308471091788,0.93906758753789,4121888455.645348,3870731848.143156,1.3972837982367754e-06,0.10000008692936883,True,bracket_width,production,
113,0.8,2.2315303,1.201515249967644e-06,0.0010961365106443833,4896.348414227996,4871.046016357189,0.865143385615974,0.9948323943211879,4075144626.220808,4054085885.7083683,1.3888047576551003e-06,0.1000000111720638,True,bracket_width,production,
113,0.9,2.5104715875,1.2986470511496314e-06,0.0011395819633311292,5292.174551849919,5223.90121745631,0.93508251899595,0.9870991907533089,4075144626.220808,4022571962.7452545,1.3888047576551003e-06,0.10000006288334386,True,bracket_width,production,
113,1.0,2.789412875,1.388804757620815e-06,0.0011784756075629292,5659.580244888356,5516.97617381461,1.0,0.9748030657922833,4075144626.220808,3972463475.186992,1.3888047576551003e-06,0.10000000165486432,True,bracket_width,production,
113,1.1,3.0683541625000004,1.4725237755363737e-06,0.0012134759064507106,6000.7473508594285,5749.752690359922,1.0602813444122838,0.958172766519897,4075144626.220808,3904692600.474684,1.3888047576551003e-06,0.10000007479580228,True,bracket_width,production,
113,1.2,3.3472954500000003,1.550803828220583e-06,0.001245312743137475,6319.7498868957655,5927.556660889528,1.1166463966305036,0.9379416538588868,4075144626.220808,3822247890.4316998,1.3888047576551003e-06,0.10000008017348497,True,bracket_width,production,
114,0.8,2.2460252000000005,1.229991119563193e-06,0.0011090496470236096,4952.516934557342,4925.463037262537,0.8290133007033317,0.9945373438087551,4026465602.707872,4004470405.4544053,1.4836808028204337e-06,0.09999999308289137,True,cls_residual,production,
114,0.9,2.5267783500000003,1.352412458424543e-06,0.0011629326972892899,5445.442244520012,5371.967542696923,0.9115252120429929,0.9865071194360698,4026465602.707872,3972136983.235762,1.4836808028204337e-06,0.1000000567762352,True,bracket_width,production,
114,1.0,2.8075315000000005,1.483680802852829e-06,0.0012180643672864047,5973.989718084916,5817.76034054046,1.0,0.9738484020031861,4026465602.707872,3921167092.917856,1.4836808028204337e-06,0.10000009301258184,True,bracket_width,production,
114,1.1,3.0882846500000007,1.6210939580682327e-06,0.0012732218809258003,6527.279060919296,6245.537194330384,1.092616386861099,0.9568362461663725,4026465602.707872,3852668232.613021,1.4836808028204337e-06,0.09999993486192654,True,bracket_width,production,
114,1.2,3.3690378000000005,1.7619604482594357e-06,0.0013273885822393666,7094.4731382483615,6642.128807523419,1.187560319491584,0.9362398980290413,4026465602.707872,3769737745.2966604,1.4836808028204337e-06,0.10000001073136924,True,bracket_width,production,
115,0.8,2.2606575,1.2521207815541649e-06,0.0011189820291471015,4981.358780104402,4962.8771786357465,0.823917459512836,0.9962898473519973,3978337276.633497,3963577038.0519476,1.5197162860472105e-06,0.0999999694644994,True,bracket_width,production,
115,0.9,2.5432396875000007,1.3815575175871844e-06,0.0011753967490116621,5496.301772030334,5441.933897900679,0.909089104525858,0.9901082807340886,3978337276.633497,3938984681.1479287,1.5197162860472105e-06,0.0999999784980412,True,bracket_width,production,
115,1.0,2.8258218750000004,1.51971628601549e-06,0.0012327677340097322,6045.943950562437,5923.5403979818875,1.0,0.9797544347778542,3978337276.633497,3897793589.8237205,1.5197162860472105e-06,0.100000093750463,True,bracket_width,production,
115,1.1,3.108404062500001,1.6628216533257272e-06,0.0012895044215999133,6615.265367819083,6385.115259760116,1.094165844392865,0.9652092402553394,3978337276.633497,3839927900.2589145,1.5197162860472105e-06,0.10000001349011071,True,bracket_width,production,
115,1.2,3.3909862500000005,1.8077419929453285e-06,0.0013445229611075181,7191.807357070129,6810.666400754403,1.1895259724333196,0.947003453041462,3978337276.633497,3767499138.3354874,1.5197162860472105e-06,0.09999996354308843,True,bracket_width,production,
116,0.8,2.2754272000000006,1.3316399083919446e-06,0.0011539670308947066,5231.620035978892,5200.130189556989,0.8211476613993642,0.9939808613382964,3928704751.944891,3905057333.282041,1.621681423469353e-06,0.09999999762774436,True,cls_residual,production,
116,0.9,2.5598556000000006,1.4763078476384163e-06,0.001215034093200029,5799.97765635058,5715.155260469553,0.9103562674520004,0.9853753926468747,3928704751.944891,3871248987.5413394,1.621681423469353e-06,0.10000000064725183,True,cls_residual,production,
116,1.0,2.8442840000000005,1.621681423439265e-06,0.0012734525603410852,6371.107514406595,6192.7634244699075,1.0,0.9720073645699104,3928704751.944891,3818729952.1112366,1.621681423469353e-06,0.10000002270044053,True,bracket_width,production,
116,1.1,3.128712400000001,1.764982087609119e-06,0.0013285262841242994,6934.093514687559,6616.809320718391,1.0883654841811912,0.954242873520943,3928704751.944891,3748938511.7112756,1.621681423469353e-06,0.09999996895692873,True,bracket_width,production,
116,1.2,3.4131408000000003,1.9044434342581614e-06,0.0013800157369603294,7481.995969980287,6980.1263724478895,1.1743634765324094,0.9329230328984368,3928704751.944891,3665179152.546928,1.621681423469353e-06,0.10000008367037484,True,bracket_width,production,
117,0.8,2.2903343,1.4714314255914348e-06,0.0012130257316279136,5706.677653588413,5682.822853556037,0.8164582462451362,0.9958198444908878,3878317096.0852904,3862105127.510005,1.8022127064003567e-06,0.10000012501749908,True,bracket_width,production,
117,0.9,2.5766260875,1.6370111942199646e-06,0.0012794573827290866,6348.848501026287,6279.705131191573,0.9083340653671768,0.9891093054396342,3878317096.0852904,3836079529.18358,1.8022127064003567e-06,0.0999999830592983,True,bracket_width,production,
117,1.0,2.862917875,1.8022127063551603e-06,0.0013424651602016197,6989.552349839358,6836.318998693763,1.0,0.9780768004192548,3878317096.0852904,3793291976.350397,1.8022127064003567e-06,0.10000001986661688,True,bracket_width,production,
117,1.1,3.1492096625,1.9659748945942407e-06,0.0014021322671539376,7624.674044179321,7340.955392955663,1.0908672920025502,0.9627894058710289,3878317096.0852904,3734002612.719411,1.8022127064003567e-06,0.10000007797896222,True,bracket_width,production,
117,1.2,3.43550145,2.126687198296966e-06,0.0014583165631292016,8247.967319180852,7784.860779902829,1.1800422840198652,0.9438520399806801,3878317096.0852904,3660557502.8320494,1.8022127064003567e-06,0.10000007962252681,True,bracket_width,production,
118,0.8,2.3053788,1.7297608621068213e-06,0.0013152037340681561,6619.882995073689,6589.763384765549,0.7831029356088314,0.995450129506737,3827050975.711623,3809638389.4010186,2.2088550347280836e-06,0.09999993663029627,True,bracket_width,production,
118,0.9,2.5935511499999997,1.957925750603573e-06,0.001399259000544064,7493.0816542183165,7406.078419704022,0.8863984823510803,0.9883888580787966,3827050975.711623,3782614543.692956,2.2088550347280836e-06,0.10000000784704166,True,bracket_width,production,
118,1.0,2.8817234999999997,2.208855034826298e-06,0.0014862217313800447,8453.400816237514,8258.488872929944,1.0,0.976942777522961,3827050975.711623,3738809809.933671,2.2088550347280836e-06,0.09999998643720366,True,bracket_width,production,
118,1.1,3.16989585,2.4779421341762076e-06,0.0015741480661539459,9483.210862355998,9115.57187221249,1.1218219824783886,0.9612326462545648,3827050975.711623,3678686336.7343984,2.2088550347280836e-06,0.09999992728808746,True,bracket_width,production,
118,1.2,3.4580681999999996,2.75873303103099e-06,0.0016609434159630455,10557.811938135033,9944.417826121015,1.248942546040797,0.9419013981676991,3827050975.711623,3604704664.881835,2.2088550347280836e-06,0.10000002132578854,True,bracket_width,production,
119,0.8,2.3205607000000006,2.022086864899866e-06,0.0014220010073484005,7637.098914588116,7600.290308931755,0.7938446757388506,0.9951802895224977,3776840177.91506,3758636901.7377114,2.5472071890006544e-06,0.09999992402614534,True,bracket_width,production,
119,0.9,2.6106307875000008,2.2816888386745513e-06,0.0015105260139019624,8617.574079406399,8512.740831151365,0.8957609921294108,0.9878349466695555,3776840177.91506,3730894715.7301574,2.5472071890006544e-06,0.10000005401220453,True,bracket_width,production,
119,1.0,2.9007008750000005,2.5472071888847278e-06,0.0015959972396231543,9620.394452453915,9389.835438237165,1.0,0.9760343491780692,3776840177.91506,3686325745.000909,2.5472071890006544e-06,0.10000000141667822,True,bracket_width,production,
119,1.1,3.1907709625000007,2.8085786182610105e-06,0.0016758814451687835,10607.552568281348,10182.659137219885,1.1026109813590474,0.959944254027835,3776840177.91506,3625556027.1710286,2.5472071890006544e-06,0.10000007797592185,True,bracket_width,production,
119,1.2,3.4808410500000004,3.0586459889241284e-06,0.0017488985073251474,11552.01706098739,10861.71790134149,1.2007841381223996,0.9402442745711374,3776840177.91506,3551152353.2548714,2.5472071890006544e-06,0.09999999894126395,True,bracket_width,production,
120,0.8,2.33588,2.34129390802014e-06,0.001530128722696277,8721.457544534569,8678.038787346564,0.8057229083543718,0.9950216168609093,3725058829.504094,3706514059.43517,2.9058301356628557e-06,0.10000007829601738,True,bracket_width,production,
120,0.9,2.627865,2.6306495464167807e-06,0.0016219277253986322,9799.32432021077,9676.439416384224,0.9053005246967928,0.9874598594953022,3725058829.504094,3678346068.393848,2.9058301356628557e-06,0.09999993255972138,True,bracket_width,production,
120,1.0,2.91985,2.905830135576083e-06,0.001704649563862345,10824.388203566767,10557.697346667466,1.0,0.9753620387698749,3725058829.504094,3633280974.482837,2.9058301356628557e-06,0.10000015869354918,True,bracket_width,production,
120,1.1,3.211835,3.1588991435806135e-06,0.0017773292164313885,11767.085146307885,11283.8286452846,1.0870900899905354,0.9589315030005614,3725058829.504094,3572076262.141873,2.9058301356628557e-06,0.09999999011001208,True,bracket_width,production,
120,1.2,3.50382,3.3862252749654446e-06,0.0018401699038310144,12613.888359199958,11842.982512408254,1.165321136121442,0.9388843610440358,3725058829.504094,3497399478.990395,2.9058301356628557e-06,0.09999989010356233,True,bracket_width,production,
121,0.8,2.3513367,2.6326405916128478e-06,0.0016225413990443658,9666.901803009858,9633.482314925704,0.798617117539011,0.9965428956696603,3671941332.8986073,3659247048.6158895,3.2964990781114792e-06,0.10000010889069,True,bracket_width,production,
121,0.9,2.6452537875,2.9656275390936464e-06,0.0017220997471382564,10889.61033878034,10787.795448531793,0.8996294156181468,0.9906502724081907,3671941332.8986073,3637609681.7028995,3.2964990781114792e-06,0.10000006103611482,True,bracket_width,production,
121,1.0,2.939170875,3.2964990779630367e-06,0.001815626359679501,12104.551218234623,11870.564002071467,1.0,0.9806694843993332,3671941332.8986073,3600960813.6782775,3.2964990781114792e-06,0.09999992598419817,True,bracket_width,production,
121,1.1,3.2330879625000004,3.621915566904882e-06,0.0019031330922730763,13299.461474386926,12854.38428124724,1.0987157833949481,0.9665341943358496,3671941332.8986073,3549056857.8416615,3.2964990781114792e-06,0.09999999872343425,True,cls_residual,production,
121,1.2,3.52700505,3.939436472180836e-06,0.001984801368444922,14465.379610529086,13723.796441222386,1.1950364247075964,0.9487339296117113,3671941332.8986073,3483695330.064561,3.2964990781114792e-06,0.1000001180603399,True,bracket_width,production,
122,0.8,2.3669308,2.7959140543918096e-06,0.0016720986975629786,10118.846186200448,10062.403845641016,0.8249056609220351,0.9944220576614353,3619154948.738788,3598967511.120392,3.3893743088891573e-06,0.10000005475235474,True,bracket_width,production,
122,0.9,2.66279715,3.0987506971858476e-06,0.0017603268722557886,11214.85892062793,11060.700293496184,0.9142544950119181,0.9862540734375003,3619154948.738788,3569406310.5951176,3.3893743088891573e-06,0.10000000887238134,True,bracket_width,production,
122,1.0,2.9586635,3.389374308895744e-06,0.0018410253417309997,12266.670803168143,11940.569633736923,1.0,0.9734156745001262,3619154948.738788,3522942155.5470376,3.3893743088891573e-06,0.09999990361408065,True,bracket_width,production,
122,1.1,3.2545298500000004,3.664466951638632e-06,0.001914279747486932,13262.273702512695,12681.453814597497,1.0811632524684216,0.9562051047246026,3619154948.738788,3460654436.773337,3.3893743088891573e-06,0.09999997780994496,True,bracket_width,production,
122,1.2,3.5503962,3.916421803242255e-06,0.001978995149878406,14174.137350552695,13258.657715071395,1.155499937839035,0.9354119680909116,3619154948.738788,3385400853.425712,3.3893743088891573e-06,0.099999998775829,True,bracket_width,production,
123,0.8,2.3826623000000002,2.830313103849288e-06,0.0016823534420119003,10094.662675016834,10054.706091087102,0.798621660347427,0.9960418108840209,3566624011.0636067,3552506638.7222257,3.5439974200845286e-06,0.10000010127584888,True,bracket_width,production,
123,0.9,2.6804950875,3.175160201050093e-06,0.0017818979210521835,11324.60261203881,11206.760917480338,0.8959262168496542,0.9895941872226758,3566624011.0636067,3529510389.35737,3.5439974200845286e-06,0.09999987296581937,True,bracket_width,production,
123,1.0,2.978327875,3.5439974200274107e-06,0.001882550774886938,12640.106293417237,12373.486823307174,1.0,0.9789068648695688,3566624011.0636067,3491392728.8388023,3.5439974200845286e-06,0.09999999535983818,True,bracket_width,production,
123,1.1,3.2761606625,3.917913967207556e-06,0.0019793721143856594,13973.72602872394,13470.72167005613,1.1055070032125625,0.9640035622829692,3566624011.0636067,3438238251.9892898,3.5439974200845286e-06,0.10000003722992215,True,bracket_width,production,
123,1.2,3.57399345,4.2851993421350725e-06,0.002070072303600788,15283.694865852922,14449.969174770777,1.2091429067975814,0.9454499910918225,3566624011.0636067,3372064639.487968,3.5439974200845286e-06,0.10000015043072731,True,bracket_width,production,
124,0.8,2.3985312000000003,2.6661422939094235e-06,0.001632832598250483,9366.782495517591,9327.407951610598,0.7796864504430118,0.9957963640208539,3513234277.4484367,3498465919.4365854,3.4195057415351237e-06,0.10000004000504957,True,bracket_width,production,
124,0.9,2.6983476000000004,3.0329699500965627e-06,0.001741542405483301,10655.533991150318,10539.135918048203,0.8869615024273889,0.98907627968727,3513234277.4484367,3474856688.8084936,3.4195057415351237e-06,0.10000007997831942,True,bracket_width,production,
124,1.0,2.998164,3.4195057415638584e-06,0.0018491905638856852,12013.524783193883,11749.723019720772,1.0,0.9780412686339857,3513234277.4484367,3436088109.724073,3.4195057415351237e-06,0.10000007807513275,True,bracket_width,production,
124,1.1,3.2979804000000006,3.81053212621098e-06,0.0019520584330933795,13387.292081122887,12888.738008472697,1.1143517263019105,0.9627591547544414,3513234277.4484367,3382398463.4105883,3.4195057415351237e-06,0.09999997963971259,True,bracket_width,production,
124,1.2,3.5977968000000002,4.191113467520584e-06,0.0020472209132188406,14724.363494769092,13897.343769606783,1.2256489049215173,0.943833244441696,3513234277.4484367,3315907306.567936,3.4195057415351237e-06,0.10000008463388195,True,bracket_width,production,
125,0.8,2.4145375000000007,2.469142430784609e-06,0.0015713505117524254,8540.224848830449,8483.965115339357,0.7478956332877544,0.9934123826378184,3458781778.7881346,3435996647.890193,3.3014531986203486e-06,0.09999994877244238,True,bracket_width,production,
125,0.9,2.7163546875000004,2.878708527794395e-06,0.0016966757285334152,9956.82460237727,9800.273364500528,0.8719519419386054,0.9842769914979355,3458781778.7881346,3404399323.4734626,3.3014531986203486e-06,0.09999990565620885,True,bracket_width,production,
