phase,dataset,study,study_label,mode,lslb,n_groups,n_nonzero_groups,n_toy_rows,n_source_toys_median,rms_pull_mean_nonzero,median_abs_pull_mean_nonzero,pull_width_median_nonzero,pull_width_rmse_nonzero,cov1_abs_resid_mean_all,cov2_abs_resid_mean_all,sigma_ratio_median_all,eps_width_ratio_median_all,eps_95_exp_proxy_median_nonzero,eps_95_obs_proxy_median_nonzero,success_rate_min,refit_ok_rate_min,fallback_rate_max,score_lower_is_better,rank_within_dataset
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,25,20,2500,100.0,0.2171583326810421,0.16119680955366472,0.8904410466382938,0.12056548818637282,0.041179999999999994,0.02365999999999997,1.0179591121384686,1.0089395968790977,0.009008235147542957,0.01431523032152254,1.0,1.0,0.0,0.13578618936856218,1.0
highstat,2015,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,25,20,2500,100.0,0.2845117766069725,0.20791844554806982,0.8872418710069541,0.11881046538762685,0.03884399999999998,0.022019999999999987,1.0227362147652181,1.0113042146296394,0.009717228814167804,0.015356902564084063,1.0,1.0,0.0,0.16470424917687332,2.0
highstat,2015,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,25,20,2500,100.0,0.36283329775237083,0.22732146938150954,0.883852908287593,0.13754473447113155,0.063796,0.02337999999999997,1.0302098842798677,1.0149925537079665,0.010599643628679465,0.016523335324512046,1.0,1.0,0.0,0.20094936103378944,3.0
highstat,2015,profiled_lslb0p75,"profiled bkg, lslb=0.75",profiled,0.75,25,20,2500,100.0,0.7323223972653728,0.3680639060156607,0.8951059659778435,0.1414087267244068,0.112444,0.058219999999999994,1.0436942105856624,1.0216135323999942,0.012394398090204355,0.018296012771807334,1.0,1.0,0.0,0.35062399259312876,4.0
highstat,2015,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,25,20,2500,100.0,1.89725422371787,1.207907664275551,1.1102108581833225,0.21354126819580851,0.24540399999999998,0.23146000000000005,1.0485278518747059,1.023976486850159,0.016712932755729545,0.019649005363922382,1.0,1.0,0.0,0.9149531096131587,5.0
