scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x10,3,150,0.15,15,20,0.0001,0.001,True,,390.0,1595.84035488922,1597.0178898040956,1.1775349148756504,0.00301932029455295,False,False,True
2021_1pct_x10,3,150,0.15,20,25,0.0001,0.001,True,,390.0,1597.0178898040956,1597.017888626939,-1.1771564913942711e-06,-3.0183499779340287e-09,False,False,True
2021_1pct_x10,3,170,0.17,15,20,0.0001,0.001,True,,386.0,1574.1564012293752,1575.3637719401113,1.207370710736086,0.003127903395689342,False,False,True
2021_1pct_x10,3,170,0.17,20,25,0.0001,0.001,True,,386.0,1575.3637719401113,1575.3637722485057,3.0839441933494527e-07,7.989492728884592e-10,False,False,True
2021_1pct_x10,3,190,0.19,15,20,0.0001,0.001,True,,382.0,1573.0360709052115,1573.7916117835412,0.7555408783296116,0.001977855702433538,False,False,True
2021_1pct_x10,3,190,0.19,20,25,0.0001,0.001,True,,382.0,1573.7916117835412,1573.7916140542516,2.270710410812171e-06,5.944268091131338e-09,False,False,True
2021_1pct_x10,3,210,0.21,15,20,0.0001,0.001,True,,378.0,1564.8323153184203,1565.2058194367355,0.37350411831516794,0.0009881061331089098,False,False,True
2021_1pct_x10,3,210,0.21,20,25,0.0001,0.001,True,,378.0,1565.2058194367355,1565.2058211936603,1.7569248029758455e-06,4.647949214221814e-09,False,False,True
2021_1pct_x10,3,230,0.23,15,20,0.0001,0.001,True,,372.0,1561.9329715672543,1562.1665979393151,0.23362637206082582,0.0006280278818839404,False,False,True
2021_1pct_x10,3,230,0.23,20,25,0.0001,0.001,True,,372.0,1562.1665979393151,1562.1665971486086,-7.907065082690679e-07,-2.125555129755559e-09,False,False,True
2021_1pct_x10,3,250,0.25,15,20,0.0001,0.001,True,,366.0,1549.970083735018,1549.9700851053738,1.37035567604471e-06,3.744141191378989e-09,False,False,True
2021_1pct_x10,3,250,0.25,20,25,0.0001,0.001,True,,366.0,1549.9700851053738,1549.970085240723,1.3534918252844363e-07,3.6980650964055637e-10,False,False,True
2021_1pct_x10,4,50,0.05,15,20,0.0001,0.001,True,,402.0,1638.7570802866792,1638.757078729421,-1.5572582015010994e-06,-3.873776620649501e-09,False,False,True
2021_1pct_x10,4,50,0.05,20,25,0.0001,0.001,True,,402.0,1638.757078729421,1638.7570792383103,5.088893431093311e-07,1.2658938883316694e-09,False,False,True
2021_1pct_x10,4,70,0.07,15,20,0.0001,0.001,True,,400.0,1604.4971899073282,1604.497191945666,2.0383376977406442e-06,5.09584424435161e-09,False,False,True
2021_1pct_x10,4,70,0.07,20,25,0.0001,0.001,True,,400.0,1604.497191945666,1604.4971940611815,2.1155155991436914e-06,5.2887889978592284e-09,False,False,True
2021_1pct_x10,4,90,0.09,15,20,0.0001,0.001,True,,398.0,1591.8509463390774,1592.064756093725,0.21380975464762741,0.0005372104388131343,False,False,True
2021_1pct_x10,4,90,0.09,20,25,0.0001,0.001,True,,398.0,1592.064756093725,1592.0647567519736,6.582486093975604e-07,1.65389097838583e-09,False,False,True
2021_1pct_x10,4,110,0.11,15,20,0.0001,0.001,True,,396.0,1582.662456831315,1582.6624565826005,-2.4871451387298293e-07,-6.280669542247044e-10,False,False,True
2021_1pct_x10,4,110,0.11,20,25,0.0001,0.001,True,,396.0,1582.6624565826005,1582.6624557314576,-8.511428859492298e-07,-2.149350722094015e-09,False,False,True
2021_1pct_x10,4,130,0.13,15,20,0.0001,0.001,True,,394.0,1574.5336574123266,1574.6197984921828,0.08614107985613373,0.00021863218237597393,False,False,True
2021_1pct_x10,4,130,0.13,20,25,0.0001,0.001,True,,394.0,1574.6197984921828,1574.6198017626812,3.270498382335063e-06,8.300757315571226e-09,False,False,True
2021_1pct_x10,4,150,0.15,15,20,0.0001,0.001,True,,390.0,1566.3935106336342,1566.8980027880923,0.5044921544581484,0.0012935696268157651,False,False,True
2021_1pct_x10,4,150,0.15,20,25,0.0001,0.001,True,,390.0,1566.8980027880923,1566.898002255938,-5.321542175806826e-07,-1.364497993796622e-09,False,False,True
2021_1pct_x10,4,170,0.17,15,20,0.0001,0.001,True,,386.0,1551.811030540091,1551.8634030566527,0.05237251656171793,0.0001356800947194765,False,False,True
2021_1pct_x10,4,170,0.17,20,25,0.0001,0.001,True,,386.0,1551.8634030566527,1551.863402882571,-1.7408160601917189e-07,-4.50988616629979e-10,False,False,True
2021_1pct_x10,4,190,0.19,15,20,0.0001,0.001,True,,382.0,1545.516569556304,1545.5165720470468,2.4907428723963676e-06,6.5202692994669305e-09,False,False,True
2021_1pct_x10,4,190,0.19,20,25,0.0001,0.001,True,,382.0,1545.5165720470468,1545.5165698056137,-2.2414330942410743e-06,-5.867625901154645e-09,False,False,True
2021_1pct_x10,4,210,0.21,15,20,0.0001,0.001,True,,378.0,1530.7914524169885,1530.9337895937372,0.14233717674869695,0.00037655337764205544,False,False,True
2021_1pct_x10,4,210,0.21,20,25,0.0001,0.001,True,,378.0,1530.9337895937372,1530.9337900988469,5.051097105024382e-07,1.3362690754032759e-09,False,False,True
2021_1pct_x10,4,230,0.23,15,20,0.0001,0.001,True,,372.0,1533.52315620827,1533.5231576481829,1.4399129213416018e-06,3.870733659520435e-09,False,False,True
2021_1pct_x10,4,230,0.23,20,25,0.0001,0.001,True,,372.0,1533.5231576481829,1533.5231575845855,-6.359732651617378e-08,-1.7096055515100478e-10,False,False,True
2021_1pct_x10,4,250,0.25,15,20,0.0001,0.001,True,,366.0,1531.2701367102377,1531.2701376239163,9.136786047747592e-07,2.4963896305321287e-09,False,False,True
2021_1pct_x10,4,250,0.25,20,25,0.0001,0.001,True,,366.0,1531.2701376239163,1531.2701382184407,5.945244083704893e-07,1.6243836294275662e-09,False,False,True
2021_1pct_x10,5,50,0.05,15,20,0.0001,0.001,True,,402.0,1640.7406467716553,1640.7406455077864,-1.2638688531296793e-06,-3.1439523709693516e-09,False,False,True
2021_1pct_x10,5,50,0.05,20,25,0.0001,0.001,True,,402.0,1640.7406455077864,1640.7406465694323,1.061645889421925e-06,2.6409101726913556e-09,False,False,True
2021_1pct_x10,5,70,0.07,15,20,0.0001,0.001,True,,400.0,1623.2607432185662,1623.260746164364,2.9457978598657064e-06,7.364494649664266e-09,False,False,True
2021_1pct_x10,5,70,0.07,20,25,0.0001,0.001,True,,400.0,1623.260746164364,1623.2607417117758,-4.452588200365426e-06,-1.1131470500913565e-08,False,False,True
2021_1pct_x10,5,90,0.09,15,20,0.0001,0.001,True,,398.0,1611.1383574625966,1611.2345454824554,0.09618801985880054,0.00024167844185628276,False,False,True
2021_1pct_x10,5,90,0.09,20,25,0.0001,0.001,True,,398.0,1611.2345454824554,1611.234545093237,-3.8921825762372464e-07,-9.779353206626247e-10,False,False,True
2021_1pct_x10,5,110,0.11,15,20,0.0001,0.001,True,,396.0,1601.9269300780825,1603.765118230515,1.8381881524326218,0.004641889273819752,False,False,True
2021_1pct_x10,5,110,0.11,20,25,0.0001,0.001,True,,396.0,1603.765118230515,1603.7651177638204,-4.6669470066262875e-07,-1.1785219713702746e-09,False,False,True
2021_1pct_x10,5,130,0.13,15,20,0.0001,0.001,True,,394.0,1594.4520524614918,1596.3376524470568,1.8855999855650225,0.004785786765393458,False,False,True
2021_1pct_x10,5,130,0.13,20,25,0.0001,0.001,True,,394.0,1596.3376524470568,1596.3376521635632,-2.834935912687797e-07,-7.195268813928419e-10,False,False,True
2021_1pct_x10,5,150,0.15,15,20,0.0001,0.001,True,,390.0,1577.390645992078,1580.151404830667,2.7607588385890267,0.00707886881689494,False,False,True
2021_1pct_x10,5,150,0.15,20,25,0.0001,0.001,True,,390.0,1580.151404830667,1580.1514030474216,-1.7832453522714786e-06,-4.5724239801832786e-09,False,False,True
2021_1pct_x10,5,170,0.17,15,20,0.0001,0.001,True,,386.0,1568.8651419562248,1570.8737576671783,2.0086157109535634,0.005203667644957418,False,False,True
2021_1pct_x10,5,170,0.17,20,25,0.0001,0.001,True,,386.0,1570.8737576671783,1570.8737560156214,-1.651556885917671e-06,-4.2786447821701325e-09,False,False,True
2021_1pct_x10,5,190,0.19,15,20,0.0001,0.001,True,,382.0,1561.3287097295552,1563.127612230683,1.798902501127941,0.004709168851120264,False,False,True
2021_1pct_x10,5,190,0.19,20,25,0.0001,0.001,True,,382.0,1563.127612230683,1563.127612714613,4.839298526349012e-07,1.2668320749604743e-09,False,False,True
2021_1pct_x10,5,210,0.21,15,20,0.0001,0.001,True,,378.0,1556.3841118484763,1557.4927442392702,1.1086323907939004,0.002932889922735186,False,False,True
2021_1pct_x10,5,210,0.21,20,25,0.0001,0.001,True,,378.0,1557.4927442392702,1557.492741693901,-2.5453691705479287e-06,-6.73378087446542e-09,False,False,True
2021_1pct_x10,5,230,0.23,15,20,0.0001,0.001,True,,372.0,1538.0988037017987,1538.398926327377,0.3001226255782967,0.000806781251554561,False,False,True
2021_1pct_x10,5,230,0.23,20,25,0.0001,0.001,True,,372.0,1538.398926327377,1538.3989295417146,3.2143375392479356e-06,8.640692309806278e-09,False,False,True
2021_1pct_x10,5,250,0.25,15,20,0.0001,0.001,True,,366.0,1529.283199101091,1529.2836127807211,0.000413679630128172,1.1302722134649509e-06,False,False,True
2021_1pct_x10,5,250,0.25,20,25,0.0001,0.001,True,,366.0,1529.2836127807211,1529.2836123168202,-4.6390096031245776e-07,-1.2674889626023436e-09,False,False,True
2021_1pct_x10,6,50,0.05,15,20,0.0001,0.001,True,,402.0,1648.3779279356324,1648.377928682626,7.469934644177556e-07,1.858192697556606e-09,False,False,True
2021_1pct_x10,6,50,0.05,20,25,0.0001,0.001,True,,402.0,1648.377928682626,1648.3779283484384,-3.3418746170355007e-07,-8.313120937899256e-10,False,False,True
2021_1pct_x10,6,70,0.07,15,20,0.0001,0.001,True,,400.0,1627.5419229398003,1627.5419219234202,-1.0163801107410109e-06,-2.5409502768525273e-09,False,False,True
2021_1pct_x10,6,70,0.07,20,25,0.0001,0.001,True,,400.0,1627.5419219234202,1627.5419220029237,7.950347935548052e-08,1.987586983887013e-10,False,False,True
2021_1pct_x10,6,90,0.09,15,20,0.0001,0.001,True,,398.0,1613.9451330429415,1613.9451329908666,-5.207493813941255e-08,-1.3084155311410188e-10,False,False,True
2021_1pct_x10,6,90,0.09,20,25,0.0001,0.001,True,,398.0,1613.9451329908666,1613.945132995398,4.531329977908172e-09,1.13852512007743e-11,False,False,True
2021_1pct_x10,6,110,0.11,15,20,0.0001,0.001,True,,396.0,1598.746663177094,1599.8308933308926,1.0842301537986714,0.0027379549338350287,False,False,True
2021_1pct_x10,6,110,0.11,20,25,0.0001,0.001,True,,396.0,1599.8308933308926,1599.8308930534135,-2.7747910280595534e-07,-7.007048050655438e-10,False,False,True
2021_1pct_x10,6,130,0.13,15,20,0.0001,0.001,True,,394.0,1594.8858918256497,1595.63809952382,0.7522076981704231,0.0019091565943411754,False,False,True
2021_1pct_x10,6,130,0.13,20,25,0.0001,0.001,True,,394.0,1595.63809952382,1595.6381005941562,1.0703361112973653e-06,2.716589114967932e-09,False,False,True
2021_1pct_x10,6,150,0.15,15,20,0.0001,0.001,True,,390.0,1578.146936532217,1579.9681848699072,1.8212483376901218,0.004669867532538774,False,False,True
2021_1pct_x10,6,150,0.15,20,25,0.0001,0.001,True,,390.0,1579.9681848699072,1579.9681826413273,-2.228579887741944e-06,-5.7143074044665225e-09,False,False,True
2021_1pct_x10,6,170,0.17,15,20,0.0001,0.001,True,,386.0,1577.0254570377615,1578.3479578742797,1.322500836518202,0.0034261679702544093,False,False,True
2021_1pct_x10,6,170,0.17,20,25,0.0001,0.001,True,,386.0,1578.3479578742797,1578.347957521928,-3.5235166251368355e-07,-9.128281412271595e-10,False,False,True
2021_1pct_x10,6,190,0.19,15,20,0.0001,0.001,True,,382.0,1562.2719096935366,1562.8587249556435,0.5868152621069385,0.0015361656076097866,False,False,True
2021_1pct_x10,6,190,0.19,20,25,0.0001,0.001,True,,382.0,1562.8587249556435,1562.8587247045955,-2.510480499040568e-07,-6.571938479163792e-10,False,False,True
2021_1pct_x10,6,210,0.21,15,20,0.0001,0.001,True,,378.0,1550.4449016882984,1550.48457186445,0.039670176151503256,0.00010494755595635782,False,False,True
2021_1pct_x10,6,210,0.21,20,25,0.0001,0.001,True,,378.0,1550.48457186445,1550.484573133095,1.2686450645560399e-06,3.356203874486878e-09,False,False,True
2021_1pct_x10,6,230,0.23,15,20,0.0001,0.001,True,,372.0,1541.2970346637326,1541.2970354779077,8.141751095536165e-07,2.1886427676172485e-09,False,False,True
2021_1pct_x10,6,230,0.23,20,25,0.0001,0.001,True,,372.0,1541.2970354779077,1541.2970341349755,-1.3429321370495018e-06,-3.6100326264771554e-09,False,False,True
2021_1pct_x10,6,250,0.25,15,20,0.0001,0.001,True,,366.0,1534.71946251242,1534.7194618311205,-6.812995252403198e-07,-1.8614741126784694e-09,False,False,True
2021_1pct_x10,6,250,0.25,20,25,0.0001,0.001,True,,366.0,1534.7194618311205,1534.7194622293111,3.9819065023039e-07,1.0879525962578963e-09,False,False,True
2021_1pct_x10,7,50,0.05,15,20,0.0001,0.001,True,,402.0,1650.2231951312622,1650.2231956080716,4.768094186147209e-07,1.1860930811311466e-09,False,False,True
2021_1pct_x10,7,50,0.05,20,25,0.0001,0.001,True,,402.0,1650.2231956080716,1650.223195354348,-2.5372355594299734e-07,-6.311531242363118e-10,False,False,True
2021_1pct_x10,7,70,0.07,15,20,0.0001,0.001,True,,400.0,1626.036267481201,1626.0362664935012,-9.87699877441628e-07,-2.4692496936040698e-09,False,False,True
2021_1pct_x10,7,70,0.07,20,25,0.0001,0.001,True,,400.0,1626.0362664935012,1626.0362673996062,9.061050150194205e-07,2.2652625375485512e-09,False,False,True
2021_1pct_x10,7,90,0.09,15,20,0.0001,0.001,True,,398.0,1616.8696423279512,1617.091603329497,0.2219610015458784,0.0005576909586579859,False,False,True
2021_1pct_x10,7,90,0.09,20,25,0.0001,0.001,True,,398.0,1617.091603329497,1617.091602033418,-1.2960790627403185e-06,-3.2564800571364787e-09,False,False,True
2021_1pct_x10,7,110,0.11,15,20,0.0001,0.001,True,,396.0,1603.3661340364506,1605.9488069744484,2.5826729379978133,0.0065219013585803365,False,False,True
2021_1pct_x10,7,110,0.11,20,25,0.0001,0.001,True,,396.0,1605.9488069744484,1605.948806295099,-6.793493412260432e-07,-1.715528639459705e-09,False,False,True
2021_1pct_x10,7,130,0.13,15,20,0.0001,0.001,True,,394.0,1603.560581982254,1607.0744101044224,3.5138281221684338,0.008918345487737142,False,False,True
