scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x100,17,50,0.05,15,20,0.0001,0.001,True,,402,2080.2865348192495,2080.2865088371523,-2.5982097213272937e-05,-6.463208262008193e-08,False,False,True
2021_1pct_x100,17,50,0.05,20,25,0.0001,0.001,True,,402,2080.2865088371523,2080.2865592707126,5.0433560318197124e-05,1.2545661770695802e-07,False,False,True
2021_1pct_x100,17,70,0.07,15,20,0.0001,0.001,True,,400,2058.1620740328717,2058.162039785023,-3.424784881644882e-05,-8.561962204112206e-08,False,False,True
2021_1pct_x100,17,70,0.07,20,25,0.0001,0.001,True,,400,2058.162039785023,2058.162046979725,7.19470199328498e-06,1.798675498321245e-08,False,False,True
2021_1pct_x100,17,90,0.09,15,20,0.0001,0.001,True,,398,2039.9373347706032,2039.9373331758302,-1.5947730389598291e-06,-4.006967434572435e-09,False,False,True
2021_1pct_x100,17,90,0.09,20,25,0.0001,0.001,True,,398,2039.9373331758302,2039.9373241634203,-9.012409918796038e-06,-2.2644246027125724e-08,False,False,True
2021_1pct_x100,17,110,0.11,15,20,0.0001,0.001,True,,396,2028.736930213718,2029.4789816875395,0.7420514738214479,0.0018738673581349694,False,False,True
2021_1pct_x100,17,110,0.11,20,25,0.0001,0.001,True,,396,2029.4789816875395,2029.478971985453,-9.702086572360713e-06,-2.4500218617072506e-08,False,False,True
2021_1pct_x100,17,130,0.13,15,20,0.0001,0.001,True,,394,2018.4626548232827,2020.9304058268708,2.4677510035880914,0.006263327420274344,False,False,True
2021_1pct_x100,17,130,0.13,20,25,0.0001,0.001,True,,394,2020.9304058268708,2020.9304480251112,4.219824040774256e-05,1.0710213301457502e-07,False,False,True
2021_1pct_x100,17,150,0.15,15,20,0.0001,0.001,True,,390,2005.458445117992,2007.7494023697793,2.290957251787404,0.005874249363557446,False,False,True
2021_1pct_x100,17,150,0.15,20,25,0.0001,0.001,True,,390,2007.7494023697793,2007.749362852264,-3.9517515233455924e-05,-1.0132696213706647e-07,False,False,True
2021_1pct_x100,17,170,0.17,15,20,0.0001,0.001,True,,386,1983.3527626502441,1984.8489183286597,1.4961556784155619,0.0038760509803511963,False,False,True
2021_1pct_x100,17,170,0.17,20,25,0.0001,0.001,True,,386,1984.8489183286597,1984.8489150518212,-3.276838469901122e-06,-8.48921883394073e-09,False,False,True
2021_1pct_x100,17,190,0.19,15,20,0.0001,0.001,True,,382,1971.659344264654,1972.9664311335714,1.307086868917395,0.003421693374129306,False,False,True
2021_1pct_x100,17,190,0.19,20,25,0.0001,0.001,True,,382,1972.9664311335714,1972.9664428529854,1.17194140329957e-05,3.067909432721388e-08,False,False,True
2021_1pct_x100,17,210,0.21,15,20,0.0001,0.001,True,,378,1958.8772876153946,1959.2231398135953,0.34585219820064594,0.0009149529052927142,False,False,True
2021_1pct_x100,17,210,0.21,20,25,0.0001,0.001,True,,378,1959.2231398135953,1959.2231382931252,-1.5204700503090862e-06,-4.022407540500228e-09,False,False,True
2021_1pct_x100,17,230,0.23,15,20,0.0001,0.001,True,,372,1951.396121639164,1951.397743080263,0.001621441098905052,4.358712631465194e-06,False,False,True
2021_1pct_x100,17,230,0.23,20,25,0.0001,0.001,True,,372,1951.397743080263,1951.3977284027792,-1.467748370487243e-05,-3.945560135718395e-08,False,False,True
2021_1pct_x100,17,250,0.25,15,20,0.0001,0.001,True,,366,1932.2288818055292,1932.2288916617124,9.856183169176802e-06,2.692946221086558e-08,False,False,True
2021_1pct_x100,17,250,0.25,20,25,0.0001,0.001,True,,366,1932.2288916617124,1932.2288746407978,-1.702091458355426e-05,-4.6505231102607264e-08,False,False,True
