scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates,study_id,selected_attempt,n_attempts,top_branch_replicates,optimizer_gate_status,truth_model,support_preserved_40_300,common_seeds_across_factors,factor_selection_performed
2021_10pct,0,0.05,50,15,2,2087371164,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1674.7811374746473,0.4182180428122497,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.69367184334413,1.1,15.0,0.712911456222942,9.721519857585573,0.025962595012353297,102.72249229885823,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,645ad288b34b8c0c0ac5e993e65a6181344f285528c7f25b3effc056df19a455,True,-0.017344020873773094,-8.170243566079781e-08,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,0,0.05,50,20,2,2087371164,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1674.781135367766,0.41821742407559176,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.693656022489696,1.1,20.0,0.5346828011244847,9.721505474990632,0.025962548011525668,102.73165998863479,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,645ad288b34b8c0c0ac5e993e65a6181344f285528c7f25b3effc056df19a455,True,-0.017559632433869557,-8.271656487710225e-08,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,0,0.05,50,25,2,2087371164,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1674.7811357479852,0.4182342904224332,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.69408728838417,1.1,25.0,0.42776349153536675,9.7218975348947,0.025963829233012128,102.82267590290095,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,645ad288b34b8c0c0ac5e993e65a6181344f285528c7f25b3effc056df19a455,True,-0.01984527247409572,-9.348136167651075e-08,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,0,0.07,70,15,2,2474693691,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1652.719489358061,0.4164677433198863,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,13.624381106363723,1.1,15.0,0.9082920737575815,12.385801005785202,0.03616165561476624,145.62305334017665,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,b8006e44fe8eac4a28d5268e160a081d2dd2c1bf24dec11c4df440bfd1c70477,True,-0.7311093153625442,-2.9684651806309497e-06,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,0,0.07,70,20,2,2474693691,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1652.719489483163,0.4164534449693063,0.0336246112080568,0.6113565674192145,0.14337582393473194,0.030567828370960726,13.623913348222501,1.1,20.0,0.681195667411125,12.385375771111365,0.03616013768904806,145.54119798913845,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,b8006e44fe8eac4a28d5268e160a081d2dd2c1bf24dec11c4df440bfd1c70477,True,-0.9042360296843717,-3.671305255630833e-06,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,0,0.07,70,25,2,2474693691,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1652.7194865566623,0.4164738110834091,0.0336246112080568,0.7641957092740181,0.160299044324051,0.030567828370960726,13.624579607986055,1.1,25.0,0.5449831843194421,12.385981461805503,0.03616229978054202,145.6784210608307,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,b8006e44fe8eac4a28d5268e160a081d2dd2c1bf24dec11c4df440bfd1c70477,True,-0.9843696615680111,-3.99676973094726e-06,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,0,0.09,90,15,1,3218498964,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.7986858151635,0.39802022814265037,0.02918815006379436,0.39802022814265037,0.10778438730842861,0.02653468187617669,15.0,1.1,15.0,1.0,13.636363636363635,0.043998673208517164,96.28195617318626,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,906429d45e7be2146f369e4d6bb4935ba57a6966b8498ce89647dba2892d2478,True,-0.6117453411223722,-4.3477977560314326e-06,3,1,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,1,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,0,0.09,90,20,2,2352064173,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1641.288455055525,0.42002757786978856,0.02918815006379436,0.5306936375235338,0.12445869005392028,0.02653468187617669,15.829380575574067,1.1,20.0,0.7914690287787034,14.390345977794606,0.046980317578949875,156.73908442253796,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,906429d45e7be2146f369e4d6bb4935ba57a6966b8498ce89647dba2892d2478,True,-1.0531265613682923,-8.039092118893602e-06,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,0,0.09,90,25,2,2352064173,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1641.288452589033,0.4200266671940385,0.02918815006379436,0.6633670469044173,0.13914904567557138,0.02653468187617669,15.829346255367996,1.1,25.0,0.6331738502147198,14.390314777607268,0.04698019283435322,156.71455046578353,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,906429d45e7be2146f369e4d6bb4935ba57a6966b8498ce89647dba2892d2478,True,-0.8512406200823215,-6.498016263258866e-06,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,0,0.11,110,15,2,3852253941,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1631.262557359339,0.36853818773546987,0.027026133767267792,0.36853818773546987,0.09980061302459649,0.02456921251569799,15.0,1.1,15.0,1.0,13.636363636363635,0.04901818289751632,71.62600322399365,1e-08,1e+18,1.0,20,0.103843803125,0.116156196875,0.0027360875000000005,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.36853818773546987. Increasing the bound and calling fit again may find a better value.,396,102,294,0.04,0.3,0.0006250000000000006,05b8cc13f44547ca6586ffa761ecfcf71c53bd8cd53d532a2c08fa09b5012891,True,-0.2931146264935761,-3.635532099340246e-06,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
