scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
2021_10pct_x10,11,0.05,50,15,0,1420056524,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2094.531848114873,0.38760105337986595,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,9.910807393930526,1.1,15.0,0.6607204929287017,9.009824903573206,0.023672092118712032,197.34402027278873,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,9d0646ba9ac6994333ada27b0b877349e00a1d5dc728404ee8bfbe19540ce949,True,-4.585583347707884,-1.1474002316965856e-06,3,0,True,True,3
2021_10pct_x10,11,0.05,50,20,0,1420056524,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2094.5318118009864,0.3876064418823504,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,9.910945175832302,1.1,20.0,0.4955472587916151,9.009950159847547,0.023672489102033012,197.37885116176275,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,9d0646ba9ac6994333ada27b0b877349e00a1d5dc728404ee8bfbe19540ce949,True,-5.930998031324017,-1.484068973271103e-06,3,2,True,False,3
2021_10pct_x10,11,0.05,50,25,0,1420056524,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2094.53180834969,0.38761571163891995,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,9.911182199883575,1.1,25.0,0.39644728799534296,9.010165636257796,0.023673172031238157,197.4107878658076,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,9d0646ba9ac6994333ada27b0b877349e00a1d5dc728404ee8bfbe19540ce949,True,-4.128201825580649,-1.033005640369495e-06,3,1,True,False,3
2021_10pct_x10,11,0.05,50,15,1,4283476483,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2094.5317886262023,0.38761060846933654,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,9.91105171383252,1.1,15.0,0.660736780922168,9.010047012575018,0.023672796065506842,197.38394641616227,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,9d0646ba9ac6994333ada27b0b877349e00a1d5dc728404ee8bfbe19540ce949,True,-4.997893345743262,-1.250610128091184e-06,3,0,True,False,3
2021_10pct_x10,11,0.05,50,20,1,4283476483,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2094.531815782098,0.3876031463228818,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,9.91086090966516,1.1,20.0,0.495543045483258,9.009873554241054,0.023672246310364055,197.2855948195782,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,9d0646ba9ac6994333ada27b0b877349e00a1d5dc728404ee8bfbe19540ce949,True,-4.099654397612922,-1.0258490981768804e-06,3,2,True,False,3
2021_10pct_x10,11,0.05,50,25,1,4283476483,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2094.5318599291118,0.3876007762154876,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,9.910800306945736,1.1,25.0,0.3964320122778294,9.00981846085976,0.02367207169943525,197.16952615540234,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,9d0646ba9ac6994333ada27b0b877349e00a1d5dc728404ee8bfbe19540ce949,True,-4.094854895063098,-1.024687284005093e-06,3,1,True,True,3
2021_10pct_x10,11,0.05,50,15,2,1777258671,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2094.531825975702,0.3875716636302493,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,9.910055909523386,1.1,15.0,0.6606703939682257,9.009141735930351,0.023669926946188025,196.96718844516383,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,9d0646ba9ac6994333ada27b0b877349e00a1d5dc728404ee8bfbe19540ce949,True,-4.570779798990523,-1.143704315205847e-06,3,0,True,False,3
2021_10pct_x10,11,0.05,50,20,2,1777258671,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2094.531843141334,0.3875968428321071,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,9.910699731870537,1.1,20.0,0.49553498659352685,9.009727028973215,0.023671781919502723,197.2902226572373,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,9d0646ba9ac6994333ada27b0b877349e00a1d5dc728404ee8bfbe19540ce949,True,-3.6375481142362776,-9.10184860830201e-07,3,2,True,True,3
2021_10pct_x10,11,0.05,50,25,2,1777258671,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2094.5318412226775,0.38760988421179504,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,9.911033194850349,1.1,25.0,0.396441327794014,9.01003017713668,0.023672742707448013,197.37982066321746,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,9d0646ba9ac6994333ada27b0b877349e00a1d5dc728404ee8bfbe19540ce949,True,-6.292985944316325,-1.5746744008752807e-06,3,1,True,False,3
2021_10pct_x10,11,0.07,70,15,0,4037083192,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2066.438166886319,0.38325305123502984,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,12.53779125504114,1.1,15.0,0.835852750336076,11.397992050037399,0.03269344552029994,208.23981750316767,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,5014f72be3120a65b32f5132e331a39e479de3f4357add96c231a7fdfaa19a31,True,-51.98675913171422,-1.5129195175557543e-05,3,0,True,True,3
