scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x10,19,50,0.05,15,20,0.0001,0.001,True,,402,1634.6791712855786,1634.679172316284,1.0307053344149608e-06,2.5639436179476637e-09,False,False,True
2021_1pct_x10,19,50,0.05,20,25,0.0001,0.001,True,,402,1634.679172316284,1634.679169889221,-2.427063009236008e-06,-6.037470172228876e-09,False,False,True
2021_1pct_x10,19,70,0.07,15,20,0.0001,0.001,True,,400,1600.9180378441717,1600.918038820256,9.76084265857935e-07,2.4402106646448373e-09,False,False,True
2021_1pct_x10,19,70,0.07,20,25,0.0001,0.001,True,,400,1600.918038820256,1600.9180388354055,1.5149453247431666e-08,3.787363311857916e-11,False,False,True
2021_1pct_x10,19,90,0.09,15,20,0.0001,0.001,True,,398,1593.6911819249744,1593.6911812506578,-6.743166522937827e-07,-1.6942629454617656e-09,False,False,True
2021_1pct_x10,19,90,0.09,20,25,0.0001,0.001,True,,398,1593.6911812506578,1593.6911807850238,-4.6563400246668607e-07,-1.1699346795645379e-09,False,False,True
2021_1pct_x10,19,110,0.11,15,20,0.0001,0.001,True,,396,1579.9815133211332,1579.981513264337,-5.679612513631582e-08,-1.4342455842503995e-10,False,False,True
2021_1pct_x10,19,110,0.11,20,25,0.0001,0.001,True,,396,1579.981513264337,1579.981513024969,-2.3936809157021344e-07,-6.044648777025592e-10,False,False,True
2021_1pct_x10,19,130,0.13,15,20,0.0001,0.001,True,,394,1577.321076997172,1577.3210779983388,1.0011667654907797e-06,2.541032399722791e-09,False,False,True
2021_1pct_x10,19,130,0.13,20,25,0.0001,0.001,True,,394,1577.3210779983388,1577.3210768302465,-1.1680922398227267e-06,-2.9647011163013367e-09,False,False,True
2021_1pct_x10,19,150,0.15,15,20,0.0001,0.001,True,,390,1570.200885858587,1570.700516955431,0.49963109684404117,0.0012811053765231825,False,False,True
2021_1pct_x10,19,150,0.15,20,25,0.0001,0.001,True,,390,1570.700516955431,1570.7005208083008,3.8528696677531116e-06,9.879152994238748e-09,False,False,True
2021_1pct_x10,19,170,0.17,15,20,0.0001,0.001,True,,386,1556.7705970456245,1556.9569076573157,0.18631061169116947,0.0004826699784745323,False,False,True
2021_1pct_x10,19,170,0.17,20,25,0.0001,0.001,True,,386,1556.9569076573157,1556.9569075138088,-1.4350689525599591e-07,-3.7177952138859044e-10,False,False,True
2021_1pct_x10,19,190,0.19,15,20,0.0001,0.001,True,,382,1546.2032585680026,1546.7041305544435,0.5008719864408704,0.0013111832105781947,False,False,True
2021_1pct_x10,19,190,0.19,20,25,0.0001,0.001,True,,382,1546.7041305544435,1546.7041296993716,-8.550719030608889e-07,-2.238408123196044e-09,False,False,True
2021_1pct_x10,19,210,0.21,15,20,0.0001,0.001,True,,378,1535.8856285684976,1535.8856279811669,-5.873307600268163e-07,-1.553785079436022e-09,False,False,True
2021_1pct_x10,19,210,0.21,20,25,0.0001,0.001,True,,378,1535.8856279811669,1535.8856267618496,-1.2193172551633324e-06,-3.22570702424162e-09,False,False,True
2021_1pct_x10,19,230,0.23,15,20,0.0001,0.001,True,,372,1527.0128414206692,1527.0128419981638,5.774945748271421e-07,1.5524047710407046e-09,False,False,True
2021_1pct_x10,19,230,0.23,20,25,0.0001,0.001,True,,372,1527.0128419981638,1527.0128406021404,-1.3960234355181456e-06,-3.752751170747703e-09,False,False,True
2021_1pct_x10,19,250,0.25,15,20,0.0001,0.001,True,,366,1519.4670442454496,1519.5063772435808,0.03933299813115809,0.00010746720800862867,False,False,True
2021_1pct_x10,19,250,0.25,20,25,0.0001,0.001,True,,366,1519.5063772435808,1519.506379095332,1.851751221693121e-06,5.059429567467544e-09,False,False,True
