scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct,8,50,0.05,15,20,0.0001,0.001,True,,402,1699.1411695174595,1699.1411687376014,-7.798580554663204e-07,-1.939945411607762e-09,False,False,True
2021_10pct,8,50,0.05,20,25,0.0001,0.001,True,,402,1699.1411687376014,1699.141168405515,-3.320865289424546e-07,-8.260858928916781e-10,False,False,True
2021_10pct,8,70,0.07,15,20,0.0001,0.001,True,,400,1670.6677699426211,1670.6677693701424,-5.724787115468644e-07,-1.431196778867161e-09,False,False,True
2021_10pct,8,70,0.07,20,25,0.0001,0.001,True,,400,1670.6677693701424,1670.6677692737815,-9.636096365284175e-08,-2.4090240913210437e-10,False,False,True
2021_10pct,8,90,0.09,15,20,0.0001,0.001,True,,398,1660.2090841621111,1660.8518265088078,0.6427423466966502,0.001614930519338317,False,False,True
2021_10pct,8,90,0.09,20,25,0.0001,0.001,True,,398,1660.8518265088078,1660.8518272881565,7.793487384333275e-07,1.95816265938022e-09,False,False,True
2021_10pct,8,110,0.11,15,20,0.0001,0.001,True,,396,1649.1019385850714,1651.306637782262,2.204699197190621,0.00556742221512783,False,False,True
2021_10pct,8,110,0.11,20,25,0.0001,0.001,True,,396,1651.306637782262,1651.306638201635,4.1937300920835696e-07,1.0590227505261538e-09,False,False,True
2021_10pct,8,130,0.13,15,20,0.0001,0.001,True,,394,1645.5024312622782,1648.3747473515127,2.872316089234573,0.007290142358463383,False,False,True
2021_10pct,8,130,0.13,20,25,0.0001,0.001,True,,394,1648.3747473515127,1648.374746370333,-9.811797099246178e-07,-2.4903038322959844e-09,False,False,True
2021_10pct,8,150,0.15,15,20,0.0001,0.001,True,,390,1629.5064966688826,1633.4470534443615,3.9405567754788535,0.01010399173199706,False,False,True
2021_10pct,8,150,0.15,20,25,0.0001,0.001,True,,390,1633.4470534443615,1633.4470554755114,2.0311499611125328e-06,5.208076823365468e-09,False,False,True
2021_10pct,8,170,0.17,15,20,0.0001,0.001,True,,386,1617.201696179719,1620.536397432667,3.33470125294798,0.008639122416963678,False,False,True
2021_10pct,8,170,0.17,20,25,0.0001,0.001,True,,386,1620.536397432667,1620.5363969079913,-5.246756700216793e-07,-1.3592633938385473e-09,False,False,True
2021_10pct,8,190,0.19,15,20,0.0001,0.001,True,,382,1610.4715228558002,1613.050593383478,2.579070527677686,0.006751493527952058,False,False,True
2021_10pct,8,190,0.19,20,25,0.0001,0.001,True,,382,1613.050593383478,1613.0505930110403,-3.7243762562866323e-07,-9.749676063577572e-10,False,False,True
2021_10pct,8,210,0.21,15,20,0.0001,0.001,True,,378,1605.940184812045,1607.6635894327108,1.7234046206658604,0.004559271483243017,False,False,True
2021_10pct,8,210,0.21,20,25,0.0001,0.001,True,,378,1607.6635894327108,1607.6635906835106,1.2507998690125532e-06,3.308994362467072e-09,False,False,True
2021_10pct,8,230,0.23,15,20,0.0001,0.001,True,,372,1595.593220046363,1596.3810974346034,0.7878773882403038,0.0021179499683879137,False,False,True
2021_10pct,8,230,0.23,20,25,0.0001,0.001,True,,372,1596.3810974346034,1596.3811002240545,2.789451173157431e-06,7.498524659025352e-09,False,False,True
2021_10pct,8,250,0.25,15,20,0.0001,0.001,True,,366,1585.8193144269037,1585.9367336189914,0.11741919208770923,0.00032081746472051705,False,False,True
2021_10pct,8,250,0.25,20,25,0.0001,0.001,True,,366,1585.9367336189914,1585.936735935176,2.3161846911534667e-06,6.328373473096904e-09,False,False,True
