model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,optimizer_selection_pull_blind,selected_extraction_upper_factor,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256,optimizer_trigger_reasons
regional_blend,2021_10pct,18,0.065,0.0,0.0,reference_bonly,0,3115138834,12,True,False,,1600.6866581912143,0.22860574142764187,43.60285933858828,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8726.193116119815,8729.875007102954,-6253.884894164774,-0.7166796346292211,-0.7166796346292211,-196650761.0158126,16,1549211919.119327,3101017836.5296474,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,5fc0a9c59d59a9461dfa3fa2d21d3e62f26becb4683a0babc15f94cbe89c3823,False,False,False,False,True,-0.10628369122788817,-7.715781397334965e-08,True,25.0,,,,,,,,,,
regional_blend,2021_10pct,18,0.065,1.0,8726.099831395033,injected_refit,0,513626606,12,True,False,,1600.739598861311,0.2286418180054259,43.60418406970349,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8726.763560749523,8726.099831395033,2217.676929929626,0.25412364096858314,-0.7458003022722449,-196769387.83797997,16,1549211919.119327,3101017836.5296474,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,19a7f7ced4248ab1fed8a8214b4b395ddf151c3d541b357f8ad73082897b0046,False,False,False,False,True,-0.14974410846109737,-1.0875549907583632e-07,True,25.0,584917911.0,1.0,1600.6866584123566,0.22860690902661396,43.59489959024405,8778.0,8608.0,170.0,5b47a96d9e8c2583d04c3f9ad1bbf163a03f3f6248f62d6a06a98352764e22c0,
regional_blend,2021_10pct,18,0.065,3.0,26178.2994941851,injected_refit,0,2493438614,12,True,False,,1600.7869881818199,0.22872504608551847,43.625706683258876,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8727.546999717033,8726.099831395033,19079.615893947917,2.1861372840004782,-0.8133652675221729,-197004881.94156432,16,1549211919.119327,3101017836.5296474,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,87619c795b91c2d27bb1a5c8a31a16d42f7c9cb82545ce5f58a44286675d8212,False,False,False,False,True,-0.12631662097587937,-9.183152023864722e-08,True,25.0,1690162062.0,1.0,1600.6866584123566,0.22860690902661396,43.59489959024405,26181.0,25694.0,487.0,b75730afae3f620c9a0b6aa32a4dbbf077ffdaeed1421ffadd65a77bd46e3c75,
regional_blend,2021_10pct,18,0.065,5.0,43630.499156975166,injected_refit,0,3402871601,12,True,False,,1600.851028259421,0.22880069402013437,43.648296207892784,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8728.705563865538,8726.099831395033,36592.74404547425,4.192230311554812,-0.806277065941519,-197245620.83669987,16,1549211919.119327,3101017836.5296474,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,887820b26149d9b5392fbc14d0dd9c30694efc453d7999f1b93e24dc799edfd0,False,False,False,False,True,-0.13736346517868953,-9.994919094983284e-08,True,25.0,969378001.0,1.0,1600.6866584123566,0.22860690902661396,43.59489959024405,43982.0,43159.0,823.0,c4727e46b99187fbd6c0c924ac3ba7bfa99ef5c846025fb105e8b983735f8682,
regional_blend,2021_10pct,18,0.09,0.0,0.0,reference_bonly,0,1636746119,12,True,False,,1597.671825810532,0.21865894887003073,43.0983862572954,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7780.833030538548,7786.829759362199,-26449.41243977373,-3.3993034339593122,-3.3993034339593122,-248007513.0238268,18,1712917838.5769396,4747436009.182528,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,311796d142ab447cd236f4a22c3f01f0094bf7fa2df9e333dec11d6d534d1e9e,False,False,False,False,True,-0.17618222913806234,-3.0252720540168327e-07,True,25.0,,,,,,,,,,
regional_blend,2021_10pct,18,0.09,1.0,7780.836273222631,injected_refit,0,543133384,12,True,False,,1597.6428385683453,0.21860405882719486,43.10768513168962,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7783.943725052914,7780.836273222631,-18750.15202194323,-2.408824200719125,-3.4084249876800734,-248115388.46547198,18,1712917838.5769396,4747436009.182528,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,babb4cf05ba5f37fca249c3be3d6de438b9ba02f05454e187e30c20c4c6de49a,False,False,False,False,True,-0.25431047085329256,-4.3627727873806365e-07,True,25.0,2018419529.0,1.0,1597.6718258121878,0.2186590680981147,43.09996699449983,7895.0,7770.0,125.0,9b7c189b5789238e1235e1ffbdadadd004f5170ee8b431c9ac1728fb37342d96,
regional_blend,2021_10pct,18,0.09,3.0,23342.50881966789,injected_refit,0,810518965,12,True,False,,1597.5503716144258,0.2184568270507587,43.10909488690861,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7791.339533263103,7780.836273222631,-3395.471880312717,-0.4358007844243767,-3.431756578676842,-248327249.95210794,18,1712917838.5769396,4747436009.182528,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,901a82abe1c2ba3dfc72d91a3fe441970f7d7aa70b643c343755a5aef4d99895,False,False,False,False,True,-0.20877001681687668,-3.572766564813216e-07,True,25.0,951739141.0,1.0,1597.6718258121878,0.2186590680981147,43.09996699449983,23487.0,23029.0,458.0,702d021b8b70fc6e1227762762cddb4544f3f549c83c16c962443ddfad110cdc,
regional_blend,2021_10pct,18,0.09,5.0,38904.18136611315,injected_refit,0,1899108736,12,True,False,,1597.4266692316614,0.2182981767942967,43.11918013993296,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7799.095192053495,7780.836273222631,10841.489593645612,1.3900958158187395,-3.598198391149353,-248535288.0499922,18,1712917838.5769396,4747436009.182528,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,ad412304d89ee6df2a378e938342be072ca7edbb7c2287e472b458102c872b00,False,False,False,False,True,-0.16143716615895723,-2.7554137486900355e-07,True,25.0,273806245.0,1.0,1597.6718258121878,0.2186590680981147,43.09996699449983,38825.0,38011.0,814.0,3d6e17e1ac24b5a55750c38715112e0ffe4900ddbbe23df3ee9590820b461cc2,
regional_blend,2021_10pct,18,0.12,0.0,0.0,reference_bonly,0,3895623293,12,True,False,,1573.4143667764056,0.23091886283548108,43.666515531635206,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,5635.474809133997,5637.513916221144,-4813.334125020793,-0.8541133246162904,-0.8541133246162904,-169171667.4046948,22,994908707.1262021,3676584531.716685,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,23ee9904fc92b9260ad07f73f569afdf97b7ceb489f6cc7acb07e65cad913e3f,False,False,False,False,True,-0.09057855139890514,-5.48082943004685e-07,True,25.0,,,,,,,,,,
regional_blend,2021_10pct,18,0.12,1.0,5635.475587934679,injected_refit,0,1619489945,12,True,False,,1573.3985905273935,0.23097464986610727,43.673615903873525,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,5635.618300370034,5635.475587934679,664.5553764769737,0.11792057961649728,-0.882054097086617,-169245464.71960336,22,994908707.1262021,3676584531.716685,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,b910bace00326b84a917dfbc57da567b5333d8e47d7ed8921c84c196ef54c007,False,False,False,False,True,-0.07544711073744019,-4.5681007168850805e-07,True,25.0,2668398212.0,1.0,1573.4143670103022,0.2309187480094861,43.66603145783881,5632.0,5533.0,99.0,3346a153173e4d3f08bb919e272437f6994672752fb937a5fc3786b4e572d55d,
regional_blend,2021_10pct,18,0.12,3.0,16906.42676380404,injected_refit,0,1283520699,12,True,False,,1573.3674636208589,0.23111806137615568,43.695016402742574,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,5635.408005719365,5635.475587934679,11526.741708455002,2.045413871853916,-0.9546221054250564,-169391916.78767145,22,994908707.1262021,3676584531.716685,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,5b9b0892dcc26df1ba172aaa8d1db1db02f6d3d412c1ea5620184d3b94cdc5a5,False,False,False,False,True,-0.0845746311661655,-5.128998912481803e-07,True,25.0,3272536154.0,1.0,1573.4143670103022,0.2309187480094861,43.66603145783881,16834.0,16512.0,322.0,eab85ab23274f7599ee54105c1c9eebcaf8b266a40ddb6f338958c2fd1351de9,
regional_blend,2021_10pct,18,0.12,5.0,28177.377939673395,injected_refit,0,162223807,12,True,False,,1319.62538452437,0.4486651475465783,8.849986519758085,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,4194.749063918097,5635.475587934679,-13431.398620206422,-3.2019552100837356,-9.919252838694293,-169539605.98430046,22,994908707.1262021,3676584531.716685,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,6579b45e8197ecb5158d7aa4eb1279b5d31a64692b2d76201a447543524e575a,False,False,False,False,True,-0.019289563681245743,-4.80843806552117e-07,True,25.0,1911464745.0,1.0,1573.4143670103022,0.2309187480094861,43.66603145783881,28126.0,27583.0,543.0,22a60835af3ecf0a1977062ab057bf7855be8dd197b2dc6fa49eb401b8b62345,reference_relative_lml;reference_relative_length;reference_relative_constant
regional_blend,2021_10pct,18,0.18,0.0,0.0,reference_bonly,0,3271550878,12,True,False,,1551.311202427633,0.22945162272661832,42.95293883401925,1e-08,1e+18,0.02646468818650001,0.6014701860568183,0.1261654506093877,1.0,3165.6744136728403,3165.6721970080707,596.6818229985644,0.18848489927499823,0.18848489927499823,-46924473.748396575,32,215322229.19628647,1193552290.0656488,0,,384,208,176,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,866bb9b9cce530da8056c85ea89451ba0ef5b704c09c900623ad01dfe2170f38,False,False,False,False,True,-0.004471509057545902,-1.9780158027377148e-07,True,25.0,,,,,,,,,,
regional_blend,2021_10pct,18,0.18,1.0,3165.6744136728403,injected_refit,0,715919386,12,True,False,,1551.4011090535023,0.22950305836744198,42.96369252613017,1e-08,1e+18,0.02646468818650001,0.6014701860568183,0.1261654506093877,1.0,3166.2272496792248,3165.6744136728403,3668.2050190003715,1.158541295281949,0.1587158993020616,-46961470.859296784,32,215322229.19628647,1193552290.0656488,0,,384,208,176,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,4ab7da236f11ea7271d3c7a2c76fb4cf9467e83dd901ef4c0c03f23163560496,False,False,False,False,True,-0.0036574195652577042,-1.6187611519678813e-07,True,25.0,122938962.0,0.0,1551.311202427633,0.22945162272661832,42.95293883401925,3205.0,3135.0,70.0,193fd73dca9cf5636c253dfe617c219eb9feb7fa8d0edc3cc769fee64a90d072,
regional_blend,2021_10pct,18,0.18,3.0,9497.02324101852,injected_refit,0,555028340,12,True,False,,1551.5469831349305,0.22962317321172393,42.98195077285623,1e-08,1e+18,0.02646468818650001,0.6014701860568183,0.1261654506093877,1.0,3167.1114197317365,3165.6744136728403,9679.19793581373,3.056159589306014,0.05752077229118808,-47032893.08781195,32,215322229.19628647,1193552290.0656488,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",384,208,176,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,06a7574e7a07f145647af89d74b46d4f71540383459c6d1df134e5849c08d677,False,False,False,False,True,-0.004907902108777904,-2.175004417705877e-07,True,25.0,134271486.0,0.0,1551.311202427633,0.22945162272661832,42.95293883401925,9394.0,9185.0,209.0,900605f49b4ddfefb5f537c7c8c634a7d65c19b61713c2ed4240d08ac5dea2bf,
regional_blend,2021_10pct,18,0.18,5.0,15828.372068364202,injected_refit,0,2454196025,12,True,False,,1551.631399335346,0.22970965159931758,43.01313345751908,1e-08,1e+18,0.02646468818650001,0.6014701860568183,0.1261654506093877,1.0,3168.4022137264556,3165.6744136728403,15875.27190357864,5.010497668131358,0.014802361585045368,-47106242.26457981,32,215322229.19628647,1193552290.0656488,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",384,208,176,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,00e899f4aabf3c8d54f72ac958fd99f05b7ee72e83d1758cc785f0742e48e1ba,False,False,False,False,True,-0.004132997283066885,-1.8331421923974605e-07,True,25.0,1886319202.0,0.0,1551.311202427633,0.22945162272661832,42.95293883401925,15764.0,15398.0,366.0,f284e18987b174d6006c0411aad42296013d56c03e1d17e0d3112461343d7308,
regional_blend,2021_10pct,18,0.21,0.0,0.0,reference_bonly,0,3163859552,12,True,False,,1541.5653330416555,0.2332566093105921,42.76678124691948,1e-08,1e+18,0.027655357796407824,0.6285308590092686,0.1318417452553814,1.0,2405.6635564341523,2401.9691942154286,9310.036778076454,3.8700493895648735,3.8700493895648735,-22754701.775898848,38,95013715.16103256,614448760.6549141,0,,378,253,125,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,1db16d9449fbb3d0625955b7b268a2ea2121f0dea597a8c328d8fc792095333d,False,False,False,False,True,-0.0009127110601291602,-1.0077544110881233e-07,True,25.0,,,,,,,,,,
regional_blend,2021_10pct,18,0.21,1.0,2405.663228117424,injected_refit,0,984741948,12,True,False,,1541.530495921026,0.23319659010551413,42.77842205868316,1e-08,1e+18,0.027655357796407824,0.6285308590092686,0.1318417452553814,1.0,2407.1074146811516,2405.663228117424,11625.83740646097,4.8297958518818085,3.830395819525512,-22780376.519243892,38,95013715.16103256,614448760.6549141,0,,378,253,125,0.04,0.3,0.0006250000000000006,0,4230.0,1153946.0,b578180bce3f5eef70a267017f384e2a31769c4404a4814efe327e6e873d78c4,False,False,False,False,True,-0.000843732752726052,-9.309458238941174e-08,True,25.0,3499134048.0,1.0,1541.5653344018012,0.23325668017357978,42.76688355443666,2385.0,2337.0,48.0,d2f0be1c0c78e9e0bc67716e5dcfb8faf05a75b6d749f00ae25baccd93d756a0,
