dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma
2021,0.05,0.0019941875000000003,0.045513078125,0.054486921875000004,432274745.5035101,1.64,0.046729532500000004,0.0532704675,0.006540934999999998,0.0,1.0,8000,0.0001250000000000001,True,22027.347953215714,3.309422887429906e-05,0.00036125998675389236,3.3808879597654866,15944.670307834276,4724.567419771309,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.35**2 * RBF(length_scale=0.325),0.04301982086534748,0.586633920891102,0.1588612167593829,0.32519561197422786,0.0391089280594068,53.98624821280481,1682.4203927836445,402,9,393,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.315124655941807,21.57260581833327,294.1718975227264,163.07173321176057
2021,0.051,0.002001485875,0.04649665678125,0.055503343218749994,505722115.71658146,1.64,0.047717563165,0.054282436834999996,0.006564873669999999,0.0,1.0,8000,0.0001250000000000001,True,18390.531825609523,2.3154323052218157e-05,0.006931567161561662,2.460790363333405,12048.73048479737,4915.521555187644,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.35**2 * RBF(length_scale=0.326),0.042343747393388226,0.5774147371825666,0.15636465000913172,0.32631909218446803,0.03849431581217111,54.09005440029312,1676.429413761901,401,10,391,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.477072141682088,21.15615599504954,288.4930362961301,163.0384187370136
2021,0.052,0.002008956,0.047479849,0.056520151,582496150.2912881,1.64,0.04870531216,0.055294687839999995,0.006589375679999995,0.0,1.0,8000,0.0001250000000000001,True,8920.57501338494,9.563489128781049e-06,0.3988079614029442,0.2564337594886553,1260.1951516747185,4941.882143701754,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.7**2 * RBF(length_scale=0.32),0.04169678269108093,0.5685924912420126,0.15397557451459154,0.31972419297665594,0.03790616608280084,59.364659532249135,1673.3440609150741,402,12,390,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.43462227961177,20.75544844739304,283.02884246445046,159.1494253615589
2021,0.053,0.002016597875,0.048462654781249996,0.05753734521875,661992830.0519445,1.64,0.049692779485,0.056307220515,0.006614441030000001,0.0,1.0,8000,0.0001250000000000001,True,6285.281692243176,5.817220331485857e-06,0.5,0.0,-5224.477434598426,5092.536837717226,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.72**2 * RBF(length_scale=0.319),0.04107730626946746,0.5601450854927381,0.15168800622370326,0.3185108774623986,0.037343005699515874,59.59903948554403,1669.3562245119012,402,14,388,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.529331570825534,20.369607039017364,277.76736871387317,157.94466582109166
2021,0.054,0.0020244115,0.049445074125,0.058554925875,743432117.467634,1.64,0.05067996514,0.05732003486,0.0066400697200000025,0.0,1.0,8000,0.0001250000000000001,True,5674.768952537038,4.590214989381486e-06,0.4999311292015692,0.00017263349150062197,-11855.411111292768,5492.266708967687,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.49**2 * RBF(length_scale=0.317),0.040483815711204366,0.552052032425514,0.14949639709274043,0.31667679844428487,0.0368034688283676,56.032539790914846,1663.5941910462964,401,15,386,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.604536706067087,19.99781947059892,272.6975382354398,156.42906516006497
2021,0.055,0.002032396875,0.05042710703125,0.05957289296875,825863093.242175,1.64,0.051666869125,0.058333130875,0.006666261749999999,0.0,1.0,8000,0.0001250000000000001,True,5652.8995205024985,4.041293944242956e-06,0.5,0.0,-12966.914378940033,5596.602028901873,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.53**2 * RBF(length_scale=0.317),0.03991491610836469,0.5442943105686093,0.14739559608280783,0.31744305602652906,0.03628628737124062,56.759956496048,1668.1584315781931,402,17,385,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.748292510027479,19.639331569216612,267.8090668529538,156.19147024447625
2021,0.056,0.002040554,0.0514087535,0.0605912465,908527012.009006,1.64,0.05265349144,0.059346508560000004,0.0066930171200000055,0.0,1.0,8000,0.0001250000000000001,True,6336.32202792506,4.044187588436032e-06,0.5,0.0,-10386.577075367966,5846.365921904203,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.55**2 * RBF(length_scale=0.319),0.03936931061422127,0.5368542356484718,0.14538081426998897,0.31882071010891694,0.035790282376564786,57.03575644328369,1662.311938042418,401,18,383,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.908024439552296,19.293442180026243,263.0923933639942,156.24223132978443
2021,0.057,0.002048882875,0.05239001353125,0.06160998646875,990698451.2301319,1.64,0.053639832085000005,0.060360167915,0.006720335829999993,0.0,1.0,8000,0.0001250000000000001,True,7757.547121395404,4.460956667128306e-06,0.5,0.0,-4260.021989351072,5874.958543356114,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.91**2 * RBF(length_scale=0.321),0.03884579197431144,0.5297153451042469,0.14344759357172976,0.3210472978945276,0.035314356340283126,62.635330002313324,1659.4615699649873,401,20,381,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.091126985324905,18.959498587400432,258.53861710091496,156.6938265783141
2021,0.058,0.0020573835,0.053370887125,0.062629112875,1071787147.3016759,1.64,0.05462589106,0.061374108940000005,0.006748217880000004,0.0,1.0,8000,0.0001250000000000001,True,11202.51521468478,5.85192735428474e-06,0.35645632562167434,0.36794713760695386,2110.5341599962653,5971.210448561192,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.07**2 * RBF(length_scale=0.32),0.038343234920351146,0.5228622943684247,0.14159177865950517,0.3195713918123371,0.03485748629122831,65.04456491250987,1656.9587357675066,401,21,380,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.167941404103928,18.63689240258374,254.13944185341464,155.3290340922522
2021,0.059,0.002066055875,0.054351374281249996,0.06364862571874999,1150804940.8640366,1.64,0.055611668365,0.062388331634999995,0.006776663269999997,0.0,1.0,8000,0.0001250000000000001,True,13955.011497355137,6.67415657936525e-06,0.18053825832057413,0.9133157206377855,5530.771433778077,6057.226766644239,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.88**2 * RBF(length_scale=0.318),0.03786058932616019,0.516280763538548,0.13980949168539802,0.31770894322295906,0.034418717569236534,62.14176511277051,1655.9273560443228,401,23,378,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.230702526433683,18.325055863341635,249.88712540920412,153.77558132253273
2021,0.06,0.0020749,0.055331475,0.064668525,1227655535.5450573,1.64,0.056597164,0.063402836,0.006805672000000006,0.0,1.0,8000,0.0001250000000000001,True,14396.239208140305,6.346601054382509e-06,0.1613735767627592,0.9888283040981668,6011.448583993518,6086.441773594085,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.8**2 * RBF(length_scale=0.316),0.03739687403797581,0.5099573732451246,0.13809710949902224,0.31585264163656435,0.03399715821634164,60.88212913840428,1660.173434297176,402,25,377,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.290560099953924,18.023458498229218,245.77443406676204,152.22547671529438
2021,0.061,0.002083915875,0.05631118928125,0.06568881071875,1300919002.0031748,1.64,0.057582377965,0.064417622035,0.006835244069999996,0.0,1.0,8000,0.0001250000000000001,True,14958.464963761751,6.121063125082347e-06,0.16117906657113773,0.98962359430161,6323.734975841768,6332.889137225325,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.58**2 * RBF(length_scale=0.315),0.03695117130287354,0.5038796086755482,0.13645124307310308,0.3151106752547886,0.03359197391170321,57.43991033844173,1655.876849069524,401,26,375,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.380534650421547,17.731604114236877,241.79460155777554,151.21084254650566
2021,0.062,0.0020931035,0.057290517125,0.066709482875,1370766566.91808,1.64,0.05856731026,0.06543268974,0.006865379479999996,0.0,1.0,8000,0.0001250000000000001,True,13105.760749475578,5.007569258414424e-06,0.2742554144465318,0.5999931076766557,3844.689104634124,6410.446519419609,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.9**2 * RBF(length_scale=0.317),0.0365226217287332,0.49803575084636176,0.13486871889191832,0.31711432925132566,0.03320238338975745,62.34251009151693,1655.0080455154641,401,28,373,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.550950771478403,17.449028071824063,237.94129188850994,151.50437102194215
