mass_GeV,mass_MeV_scaled_21_dimuon,dataset_set_scaled_21_dimuon,sigma_mass_res_GeV_scaled_21_dimuon,sigma_mass_res_min_GeV_scaled_21_dimuon,N_eff_dimuon_scaled_21_dimuon,BR_ee_minimal_scaled_21_dimuon,eps2_obs_scaled_21_dimuon,eps2_med_scaled_21_dimuon,eps2_lo1_scaled_21_dimuon,eps2_hi1_scaled_21_dimuon,eps2_lo2_scaled_21_dimuon,eps2_hi2_scaled_21_dimuon,mass_MeV_v2_dimuon,dataset_set_v2_dimuon,sigma_mass_res_GeV_v2_dimuon,sigma_mass_res_min_GeV_v2_dimuon,N_eff_dimuon_v2_dimuon,BR_ee_minimal_v2_dimuon,eps2_obs_v2_dimuon,eps2_med_v2_dimuon,eps2_lo1_v2_dimuon,eps2_hi1_v2_dimuon,eps2_lo2_v2_dimuon,eps2_hi2_v2_dimuon,mass_MeV,eps2_obs_scaled_21_over_v2,eps2_obs_scaled_21_minus_v2,eps2_obs_scaled_21_minus_v2_frac,eps2_obs_scaled_over_unscaled,eps2_obs_scaled_minus_unscaled,eps2_obs_scaled_minus_unscaled_frac,eps2_med_scaled_21_over_v2,eps2_med_scaled_21_minus_v2,eps2_med_scaled_21_minus_v2_frac,eps2_med_scaled_over_unscaled,eps2_med_scaled_minus_unscaled,eps2_med_scaled_minus_unscaled_frac,eps2_lo1_scaled_21_over_v2,eps2_lo1_scaled_21_minus_v2,eps2_lo1_scaled_21_minus_v2_frac,eps2_lo1_scaled_over_unscaled,eps2_lo1_scaled_minus_unscaled,eps2_lo1_scaled_minus_unscaled_frac,eps2_hi1_scaled_21_over_v2,eps2_hi1_scaled_21_minus_v2,eps2_hi1_scaled_21_minus_v2_frac,eps2_hi1_scaled_over_unscaled,eps2_hi1_scaled_minus_unscaled,eps2_hi1_scaled_minus_unscaled_frac,eps2_lo2_scaled_21_over_v2,eps2_lo2_scaled_21_minus_v2,eps2_lo2_scaled_21_minus_v2_frac,eps2_lo2_scaled_over_unscaled,eps2_lo2_scaled_minus_unscaled,eps2_lo2_scaled_minus_unscaled_frac,eps2_hi2_scaled_21_over_v2,eps2_hi2_scaled_21_minus_v2,eps2_hi2_scaled_21_minus_v2_frac,eps2_hi2_scaled_over_unscaled,eps2_hi2_scaled_minus_unscaled,eps2_hi2_scaled_minus_unscaled_frac,dataset_set_match
0.061,61.0,2015+2016+2021,0.0025842393613608,0.002083915875,1.0,1.0,8.910901729541935e-06,7.538536842000725e-06,5.70514061732687e-06,1.0959642615905627e-05,4.8447384808965134e-06,1.4971056510257636e-05,61.0,2015+2016+2021,0.0024453116363608,0.0016671327,1.0,1.0,9.820023596947746e-06,6.903851732858801e-06,5.2206934180656665e-06,9.96504426738513e-06,4.440339502468952e-06,1.353707804640434e-05,61.0,0.9074216208921958,-9.091218674058111e-07,-0.0925783791078042,0.9074216208921958,-9.091218674058111e-07,-0.0925783791078042,1.0919320306548805,6.346851091419247e-07,0.09193203065488054,1.0919320306548805,6.346851091419247e-07,0.09193203065488054,1.0927936502811724,4.844471992612036e-07,0.09279365028117237,1.0927936502811724,4.844471992612036e-07,0.09279365028117237,1.09980872355738,9.945983485204968e-07,0.09980872355737991,1.09980872355738,9.945983485204968e-07,0.09980872355737991,1.0910738870761356,4.0439897842756126e-07,0.09107388707613562,1.0910738870761356,4.0439897842756126e-07,0.09107388707613562,1.1059296887362027,1.4339784638532956e-06,0.10592968873620268,1.1059296887362027,1.4339784638532956e-06,0.10592968873620268,True
0.062,62.0,2015+2016+2021,0.0026173926744994,0.0020931035,1.0,1.0,9.644263632921648e-06,7.502922848209138e-06,5.659225850148646e-06,1.0870137649208696e-05,4.820672619426687e-06,1.4912556579018783e-05,62.0,2015+2016+2021,0.002477852441166,0.0016744828,1.0,1.0,1.0424784017964292e-05,6.8729807523165935e-06,5.203003894960353e-06,9.993871804926287e-06,4.4348461232905975e-06,1.3825838504926944e-05,62.0,0.9251283879169461,-7.805203850426432e-07,-0.07487161208305393,0.9251283879169461,-7.805203850426432e-07,-0.07487161208305393,1.091654861055768,6.299420958925445e-07,0.09165486105576792,1.091654861055768,6.299420958925445e-07,0.09165486105576792,1.0876843385856756,4.56221955188293e-07,0.08768433858567559,1.0876843385856756,4.56221955188293e-07,0.08768433858567559,1.0876803166366884,8.76265844282409e-07,0.0876803166366884,1.0876803166366884,8.76265844282409e-07,0.0876803166366884,1.0869988462755977,3.8582649613608956e-07,0.08699884627559773,1.0869988462755977,3.8582649613608956e-07,0.08699884627559773,1.078600518420968,1.086718074091839e-06,0.07860051842096794,1.078600518420968,1.086718074091839e-06,0.07860051842096794,True
0.063,63.0,2015+2016+2021,0.0026506851628713,0.002102462875,1.0,1.0,1.0136934152902594e-05,7.540213601487534e-06,5.6764949167421385e-06,1.083586222483218e-05,4.819438899232875e-06,1.4758777851629706e-05,63.0,2015+2016+2021,0.0025105209712046,0.0016819703,1.0,1.0,1.0648741987346768e-05,6.940707166817161e-06,5.235067575558742e-06,9.96941154043025e-06,4.450918424172562e-06,1.379295183485291e-05,63.0,0.9519372490147359,-5.118078344441741e-07,-0.048062750985264135,0.9519372490147359,-5.118078344441741e-07,-0.048062750985264135,1.0863754110728883,5.995064346703734e-07,0.08637541107288826,1.0863754110728883,5.995064346703734e-07,0.08637541107288826,1.0843212307792003,4.414273411833967e-07,0.08432123077920028,1.0843212307792003,4.414273411833967e-07,0.08432123077920028,1.0869109155428183,8.66450684401931e-07,0.08691091554281827,1.0869109155428183,8.66450684401931e-07,0.08691091554281827,1.0827965017419574,3.685204750603136e-07,0.0827965017419574,1.0827965017419574,3.685204750603136e-07,0.0827965017419574,1.0700231559089683,9.65826016776795e-07,0.07002315590896835,1.0700231559089683,9.65826016776795e-07,0.07002315590896835,True
0.064,64.0,2015+2016+2021,0.0026841182514765,0.002111994,1.0,1.0,9.66806844061595e-06,7.520827999728199e-06,5.711265191589022e-06,1.0748311779757949e-05,4.834310695057553e-06,1.4648204549427248e-05,64.0,2015+2016+2021,0.0025433186514765,0.0016895952,1.0,1.0,9.743254786104523e-06,6.909729877626783e-06,5.205930067787128e-06,9.937097793340923e-06,4.442867677658619e-06,1.3781079166757252e-05,64.0,0.9922832413665502,-7.518634548857332e-08,-0.007716758633449783,0.9922832413665502,-7.518634548857332e-08,-0.007716758633449783,1.088440233254285,6.110981221014158e-07,0.08844023325428507,1.088440233254285,6.110981221014158e-07,0.08844023325428507,1.09706913408783,5.053351238018942e-07,0.09706913408783002,1.09706913408783,5.053351238018942e-07,0.09706913408783002,1.0816349001778607,8.112139864170253e-07,0.08163490017786068,1.0816349001778607,8.112139864170253e-07,0.08163490017786068,1.0881059364804724,3.914430173989346e-07,0.08810593648047238,1.0881059364804724,3.914430173989346e-07,0.08810593648047238,1.0629214426662374,8.67125382669996e-07,0.06292144266623745,1.0629214426662374,8.67125382669996e-07,0.06292144266623745,True
0.065,65.0,2015+2016+2021,0.0027176932764351,0.002121696875,1.0,1.0,9.307322171191208e-06,7.722540796648897e-06,5.757757043322241e-06,1.1056742984642349e-05,4.898681092340886e-06,1.5101698329975384e-05,65.0,2015+2016+2021,0.0025762468181017,0.0016973575,1.0,1.0,8.448577684304855e-06,6.989391361627554e-06,5.275948874863746e-06,1.0078105496385035e-05,4.4874544003844255e-06,1.372722475839155e-05,65.0,1.1016436752995318,8.587444868863536e-07,0.10164367529953178,1.1016436752995318,8.587444868863536e-07,0.10164367529953178,1.104894603419463,7.331494350213432e-07,0.1048946034194631,1.104894603419463,7.331494350213432e-07,0.1048946034194631,1.0913216143458058,4.818081684584949e-07,0.09132161434580577,1.0913216143458058,4.818081684584949e-07,0.09132161434580577,1.097105303036205,9.786374882573132e-07,0.09710530303620502,1.097105303036205,9.786374882573132e-07,0.09710530303620502,1.0916391912352874,4.112266919564602e-07,0.09163919123528741,1.0916391912352874,4.112266919564602e-07,0.09163919123528741,1.10012756371193,1.3744735715838345e-06,0.1001275637119301,1.10012756371193,1.3744735715838345e-06,0.1001275637119301,True
0.066,66.0,2015+2016+2021,0.002751411484987,0.0021315715,1.0,1.0,7.934027204324628e-06,7.73259844444603e-06,5.850167524834642e-06,1.1290474092791884e-05,5.022975790702723e-06,1.548780536520307e-05,66.0,2015+2016+2021,0.0026093067183203,0.0017052572,1.0,1.0,7.1726125123918826e-06,7.170662646093561e-06,5.422164324140737e-06,1.0393463813611784e-05,4.6223354291812255e-06,1.416196779344847e-05,66.0,1.1061558380042522,7.614146919327451e-07,0.10615583800425221,1.1061558380042522,7.614146919327451e-07,0.10615583800425221,1.0783659511103345,5.619357983524692e-07,0.07836595111033451,1.0783659511103345,5.619357983524692e-07,0.07836595111033451,1.0789358593925926,4.280032006939052e-07,0.07893585939259262,1.0789358593925926,4.280032006939052e-07,0.07893585939259262,1.0863052294467348,8.970102791801001e-07,0.0863052294467348,1.0863052294467348,8.970102791801001e-07,0.0863052294467348,1.086674878459105,4.0064036152149723e-07,0.08667487845910493,1.086674878459105,4.0064036152149723e-07,0.08667487845910493,1.093619586705172,1.3258375717546014e-06,0.0936195867051719,1.093619586705172,1.3258375717546014e-06,0.0936195867051719,True
0.067,67.0,2015+2016+2021,0.0027852740354922,0.002141617875,1.0,1.0,7.6757786548239e-06,7.69325941200118e-06,5.833492255031678e-06,1.1037706243396157e-05,4.931999242081754e-06,1.4927018261395806e-05,67.0,2015+2016+2021,0.0026424995104922,0.0017132943,1.0,1.0,7.413463230625508e-06,7.051980268056635e-06,5.288375661662981e-06,1.0152111891662784e-05,4.501254808604804e-06,1.368117334383744e-05,67.0,1.035383654850374,2.6231542419839296e-07,0.03538365485037409,1.035383654850374,2.6231542419839296e-07,0.03538365485037409,1.0909360377608186,6.412791439445454e-07,0.0909360377608186,1.0909360377608186,6.412791439445454e-07,0.0909360377608186,1.1030782660393077,5.45116593368697e-07,0.1030782660393077,1.1030782660393077,5.45116593368697e-07,0.1030782660393077,1.087232524738094,8.85594351733373e-07,0.08723252473809406,1.087232524738094,8.85594351733373e-07,0.08723252473809406,1.095694301209858,4.3074443347694953e-07,0.09569430120985789,1.095694301209858,4.3074443347694953e-07,0.09569430120985789,1.0910627243912194,1.2458449175583669e-06,0.09106272439121943,1.0910627243912194,1.2458449175583669e-06,0.09106272439121943,True
0.068,68.0,2015+2016+2021,0.0028192819974307,0.002151836,1.0,1.0,7.20397668519458e-06,7.718260095797608e-06,5.8110880833025485e-06,1.114255161819306e-05,4.91361640662082e-06,1.5243311974418438e-05,68.0,2015+2016+2021,0.0026758262640974,0.0017214688,1.0,1.0,7.368785027975204e-06,7.0309375532568365e-06,5.297936689963909e-06,1.015899014337045e-05,4.522893901869954e-06,1.3763458126215673e-05,68.0,0.9776342582725731,-1.6480834278062353e-07,-0.02236574172742689,0.9776342582725731,-1.6480834278062353e-07,-0.02236574172742689,1.097756883393509,6.873225425407712e-07,0.09775688339350896,1.097756883393509,6.873225425407712e-07,0.09775688339350896,1.0968587250789015,5.131513933386393e-07,0.09685872507890148,1.0968587250789015,5.131513933386393e-07,0.09685872507890148,1.0968168549178543,9.835614748226096e-07,0.0968168549178543,1.0968168549178543,9.835614748226096e-07,0.0968168549178543,1.0863877228226215,3.9072250475086657e-07,0.08638772282262153,1.0863877228226215,3.9072250475086657e-07,0.08638772282262153,1.1075204962758627,1.4798538482027647e-06,0.10752049627586269,1.1075204962758627,1.4798538482027647e-06,0.10752049627586269,True
0.069,69.0,2015+2016+2021,0.0028534363514027,0.002162225875,1.0,1.0,6.097209131531063e-06,7.634328462795157e-06,5.778052486486924e-06,1.0987487846697264e-05,4.912735632528121e-06,1.5162072119796773e-05,69.0,2015+2016+2021,0.002709287959736,0.0017297807,1.0,1.0,6.831777827868317e-06,7.037678783235618e-06,5.315108012498703e-06,1.0143267780429864e-05,4.50556198326916e-06,1.403122825271502e-05,69.0,0.8924776661587577,-7.345686963372543e-07,-0.10752233384124232,0.8924776661587577,-7.345686963372543e-07,-0.10752233384124232,1.0847793282326004,5.966496795595396e-07,0.08477932823260037,1.0847793282326004,5.966496795595396e-07,0.08477932823260037,1.0870997302217729,4.6294447398822075e-07,0.08709973022177286,1.0870997302217729,4.6294447398822075e-07,0.08709973022177286,1.0832295946969097,8.442200662673999e-07,0.08322959469690971,1.0832295946969097,8.442200662673999e-07,0.08322959469690971,1.0903713345351698,4.0717364925896054e-07,0.09037133453516977,1.0903713345351698,4.0717364925896054e-07,0.09037133453516977,1.0805947880480768,1.1308438670817533e-06,0.08059478804807685,1.0805947880480768,1.1308438670817533e-06,0.08059478804807685,True
0.07,70.0,2015+2016+2021,0.0028877379891279,0.0021727875,1.0,1.0,5.647448234799562e-06,7.786189885488106e-06,5.857687964242491e-06,1.1233930213650932e-05,4.981781887146405e-06,1.532374191506134e-05,70.0,2015+2016+2021,0.0027428854891279,0.00173823,1.0,1.0,5.902051015830172e-06,7.0728620198032185e-06,5.331461923177112e-06,1.0211319140666404e-05,4.5310594641008e-06,1.3830273515521946e-05,70.0,0.9568619823265287,-2.546027810306108e-07,-0.04313801767347125,0.9568619823265287,-2.546027810306108e-07,-0.04313801767347125,1.1008542035300066,7.133278656848873e-07,0.10085420353000663,1.1008542035300066,7.133278656848873e-07,0.10085420353000663,1.0987020161914223,5.262260410653791e-07,0.09870201619142227,1.0987020161914223,5.262260410653791e-07,0.09870201619142227,1.1001448548319281,1.0226110729845272e-06,0.10014485483192814,1.1001448548319281,1.0226110729845272e-06,0.10014485483192814,1.0994739589309388,4.507224230456046e-07,0.0994739589309388,1.0994739589309388,4.507224230456046e-07,0.0994739589309388,1.1079854565322407,1.4934683995393944e-06,0.10798545653224068,1.1079854565322407,1.4934683995393944e-06,0.10798545653224068,True
0.071,71.0,2015+2016+2021,0.0029221877134464,0.002183520875,1.0,1.0,5.235257864255739e-06,7.726958073351824e-06,5.833108648595742e-06,1.1205824542899738e-05,4.939394093905966e-06,1.5335704054421434e-05,71.0,2015+2016+2021,0.0027766196551131,0.0017468167,1.0,1.0,5.180648861813647e-06,7.213080366984562e-06,5.409966345988596e-06,1.0436658931671052e-05,4.5919489041943165e-06,1.4325961893267356e-05,71.0,1.0105409580727642,5.4609002442091605e-08,0.010540958072764228,1.0105409580727642,5.4609002442091605e-08,0.010540958072764228,1.0712424761991235,5.138777063672621e-07,0.0712424761991235,1.0712424761991235,5.138777063672621e-07,0.0712424761991235,1.078215329919917,4.231423026071462e-07,0.07821532991991709,1.078215329919917,4.231423026071462e-07,0.07821532991991709,1.0736984523748858,7.691656112286854e-07,0.07369845237488581,1.0736984523748858,7.691656112286854e-07,0.07369845237488581,1.0756639929931038,3.4744518971164974e-07,0.07566399299310378,1.0756639929931038,3.4744518971164974e-07,0.07566399299310378,1.0704833761723613,1.0097421611540776e-06,0.07048337617236133,1.0704833761723613,1.0097421611540776e-06,0.07048337617236133,True
0.072,72.0,2015+2016+2021,0.0029567862383184,0.002194426,1.0,1.0,5.2243833237354246e-06,7.826122498630635e-06,5.908840510220128e-06,1.131708644435815e-05,5.062219844529792e-06,1.5575830842500324e-05,72.0,2015+2016+2021,0.0028104911716517,0.0017555408,1.0,1.0,4.882602853071653e-06,7.1451190360928725e-06,5.40189813358611e-06,1.0387346119274028e-05,4.608468909258924e-06,1.409779942390104e-05,72.0,1.0699996458751007,3.417804706637718e-07,0.06999964587510066,1.0699996458751007,3.417804706637718e-07,0.06999964587510066,1.0953103033130365,6.810034625377626e-07,0.09531030331303647,1.0953103033130365,6.810034625377626e-07,0.09531030331303647,1.0938452307129083,5.069423766340175e-07,0.09384523071290829,1.0938452307129083,5.069423766340175e-07,0.09384523071290829,1.0895070130915308,9.297403250841216e-07,0.08950701309153075,1.0895070130915308,9.297403250841216e-07,0.08950701309153075,1.0984602357540554,4.537509352708678e-07,0.09846023575405538,1.0984602357540554,4.537509352708678e-07,0.09846023575405538,1.1048412858033339,1.4780314185992846e-06,0.10484128580333385,1.1048412858033339,1.4780314185992846e-06,0.10484128580333385,True
0.073,73.0,2015+2016+2021,0.0029915341888236,0.002205502875,1.0,1.0,5.722808013642164e-06,7.849831855954519e-06,5.927654065828012e-06,1.1349399780010158e-05,5.056877163500379e-06,1.5575907528033584e-05,73.0,2015+2016+2021,0.0028445006638236,0.0017644023,1.0,1.0,5.020048850362702e-06,7.248147980295389e-06,5.485394133150349e-06,1.0484036190526412e-05,4.629149437029703e-06,1.4354221588930038e-05,73.0,1.1399905029268165,7.027591632794621e-07,0.13999050292681647,1.1399905029268165,7.027591632794621e-07,0.13999050292681647,1.0830120849208447,6.016838756591294e-07,0.08301208492084466,1.0830120849208447,6.016838756591294e-07,0.08301208492084466,1.0806250055952982,4.422599326776627e-07,0.08062500559529817,1.0806250055952982,4.422599326776627e-07,0.08062500559529817,1.08254107232725,8.653635894837458e-07,0.08254107232724994,1.08254107232725,8.653635894837458e-07,0.08254107232724994,1.0923987726663513,4.2772772647067603e-07,0.09239877266635133,1.0923987726663513,4.2772772647067603e-07,0.09239877266635133,1.0851098703983857,1.221685939103546e-06,0.08510987039838569,1.0851098703983857,1.221685939103546e-06,0.08510987039838569,True
0.074,74.0,2015+2016+2021,0.0030264321011621,0.0022167515,1.0,1.0,7.304277421858872e-06,7.938700906740993e-06,5.961106979324579e-06,1.1381286146279284e-05,5.058645752575648e-06,1.5534055254184797e-05,74.0,2015+2016+2021,0.0028786486678288,0.0017734012,1.0,1.0,5.977691856459498e-06,7.246258288056455e-06,5.484267438995824e-06,1.0414447922074776e-05,4.619401949603435e-06,1.4438591608552484e-05,74.0,1.2219227081713595,1.3265855653993737e-06,0.2219227081713595,1.2219227081713595,1.3265855653993737e-06,0.2219227081713595,1.0955586443593721,6.924426186845387e-07,0.09555864435937211,1.0955586443593721,6.924426186845387e-07,0.09555864435937211,1.086946806594112,4.768395403287556e-07,0.08694680659411191,1.086946806594112,4.768395403287556e-07,0.08694680659411191,1.09283624359532,9.66838224204508e-07,0.09283624359532006,1.09283624359532,9.66838224204508e-07,0.09283624359532006,1.0950867250272345,4.392438029722128e-07,0.09508672502723448,1.0950867250272345,4.392438029722128e-07,0.09508672502723448,1.075870533313196,1.0954636456323127e-06,0.07587053331319593,1.075870533313196,1.0954636456323127e-06,0.07587053331319593,True
0.075,75.0,2015+2016+2021,0.003061480422654,0.002228171875,1.0,1.0,1.1117661149877998e-05,7.916231390997329e-06,6.008101694913309e-06,1.1400671945058291e-05,5.067634024118964e-06,1.5400150145228707e-05,75.0,2015+2016+2021,0.0029129356309874,0.0017825375,1.0,1.0,8.708564885088093e-06,7.1786755133402514e-06,5.391870909635138e-06,1.0394180622452768e-05,4.604392834332875e-06,1.4041940472699475e-05,75.0,1.276635277635132,2.409096264789905e-06,0.27663527763513196,1.276635277635132,2.409096264789905e-06,0.27663527763513196,1.102742612656954,7.375558776570776e-07,0.10274261265695395,1.102742612656954,7.375558776570776e-07,0.10274261265695395,1.1142888610661992,6.16230785278171e-07,0.11428886106619918,1.1142888610661992,6.16230785278171e-07,0.11428886106619918,1.0968321947793915,1.0064913226055236e-06,0.09683219477939153,1.0968321947793915,1.0064913226055236e-06,0.09683219477939153,1.1006085289534613,4.6324118978608923e-07,0.10060852895346128,1.1006085289534613,4.6324118978608923e-07,0.10060852895346128,1.096725212243271,1.3582096725292316e-06,0.09672521224327091,1.096725212243271,1.3582096725292316e-06,0.09672521224327091,True
0.076,76.0,2015+2016+2021,0.0030966795117393,0.002239764,1.0,1.0,1.584381697596642e-05,7.942318994630245e-06,5.951413953473004e-06,1.144807496954501e-05,5.099799632183109e-06,1.564406417786329e-05,76.0,2015+2016+2021,0.0029473619117393,0.0017918112,1.0,1.0,1.2658240205005492e-05,7.301209918493102e-06,5.528197332128242e-06,1.0581287005903226e-05,4.683850264862544e-06,1.4387914002986254e-05,76.0,1.251660319236259,3.18557677096093e-06,0.251660319236259,1.251660319236259,3.18557677096093e-06,0.251660319236259,1.0878086075176787,6.411090761371431e-07,0.08780860751767872,1.0878086075176787,6.411090761371431e-07,0.08780860751767872,1.0765559903017847,4.2321662134476155e-07,0.07655599030178473,1.0765559903017847,4.2321662134476155e-07,0.07655599030178473,1.0819170638844036,8.667879636417837e-07,0.08191706388440356,1.0819170638844036,8.667879636417837e-07,0.08191706388440356,1.0888050095112876,4.159493673205653e-07,0.08880500951128756,1.0888050095112876,4.159493673205653e-07,0.08880500951128756,1.0873059273648926,1.256150174877038e-06,0.08730592736489262,1.0873059273648926,1.256150174877038e-06,0.08730592736489262,True
0.077,77.0,2015+2016+2021,0.0031320296379779,0.002251527875,1.0,1.0,1.7874855613141676e-05,8.044329344930765e-06,6.086489258195671e-06,1.148260361026874e-05,5.162283215599642e-06,1.570728729049459e-05,77.0,2015+2016+2021,0.0029819277796445,0.0018012223,1.0,1.0,1.4983735309304248e-05,7.330339815546008e-06,5.5707486588497e-06,1.0553081368882488e-05,4.697273337980337e-06,1.447304825686266e-05,77.0,1.192950572347749,2.8911203038374282e-06,0.19295057234774893,1.192950572347749,2.8911203038374282e-06,0.19295057234774893,1.0974019687150856,7.139895293847578e-07,0.09740196871508555,1.0974019687150856,7.139895293847578e-07,0.09740196871508555,1.092580123593741,5.15740599345971e-07,0.0925801235937409,1.092580123593741,5.15740599345971e-07,0.0925801235937409,1.0880806476227032,9.29522241386252e-07,0.08808064762270318,1.0880806476227032,9.29522241386252e-07,0.08808064762270318,1.0989957032858646,4.650098776193047e-07,0.0989957032858646,1.0989957032858646,4.650098776193047e-07,0.0989957032858646,1.085278443885979,1.2342390336319302e-06,0.08527844388597905,1.085278443885979,1.2342390336319302e-06,0.08527844388597905,True
0.078,78.0,2015+2016+2021,0.0031675309820498,0.0022634635,1.0,1.0,1.6688555240872563e-05,7.996445939125991e-06,6.0743927239462525e-06,1.158662235580277e-05,5.188969502493039e-06,1.5745227786802362e-05,78.0,2015+2016+2021,0.0030166334153831,0.0018107708,1.0,1.0,1.3971173942509704e-05,7.388506586172115e-06,5.605103008737889e-06,1.0714158540146327e-05,4.784827137040847e-06,1.4824244950064998e-05,78.0,1.1944991386940478,2.7173812983628598e-06,0.19449913869404778,1.1944991386940478,2.7173812983628598e-06,0.19449913869404778,1.0822817636911441,6.079393529538762e-07,0.08228176369114415,1.0822817636911441,6.079393529538762e-07,0.08228176369114415,1.0837254399208684,4.692897152083633e-07,0.08372543992086845,1.0837254399208684,4.692897152083633e-07,0.08372543992086845,1.0814309226793024,8.724638156564423e-07,0.08143092267930241,1.0814309226793024,8.724638156564423e-07,0.08143092267930241,1.0844633157849317,4.041423654521914e-07,0.08446331578493171,1.0844633157849317,4.041423654521914e-07,0.08446331578493171,1.0621267956539888,9.209828367373644e-07,0.06212679565398882,1.0621267956539888,9.209828367373644e-07,0.06212679565398882,True
0.079,79.0,2015+2016+2021,0.003203183635755,0.002275570875,1.0,1.0,1.3346037936454214e-05,8.117540725379816e-06,6.166144691632197e-06,1.1699130005182192e-05,5.195908507857602e-06,1.6039260853348054e-05,79.0,2015+2016+2021,0.003051478910755,0.0018204567,1.0,1.0,8.556869016969495e-06,7.471953220843876e-06,5.631522985228862e-06,1.0708126780829844e-05,4.795272424141458e-06,1.4609594819048553e-05,79.0,1.5596870666112934,4.789168919484719e-06,0.5596870666112934,1.5596870666112934,4.789168919484719e-06,0.5596870666112934,1.0864014382123004,6.455875045359404e-07,0.0864014382123004,1.0864014382123004,6.455875045359404e-07,0.0864014382123004,1.0949337697467656,5.346217064033347e-07,0.0949337697467656,1.0949337697467656,5.346217064033347e-07,0.0949337697467656,1.0925468333197628,9.910032243523472e-07,0.09254683331976277,1.0925468333197628,9.910032243523472e-07,0.09254683331976277,1.0835481383078822,4.0063608371614407e-07,0.08354813830788221,1.0835481383078822,4.0063608371614407e-07,0.08354813830788221,1.097858020842265,1.429666034299501e-06,0.09785802084226503,1.097858020842265,1.429666034299501e-06,0.09785802084226503,True
0.08,80.0,2015+2016+2021,0.0032389876020135,0.00228785,1.0,1.0,9.38785869937788e-06,8.077645643435138e-06,6.139175689675111e-06,1.1721767948577496e-05,5.245741014699251e-06,1.58743237654358e-05,80.0,2015+2016+2021,0.0030864642686802,0.00183028,1.0,1.0,6.210277046089615e-06,7.483913433402429e-06,5.697765124997358e-06,1.0845180476773065e-05,4.819457755944223e-06,1.4847974804063406e-05,80.0,1.5116650400144502,3.177581653288265e-06,0.5116650400144502,1.5116650400144502,3.177581653288265e-06,0.5116650400144502,1.0793344572082761,5.937322100327087e-07,0.07933445720827614,1.0793344572082761,5.937322100327087e-07,0.07933445720827614,1.077470824962789,4.4141056467775374e-07,0.0774708249627889,1.077470824962789,4.4141056467775374e-07,0.0774708249627889,1.0808273752273467,8.765874718044316e-07,0.08082737522734673,1.0808273752273467,8.765874718044316e-07,0.08082737522734673,1.088450460682897,4.262832587550279e-07,0.08845046068289708,1.088450460682897,4.262832587550279e-07,0.08845046068289708,1.0691238350627803,1.0263489613723954e-06,0.0691238350627803,1.0691238350627803,1.0263489613723954e-06,0.0691238350627803,True
0.081,81.0,2015+2016+2021,0.0032749427948655,0.002300300875,1.0,1.0,7.143545746676751e-06,8.243952156943296e-06,6.243621500697734e-06,1.194817300529396e-05,5.300098930159072e-06,1.626090132954567e-05,81.0,2015+2016+2021,0.0031215894031988,0.0018402407,1.0,1.0,5.252335887286111e-06,7.530336459879024e-06,5.700450424763108e-06,1.0799335415536731e-05,4.825321306985067e-06,1.48645205049453e-05,81.0,1.360070243026257,1.8912098593906407e-06,0.360070243026257,1.360070243026257,1.8912098593906407e-06,0.360070243026257,1.0947654465197345,7.136156970642719e-07,0.09476544651973451,1.0947654465197345,7.136156970642719e-07,0.09476544651973451,1.0952856415652803,5.431710759346267e-07,0.0952856415652803,1.0952856415652803,5.431710759346267e-07,0.0952856415652803,1.1063803970848451,1.1488375897572295e-06,0.10638039708484515,1.1063803970848451,1.1488375897572295e-06,0.10638039708484515,1.0983929551979728,4.7477762317400505e-07,0.09839295519797275,1.0983929551979728,4.7477762317400505e-07,0.09839295519797275,1.0939405226112613,1.3963808246003716e-06,0.09394052261126129,1.0939405226112613,1.3963808246003716e-06,0.09394052261126129,True
0.082,82.0,2015+2016+2021,0.0033110490394707,0.0023129235,1.0,1.0,6.7026598429066505e-06,8.347542291627858e-06,6.334242534640372e-06,1.214758505231968e-05,5.383344771228568e-06,1.685710452324415e-05,82.0,2015+2016+2021,0.0031568541394707,0.0018503388,1.0,1.0,5.384466670237772e-06,7.64626791131949e-06,5.763470351011587e-06,1.1095805630389016e-05,4.909754155835085e-06,1.5014574251983283e-05,82.0,1.2448140648646022,1.3181931726688788e-06,0.24481406486460222,1.2448140648646022,1.3181931726688788e-06,0.24481406486460222,1.0917145970350064,7.012743803083676e-07,0.0917145970350064,1.0917145970350064,7.012743803083676e-07,0.0917145970350064,1.0990327266155893,5.707721836287848e-07,0.09903272661558926,1.0990327266155893,5.707721836287848e-07,0.09903272661558926,1.0947907215542843,1.0517794219306635e-06,0.09479072155428425,1.0947907215542843,1.0517794219306635e-06,0.09479072155428425,1.0964591302052538,4.7359061539348275e-07,0.09645913020525376,1.0964591302052538,4.7359061539348275e-07,0.09645913020525376,1.1227161183752836,1.8425302712608666e-06,0.12271611837528362,1.1227161183752836,1.8425302712608666e-06,0.12271611837528362,True
