scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct_x10,5,50,0.05,15,20,0.0001,0.001,True,,402,2101.3149617888985,2101.3149489466205,-1.2842278010793962e-05,-3.1945965200980006e-08,False,False,True
2021_10pct_x10,5,50,0.05,20,25,0.0001,0.001,True,,402,2101.3149489466205,2101.3149124411234,-3.650549706435413e-05,-9.080969418993564e-08,False,False,True
2021_10pct_x10,5,70,0.07,15,20,0.0001,0.001,True,,400,2077.4116149347465,2077.411615660618,7.258713594637811e-07,1.8146783986594528e-09,False,False,True
2021_10pct_x10,5,70,0.07,20,25,0.0001,0.001,True,,400,2077.411615660618,2077.411649938235,3.42776170327852e-05,8.5694042581963e-08,False,False,True
2021_10pct_x10,5,90,0.09,15,20,0.0001,0.001,True,,398,2062.4642426109203,2062.464220495426,-2.2115494175523054e-05,-5.5566568280208675e-08,False,False,True
2021_10pct_x10,5,90,0.09,20,25,0.0001,0.001,True,,398,2062.464220495426,2062.4642114943745,-9.001051694212947e-06,-2.261570777440439e-08,False,False,True
2021_10pct_x10,5,110,0.11,15,20,0.0001,0.001,True,,396,2055.5320188151736,2056.5784443185657,1.046425503392129,0.002642488644929619,False,False,True
2021_10pct_x10,5,110,0.11,20,25,0.0001,0.001,True,,396,2056.5784443185657,2056.578433329065,-1.098950087907724e-05,-2.775126484615465e-08,False,False,True
2021_10pct_x10,5,130,0.13,15,20,0.0001,0.001,True,,394,2038.6211298390363,2040.6235443782953,2.002414539259007,0.005082270404210678,False,False,True
2021_10pct_x10,5,130,0.13,20,25,0.0001,0.001,True,,394,2040.6235443782953,2040.6235201453228,-2.423297246423317e-05,-6.150500625439891e-08,False,False,True
2021_10pct_x10,5,150,0.15,15,20,0.0001,0.001,True,,390,2032.5189199888734,2034.8244654306925,2.3055454418190493,0.005911654979023203,False,False,True
2021_10pct_x10,5,150,0.15,20,25,0.0001,0.001,True,,390,2034.8244654306925,2034.8245067666892,4.133599668421084e-05,1.059897350877201e-07,False,False,True
2021_10pct_x10,5,170,0.17,15,20,0.0001,0.001,True,,386,2005.4048921878707,2007.4428769589554,2.037984771084666,0.0052797532929654565,False,False,True
2021_10pct_x10,5,170,0.17,20,25,0.0001,0.001,True,,386,2007.4428769589554,2007.4428767874256,-1.715297912596725e-07,-4.4437769756391837e-10,False,False,True
2021_10pct_x10,5,190,0.19,15,20,0.0001,0.001,True,,382,1989.213107400903,1990.5548955563086,1.3417881554055384,0.003512534438234394,False,False,True
2021_10pct_x10,5,190,0.19,20,25,0.0001,0.001,True,,382,1990.5548955563086,1990.55496915588,7.359957135122386e-05,1.926690349508478e-07,False,False,True
2021_10pct_x10,5,210,0.21,15,20,0.0001,0.001,True,,378,1979.0999042072456,1979.4578661693738,0.35796196212822906,0.0009469893177995478,False,False,True
2021_10pct_x10,5,210,0.21,20,25,0.0001,0.001,True,,378,1979.4578661693738,1979.457847038302,-1.9131071894662455e-05,-5.061130130863083e-08,False,False,True
2021_10pct_x10,5,230,0.23,15,20,0.0001,0.001,True,,372,1965.7838803958757,1965.7993539234808,0.015473527605081472,4.159550431473514e-05,False,False,True
2021_10pct_x10,5,230,0.23,20,25,0.0001,0.001,True,,372,1965.7993539234808,1965.7993931203819,3.9196901070681633e-05,1.0536801363086461e-07,False,False,True
2021_10pct_x10,5,250,0.25,15,20,0.0001,0.001,True,,366,1951.416770133589,1951.480890916341,0.06412078275207023,0.00017519339549745963,False,False,True
2021_10pct_x10,5,250,0.25,20,25,0.0001,0.001,True,,366,1951.480890916341,1951.4809363101765,4.539383553492371e-05,1.2402687304623965e-07,False,False,True
