toy_index,toy_hist,dataset,mass_GeV,strength,n_toys,inj_nsigma,inj_nsigma_xerr,sigmaA_ref,integral_density,A_per_eps2_unit,f_win,f_train_frac,kernel_ls_policy,signal_model,inj_background_mode,extract_background_mode,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,n_train,n_train_low,n_train_high,n_blind,A_hat_mean,A_hat_std,sigma_A_mean,Ahat_over_Ainj,sigmaA_over_sigmaAref,pull_mean,pull_std,pull_std_err,pull_q16,pull_q84,pull_q02,pull_q97,cov_1sigma,cov_2sigma,Zhat_mean,delta_z_minus_pull,ainj_over_sigmaAref,Zhat_q16,Zhat_q84,qmu_tilde_mean,qmu_tilde_q16,qmu_tilde_q84,n_source_toys,source_model,source_label,source_root,container,function_tag,success_rate,refit_ok_rate,refit_fallback_rate
2,fShiftSigPowTail_toy_2,2016,0.06,0.0,1,0.0,0.0,12243.787389998592,144898117.6470587,280637496.3730568,0.973558300293543,0.026441699706457045,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.044514362343758766,0.32374081704551827,0.12004630787920433,0.08586514206475859,13.255925100049748,0.12004630787920431,1.0,0.12004630787920431,1.0,1156,218,938,44,19092.001043135933,,12291.042007253178,,1.0038594771167937,1.5533264821541883,,,1.5533264821541883,1.5533264821541883,1.5533264821541883,1.5533264821541883,0.0,1.0,1.5533264821541883,0.0,0.0,1.5533264821541883,1.5533264821541883,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2,fShiftSigPowTail_toy_2,2016,0.06,12243.787389998592,1,1.0,0.0,12243.787389998592,144898117.6470587,280637496.3730568,0.973558300293543,0.026441699706457045,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.044514362343758766,0.32374081704551827,0.12004630787920433,0.08586514206475859,13.255925100049748,0.12004630787920431,1.0,0.12004630787920431,1.0,1156,218,938,44,31140.09133005809,,12368.100796449588,2.5433381304460623,1.0101531823847694,1.5278258360801775,,,1.5278258360801775,1.5278258360801775,1.5278258360801775,1.5278258360801775,0.0,1.0,2.517774704665831,-0.010051131414346326,1.0,2.517774704665831,2.517774704665831,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2,fShiftSigPowTail_toy_2,2016,0.06,24487.574779997183,1,2.0,0.0,12243.787389998592,144898117.6470587,280637496.3730568,0.973558300293543,0.026441699706457045,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.044514362343758766,0.32374081704551827,0.12004630787920433,0.08586514206475859,13.255925100049748,0.12004630787920431,1.0,0.12004630787920431,1.0,1156,218,938,44,42505.6519647932,,12461.711309446939,1.7358048866282254,1.017798734370899,1.4458750277048165,,,1.4458750277048165,1.4458750277048165,1.4458750277048165,1.4458750277048165,0.0,1.0,3.4109000689632922,-0.03497495874152423,2.0,3.4109000689632922,3.4109000689632922,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2,fShiftSigPowTail_toy_2,2016,0.06,36731.36216999577,1,3.0,0.0,12243.787389998592,144898117.6470587,280637496.3730568,0.973558300293543,0.026441699706457045,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.044514362343758766,0.32374081704551827,0.12004630787920433,0.08586514206475859,13.255925100049748,0.12004630787920431,1.0,0.12004630787920431,1.0,1156,218,938,44,55882.34222483951,,12530.225128869146,1.5213795221154995,1.0233945371433462,1.5283827591190384,,,1.5283827591190384,1.5283827591190384,1.5283827591190384,1.5283827591190384,0.0,1.0,4.459803527080195,-0.06857923203884386,3.0,4.459803527080195,4.459803527080195,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2,fShiftSigPowTail_toy_2,2016,0.06,61218.93694999296,1,5.0,0.0,12243.787389998592,144898117.6470587,280637496.3730568,0.973558300293543,0.026441699706457045,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.044514362343758766,0.32374081704551827,0.12004630787920433,0.08586514206475859,13.255925100049748,0.12004630787920431,1.0,0.12004630787920431,1.0,1156,218,938,44,77872.61233577487,,12696.257397134383,1.2720347038921236,1.0369550689442217,1.3116995713666566,,,1.3116995713666566,1.3116995713666566,1.3116995713666566,1.3116995713666566,0.0,1.0,6.133509261820035,-0.17819030954662152,5.0,6.133509261820035,6.133509261820035,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2,fShiftSigPowTail_toy_2,2016,0.105,0.0,1,0.0,0.0,6922.005856937345,37550413.79310345,127272838.32347865,0.9770216863571828,0.022978313642817216,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.045134818360119594,0.32825322443723337,0.12171955332278417,0.08480176970138774,13.191408546132326,0.12171955332278418,1.0,0.12171955332278418,1.0,1120,380,740,80,-1920.2812992713882,,6948.911050092501,,1.0038869070196164,-0.2763427658562166,,,-0.2763427658562166,-0.2763427658562166,-0.2763427658562166,-0.2763427658562166,1.0,1.0,-0.2763427658562166,0.0,0.0,-0.2763427658562166,-0.2763427658562166,0.0,0.0,0.0,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2,fShiftSigPowTail_toy_2,2016,0.105,6922.005856937345,1,1.0,0.0,6922.005856937345,37550413.79310345,127272838.32347865,0.9770216863571828,0.022978313642817216,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.045134818360119594,0.32825322443723337,0.12171955332278417,0.08480176970138774,13.191408546132326,0.12171955332278418,1.0,0.12171955332278418,1.0,1120,380,740,80,4750.934492178664,,7002.604447458739,0.6863522785692534,1.0116438200410676,-0.3100376982661883,,,-0.3100376982661883,-0.3100376982661883,-0.3100376982661883,-0.3100376982661883,1.0,1.0,0.6784524997556858,-0.0115098019781259,1.0,0.6784524997556858,0.6784524997556858,0.08500499837100506,0.08500499837100506,0.08500499837100506,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2,fShiftSigPowTail_toy_2,2016,0.105,13844.01171387469,1,2.0,0.0,6922.005856937345,37550413.79310345,127272838.32347865,0.9770216863571828,0.022978313642817216,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.045134818360119594,0.32825322443723337,0.12171955332278417,0.08480176970138774,13.191408546132326,0.12171955332278418,1.0,0.12171955332278418,1.0,1120,380,740,80,10716.435231926838,,7072.95589134625,0.7740845250215048,1.0218072676517054,-0.4421880370800045,,,-0.4421880370800045,-0.4421880370800045,-0.4421880370800045,-0.4421880370800045,1.0,1.0,1.5151282429229311,-0.042683719997064384,2.0,1.5151282429229311,1.5151282429229311,0.19497709162533283,0.19497709162533283,0.19497709162533283,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2,fShiftSigPowTail_toy_2,2016,0.105,20766.017570812037,1,3.0,0.0,6922.005856937345,37550413.79310345,127272838.32347865,0.9770216863571828,0.022978313642817216,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.045134818360119594,0.32825322443723337,0.12171955332278417,0.08480176970138774,13.191408546132326,0.12171955332278418,1.0,0.12171955332278418,1.0,1120,380,740,80,17327.600458375004,,7113.52497919299,0.8344209668169622,1.0276681537424157,-0.4833633286583485,,,-0.4833633286583485,-0.4833633286583485,-0.4833633286583485,-0.4833633286583485,1.0,1.0,2.4358669589350024,-0.0807697124066491,3.0000000000000004,2.4358669589350024,2.4358669589350024,0.191542599350214,0.191542599350214,0.191542599350214,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2,fShiftSigPowTail_toy_2,2016,0.105,34610.02928468672,1,5.0,0.0,6922.005856937345,37550413.79310345,127272838.32347865,0.9770216863571828,0.022978313642817216,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.045134818360119594,0.32825322443723337,0.12171955332278417,0.08480176970138774,13.191408546132326,0.12171955332278418,1.0,0.12171955332278418,1.0,1120,380,740,80,30252.530359526674,,7222.432490064712,0.8740972193546211,1.043401672771813,-0.603328439712561,,,-0.603328439712561,-0.603328439712561,-0.603328439712561,-0.603328439712561,1.0,1.0,4.188689946377833,-0.2079816139096059,5.0,4.188689946377833,4.188689946377833,0.3263348788022995,0.3263348788022995,0.3263348788022995,0,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
