dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma
2021,0.05,0.0019941875000000003,0.045513078125,0.054486921875000004,432274745.5035101,1.64,0.046729532500000004,0.0532704675,0.006540934999999998,0.0,1.0,8000,0.0001250000000000001,True,22918.03852636904,3.44324161924784e-05,0.00015109959538704788,3.6134075039637397,16888.157468926576,4682.259990273924,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.31**2 * RBF(length_scale=0.328),0.04301982086534748,0.586633920891102,0.1588612167593829,0.32796512778894216,0.0391089280594068,53.50477882670913,1683.6256085738326,402,9,393,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.385940092522103,21.57260581833327,294.1718975227264,164.46052730194234
2021,0.051,0.002001485875,0.04649665678125,0.055503343218749994,505722115.71658146,1.64,0.047717563165,0.054282436834999996,0.006564873669999999,0.0,1.0,8000,0.0001250000000000001,True,17825.419256257923,2.2442826554144356e-05,0.009198481894840752,2.3575300999334954,11501.366243310149,4896.90985210667,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.32**2 * RBF(length_scale=0.328),0.042343747393388226,0.5774147371825666,0.15636465000913172,0.3283575471787989,0.03849431581217111,53.57745779639617,1677.5231959983123,401,10,391,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.530026842949603,21.15615599504954,288.4930362961301,164.05688957400156
2021,0.052,0.002008956,0.047479849,0.056520151,582496150.2912881,1.64,0.04870531216,0.055294687839999995,0.006589375679999995,0.0,1.0,8000,0.0001250000000000001,True,7758.238739285767,8.317382201295293e-06,0.5,0.0,-537.255176131761,4918.764050524355,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.69**2 * RBF(length_scale=0.322),0.04169678269108093,0.5685924912420126,0.15397557451459154,0.32197763758980047,0.03790616608280084,59.085036856989525,1674.7373988634424,402,12,390,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.494070249322611,20.75544844739304,283.02884246445046,160.27112469850033
2021,0.053,0.002016597875,0.048462654781249996,0.05753734521875,661992830.0519445,1.64,0.049692779485,0.056307220515,0.006614441030000001,0.0,1.0,8000,0.0001250000000000001,True,5649.856917925703,5.229115279511617e-06,0.5,0.0,-7992.476038288938,5057.218404136759,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.66**2 * RBF(length_scale=0.321),0.04107730626946746,0.5601450854927381,0.15168800622370326,0.32075791888748695,0.037343005699515874,58.60595878506484,1670.8646227144884,402,14,388,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.589504590725683,20.369607039017364,277.76736871387317,159.05893924810712
2021,0.054,0.0020244115,0.049445074125,0.058554925875,743432117.467634,1.64,0.05067996514,0.05732003486,0.0066400697200000025,0.0,1.0,8000,0.0001250000000000001,True,5242.802723162238,4.240805546007348e-06,0.5,0.0,-15009.340698510081,5447.907562179461,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.43**2 * RBF(length_scale=0.319),0.040483815711204366,0.552052032425514,0.14949639709274043,0.31893506103235786,0.0368034688283676,55.15803030735817,1665.460361138403,401,15,386,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.665896753366008,19.99781947059892,272.6975382354398,157.54458074969335
2021,0.055,0.002032396875,0.05042710703125,0.05957289296875,825863093.242175,1.64,0.051666869125,0.058333130875,0.006666261749999999,0.0,1.0,8000,0.0001250000000000001,True,5338.88920589601,3.816805966304118e-06,0.5,0.0,-15308.020142762765,5553.496152843188,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.53**2 * RBF(length_scale=0.32),0.03991491610836469,0.5442943105686093,0.14739559608280783,0.3201008326313472,0.03628628737124062,56.7036249547472,1669.8956336624485,402,17,385,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.821537165167499,19.639331569216612,267.8090668529538,157.49917576081057
2021,0.056,0.002040554,0.0514087535,0.0605912465,908527012.009006,1.64,0.05265349144,0.059346508560000004,0.0066930171200000055,0.0,1.0,8000,0.0001250000000000001,True,18345.18128030786,1.1708898966065546e-05,0.5,0.0,-15022.182601350169,14771.731603141136,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,1**2 * RBF(length_scale=0.145),0.03936931061422127,0.5368542356484718,0.14538081426998897,0.14538081426998897,0.035790282376564786,1.0,1173.0975825296466,401,18,383,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,4.06201920231798,19.293442180026243,263.0923933639942,71.24575692188934
2021,0.057,0.002048882875,0.05239001353125,0.06160998646875,990697171.4243577,1.64,0.053639832085000005,0.060360167915,0.006720335829999993,0.0,1.0,8000,0.0001250000000000001,True,8336.573477951944,4.793930413473962e-06,0.5,0.0,-2561.563548218433,5856.877263739705,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.9**2 * RBF(length_scale=0.323),0.03884579197431144,0.5297153451042469,0.14344759357172976,0.3225030320263555,0.035314356340283126,62.36909594360905,1661.223812398944,401,20,381,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.1323491477169,18.959498587400432,258.53861710091496,157.40432796889647
2021,0.058,0.0020573835,0.053370887125,0.062629112875,1071511910.2598512,1.64,0.05462589106,0.061374108940000005,0.006748217880000004,0.0,1.0,8000,0.0001250000000000001,True,14483.415165340113,7.56773481984808e-06,0.14396332631087716,1.0626809723385533,6338.609553963874,5962.858058843298,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.93**2 * RBF(length_scale=0.32),0.038343234920351146,0.5228622943684247,0.14159177865950517,0.3196020713476033,0.03485748629122831,62.87058926353582,1659.0967192951823,401,21,380,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.168821546034126,18.63689240258374,254.13944185341464,155.343946010845
2021,0.059,0.002066055875,0.054351374281249996,0.06364862571874999,1150639439.2045214,1.64,0.055611668365,0.062388331634999995,0.006776663269999997,0.0,1.0,8000,0.0001250000000000001,True,18574.561489237516,8.884791165706404e-06,0.038156921773184534,1.772486444294992,10703.632421456063,6039.792303864099,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.77**2 * RBF(length_scale=0.318),0.03786058932616019,0.516280763538548,0.13980949168539802,0.3183871073832236,0.034418717569236534,60.441511614860865,1658.0327993962858,401,23,378,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.25040587996219,18.325055863341635,249.88712540920412,154.10382228081008
