dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,mass_MeV,observed_source,expected_band_source,dimuon_threshold_GeV,dimuon_threshold_MeV,N_eff_dimuon,BR_ee_minimal,eps2_obs_ee_channel,eps2_obs_dimuon,eps2_lo2_ee_channel,eps2_lo2_dimuon,eps2_lo1_ee_channel,eps2_lo1_dimuon,eps2_med_ee_channel,eps2_med_dimuon,eps2_hi1_ee_channel,eps2_hi1_dimuon,eps2_hi2_ee_channel,eps2_hi2_dimuon,eps2_mean_ee_channel,eps2_mean_dimuon,ul_eps2_obs_ee_channel,ul_eps2_obs_dimuon,toy_eps2_uls_q02_ee_channel,toy_eps2_uls_q02_dimuon,toy_eps2_uls_q16_ee_channel,toy_eps2_uls_q16_dimuon,toy_eps2_uls_q50_ee_channel,toy_eps2_uls_q50_dimuon,toy_eps2_uls_q84_ee_channel,toy_eps2_uls_q84_dimuon,toy_eps2_uls_q97_ee_channel,toy_eps2_uls_q97_dimuon,toy_eps2_uls_mean_ee_channel,toy_eps2_uls_mean_dimuon
2015+2016+2021,0.062,0.002477852441166,0.0016744828,0.1,1.0424784017964292e-05,0.1294713051812234,1.1288938620656512,4.4348461232905975e-06,5.203003894960353e-06,6.8729807523165935e-06,9.993871804926287e-06,1.3825838504926944e-05,7.532609489579983e-06,1.0424784017964292e-05,4.4348461232905975e-06,5.203003894960353e-06,6.8729807523165935e-06,9.993871804926287e-06,1.3825838504926944e-05,7.532609489579983e-06,0.8655,0.1345,0.269,"[{'key': '2015', 'sigma': 0.0032073548964581997, 'dens': 74066818.18181811}, {'key': '2016', 'sigma': 0.0025517196270400003, 'dens': 143666705.88235304}, {'key': '2021', 'sigma': 0.0016744828, 'dens': 188634720.00000003}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,62.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.0424784017964292e-05,1.0424784017964292e-05,4.4348461232905975e-06,4.4348461232905975e-06,5.203003894960353e-06,5.203003894960353e-06,6.8729807523165935e-06,6.8729807523165935e-06,9.993871804926287e-06,9.993871804926287e-06,1.3825838504926944e-05,1.3825838504926944e-05,7.532609489579983e-06,7.532609489579983e-06,1.0424784017964292e-05,1.0424784017964292e-05,4.4348461232905975e-06,4.4348461232905975e-06,5.203003894960353e-06,5.203003894960353e-06,6.8729807523165935e-06,6.8729807523165935e-06,9.993871804926287e-06,9.993871804926287e-06,1.3825838504926944e-05,1.3825838504926944e-05,7.532609489579983e-06,7.532609489579983e-06
2015+2016+2021,0.063,0.0025105209712046,0.0016819703,0.1,1.0648741987346768e-05,0.1193931882406388,1.178025660386741,4.450918424172562e-06,5.235067575558742e-06,6.940707166817161e-06,9.96941154043025e-06,1.379295183485291e-05,7.539601465389995e-06,1.0648741987346768e-05,4.450918424172562e-06,5.235067575558742e-06,6.940707166817161e-06,9.96941154043025e-06,1.379295183485291e-05,7.539601465389995e-06,0.8799,0.1201,0.2402,"[{'key': '2015', 'sigma': 0.0032605739803239, 'dens': 66205727.27272734}, {'key': '2016', 'sigma': 0.00258901863329, 'dens': 142906235.29411775}, {'key': '2021', 'sigma': 0.0016819703000000002, 'dens': 183455039.99999985}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,63.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.0648741987346768e-05,1.0648741987346768e-05,4.450918424172562e-06,4.450918424172562e-06,5.235067575558742e-06,5.235067575558742e-06,6.940707166817161e-06,6.940707166817161e-06,9.96941154043025e-06,9.96941154043025e-06,1.379295183485291e-05,1.379295183485291e-05,7.539601465389995e-06,7.539601465389995e-06,1.0648741987346768e-05,1.0648741987346768e-05,4.450918424172562e-06,4.450918424172562e-06,5.235067575558742e-06,5.235067575558742e-06,6.940707166817161e-06,6.940707166817161e-06,9.96941154043025e-06,9.96941154043025e-06,1.379295183485291e-05,1.379295183485291e-05,7.539601465389995e-06,7.539601465389995e-06
2015+2016+2021,0.064,0.0025433186514765,0.0016895952,0.1,9.743254786104523e-06,0.1775181375318044,0.9248647297720626,4.442867677658619e-06,5.205930067787128e-06,6.909729877626783e-06,9.937097793340923e-06,1.3781079166757252e-05,7.5121091218592895e-06,9.743254786104523e-06,4.442867677658619e-06,5.205930067787128e-06,6.909729877626783e-06,9.937097793340923e-06,1.3781079166757252e-05,7.5121091218592895e-06,0.8248,0.1752,0.3504,"[{'key': '2015', 'sigma': 0.0033137930641896, 'dens': 59208181.81818184}, {'key': '2016', 'sigma': 0.0026265676902400004, 'dens': 141688666.66666675}, {'key': '2021', 'sigma': 0.0016895952, 'dens': 180777279.99999985}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,64.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,9.743254786104523e-06,9.743254786104523e-06,4.442867677658619e-06,4.442867677658619e-06,5.205930067787128e-06,5.205930067787128e-06,6.909729877626783e-06,6.909729877626783e-06,9.937097793340923e-06,9.937097793340923e-06,1.3781079166757252e-05,1.3781079166757252e-05,7.5121091218592895e-06,7.5121091218592895e-06,9.743254786104523e-06,9.743254786104523e-06,4.442867677658619e-06,4.442867677658619e-06,5.205930067787128e-06,5.205930067787128e-06,6.909729877626783e-06,6.909729877626783e-06,9.937097793340923e-06,9.937097793340923e-06,1.3781079166757252e-05,1.3781079166757252e-05,7.5121091218592895e-06,7.5121091218592895e-06
2015+2016+2021,0.065,0.0025762468181017,0.0016973575,0.1,8.448577684304855e-06,0.3016847209188981,0.5195612074166974,4.4874544003844255e-06,5.275948874863746e-06,6.989391361627554e-06,1.0078105496385035e-05,1.372722475839155e-05,7.593204023241663e-06,8.448577684304855e-06,4.4874544003844255e-06,5.275948874863746e-06,6.989391361627554e-06,1.0078105496385035e-05,1.372722475839155e-05,7.593204023241663e-06,0.6962,0.3038,0.6076,"[{'key': '2015', 'sigma': 0.0033670121480552997, 'dens': 53206000.000000015}, {'key': '2016', 'sigma': 0.0026643708062500005, 'dens': 140523222.22222233}, {'key': '2021', 'sigma': 0.0016973575000000002, 'dens': 175428319.99999985}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,65.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,8.448577684304855e-06,8.448577684304855e-06,4.4874544003844255e-06,4.4874544003844255e-06,5.275948874863746e-06,5.275948874863746e-06,6.989391361627554e-06,6.989391361627554e-06,1.0078105496385035e-05,1.0078105496385035e-05,1.372722475839155e-05,1.372722475839155e-05,7.593204023241663e-06,7.593204023241663e-06,8.448577684304855e-06,8.448577684304855e-06,4.4874544003844255e-06,4.4874544003844255e-06,5.275948874863746e-06,5.275948874863746e-06,6.989391361627554e-06,6.989391361627554e-06,1.0078105496385035e-05,1.0078105496385035e-05,1.372722475839155e-05,1.372722475839155e-05,7.593204023241663e-06,7.593204023241663e-06
2015+2016+2021,0.066,0.0026093067183203,0.0017052572,0.1,7.1726125123918826e-06,0.4958091319413849,0.0105051415888428,4.6223354291812255e-06,5.422164324140737e-06,7.170662646093561e-06,1.0393463813611784e-05,1.416196779344847e-05,7.817404124536733e-06,7.1726125123918826e-06,4.6223354291812255e-06,5.422164324140737e-06,7.170662646093561e-06,1.0393463813611784e-05,1.416196779344847e-05,7.817404124536733e-06,0.5005,0.4995,0.999,"[{'key': '2015', 'sigma': 0.003420231231921, 'dens': 47475913.04347827}, {'key': '2016', 'sigma': 0.00270243172304, 'dens': 139061666.66666666}, {'key': '2021', 'sigma': 0.0017052572, 'dens': 170215999.99999985}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,66.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,7.1726125123918826e-06,7.1726125123918826e-06,4.6223354291812255e-06,4.6223354291812255e-06,5.422164324140737e-06,5.422164324140737e-06,7.170662646093561e-06,7.170662646093561e-06,1.0393463813611784e-05,1.0393463813611784e-05,1.416196779344847e-05,1.416196779344847e-05,7.817404124536733e-06,7.817404124536733e-06,7.1726125123918826e-06,7.1726125123918826e-06,4.6223354291812255e-06,4.6223354291812255e-06,5.422164324140737e-06,5.422164324140737e-06,7.170662646093561e-06,7.170662646093561e-06,1.0393463813611784e-05,1.0393463813611784e-05,1.416196779344847e-05,1.416196779344847e-05,7.817404124536733e-06,7.817404124536733e-06
2015+2016+2021,0.067,0.0026424995104922,0.0017132943,0.1,7.413463230625508e-06,0.4337865753902091,0.1667418806910323,4.501254808604804e-06,5.288375661662981e-06,7.051980268056635e-06,1.0152111891662784e-05,1.368117334383744e-05,7.64200038686335e-06,7.413463230625508e-06,4.501254808604804e-06,5.288375661662981e-06,7.051980268056635e-06,1.0152111891662784e-05,1.368117334383744e-05,7.64200038686335e-06,0.5523,0.4477,0.8954,"[{'key': '2015', 'sigma': 0.0034734503157867, 'dens': 42399826.08695654}, {'key': '2016', 'sigma': 0.0027407539156900002, 'dens': 137287555.55555564}, {'key': '2021', 'sigma': 0.0017132943000000003, 'dens': 167574879.99999985}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,67.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,7.413463230625508e-06,7.413463230625508e-06,4.501254808604804e-06,4.501254808604804e-06,5.288375661662981e-06,5.288375661662981e-06,7.051980268056635e-06,7.051980268056635e-06,1.0152111891662784e-05,1.0152111891662784e-05,1.368117334383744e-05,1.368117334383744e-05,7.64200038686335e-06,7.64200038686335e-06,7.413463230625508e-06,7.413463230625508e-06,4.501254808604804e-06,4.501254808604804e-06,5.288375661662981e-06,5.288375661662981e-06,7.051980268056635e-06,7.051980268056635e-06,1.0152111891662784e-05,1.0152111891662784e-05,1.368117334383744e-05,1.368117334383744e-05,7.64200038686335e-06,7.64200038686335e-06
2015+2016+2021,0.068,0.0026758262640974,0.0017214688,0.1,7.368785027975204e-06,0.445808521023917,0.1362583583052929,4.522893901869954e-06,5.297936689963909e-06,7.0309375532568365e-06,1.015899014337045e-05,1.3763458126215673e-05,7.648307437618268e-06,7.368785027975204e-06,4.522893901869954e-06,5.297936689963909e-06,7.0309375532568365e-06,1.015899014337045e-05,1.3763458126215673e-05,7.648307437618268e-06,0.5499,0.4501,0.9002,"[{'key': '2015', 'sigma': 0.0035266693996524002, 'dens': 38110500.00000001}, {'key': '2016', 'sigma': 0.00277934059264, 'dens': 135254631.57894745}, {'key': '2021', 'sigma': 0.0017214688, 'dens': 162148959.99999985}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,68.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,7.368785027975204e-06,7.368785027975204e-06,4.522893901869954e-06,4.522893901869954e-06,5.297936689963909e-06,5.297936689963909e-06,7.0309375532568365e-06,7.0309375532568365e-06,1.015899014337045e-05,1.015899014337045e-05,1.3763458126215673e-05,1.3763458126215673e-05,7.648307437618268e-06,7.648307437618268e-06,7.368785027975204e-06,7.368785027975204e-06,4.522893901869954e-06,4.522893901869954e-06,5.297936689963909e-06,5.297936689963909e-06,7.0309375532568365e-06,7.0309375532568365e-06,1.015899014337045e-05,1.015899014337045e-05,1.3763458126215673e-05,1.3763458126215673e-05,7.648307437618268e-06,7.648307437618268e-06
2015+2016+2021,0.069,0.002709287959736,0.0017297807,0.1,6.831777827868317e-06,0.5,0.0,4.50556198326916e-06,5.315108012498703e-06,7.037678783235618e-06,1.0143267780429864e-05,1.403122825271502e-05,7.65815165126335e-06,6.831777827868317e-06,4.50556198326916e-06,5.315108012498703e-06,7.037678783235618e-06,1.0143267780429864e-05,1.403122825271502e-05,7.65815165126335e-06,0.4702,0.5298,0.9404,"[{'key': '2015', 'sigma': 0.0035798884835181, 'dens': 34082583.33333334}, {'key': '2016', 'sigma': 0.002818194695690001, 'dens': 133220105.26315796}, {'key': '2021', 'sigma': 0.0017297807, 'dens': 159505439.99999985}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,69.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,6.831777827868317e-06,6.831777827868317e-06,4.50556198326916e-06,4.50556198326916e-06,5.315108012498703e-06,5.315108012498703e-06,7.037678783235618e-06,7.037678783235618e-06,1.0143267780429864e-05,1.0143267780429864e-05,1.403122825271502e-05,1.403122825271502e-05,7.65815165126335e-06,7.65815165126335e-06,6.831777827868317e-06,6.831777827868317e-06,4.50556198326916e-06,4.50556198326916e-06,5.315108012498703e-06,5.315108012498703e-06,7.037678783235618e-06,7.037678783235618e-06,1.0143267780429864e-05,1.0143267780429864e-05,1.403122825271502e-05,1.403122825271502e-05,7.65815165126335e-06,7.65815165126335e-06
2015+2016+2021,0.07,0.0027428854891279,0.00173823,0.1,5.902051015830172e-06,0.5,0.0,4.5310594641008e-06,5.331461923177112e-06,7.0728620198032185e-06,1.0211319140666404e-05,1.3830273515521946e-05,7.686775329449495e-06,5.902051015830172e-06,4.5310594641008e-06,5.331461923177112e-06,7.0728620198032185e-06,1.0211319140666404e-05,1.3830273515521946e-05,7.686775329449495e-06,0.2817,0.7183,0.5634,"[{'key': '2015', 'sigma': 0.0036331075673838, 'dens': 30497583.333333343}, {'key': '2016', 'sigma': 0.002857318900000001, 'dens': 130986421.05263166}, {'key': '2021', 'sigma': 0.0017382300000000001, 'dens': 154254240.0000002}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,70.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,5.902051015830172e-06,5.902051015830172e-06,4.5310594641008e-06,4.5310594641008e-06,5.331461923177112e-06,5.331461923177112e-06,7.0728620198032185e-06,7.0728620198032185e-06,1.0211319140666404e-05,1.0211319140666404e-05,1.3830273515521946e-05,1.3830273515521946e-05,7.686775329449495e-06,7.686775329449495e-06,5.902051015830172e-06,5.902051015830172e-06,4.5310594641008e-06,4.5310594641008e-06,5.331461923177112e-06,5.331461923177112e-06,7.0728620198032185e-06,7.0728620198032185e-06,1.0211319140666404e-05,1.0211319140666404e-05,1.3830273515521946e-05,1.3830273515521946e-05,7.686775329449495e-06,7.686775329449495e-06
2015+2016+2021,0.071,0.0027766196551131,0.0017468167,0.1,5.180648861813647e-06,0.4999655646006563,8.631674575031098e-05,4.5919489041943165e-06,5.409966345988596e-06,7.213080366984562e-06,1.0436658931671052e-05,1.4325961893267356e-05,7.848001202401954e-06,5.180648861813647e-06,4.5919489041943165e-06,5.409966345988596e-06,7.213080366984562e-06,1.0436658931671052e-05,1.4325961893267356e-05,7.848001202401954e-06,0.1138,0.8862,0.2276,"[{'key': '2015', 'sigma': 0.0036863266512494994, 'dens': 27486879.999999974}, {'key': '2016', 'sigma': 0.00289671561409, 'dens': 128580800.00000006}, {'key': '2021', 'sigma': 0.0017468167, 'dens': 149012640.0000002}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,71.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,5.180648861813647e-06,5.180648861813647e-06,4.5919489041943165e-06,4.5919489041943165e-06,5.409966345988596e-06,5.409966345988596e-06,7.213080366984562e-06,7.213080366984562e-06,1.0436658931671052e-05,1.0436658931671052e-05,1.4325961893267356e-05,1.4325961893267356e-05,7.848001202401954e-06,7.848001202401954e-06,5.180648861813647e-06,5.180648861813647e-06,4.5919489041943165e-06,4.5919489041943165e-06,5.409966345988596e-06,5.409966345988596e-06,7.213080366984562e-06,7.213080366984562e-06,1.0436658931671052e-05,1.0436658931671052e-05,1.4325961893267356e-05,1.4325961893267356e-05,7.848001202401954e-06,7.848001202401954e-06
2015+2016+2021,0.072,0.0028104911716517,0.0017555408,0.1,4.882602853071653e-06,0.5,0.0,4.608468909258924e-06,5.40189813358611e-06,7.1451190360928725e-06,1.0387346119274028e-05,1.409779942390104e-05,7.792116998910254e-06,4.882602853071653e-06,4.608468909258924e-06,5.40189813358611e-06,7.1451190360928725e-06,1.0387346119274028e-05,1.409779942390104e-05,7.792116998910254e-06,0.0603,0.9397,0.1206,"[{'key': '2015', 'sigma': 0.0037395457351151996, 'dens': 24601680.000000034}, {'key': '2016', 'sigma': 0.00293638697984, 'dens': 126101099.99999988}, {'key': '2021', 'sigma': 0.0017555408000000002, 'dens': 146368480.0000002}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,72.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,4.882602853071653e-06,4.882602853071653e-06,4.608468909258924e-06,4.608468909258924e-06,5.40189813358611e-06,5.40189813358611e-06,7.1451190360928725e-06,7.1451190360928725e-06,1.0387346119274028e-05,1.0387346119274028e-05,1.409779942390104e-05,1.409779942390104e-05,7.792116998910254e-06,7.792116998910254e-06,4.882602853071653e-06,4.882602853071653e-06,4.608468909258924e-06,4.608468909258924e-06,5.40189813358611e-06,5.40189813358611e-06,7.1451190360928725e-06,7.1451190360928725e-06,1.0387346119274028e-05,1.0387346119274028e-05,1.409779942390104e-05,1.409779942390104e-05,7.792116998910254e-06,7.792116998910254e-06
2015+2016+2021,0.073,0.0028445006638236,0.0017644023,0.1,5.020048850362702e-06,0.5,0.0,4.629149437029703e-06,5.485394133150349e-06,7.248147980295389e-06,1.0484036190526412e-05,1.4354221588930038e-05,7.893699506043615e-06,5.020048850362702e-06,4.629149437029703e-06,5.485394133150349e-06,7.248147980295389e-06,1.0484036190526412e-05,1.4354221588930038e-05,7.893699506043615e-06,0.0716,0.9284,0.1432,"[{'key': '2015', 'sigma': 0.0037927648189808997, 'dens': 22031760.000000004}, {'key': '2016', 'sigma': 0.00297633487249, 'dens': 123558499.9999999}, {'key': '2021', 'sigma': 0.0017644023, 'dens': 141175200.00000018}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,73.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,5.020048850362702e-06,5.020048850362702e-06,4.629149437029703e-06,4.629149437029703e-06,5.485394133150349e-06,5.485394133150349e-06,7.248147980295389e-06,7.248147980295389e-06,1.0484036190526412e-05,1.0484036190526412e-05,1.4354221588930038e-05,1.4354221588930038e-05,7.893699506043615e-06,7.893699506043615e-06,5.020048850362702e-06,5.020048850362702e-06,4.629149437029703e-06,4.629149437029703e-06,5.485394133150349e-06,5.485394133150349e-06,7.248147980295389e-06,7.248147980295389e-06,1.0484036190526412e-05,1.0484036190526412e-05,1.4354221588930038e-05,1.4354221588930038e-05,7.893699506043615e-06,7.893699506043615e-06
2015+2016+2021,0.074,0.0028786486678288,0.0017734012,0.1,5.977691856459498e-06,0.5,0.0,4.619401949603435e-06,5.484267438995824e-06,7.246258288056455e-06,1.0414447922074776e-05,1.4438591608552484e-05,7.887654377528175e-06,5.977691856459498e-06,4.619401949603435e-06,5.484267438995824e-06,7.246258288056455e-06,1.0414447922074776e-05,1.4438591608552484e-05,7.887654377528175e-06,0.2656,0.7344,0.5312,"[{'key': '2015', 'sigma': 0.0038459839028465994, 'dens': 19867230.769230794}, {'key': '2016', 'sigma': 0.00301656090064, 'dens': 120875200.00000022}, {'key': '2021', 'sigma': 0.0017734012, 'dens': 137475781.81818196}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,74.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,5.977691856459498e-06,5.977691856459498e-06,4.619401949603435e-06,4.619401949603435e-06,5.484267438995824e-06,5.484267438995824e-06,7.246258288056455e-06,7.246258288056455e-06,1.0414447922074776e-05,1.0414447922074776e-05,1.4438591608552484e-05,1.4438591608552484e-05,7.887654377528175e-06,7.887654377528175e-06,5.977691856459498e-06,5.977691856459498e-06,4.619401949603435e-06,4.619401949603435e-06,5.484267438995824e-06,5.484267438995824e-06,7.246258288056455e-06,7.246258288056455e-06,1.0414447922074776e-05,1.0414447922074776e-05,1.4438591608552484e-05,1.4438591608552484e-05,7.887654377528175e-06,7.887654377528175e-06
2015+2016+2021,0.075,0.0029129356309874,0.0017825375,0.1,8.708564885088093e-06,0.3007798283871692,0.5221589615064418,4.604392834332875e-06,5.391870909635138e-06,7.1786755133402514e-06,1.0394180622452768e-05,1.4041940472699475e-05,7.81267599690137e-06,8.708564885088093e-06,4.604392834332875e-06,5.391870909635138e-06,7.1786755133402514e-06,1.0394180622452768e-05,1.4041940472699475e-05,7.81267599690137e-06,0.692,0.308,0.616,"[{'key': '2015', 'sigma': 0.0038992029867122996, 'dens': 17827538.461538445}, {'key': '2016', 'sigma': 0.0030570664062500004, 'dens': 118086666.66666672}, {'key': '2021', 'sigma': 0.0017825375, 'dens': 133794080.00000018}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,75.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,8.708564885088093e-06,8.708564885088093e-06,4.604392834332875e-06,4.604392834332875e-06,5.391870909635138e-06,5.391870909635138e-06,7.1786755133402514e-06,7.1786755133402514e-06,1.0394180622452768e-05,1.0394180622452768e-05,1.4041940472699475e-05,1.4041940472699475e-05,7.81267599690137e-06,7.81267599690137e-06,8.708564885088093e-06,8.708564885088093e-06,4.604392834332875e-06,4.604392834332875e-06,5.391870909635138e-06,5.391870909635138e-06,7.1786755133402514e-06,7.1786755133402514e-06,1.0394180622452768e-05,1.0394180622452768e-05,1.4041940472699475e-05,1.4041940472699475e-05,7.81267599690137e-06,7.81267599690137e-06
2015+2016+2021,0.076,0.0029473619117393,0.0017918112,0.1,1.2658240205005492e-05,0.0615592376782255,1.541815331471561,4.683850264862544e-06,5.528197332128242e-06,7.301209918493102e-06,1.0581287005903226e-05,1.4387914002986254e-05,7.945231356985608e-06,1.2658240205005492e-05,4.683850264862544e-06,5.528197332128242e-06,7.301209918493102e-06,1.0581287005903226e-05,1.4387914002986254e-05,7.945231356985608e-06,0.9415,0.0585,0.117,"[{'key': '2015', 'sigma': 0.003952422070578, 'dens': 16010615.384615371}, {'key': '2016', 'sigma': 0.00309785246464, 'dens': 115279809.52380957}, {'key': '2021', 'sigma': 0.0017918112, 'dens': 130053527.27272716}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,76.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.2658240205005492e-05,1.2658240205005492e-05,4.683850264862544e-06,4.683850264862544e-06,5.528197332128242e-06,5.528197332128242e-06,7.301209918493102e-06,7.301209918493102e-06,1.0581287005903226e-05,1.0581287005903226e-05,1.4387914002986254e-05,1.4387914002986254e-05,7.945231356985608e-06,7.945231356985608e-06,1.2658240205005492e-05,1.2658240205005492e-05,4.683850264862544e-06,4.683850264862544e-06,5.528197332128242e-06,5.528197332128242e-06,7.301209918493102e-06,7.301209918493102e-06,1.0581287005903226e-05,1.0581287005903226e-05,1.4387914002986254e-05,1.4387914002986254e-05,7.945231356985608e-06,7.945231356985608e-06
2015+2016+2021,0.077,0.0029819277796445,0.0018012223,0.1,1.4983735309304248e-05,0.0189204586212084,2.076573755550952,4.697273337980337e-06,5.5707486588497e-06,7.330339815546008e-06,1.0553081368882488e-05,1.447304825686266e-05,7.985378483700634e-06,1.4983735309304248e-05,4.697273337980337e-06,5.5707486588497e-06,7.330339815546008e-06,1.0553081368882488e-05,1.447304825686266e-05,7.985378483700634e-06,0.9811,0.0189,0.0378,"[{'key': '2015', 'sigma': 0.0040056411544437, 'dens': 14475407.407407394}, {'key': '2016', 'sigma': 0.00313891988449, 'dens': 112458095.23809513}, {'key': '2021', 'sigma': 0.0018012223, 'dens': 126353919.99999988}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,77.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.4983735309304248e-05,1.4983735309304248e-05,4.697273337980337e-06,4.697273337980337e-06,5.5707486588497e-06,5.5707486588497e-06,7.330339815546008e-06,7.330339815546008e-06,1.0553081368882488e-05,1.0553081368882488e-05,1.447304825686266e-05,1.447304825686266e-05,7.985378483700634e-06,7.985378483700634e-06,1.4983735309304248e-05,1.4983735309304248e-05,4.697273337980337e-06,4.697273337980337e-06,5.5707486588497e-06,5.5707486588497e-06,7.330339815546008e-06,7.330339815546008e-06,1.0553081368882488e-05,1.0553081368882488e-05,1.447304825686266e-05,1.447304825686266e-05,7.985378483700634e-06,7.985378483700634e-06
2015+2016+2021,0.078,0.0030166334153831,0.0018107708,0.1,1.3971173942509704e-05,0.0356573354663109,1.803468482426111,4.784827137040847e-06,5.605103008737889e-06,7.388506586172115e-06,1.0714158540146327e-05,1.4824244950064998e-05,8.07595207003287e-06,1.3971173942509704e-05,4.784827137040847e-06,5.605103008737889e-06,7.388506586172115e-06,1.0714158540146327e-05,1.4824244950064998e-05,8.07595207003287e-06,0.9614,0.0386,0.0772,"[{'key': '2015', 'sigma': 0.0040588602383094, 'dens': 13040962.962962965}, {'key': '2016', 'sigma': 0.0031802692078400003, 'dens': 109517809.52380943}, {'key': '2021', 'sigma': 0.0018107708, 'dens': 121494399.9999999}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,78.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.3971173942509704e-05,1.3971173942509704e-05,4.784827137040847e-06,4.784827137040847e-06,5.605103008737889e-06,5.605103008737889e-06,7.388506586172115e-06,7.388506586172115e-06,1.0714158540146327e-05,1.0714158540146327e-05,1.4824244950064998e-05,1.4824244950064998e-05,8.07595207003287e-06,8.07595207003287e-06,1.3971173942509704e-05,1.3971173942509704e-05,4.784827137040847e-06,4.784827137040847e-06,5.605103008737889e-06,5.605103008737889e-06,7.388506586172115e-06,7.388506586172115e-06,1.0714158540146327e-05,1.0714158540146327e-05,1.4824244950064998e-05,1.4824244950064998e-05,8.07595207003287e-06,8.07595207003287e-06
