scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct,9,50,0.05,15,20,0.0001,0.001,True,,402,1682.2489311277743,1682.2489290140331,-2.1137411749805324e-06,-5.258062624329682e-09,False,False,True
2021_10pct,9,50,0.05,20,25,0.0001,0.001,True,,402,1682.2489290140331,1682.24892777038,-1.2436530596460216e-06,-3.0936643274776656e-09,False,False,True
2021_10pct,9,70,0.07,15,20,0.0001,0.001,True,,400,1661.3518557351829,1661.3518544956253,-1.239557605003938e-06,-3.098894012509845e-09,False,False,True
2021_10pct,9,70,0.07,20,25,0.0001,0.001,True,,400,1661.3518544956253,1661.3518542772456,-2.1837968233739957e-07,-5.45949205843499e-10,False,False,True
2021_10pct,9,90,0.09,15,20,0.0001,0.001,True,,398,1650.7628689036255,1650.8168492552313,0.05398035160578729,0.00013562902413514396,False,False,True
2021_10pct,9,90,0.09,20,25,0.0001,0.001,True,,398,1650.8168492552313,1650.816849677929,4.226976670906879e-07,1.0620544399263516e-09,False,False,True
2021_10pct,9,110,0.11,15,20,0.0001,0.001,True,,396,1638.5209605374966,1640.4146433973688,1.893682859872115,0.004782027423919482,False,False,True
2021_10pct,9,110,0.11,20,25,0.0001,0.001,True,,396,1640.4146433973688,1640.414645123602,1.7262332221434917e-06,4.359174803392656e-09,False,False,True
2021_10pct,9,130,0.13,15,20,0.0001,0.001,True,,394,1628.9196649764817,1632.1426168060107,3.222951829528938,0.008180080785606442,False,False,True
2021_10pct,9,130,0.13,20,25,0.0001,0.001,True,,394,1632.1426168060107,1632.1426181140373,1.3080266398901585e-06,3.3198645682491333e-09,False,False,True
2021_10pct,9,150,0.15,15,20,0.0001,0.001,True,,390,1620.0335011674872,1623.3426883748677,3.309187207380546,0.008485095403539863,False,False,True
2021_10pct,9,150,0.15,20,25,0.0001,0.001,True,,390,1623.3426883748677,1623.3426869026691,-1.472198619012488e-06,-3.774868253878174e-09,False,False,True
2021_10pct,9,170,0.17,15,20,0.0001,0.001,True,,386,1607.0029803165971,1609.9713066684717,2.968326351874566,0.007689964642162089,False,False,True
2021_10pct,9,170,0.17,20,25,0.0001,0.001,True,,386,1609.9713066684717,1609.971306905028,2.3655638869968243e-07,6.128403852323379e-10,False,False,True
2021_10pct,9,190,0.19,15,20,0.0001,0.001,True,,382,1602.4221690723566,1604.8415926281773,2.4194235558206856,0.006333569517855198,False,False,True
2021_10pct,9,190,0.19,20,25,0.0001,0.001,True,,382,1604.8415926281773,1604.8415935113512,8.831739251036197e-07,2.311973625925706e-09,False,False,True
2021_10pct,9,210,0.21,15,20,0.0001,0.001,True,,378,1599.7127447735336,1600.5811658770301,0.8684211034965301,0.002297410326710397,False,False,True
2021_10pct,9,210,0.21,20,25,0.0001,0.001,True,,378,1600.5811658770301,1600.5811676242322,1.7472020772402175e-06,4.622227717566713e-09,False,False,True
2021_10pct,9,230,0.23,15,20,0.0001,0.001,True,,372,1582.3468471366114,1582.465078299273,0.11823116266168654,0.0003178257060798025,False,False,True
2021_10pct,9,230,0.23,20,25,0.0001,0.001,True,,372,1582.465078299273,1582.4650777716943,-5.275787771097384e-07,-1.4182225191122e-09,False,False,True
2021_10pct,9,250,0.25,15,20,0.0001,0.001,True,,366,1573.670479820851,1573.6704794991895,-3.216614459233824e-07,-8.78856409626728e-10,False,False,True
2021_10pct,9,250,0.25,20,25,0.0001,0.001,True,,366,1573.6704794991895,1573.670480970953,1.4717634257976897e-06,4.021211545895327e-09,False,False,True
