method,mass_MeV,asimov_r,response_sd,toy_r_mean,toy_r_sd,z_mean,z_sd,z_skew,z_excess_kurtosis,normality_KS,normality_p,normality_holm_p
profiled,55,-0.40712825455194585,0.967385278580214,-0.38764065849659685,0.9664170887798615,0.02014460679404799,0.9989991683543362,-7.666978632213016e-05,0.015525351598482562,0.026621224188957016,0.4698043651921435,1.0
profiled,56,-0.3942764654809225,0.9681798531467746,-0.35425326017881853,0.9680599685738212,0.04133860580967545,0.9998761753071356,-0.08252764831481393,0.08134804829310172,0.05878651598369,0.0019082472694637743,0.13739380340139173
profiled,57,-0.32466158749100776,0.9683599717245502,-0.2708349820212907,0.9574218111617243,0.055585326780760454,0.9887044478476882,-0.052082580606076206,-0.040156412376084916,0.03862255384017277,0.09862224407775799,1.0
profiled,58,-0.15411525817589042,0.967382028182482,-0.09428225983414928,0.9475744031059499,0.06185043405670396,0.9795245058317377,0.03125208923114839,-0.20118165375324892,0.03433228955200984,0.1848816225120702,1.0
profiled,59,-0.023384964590380745,0.9664520535485087,0.030284043301260256,0.9394564146259047,0.05553199219204435,0.9720672755327235,0.05660759967063391,-0.2287391306469173,0.02847906153112645,0.38474829390263654,1.0
profiled,60,0.0384891162536306,0.9637581652094027,0.07631353911656012,0.941205036475714,0.03924679886339658,0.9765987676703227,0.03874221775780964,0.031227168754040413,0.03150980282228122,0.26820162207882536,1.0
profiled,61,0.08088681472082895,0.9629137695917642,0.09485012073019256,0.9481616684794661,0.014501097035182573,0.9846797277407796,0.07157721619430604,0.04899369772743434,0.023979752501515933,0.6044827447146617,1.0
profiled,62,0.15853873665458462,0.9637745036529254,0.14119183686717324,0.9411901768775033,-0.017998919583017258,0.9765667936951825,0.09219066401939104,0.05125932931451915,0.03507807774002092,0.16664505752410408,1.0
profiled,63,0.23015661571629042,0.9666630882518243,0.18522098458649258,0.9322545449301399,-0.04648530773122031,0.9644048234179387,0.0750299617495467,-0.03354448002949084,0.03693793101080389,0.1273540207605992,1.0
profiled,64,0.2653186438655896,0.9703431218586115,0.19950777088550267,0.9181781914519211,-0.06782226976992603,0.9462407377023783,0.07326008142559262,-0.038390340654792965,0.04824311317652219,0.018403663814538514,1.0
profiled,65,0.29425915326527136,0.9736763738383932,0.22253029254895315,0.91478256030067,-0.07366807149027471,0.9395139749508822,0.044960439154141954,-0.0023209617250761205,0.04979607443568368,0.013554953009967122,0.9624016637076657
profiled,66,0.31833637189310354,0.9743787930141696,0.25130043512603983,0.9266721231063719,-0.06879864098816535,0.951038887289182,-0.017384931688685382,-0.008014586785063837,0.04277687712334999,0.049996763300998004,1.0
profiled,67,0.3063347309596127,0.9733959289295373,0.2577593154004311,0.9368438391877622,-0.04990303957054859,0.9624488980738062,-0.10381503713418137,0.018391542822499662,0.03567504859200715,0.15310042045148853,1.0
profiled,68,0.22285671662275944,0.970962828300317,0.1981122978205184,0.9336550826658166,-0.025484414110431494,0.9615765459324451,-0.14201514981161817,0.04212921092628674,0.0239513135793622,0.6059893988744032,1.0
profiled,69,0.12423244254260073,0.9684275896522639,0.12083448958925926,0.9347317160162538,-0.003508732082448795,0.9652055827445918,-0.1303915071262833,0.05714705817472998,0.020241480512214527,0.7993034449550305,1.0
profiled,70,0.14383032135826482,0.9641834404505669,0.1600205923893531,0.9240302825144555,0.016791691655192217,0.9583552711532283,-0.10696411343955815,0.0411618665262492,0.02184023884518027,0.7181564268456132,1.0
profiled,71,0.06800363497790554,0.9620742965626355,0.09886810659544114,0.9189013648959494,0.03208117265767341,0.9551251583989537,-0.08742989335590681,-0.06251538036854809,0.03136814959031459,0.2730123725380812,1.0
profiled,72,0.047424725364475104,0.9614198461285833,0.0948760064723433,0.9171212015707463,0.04935542083819429,0.95392372568944,-0.08911609100704672,-0.08044503677934411,0.04349062795553171,0.044179676941282664,1.0
profiled,73,-0.03047090026849471,0.9629777180481378,0.01695239394473145,0.9128067318509194,0.04924651248353757,0.9479001587919292,-0.037259127645730354,-0.03724240967778325,0.043830347658442514,0.04162385063156071,1.0
profiled,74,-0.10025775842090685,0.9653534204505282,-0.05785709206253405,0.919240698356464,0.043922428263199725,0.9522322901466042,-0.002883778363602243,0.031207141848425213,0.03702968259483519,0.12563002724092642,1.0
profiled,75,-0.11734313652754018,0.9705241236022144,-0.08454276308954471,0.930194661370663,0.03379655656188434,0.9584456880042672,0.030820084010628,-0.046000160555257796,0.029216455216023035,0.3537712895835827,1.0
profiled,76,-0.16947764211115574,0.9736617489716262,-0.14679628443879156,0.9376304676824311,0.023294904720576767,0.9629940466211689,0.03658813588900081,-0.1057218882166473,0.02182211185998356,0.7191073933251757,1.0
profiled,77,-0.22213099524605695,0.9751254294693464,-0.21305969991733031,0.9422756672132496,0.009302695893863788,0.9663122699261639,0.0009753179343296522,-0.18484861089058313,0.016960499976589355,0.9311063455725551,1.0
profiled,78,-0.2330604196788991,0.9757769743734623,-0.23321070596581533,0.9499017049641102,-0.00015401704576266438,0.9734823939394897,-0.016949371982930127,-0.13808487668632186,0.01943595059992015,0.8370467795353921,1.0
profiled,79,-0.2232030620555839,0.9755783342076827,-0.24376283826267853,0.9482266025920822,-0.02107444936627489,0.9719635721125213,-0.03234499859606536,-0.04523927516681958,0.021737984394795906,0.723514383308997,1.0
profiled,80,-0.19072855921283718,0.9741553435172519,-0.22226348336971752,0.9417576577711989,-0.032371555898899486,0.9667427931677929,-0.002101254629585555,-0.015586761410560257,0.028136703715924694,0.39968659842959764,1.0
profiled,81,-0.1802987810895404,0.9701791916088305,-0.21846635436009018,0.9442776167142353,-0.03934074612263862,0.9733022774363537,0.03426832256103849,0.021691401187274195,0.036984205672563775,0.12648213194344937,1.0
profiled,82,-0.1592403730904071,0.9658882311174068,-0.19710256578802035,0.942279173520345,-0.0391993519310321,0.9755571536783824,0.05629808990797343,0.04245700276713826,0.03910219665113268,0.09150621122083857,1.0
profiled,83,-0.13800307344804105,0.9607581248619446,-0.17172450857027907,0.9427209832288646,-0.03509877694459634,0.981226136770197,0.02124661575596005,-0.06263444017281694,0.0322550848796157,0.24390504807764324,1.0
