method,mass_MeV,observed_r,asimov_r,response_sd,z_standardized,p_asymptotic,p_local_common_truth,p_global_gp,p_global_gp_low,p_global_gp_high,p_global_direct,p_global_direct_low,p_global_direct_high,p_global_raw_ordering,parent_envelope_p
profiled,41,0.7039338341785866,-0.7099261234638028,0.9678708296021636,1.4607940588761688,0.24073698988885278,0.07203598338114803,0.87798,0.8765375517922391,0.8794114831074973,0.868,0.8454345533915462,0.8883719870272047,1.0,0.3121143430093958
profiled,42,-0.5741296481460689,-0.6575813422256491,0.9653360751909956,0.08644833257999701,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,43,-1.6568782066491885,-0.41918446336698484,0.9628320327925078,-1.2854721292274756,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,44,-2.225332307293157,-0.0964619139304486,0.963459962323557,-2.209609611829177,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,45,-2.431781099458486,0.3156448329547523,0.9649315853368452,-2.8472753655940766,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,46,-1.707394067564753,0.4174357144269664,0.9673701588509359,-2.196501269499196,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,47,-0.4411904837657204,0.5271942345307677,0.9683472180799138,-1.0000387260022792,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,48,1.0224635772332509,0.5163642841555786,0.96854703154029,0.5225345559862153,0.15328077146404295,0.30064909651550764,0.999975,0.9999416593122019,0.999991882519821,1.0,0.9963179161031344,1.0,0.99999,0.3028021235235131
profiled,49,2.2511674659892806,0.37282350059321046,0.9670521271488417,1.9423399345948278,0.012187466324791738,0.02604798078692951,0.567755,0.5655804373394391,0.5699275986424415,0.551,0.5195598572878696,0.5821390616137206,0.927065,0.0273559538001984
profiled,50,3.0248073568306686,0.1456327019171779,0.9661970693735851,2.979904148105259,0.0012439576951337014,0.001441692960847618,0.05969,0.0586555951644331,0.06073718933475424,0.055,0.04169879507953599,0.07099151554205753,0.603705,0.0014836986102349
profiled,51,3.1392368271805537,-0.08960355707972958,0.9648755072852826,3.3463802945364014,0.000846942447149935,0.0004093701096261579,0.018985,0.018391375718051526,0.019592623283822674,0.013,0.006939617502851474,0.022127803636778486,0.541655,0.0004348923864587
profiled,52,2.1860540505127295,-0.15989203942428235,0.9636369961019077,2.434470759660332,0.014405825579291055,0.007456792378830638,0.238185,0.2363194303980718,0.24005816073314834,0.208,0.18323331957388342,0.234498525128187,0.94104,0.0072823934010259
profiled,53,0.8000257146579688,-0.25556500565272455,0.9639997191276813,1.0950114396982318,0.21184794934082396,0.13675581238009005,0.982025,0.981433187544309,0.982602781965921,0.977,0.9656876623871457,0.9853654176748232,1.0,0.1444699878522597
profiled,54,-0.5902233901964781,-0.3608810600818031,0.9656846657231254,-0.237491945616573,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,55,-1.869622623988607,-0.40712825455194585,0.967385278580214,-1.51180134928567,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,56,-2.701240989771471,-0.3942764654809225,0.9681798531467746,-2.3827850959637935,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,57,-2.8598984622824686,-0.32466158749100776,0.9683599717245502,-2.6180727713026624,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,58,-2.7387055478675624,-0.15411525817589042,0.967382028182482,-2.671736929564013,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,59,-2.066348766044854,-0.023384964590380745,0.9664520535485087,-2.1138801391681574,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,60,-0.955837415392814,0.0384891162536306,0.9637581652094027,-1.0317178806266196,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,61,0.1074931146267232,0.08088681472082895,0.9629137695917642,0.027631030675959928,0.4571988937032292,0.48897821610410847,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5835945469471948
profiled,62,1.131370902442731,0.15853873665458462,0.9637745036529254,1.009398113460037,0.12894950659300042,0.15639187142746813,0.99049,0.9900549621571092,0.9909107312850465,0.989,0.9804033717779835,0.9944964058076864,0.99995,0.1714092338750321
profiled,63,2.112535363985931,0.23015661571629042,0.9666630882518243,1.9472955687941444,0.017320278020390073,0.025749654831009643,0.563745,0.5615681642082719,0.5659199880147385,0.546,0.5145444918666211,0.577183950279601,0.95522,0.0248444027734742
profiled,64,2.4812565975207033,0.2653186438655896,0.9703431218586115,2.2836643077457683,0.006546004490658314,0.011195633615095495,0.32338,0.3213300327425463,0.3254350874123747,0.291,0.2629972176857616,0.3202390438954971,0.85868,0.0112796694539228
profiled,65,2.39517212294695,0.29425915326527136,0.9736763738383932,2.1577117676169264,0.008306282342844288,0.015475124232028875,0.40778,0.4056251376265463,0.40993753559282425,0.368,0.33803571361495927,0.39874405992252415,0.887365,0.0170718907147096
profiled,66,1.9337587377311904,0.31833637189310354,0.9743787930141696,1.6578997587179578,0.026571399103832192,0.04866885044362516,0.76973,0.767878493800149,0.7715736854156241,0.751,0.7229827913139668,0.7775308276419632,0.979085,0.0440774719579019
profiled,67,1.2564058093381336,0.3063347309596127,0.9733959289295373,0.9760376534791272,0.10448443823508957,0.16452290267593572,0.992785,0.9924043478067659,0.9931512624844526,0.992,0.9842979508239253,0.9965400238346707,0.999805,0.1669127192595694
profiled,68,0.6358896336141645,0.22285671662275944,0.970962828300317,0.42538489111310734,0.26242417989702604,0.3352780591657735,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3510360247127616
profiled,69,0.0232906758366309,0.12423244254260073,0.9684275896522639,-0.10423264246552008,0.4907092046512017,0.5415076349458494,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5403234143039062
profiled,70,-0.6860028469587756,0.14383032135826482,0.9641834404505669,-0.8606590131119197,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,71,-0.8524439129555037,0.06800363497790554,0.9620742965626355,-0.956732293152459,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,72,-0.8325871754427883,0.047424725364475104,0.9614198461285833,-0.9153252913915486,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,73,-0.6198122674297837,-0.03047090026849471,0.9629777180481378,-0.6119989654130592,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,74,-0.2374476490356758,-0.10025775842090685,0.9653534204505282,-0.14211364222518913,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,75,-0.2955844302018546,-0.11734313652754018,0.9705241236022144,-0.18365467621016043,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,76,-0.3339628054752298,-0.16947764211115574,0.9736617489716262,-0.16893460540870786,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,77,-0.6413423191927079,-0.22213099524605695,0.9751254294693464,-0.42990502685873094,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,78,-0.9591846656827044,-0.2330604196788991,0.9757769743734623,-0.7441498058201703,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,79,-1.3038071165559115,-0.2232030620555839,0.9755783342076827,-1.1076548305861484,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,80,-1.6584509942256105,-0.19072855921283718,0.9741553435172519,-1.5066615861423756,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,81,-1.7143056604717264,-0.1802987810895404,0.9701791916088305,-1.5811582980236571,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,82,-1.7043683340117308,-0.1592403730904071,0.9658882311174068,-1.599696436029469,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,83,-1.5692934515439212,-0.13800307344804105,0.9607581248619446,-1.4897510008583568,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,84,-0.8202233766357009,-0.17170029160592395,0.9569339873322287,-0.6777093233335253,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,85,-0.1097508293338358,-0.153036906727859,0.9557507013490727,0.045290134062076555,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,86,0.3646591173410776,-0.041646654089286514,0.9570489513369294,0.4245402190376823,0.3576829398659318,0.33558594016169846,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5142006785873018
profiled,87,0.8894528877056912,0.00579033497437118,0.9595340772912557,0.920928785797666,0.18687986608482354,0.17854380429652406,0.995575,0.9952743074799284,0.9958611863503009,0.993,0.9856308050210814,0.9971811412403795,0.999995,0.3286648765317176
profiled,88,1.4307450937067865,0.04179203608850496,0.9644817241774187,1.4401030344072963,0.07625164215198175,0.07491912537188739,0.8872,0.885805453476975,0.8885833130565902,0.877,0.8550277613264317,0.8967230903585822,0.99914,0.1269618083794303
profiled,89,1.9463227831790304,0.046057903654191816,0.9708453680819532,1.9573301186769727,0.02580798925120261,0.02515433431191099,0.555945,0.553764156028773,0.5581242222975888,0.539,0.507528236918201,0.5702415349408814,0.97779,0.0360403748621294
profiled,90,2.4955365027313743,0.0915215814366041,0.9765058972174746,2.461853971537644,0.006288340729585267,0.006911046532574076,0.224475,0.22264791869315395,0.2263100702456715,0.195,0.1708704290229814,0.2209396253926716,0.85318,0.0066193352183466
fixed,19,-6.281151736539158,8.314229546193134,3.4847843960317375,-4.188316872444859,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,20,-4.131744117464654,12.735224534293021,3.458434628215121,-4.8770529054246206,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,21,6.010701123451329,2.074544147562484,3.279258203699633,1.2003193196095703,9.23613411572798e-10,0.11500767468609341,0.99034,0.989901656158425,0.9907640425078268,0.988,0.9791323204089636,0.9937844744404047,0.998395,0.1069548014692061
fixed,22,11.359991684426843,-6.563811127986452,3.502953524274675,5.116768660561838,3.3075467292246185e-30,1.5540722573595988e-07,1e-05,1.2110486870274128e-06,3.612296650749235e-05,0.0,0.0,0.003682083896865671,0.72217,0.0052639599060739
fixed,23,-5.592080528319587,-7.404655944598184,3.2204774473351736,0.5628281662951671,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,24,-4.745003449201367,-2.2320743750429886,3.5606222789913966,-0.7057555891242152,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,25,-3.482075054066192,3.000191968146712,3.24778234575504,-1.9959056156227473,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,26,-4.0807791567726035,6.459890582308978,3.395523125124464,-3.104284480081463,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,27,1.4625172701031768,5.008922800235604,3.1905003456946437,-1.1115515266807767,0.0717997576612377,0.8668344880196288,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.8661896076295871
fixed,28,4.300333304985918,1.743572242056749,3.4495440984463226,0.7411881077504519,8.527070697691016e-06,0.22928969650147413,0.999995,0.9999721421014378,0.9999998734109681,1.0,0.9963179161031344,1.0,0.999995,0.2280451283877068
fixed,29,2.2639357795806734,-1.8690067296834971,3.239431576588242,1.2758233694866217,0.011789032465948574,0.10100898227294991,0.980675,0.9800621549363179,0.9812738566224266,0.974,0.9621348775210785,0.9829472136543705,1.0,0.3692969601868033
fixed,30,4.547821580328629,-4.252940230898412,3.376420268179789,2.606536246144348,2.710202873664442e-06,0.004573157150433563,0.18744,0.18573166137834482,0.1891574025353209,0.142,0.12094489570974315,0.16518703835359716,0.999975,0.2220069535101575
fixed,31,0.7220748531968371,-4.659663471943016,3.1974186498223265,1.6831509772543876,0.23512422893724172,0.04617293406245199,0.82166,0.8199751838235523,0.8233354880206201,0.785,0.7582168340894827,0.8100933481890851,1.0,0.5521174917722461
fixed,32,-0.0390397755785448,-2.9798788277646007,3.0285222549343476,0.9710475290034835,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,33,-2.091210868402023,-0.6177329322731127,3.246713368849605,-0.453836778529976,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,34,-4.221871040289761,1.299009916948311,3.0739089047168906,-1.7960457282147564,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,35,-8.27790123024197,2.550586081657734,3.1679926076760037,-3.4180910920254117,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,36,-0.9513279048777926,3.4778550426055226,3.093387575752695,-1.4318228282162764,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,37,0.324640875349246,3.097702470669332,3.238318635205699,-0.8563275908591805,0.3727264436648973,0.8040916979999828,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.7756652053100442
fixed,38,6.024011904914992,0.8215299304134259,3.178311520799816,1.636869746862438,8.507292141795751e-10,0.050828844218842484,0.849815,0.8482417315365791,0.8513781223817338,0.821,0.7958060898416877,0.844287265442077,0.998355,0.0490082556777946
fixed,39,8.440848934591413,-0.6054424135758327,3.3257800517409577,2.7200509977897522,1.575205472659873e-17,0.003263592443778875,0.141385,0.1398607226861025,0.1429196791887199,0.114,0.09496128197328355,0.1353439130716079,0.95565,0.003934130128859
fixed,40,4.614528057040581,-1.753476480248288,3.1772327152659083,2.004261288980187,1.9699477578858723e-06,0.02252103914963925,0.583825,0.5816610061074603,0.5859865640338846,0.527,0.49551458399303067,0.5583260325172668,0.99997,0.088700290111338
fixed,41,2.651220901255809,-2.770987144395188,3.3282228445555764,1.6291601551022448,0.004010068375045164,0.051639559722235634,0.85461,0.8530575185963831,0.8561521959539604,0.824,0.7989534872821923,0.8471217103835686,1.0,0.3063813369190965
fixed,42,-1.2693870675335457,-2.7287114065070353,3.1926333666009348,0.45709111301031474,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,43,-3.232837782159637,-2.2301221057642238,3.341474963569455,-0.3000817565079958,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,44,-5.276809482779219,-0.9383466391852499,3.2291963777737838,-1.3435116159101221,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,45,-11.5076977903014,0.8096473138102857,3.435984810282893,-3.5848077870570005,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,46,-7.743773014041497,1.2786203504600109,3.254126800757005,-2.772600429215799,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,47,-1.6495346348661928,2.029382680500367,3.3865751731253373,-1.086323830801438,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,48,4.458882655578586,2.14550864080463,3.270842468778553,0.7072716087234402,4.1194003822723954e-06,0.23969885272918318,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,0.99998,0.251056444014497
fixed,49,6.481443875213168,1.9480483522060124,3.4143016585612758,1.3277665468251116,4.542448169120887e-11,0.09212762080476616,0.971185,0.9704424851497075,0.9719138158083249,0.963,0.9493588769400751,0.9738172911562627,0.99639,0.0822580760531771
fixed,50,9.81373837369393,1.0777840074711493,3.3195972131130853,2.631630829099983,4.912968567608587e-23,0.004248807143142604,0.17631,0.1746420575377286,0.17798732957144933,0.133,0.1125579643868474,0.15562932704712834,0.87387,0.0040543706138081
fixed,51,11.906451291461677,0.17201659465619681,3.454081336468822,3.3972664664584395,5.477036964203069e-33,0.00034031327505644314,0.01879,0.018199399023447364,0.019394606043856063,0.021,0.013045192290387683,0.0319223351804155,0.65597,0.0003260650016998
fixed,52,6.676039485247267,-0.1677266577824744,3.268251801601518,2.094014341145973,1.2274292739015447e-11,0.018129351372944098,0.512635,0.5104417235802106,0.5148279101732812,0.469,0.43770014204901364,0.5004828555633051,0.994885,0.0176982588889915
fixed,53,2.3304786020373065,-0.6075911614711083,3.330051303743877,0.8822896392632843,0.009890434839262621,0.18881009890923484,0.999845,0.999779997024035,0.9998946826669735,1.0,0.9963179161031344,1.0,1.0,0.1879201645077818
fixed,54,0.953533772724692,-1.1622629937674394,3.2214541910253587,0.6567831299251514,0.17015984649633015,0.2556601865579683,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3201799650930211
fixed,55,-1.8011148969877038,-1.5413742757091358,3.3121933081015005,-0.07841952359581555,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,56,-5.478828982537785,-1.6377375442899154,3.2228018398670613,-1.191848468848557,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,57,-6.406208822487912,-1.4561028502804032,3.1320772307577296,-1.5804546336202419,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,58,-9.56741768861487,-1.0137248766413047,3.2567285468072176,-2.6264678461947053,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,59,-9.664002291572864,-0.4889257053926454,3.158839908933635,-2.9045715676289374,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,60,-5.915679801860755,-0.2762337295128021,3.196684186612572,-1.7641549002449006,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,61,-2.187782858525215,-0.07727841425854634,3.0496969099017313,-0.6920374406434618,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,62,1.1124992805712497,0.24460348082108738,3.097923862535438,0.2801540122551137,0.13296176965473122,0.38967967364815537,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4553399366195891
fixed,63,5.191452394172019,0.5847495745395824,3.0046886970492346,1.5331714144485138,1.0432997117383745e-07,0.06261681274667118,0.904485,0.9031884720955454,0.9057697908316645,0.883,0.8614425336094167,0.9022709975049333,0.99976,0.0568420858283287
fixed,64,4.10343109515952,0.7710154756395995,3.054890727491687,1.0908460946019185,2.035338639297575e-05,0.1376703049744637,0.99686,0.9966049548522792,0.9971004711296091,0.995,0.9883705294401879,0.9983745804824372,0.999995,0.134814251283671
fixed,65,3.1099915641878173,0.9098149088615745,2.9661278456741385,0.7417673039734365,0.000935463435600263,0.2291141668142948,0.999995,0.9999721421014378,0.9999998734109681,1.0,0.9963179161031344,1.0,1.0,0.2184071070926141
fixed,66,3.5499595439252967,1.1076924146002998,3.031452148548628,0.8056426457182524,0.00019264517803347454,0.21022446433119912,0.999975,0.9999416593122019,0.999991882519821,1.0,0.9963179161031344,1.0,1.0,0.204173483703237
fixed,67,4.012687608483184,1.1725980889042495,2.97058714061975,0.9560700915800808,3.0015667195759757e-05,0.16951841196864187,0.99947,0.9993590158535373,0.9995660596622581,1.0,0.9963179161031344,1.0,0.999995,0.156871356673768
fixed,68,5.8946990841537446,1.0687622341678398,3.0636379091056845,1.5752308181206236,1.876823955882034e-09,0.05760158804595821,0.884125,0.8827141653810058,0.8855246906738136,0.862,0.8390570783886685,0.8827864176914192,0.99877,0.0542089284520126
fixed,69,7.1053997565551335,0.7448231980421828,2.9977846753715682,2.1217589811464936,5.998738016033737e-13,0.01692899141717637,0.49122,0.4890266720679232,0.493413582434928,0.447,0.4158797727960041,0.4784331181226722,0.990275,0.0123986045357576
fixed,70,2.1862697831973477,0.8400441522653653,2.9864603815987305,0.4507763234452527,0.014397936735517695,0.3260753836651118,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3220687752040572
fixed,71,2.293016580648087,0.5553760410657107,2.8964370999178852,0.5999234506530934,0.010923525193494496,0.2742786264615713,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.2577100034838944
fixed,72,0.3905318227364731,0.5063546515365229,2.9006932802041208,-0.03992936088433984,0.34807166427471814,0.5159252784189139,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.510127468436053
fixed,73,0.1073764042537484,0.1937903578895747,2.8269856985527637,-0.03056752415835167,0.45724518647231416,0.512192778996065,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5051318955487134
fixed,74,1.10595727041807,-0.07725446366893075,2.87585200433997,0.41142998050713564,0.13437250723637484,0.3403786370456221,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3178894312469434
fixed,75,-3.62947269589542,-0.1527294548177688,2.797482346968166,-1.242811503295329,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,76,-5.9806543577198905,-0.3825523503756584,2.859676154598767,-1.9575999884957902,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,77,-7.632844237787397,-0.6758102713244037,2.8377690943706266,-2.4515856417859663,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,78,-8.156663343909848,-0.8199212928798635,2.9111223785107674,-2.520245148465114,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
