scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct_x10,19,50,0.05,15,20,0.0001,0.001,True,,402,2114.44864929679,2114.4486510810425,1.7842526176536921e-06,4.438439347397244e-09,False,False,True
2021_10pct_x10,19,50,0.05,20,25,0.0001,0.001,True,,402,2114.4486510810425,2114.448663624474,1.2543431694211904e-05,3.12025664035122e-08,False,False,True
2021_10pct_x10,19,70,0.07,15,20,0.0001,0.001,True,,400,2085.7614354439033,2085.7614078887214,-2.7555181986826938e-05,-6.888795496706734e-08,False,False,True
2021_10pct_x10,19,70,0.07,20,25,0.0001,0.001,True,,400,2085.7614078887214,2085.761412924882,5.036160473537166e-06,1.2590401183842914e-08,False,False,True
2021_10pct_x10,19,90,0.09,15,20,0.0001,0.001,True,,398,2075.3013910633663,2075.301412879353,2.1815986656292807e-05,5.4814036824856296e-08,False,False,True
2021_10pct_x10,19,90,0.09,20,25,0.0001,0.001,True,,398,2075.301412879353,2075.3013957605103,-1.7118842606578255e-05,-4.30121673532117e-08,False,False,True
2021_10pct_x10,19,110,0.11,15,20,0.0001,0.001,True,,396,2068.536219570374,2069.028698671275,0.49247910090070945,0.0012436340931836097,False,False,True
2021_10pct_x10,19,110,0.11,20,25,0.0001,0.001,True,,396,2069.028698671275,2069.028702400896,3.729620857484406e-06,9.418234488596985e-09,False,False,True
2021_10pct_x10,19,130,0.13,15,20,0.0001,0.001,True,,394,2047.9604226480665,2049.9067395131888,1.9463168651222986,0.004939890520614971,False,False,True
2021_10pct_x10,19,130,0.13,20,25,0.0001,0.001,True,,394,2049.9067395131888,2049.9067115688777,-2.794431111396989e-05,-7.09246474973855e-08,False,False,True
2021_10pct_x10,19,150,0.15,15,20,0.0001,0.001,True,,390,2032.3089000975867,2034.1039685998182,1.7950685022315156,0.004602739749311579,False,False,True
2021_10pct_x10,19,150,0.15,20,25,0.0001,0.001,True,,390,2034.1039685998182,2034.1039703547992,1.7549809854244813e-06,4.499951244678157e-09,False,False,True
2021_10pct_x10,19,170,0.17,15,20,0.0001,0.001,True,,386,2024.3128320954625,2026.2839083561362,1.9710762606737262,0.005106415183092555,False,False,True
2021_10pct_x10,19,170,0.17,20,25,0.0001,0.001,True,,386,2026.2839083561362,2026.2839244359488,1.6079812667157967e-05,4.165754576983929e-08,False,False,True
2021_10pct_x10,19,190,0.19,15,20,0.0001,0.001,True,,382,1997.5627602268305,1998.7402001869464,1.177439960115862,0.003082303560512728,False,False,True
2021_10pct_x10,19,190,0.19,20,25,0.0001,0.001,True,,382,1998.7402001869464,1998.7401635261635,-3.666078282549279e-05,-9.597063566882929e-08,False,False,True
2021_10pct_x10,19,210,0.21,15,20,0.0001,0.001,True,,378,1995.8766438140408,1996.1922634061805,0.31561959213968294,0.0008349724659779972,False,False,True
2021_10pct_x10,19,210,0.21,20,25,0.0001,0.001,True,,378,1996.1922634061805,1996.1923193519626,5.59457821509568e-05,1.480047146850709e-07,False,False,True
2021_10pct_x10,19,230,0.23,15,20,0.0001,0.001,True,,372,1977.0188027509885,1977.0188389060395,3.615505102061434e-05,9.719099736724284e-08,False,False,True
2021_10pct_x10,19,230,0.23,20,25,0.0001,0.001,True,,372,1977.0188389060395,1977.0187820445053,-5.686153417627793e-05,-1.5285358649537076e-07,False,False,True
2021_10pct_x10,19,250,0.25,15,20,0.0001,0.001,True,,366,1962.154952083429,1962.1549547036946,2.6202656044915784e-06,7.1591956406873725e-09,False,False,True
2021_10pct_x10,19,250,0.25,20,25,0.0001,0.001,True,,366,1962.1549547036946,1962.1549520321894,-2.6715051717474125e-06,-7.299194458326264e-09,False,False,True
