dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,mass_MeV,selected_attempt,selected_source,selected_source_sha256,row_source,optimizer_repair_applied,review_status,branch_multiplicity,reproducing_attempts,reproducing_other_attempts,reproducing_sources,max_abs_reproducing_delta_lml,max_abs_reproducing_delta_const_opt,max_abs_reproducing_delta_ls_opt,all_attempt_sources,interpolated,selected_repair_reproduced,repair_reproduction_pending,candidate_count,repair_candidate_count,delta_lml_selected_minus_raw,geometry_density_source,geometry_density_source_sha256,accepted_compact_ledger,accepted_compact_ledger_sha256,accepted_config,accepted_config_sha256
2015,0.042000000000000003,0.0021429732191442,0.037178310256925501,0.0468216897430744,501846452.67817789,1.6399999999999999,0.038485523920603497,0.045514476079396397,0.0070289521587928996,0,0.14999999999999999,3000,4.9999999999997963e-05,True,6604.2896975443782,6.1396327370312082e-06,0.5,0,-2757.4179389534793,4804.4297416309273,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.2**2 * RBF(length_scale=0.355),0.0497641391155077,0.3981131129240616,0.14075424091394481,0.35456061369261122,0.0497641391155077,51.83956134757058,1032.9628569228144,446,93,353,484,38,0.014,0.13500000000000001,0.00025000000000000001,1,1e-08,1e+18,False,False,False,False,12,1,8,7.1248216083802731,23.222007009206159,185.77605607364927,165.45265732915018,42,attempt_03,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,fb065cd988534049027c8e3c255b341b97f9ed630b9a27e698ba7452a7f67dcc,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,True,resolved_reproduced_max_lml,3,attempt_01|attempt_02|attempt_03,attempt_01|attempt_02,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,1.5557361621176824e-08,0.0034955713283721934,3.2923367632164968e-06,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,False,3,0,0,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/observed_gp_states_reviewed.csv,0bf70d1516ffab383dc50278b9adf6b568beafac9c4362ad5b6840b776a65dd0,study_results/v4p1_2016_ls_upper_optimization_20260804/derived/observed_gp_states_k12_reviewed.csv,a962c01aa030429c04e2cc102253b6b8750eacc3c9e294a7a99f851a9870aea9,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732
2015,0.042999999999999997,0.0021961923030098,0.038058567318227703,0.0479414326817722,467028006.50587726,1.6399999999999999,0.039398244623063697,0.046601755376936199,0.0072035107538724,0,0.14999999999999999,3000,4.9999999999997963e-05,True,5261.6315716657964,5.1338772565989927e-06,0.5,0,-7873.0101153239439,4749.706319627925,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.15**2 * RBF(length_scale=0.353),0.049812726512292203,0.39850181209833818,0.14089166682493121,0.35259095053278527,0.049812726512292203,51.064230450108859,1026.0266139907733,444,96,348,484,40,0.014,0.13500000000000001,0.00025000000000000001,1,1e-08,1e+18,False,False,False,False,12,1,8,7.0783306841430678,22.681404740387961,181.45123792310369,160.54648313335613,43,attempt_02,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,a56e71628b94169ba0cb858d13f8e09a16131ff7ee7c63d0dd39a221afff32ff,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,True,resolved_reproduced_max_lml,3,attempt_01|attempt_02|attempt_03,attempt_01|attempt_03,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,5.5926193454070017e-08,0.0019556059518706093,6.0889178510326047e-07,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,False,3,0,0,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/observed_gp_states_reviewed.csv,0bf70d1516ffab383dc50278b9adf6b568beafac9c4362ad5b6840b776a65dd0,study_results/v4p1_2016_ls_upper_optimization_20260804/derived/observed_gp_states_k12_reviewed.csv,a962c01aa030429c04e2cc102253b6b8750eacc3c9e294a7a99f851a9870aea9,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732
2015,0.043999999999999997,0.0022494113868755002,0.038938824379529897,0.049061175620470097,432783094.09741855,1.6399999999999999,0.040310965325524001,0.047689034674475897,0.0073780693489518996,0,0.14999999999999999,3000,4.9999999999997963e-05,True,4717.8222628945459,4.8546177368081618e-06,0.5,0,-10253.690796309134,4604.5160268130739,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.11**2 * RBF(length_scale=0.351),0.049859103188929499,0.39887282551143588,0.1410228398750874,0.35113710492419792,0.049859103188929499,50.560063949428418,1028.6704665939128,444,100,344,484,40,0.014,0.13500000000000001,0.00025000000000000001,1,1e-08,1e+18,False,False,False,False,12,1,8,7.0425876613473246,22.165400015238248,177.32320012190598,156.10177265614468,44,attempt_03,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,fb065cd988534049027c8e3c255b341b97f9ed630b9a27e698ba7452a7f67dcc,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,True,resolved_reproduced_max_lml,3,attempt_01|attempt_02|attempt_03,attempt_01|attempt_02,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,7.5995103543391451e-09,0.00031459804015554482,1.3257410746980725e-07,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,False,3,0,0,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/observed_gp_states_reviewed.csv,0bf70d1516ffab383dc50278b9adf6b568beafac9c4362ad5b6840b776a65dd0,study_results/v4p1_2016_ls_upper_optimization_20260804/derived/observed_gp_states_k12_reviewed.csv,a962c01aa030429c04e2cc102253b6b8750eacc3c9e294a7a99f851a9870aea9,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732
2015,0.044999999999999998,0.0023026304707411999,0.039819081440832002,0.050180918559167897,399895844.01198941,1.6399999999999999,0.041223686027984201,0.048776313972015699,0.0075526279440314001,0,0.14999999999999999,3000,4.9999999999997963e-05,True,4574.5172035403757,4.9810659005167054e-06,0.5,0,-11147.641142259256,4575.0428392713866,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.98**2 * RBF(length_scale=0.346),0.049903416670495401,0.39922733336396371,0.14114817732834059,0.3456922396165466,0.049903416670495401,48.788595573040915,1019.1194705169736,442,103,339,484,42,0.014,0.13500000000000001,0.00025000000000000001,1,1e-08,1e+18,False,False,False,False,12,1,8,6.9272258831313875,21.672351384471067,173.37881107576854,150.12927345882633,45,attempt_01,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,f9f25a337aa644e5c7e03555e6341f63a6ff30e907db7d718d5fc5055fceb719,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,False,resolved_reproduced_max_lml,3,attempt_01|attempt_02|attempt_03,attempt_02|attempt_03,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,4.4927560338692274e-08,0.010662512282394232,3.1394462662870382e-06,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,False,3,0,0,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/observed_gp_states_reviewed.csv,0bf70d1516ffab383dc50278b9adf6b568beafac9c4362ad5b6840b776a65dd0,study_results/v4p1_2016_ls_upper_optimization_20260804/derived/observed_gp_states_k12_reviewed.csv,a962c01aa030429c04e2cc102253b6b8750eacc3c9e294a7a99f851a9870aea9,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732
2015,0.045999999999999999,0.0023558495546069998,0.040699338502134197,0.051300661497865697,368264100.33612728,1.6399999999999999,0.042136406730444498,0.049863593269555397,0.0077271865391108996,0,0.14999999999999999,3000,4.9999999999997963e-05,True,4762.258155471498,5.5084846679381926e-06,0.5,0,-7400.8705409450749,4329.6594797908938,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.08**2 * RBF(length_scale=0.35),0.049945801641555002,0.39956641313244018,0.14126806013016699,0.34969206852816748,0.049945801641555002,50.176333224714355,1021.9072394846436,442,107,335,484,42,0.014,0.13500000000000001,0.00025000000000000001,1,1e-08,1e+18,False,False,False,False,12,1,8,7.0014306915683342,21.200760270910823,169.60608216728659,148.43565364533765,46,attempt_01,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,f9f25a337aa644e5c7e03555e6341f63a6ff30e907db7d718d5fc5055fceb719,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,False,resolved_reproduced_max_lml,3,attempt_01|attempt_02|attempt_03,attempt_02|attempt_03,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,2.5443569029448554e-08,0.00073338457251992395,2.6562455607281876e-07,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,False,3,0,0,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/observed_gp_states_reviewed.csv,0bf70d1516ffab383dc50278b9adf6b568beafac9c4362ad5b6840b776a65dd0,study_results/v4p1_2016_ls_upper_optimization_20260804/derived/observed_gp_states_k12_reviewed.csv,a962c01aa030429c04e2cc102253b6b8750eacc3c9e294a7a99f851a9870aea9,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732
2015,0.047,0.0024090686384726999,0.041579595563436399,0.052420404436563497,338097650.37860322,1.6399999999999999,0.043049127432904698,0.050950872567095198,0.0079017451341904001,0,0.14999999999999999,3000,4.9999999999997963e-05,True,5986.7454565662338,7.382223840397036e-06,0.5,0,-1859.0343418674577,4202.2681954701984,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.05**2 * RBF(length_scale=0.349),0.0499863813134502,0.39989105050760182,0.14138283677486871,0.34893455596541062,0.0499863813134502,49.690592738299813,1015.5723570214212,440,110,330,484,44,0.014,0.13500000000000001,0.00025000000000000001,1,1e-08,1e+18,False,False,False,False,12,1,8,6.9805924493181912,20.749255756008917,165.99404604807134,144.84209805936786,47,attempt_03,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,fb065cd988534049027c8e3c255b341b97f9ed630b9a27e698ba7452a7f67dcc,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,True,resolved_reproduced_max_lml,3,attempt_01|attempt_02|attempt_03,attempt_01|attempt_02,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,1.0684084372769576e-07,0.0021315033933078098,2.4186413649651683e-06,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,False,3,0,0,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/observed_gp_states_reviewed.csv,0bf70d1516ffab383dc50278b9adf6b568beafac9c4362ad5b6840b776a65dd0,study_results/v4p1_2016_ls_upper_optimization_20260804/derived/observed_gp_states_k12_reviewed.csv,a962c01aa030429c04e2cc102253b6b8750eacc3c9e294a7a99f851a9870aea9,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732
2015,0.048000000000000001,0.0024622877223382999,0.0424598526247386,0.053540147375261402,309695977.16334909,1.6399999999999999,0.043961848135365002,0.052038151864634903,0.0080763037292698996,0,0.14999999999999999,3000,4.9999999999997963e-05,True,9634.1286199649367,1.2699074336442446e-05,0.1534975855481549,1.0215473848533383,4102.4017188492471,4018.550716118566,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7**2 * RBF(length_scale=0.348),0.050025268620524699,0.40020214896419748,0.1414928266890064,0.34819590045671373,0.050025268620524699,49.024859510802813,1017.9127060714766,440,114,326,484,44,0.014,0.13500000000000001,0.00025000000000000001,1,1e-08,1e+18,False,False,False,False,12,1,8,6.9604004147986469,20.316581269802381,162.53265015841905,141.41154069762291,48,attempt_02,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,a56e71628b94169ba0cb858d13f8e09a16131ff7ee7c63d0dd39a221afff32ff,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,True,resolved_reproduced_max_lml,3,attempt_01|attempt_02|attempt_03,attempt_01|attempt_03,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,1.7883542113850126e-07,0.00056747171101534377,2.4546618654364138e-07,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,False,3,0,0,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/observed_gp_states_reviewed.csv,0bf70d1516ffab383dc50278b9adf6b568beafac9c4362ad5b6840b776a65dd0,study_results/v4p1_2016_ls_upper_optimization_20260804/derived/observed_gp_states_k12_reviewed.csv,a962c01aa030429c04e2cc102253b6b8750eacc3c9e294a7a99f851a9870aea9,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732
2015,0.049000000000000002,0.0025155068062040998,0.043340109686040698,0.054659890313959202,282792287.34600091,1.6399999999999999,0.044874568837825202,0.053125431162174698,0.0082508623243493992,0,0.14999999999999999,3000,4.9999999999997963e-05,True,13853.780729503356,1.9590300405103639e-05,0.0121842876080795,2.2512678905307828,8805.8896534516734,3914.5409434362305,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.95**2 * RBF(length_scale=0.346),0.050062567269732502,0.40050053815786052,0.1415983232001424,0.34594968071669607,0.050062567269732502,48.318351953113819,1014.9205400827956,438,117,321,484,46,0.014,0.13500000000000001,0.00025000000000000001,1,1e-08,1e+18,False,False,False,False,12,1,8,6.9103463842105954,19.901582912143652,159.21266329714922,137.52683151699927,49,attempt_03,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,fb065cd988534049027c8e3c255b341b97f9ed630b9a27e698ba7452a7f67dcc,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,True,resolved_reproduced_max_lml,3,attempt_01|attempt_02|attempt_03,attempt_01|attempt_02,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,1.2925295322929742e-07,0.0019970356396754596,6.3356287199889394e-07,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,False,3,0,0,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/observed_gp_states_reviewed.csv,0bf70d1516ffab383dc50278b9adf6b568beafac9c4362ad5b6840b776a65dd0,study_results/v4p1_2016_ls_upper_optimization_20260804/derived/observed_gp_states_k12_reviewed.csv,a962c01aa030429c04e2cc102253b6b8750eacc3c9e294a7a99f851a9870aea9,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732
2015,0.050000000000000003,0.0025687258900698,0.0442203667473429,0.055779633252657002,257618672.70439032,1.6399999999999999,0.045787289540285499,0.054212710459714403,0.0084254209194289005,0,0.14999999999999999,3000,4.9999999999997963e-05,True,16171.376820025494,2.4600055174484602e-05,0.0012433061639068,3.0249658129963168,11352.80470040824,3754.898533943544,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.88**2 * RBF(length_scale=0.344),0.050098372664188498,0.40078698131350871,0.14169959614903399,0.34378043365836458,0.050098372664188498,47.34936237139587,1017.4038135722708,438,121,317,484,46,0.014,0.13500000000000001,0.00025000000000000001,1,1e-08,1e+18,False,False,False,False,12,1,8,6.8621077966491795,19.503199176626534,156.0255934130123,133.83305512953083,50,attempt_01,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,f9f25a337aa644e5c7e03555e6341f63a6ff30e907db7d718d5fc5055fceb719,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,False,resolved_reproduced_max_lml,3,attempt_01|attempt_02|attempt_03,attempt_02|attempt_03,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,4.4049784264643677e-08,0.00064194116586691052,1.7508652699893545e-07,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,False,3,0,0,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/observed_gp_states_reviewed.csv,0bf70d1516ffab383dc50278b9adf6b568beafac9c4362ad5b6840b776a65dd0,study_results/v4p1_2016_ls_upper_optimization_20260804/derived/observed_gp_states_k12_reviewed.csv,a962c01aa030429c04e2cc102253b6b8750eacc3c9e294a7a99f851a9870aea9,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732
2015,0.050999999999999997,0.0026219449739354,0.045100623808645102,0.056899376191354802,234115558.1361174,1.6399999999999999,0.046700010242745699,0.055299989757254198,0.0085999795145084001,0,0.14999999999999999,3000,4.9999999999997963e-05,True,16084.585025909417,2.6396468985731956e-05,0.00084628259074180005,3.1394651973521204,11412.645909910483,3638.2776645525491,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.91**2 * RBF(length_scale=0.342),0.050132772717971799,0.40106218174377511,0.1417968941942474,0.34225749685449791,0.050132772717971799,47.687831315056471,1010.1999099320252,436,124,312,484,48,0.014,0.13500000000000001,0.00025000000000000001,1,1e-08,1e+18,False,False,False,False,12,1,8,6.8270210941634879,19.12045188451204,152.96361507609632,130.53572834550172,51,attempt_03,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,fb065cd988534049027c8e3c255b341b97f9ed630b9a27e698ba7452a7f67dcc,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,True,resolved_reproduced_max_lml,3,attempt_01|attempt_02|attempt_03,attempt_01|attempt_02,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,6.8208350967324805e-08,0.0013148223984487117,9.2157185993535506e-07,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,False,3,0,0,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/observed_gp_states_reviewed.csv,0bf70d1516ffab383dc50278b9adf6b568beafac9c4362ad5b6840b776a65dd0,study_results/v4p1_2016_ls_upper_optimization_20260804/derived/observed_gp_states_k12_reviewed.csv,a962c01aa030429c04e2cc102253b6b8750eacc3c9e294a7a99f851a9870aea9,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732
2015,0.051999999999999998,0.0026751640578011999,0.045980880869947199,0.058019119130052699,212381663.76433375,1.6399999999999999,0.047612730945206003,0.056387269054793902,0.0087745381095878996,0,0.14999999999999999,3000,4.9999999999997963e-05,True,11909.164670801994,2.1129896263847231e-05,0.0144103401730338,2.1859306376924157,7486.4941419765746,3426.3336386383048,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.99**2 * RBF(length_scale=0.346),0.050165848576832997,0.40132678861466431,0.1418904468506246,0.34608945494986793,0.050165848576832997,48.836479764753193,1008.8730827233428,436,128,308,484,48,0.014,0.13500000000000001,0.00025000000000000001,1,1e-08,1e+18,False,False,False,False,12,1,8,6.8989056254037866,18.752438165630075,150.0195053250406,129.37130115090201,52,attempt_03,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,fb065cd988534049027c8e3c255b341b97f9ed630b9a27e698ba7452a7f67dcc,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,True,resolved_reproduced_max_lml,3,attempt_01|attempt_02|attempt_03,attempt_01|attempt_02,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,7.9883989201334771e-08,0.0054083767313315434,2.9935286590121457e-06,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,False,3,0,0,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/observed_gp_states_reviewed.csv,0bf70d1516ffab383dc50278b9adf6b568beafac9c4362ad5b6840b776a65dd0,study_results/v4p1_2016_ls_upper_optimization_20260804/derived/observed_gp_states_k12_reviewed.csv,a962c01aa030429c04e2cc102253b6b8750eacc3c9e294a7a99f851a9870aea9,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732
