dataset,mass_GeV,strength,n_toys,inj_nsigma,inj_nsigma_xerr,sigmaA_ref,integral_density,A_per_eps2_unit,f_win,f_train_frac,kernel_ls_policy,signal_model,inj_background_mode,extract_background_mode,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,n_train,n_train_low,n_train_high,n_blind,A_hat_mean,A_hat_std,sigma_A_mean,Ahat_over_Ainj,sigmaA_over_sigmaAref,pull_mean,pull_std,pull_std_err,pull_q16,pull_q84,pull_q02,pull_q97,cov_1sigma,cov_2sigma,Zhat_mean,delta_z_minus_pull,ainj_over_sigmaAref,Zhat_q16,Zhat_q84,qmu_tilde_mean,qmu_tilde_q16,qmu_tilde_q84,n_source_toys,source_model,source_label,source_root,container,function_tag,success_rate,refit_ok_rate,refit_fallback_rate
2015,0.045,0.0,10,0.0,0.0,22299.360233517014,393659862.5,972107457.5458819,0.9773923766036259,0.0226076233963742,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.05489375833754499,0.3992273333639637,0.1480374572850532,0.15352395534103538,20.630921545815056,0.1480374572850532,1.0,0.1480374572850532,1.0,558,159,399,42,3894.2256914180643,15316.076815136335,22320.456503175727,,1.0009460482021812,0.18146982374829373,0.69218877802658,0.1631504596012749,-0.48580355791322577,0.9201499779769979,-0.5473109681144918,1.2858695780567435,0.8,1.0,0.18146982374829373,0.0,0.0,-0.48580355791322577,0.9201499779769979,0.0,0.0,0.0,10,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2015,0.045,21437.397967790348,1,1.0,0.0,21437.397967790348,393688125.0,972177249.2357036,0.9773923766036258,0.0226076233963742,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1645082403615395,20.642471270406336,0.1480374572850532,1.0,0.1480374572850532,1.0,558,159,399,42,46886.97466476401,,21629.35323532823,2.187157916049868,1.0089542241939202,1.1766221772829382,,,1.1766221772829382,1.1766221772829382,1.1766221772829382,1.1766221772829382,0.0,1.0,2.167747419658454,-0.008874757624484086,1.0,2.167747419658454,2.167747419658454,0.0,0.0,0.0,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2015,0.045,21910.647618637217,1,1.0,0.0,21910.647618637217,393808125.0,972473578.3919572,0.9773923766036258,0.0226076233963742,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1447501854608032,21.156991422475805,0.1480374572850532,1.0,0.1480374572850532,1.0,558,159,399,42,11516.528211259274,,22070.54981893018,0.5256133187712492,1.0072979221370413,-0.4709497267921608,,,-0.4709497267921608,-0.4709497267921608,-0.4709497267921608,-0.4709497267921608,1.0,1.0,0.5218052248694506,-0.007245048338388627,1.0,0.5218052248694506,0.5218052248694506,0.2933439314365387,0.2933439314365387,0.2933439314365387,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2015,0.045,21921.454783841094,1,1.0,0.0,21921.454783841094,393718625.0,972252566.2295848,0.9773923766036258,0.0226076233963742,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1425836941803372,20.688639622954508,0.1480374572850532,1.0,0.1480374572850532,1.0,558,159,399,42,26037.74740976069,,22105.716729233212,1.1877746101483113,1.0084055527887656,0.1862094170634192,,,0.1862094170634192,0.1862094170634192,0.1862094170634192,0.1862094170634192,1.0,1.0,1.1778739286624285,-0.008335488400990743,1.0,1.1778739286624285,1.1778739286624285,0.0,0.0,0.0,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2015,0.045,22112.071692116977,1,1.0,0.0,22112.071692116977,393787125.0,972421720.7896128,0.9773923766036258,0.0226076233963742,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1537368572701171,20.48076851783675,0.1480374572850532,1.0,0.1480374572850532,1.0,558,159,399,42,30068.059319631175,,22269.790728058208,1.3598029048698559,1.0071327118570015,0.3572547099641251,,,0.3572547099641251,0.3572547099641251,0.3572547099641251,0.3572547099641251,1.0,1.0,1.3501725133747104,-0.007082196589414669,1.0,1.3501725133747104,1.3501725133747104,0.0,0.0,0.0,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2015,0.045,22124.312283362924,1,1.0,0.0,22124.312283362924,393667375.0,972126008.985768,0.9773923766036258,0.0226076233963742,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.159732106822875,20.57017913826819,0.1480374572850532,1.0,0.1480374572850532,1.0,558,159,399,42,31513.97949091115,,22296.234267811036,1.4244049300736494,1.0077707267121425,0.4211324250886636,,,0.4211324250886636,0.4211324250886636,0.4211324250886636,0.4211324250886636,1.0,1.0,1.4134216169592249,-0.007710808129438751,1.0,1.4134216169592249,1.4134216169592249,0.0,0.0,0.0,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2015,0.045,22307.199332788652,1,1.0,0.0,22307.199332788652,393521000.0,971764549.1503797,0.9773923766036258,0.0226076233963742,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1510911848279026,20.16229926849947,0.1480374572850532,1.0,0.1480374572850532,1.0,558,159,399,42,49059.34054290187,,22452.00737076291,2.1992604186214932,1.006491538261435,1.1915255846989414,,,1.1915255846989414,1.1915255846989414,1.1915255846989414,1.1915255846989414,0.0,1.0,2.185075914716968,-0.006449669981973605,1.0,2.185075914716968,2.185075914716968,0.0,0.0,0.0,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2015,0.045,22335.161113578644,1,1.0,0.0,22335.161113578644,393658000.0,972102858.2704358,0.9773923766036258,0.0226076233963742,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1641202000535937,21.11308959306925,0.1480374572850532,1.0,0.1480374572850532,1.0,558,159,399,42,9121.888175002656,,22483.45646599156,0.4084093295148433,1.0066395470200016,-0.5876886838357067,,,-0.5876886838357067,-0.5876886838357067,-0.5876886838357067,-0.5876886838357067,1.0,1.0,0.4057155619644341,-0.0065957541998591385,1.0,0.4057155619644341,0.4057155619644341,0.3293324112892151,0.3293324112892151,0.3293324112892151,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2015,0.045,22760.91769704775,1,1.0,0.0,22760.91769704775,393422750.0,971521929.6536973,0.9773923766036258,0.0226076233963742,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1625146698573711,20.6504633606556,0.1480374572850532,1.0,0.1480374572850532,1.0,558,159,399,42,14117.735534558067,,22866.576523442374,0.6202621406776246,1.0046421162714512,-0.3779832172791085,,,-0.3779832172791085,-0.3779832172791085,-0.3779832172791085,-0.3779832172791085,1.0,1.0,0.6173961161210484,-0.004620666599843115,1.0,0.6173961161210484,0.6173961161210484,0.1018749326467514,0.1018749326467514,0.1018749326467514,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2015,0.045,22971.02786359729,1,1.0,0.0,22971.02786359729,393884875.0,972663105.5814778,0.9773923766036258,0.0226076233963742,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1459981319409322,20.44569732456007,0.1480374572850532,1.0,0.1480374572850532,1.0,558,159,399,42,10589.306068489765,,23078.403276693167,0.4609852955370307,1.0046743843476869,-0.5365068651699922,,,-0.5365068651699922,-0.5365068651699922,-0.5365068651699922,-0.5365068651699922,1.0,1.0,0.4588404986918606,-0.004652636138147148,1.0,0.4588404986918606,0.4588404986918606,0.2450510859489441,0.2450510859489441,0.2450510859489441,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
