model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
regional_blend,2021_1pct_x100,16,0.065,0.0,0.0,reference_bonly,0,1597191378,12,True,False,,1980.801985426868,0.19886841146417988,58.99406868093787,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,34492.14268921196,34496.932798882124,12455.75662811562,0.3611186681078929,0.3611186681078929,-2039111431.349478,16,13723975583.31283,27470930572.32826,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,37512.0,10220825.0,207f91f14bef4981b824867a3ad32b9aad3e92123849e83df5a5da42382b2da8,False,False,False,False,True,-14.332595197290495,-4.833680709955587e-07,,,,,,,,,
regional_blend,2021_1pct_x100,16,0.065,0.0,0.0,reference_bonly,1,2516338167,12,True,False,,1980.8019819913623,0.1988692001904892,58.99422838844403,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,34491.92364706596,34496.71383438437,12454.680140664897,0.36108975156346057,0.36108975156346057,-2039111431.3494349,16,13723975583.31283,27470930572.32826,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,37512.0,10220825.0,207f91f14bef4981b824867a3ad32b9aad3e92123849e83df5a5da42382b2da8,False,False,False,False,True,-12.162846341114196,-4.1020060581812576e-07,,,,,,,,,
regional_blend,2021_1pct_x100,16,0.065,0.0,0.0,reference_bonly,2,1064852531,12,True,False,,1981.218763228904,0.1755158715513922,58.84347238326619,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,43479.65330366556,43491.69488750246,-3511.6568773316308,-0.08076552158330066,-0.08076552158330066,-2039111429.4309096,16,13723975583.31283,27470930572.32826,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,37512.0,10220825.0,207f91f14bef4981b824867a3ad32b9aad3e92123849e83df5a5da42382b2da8,False,False,False,False,True,-12.156550460671106,-2.1334956652826915e-07,,,,,,,,,
regional_blend,2021_1pct_x100,16,0.065,0.0,0.0,reference_bonly,3,2933356586,12,True,False,,1981.2187600303012,0.1755235899476668,58.86146951682432,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,43476.65461820948,43488.69868006878,-3535.7110198113496,-0.08132435788494351,-0.08132435788494351,-2039111429.4310756,16,13723975583.31283,27470930572.32826,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,37512.0,10220825.0,207f91f14bef4981b824867a3ad32b9aad3e92123849e83df5a5da42382b2da8,False,False,False,False,True,-9.11530067244219,-1.6000474471813736e-07,,,,,,,,,
regional_blend,2021_1pct_x100,16,0.065,0.0,0.0,reference_bonly,4,3067966085,12,True,False,,1980.8019810203211,0.1988683504940541,58.993951639032204,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,34492.159034148994,34496.949135529314,12455.6893635988,0.36111654684379235,0.36111654684379235,-2039111431.3494813,16,13723975583.31283,27470930572.32826,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,37512.0,10220825.0,207f91f14bef4981b824867a3ad32b9aad3e92123849e83df5a5da42382b2da8,False,False,False,False,True,-10.367333802476267,-3.4963886770528274e-07,,,,,,,,,
regional_blend,2021_1pct_x100,16,0.065,1.0,43479.65330366556,injected_refit,0,161040731,12,True,False,,1981.2543643643323,0.17556206626783696,58.85987621405665,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,43464.85832019105,43479.65330366556,39781.081207388546,0.915247000561572,-0.08509338898635933,-2039791035.5075002,16,13723975583.31283,27470930572.32826,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,37512.0,10220825.0,f1c138cc1a4fb7812b11b69fa8a246152d819f6bcf531495eac20faec6b903f5,False,False,False,False,True,-13.041885929670638,-2.2915845389978253e-07,1107917143.0,2.0,1981.218763228904,0.1755158715513922,58.84347238326619,43353.0,42574.0,779.0,c8ff2fca32b446fdc5d806cea41a1131966f34f8ba45888724d5ea27823d760f
regional_blend,2021_1pct_x100,16,0.065,3.0,130438.95991099668,injected_refit,0,3240717062,12,True,False,,1981.3146082618298,0.17565619836514507,58.90074234053434,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,43435.307254746695,43479.65330366556,123878.24164969444,2.8520171602137516,-0.1510457431053461,-2041158601.791142,16,13723975583.31283,27470930572.32826,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,37512.0,10220825.0,09857268055165b568c07ed1febec902f5e318bd710daa15e0d955dbb6ad0595,False,False,False,False,True,-11.78104308976585,-2.0750024617071797e-07,3225090125.0,2.0,1981.218763228904,0.1755158715513922,58.84347238326619,130618.0,128244.0,2374.0,48e870d5fd5dd8d700a732d97212acbca40cfe40a8f37ddaa2b26f27894cfee7
regional_blend,2021_1pct_x100,16,0.065,5.0,217398.26651832781,injected_refit,0,1861882826,12,True,False,,1980.8217713765641,0.1990573014061795,59.08519920288407,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,34464.098357979,43479.65330366556,223286.2917625218,6.478808452878832,0.17084518454639397,-2042501053.055127,16,13723975583.31283,27470930572.32826,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,37512.0,10220825.0,b45af95b5263a1bbdb06af1dc8a4826d0d05b0ae89bf7be6ecf333405adb045b,False,False,False,False,True,-8.584774450947785,-2.906131471481763e-07,1536027270.0,2.0,1981.218763228904,0.1755158715513922,58.84347238326619,216312.0,212333.0,3979.0,562688efbf3bbb03248421d1d953f75add9545398186d888b3db13274998df83
regional_blend,2021_1pct_x100,16,0.065,5.0,217398.26651832781,injected_refit,1,3536952574,12,True,False,,1981.4175237242232,0.17574804608813058,58.92286165372136,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,43406.20725721742,43479.65330366556,208311.41282236725,4.799115748306482,-0.20934456775072513,-2042501050.909236,16,13723975583.31283,27470930572.32826,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,37512.0,10220825.0,b45af95b5263a1bbdb06af1dc8a4826d0d05b0ae89bf7be6ecf333405adb045b,False,False,False,False,True,-9.998457611992668,-1.7651874763151672e-07,1536027270.0,2.0,1981.218763228904,0.1755158715513922,58.84347238326619,216312.0,212333.0,3979.0,562688efbf3bbb03248421d1d953f75add9545398186d888b3db13274998df83
regional_blend,2021_1pct_x100,16,0.065,5.0,217398.26651832781,injected_refit,2,1101629457,12,True,False,,1459.8958742886923,0.16843908465206228,1.0,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,37725.674059188736,43479.65330366556,221136.52103298018,5.861698340658769,0.09909046313625366,-2042501052.960421,16,13723975583.31283,27470930572.32826,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,37512.0,10220825.0,b45af95b5263a1bbdb06af1dc8a4826d0d05b0ae89bf7be6ecf333405adb045b,False,False,False,False,True,-0.20312504525612196,-5.334788731701437e-09,1536027270.0,2.0,1981.218763228904,0.1755158715513922,58.84347238326619,216312.0,212333.0,3979.0,562688efbf3bbb03248421d1d953f75add9545398186d888b3db13274998df83
