mass_MeV,A90,Ahat,Ahat_bounded,sigma_A,signed_r,Z0,p0_fixed_mass,p_signed,cls,q_obs,q_asimov,cls_branch,max_score,max_iterations,boundary_fits,min_lambda,min_background,n_profiles,n_cls_evaluations,monotonicity_error,nll_null,nll_free,n_bins,nuisance_rank,zero_bins,ok,status,calibration,cov_load,cov_load_over_poisson,prior_relative_error,feature_rank,density_observed,K_counts_per_epsilon2,branching_factor,epsilon2_90,epsilon2_90_fixed_density
82,38913.629921687207,2549.5989906964123,2549.5989906964123,22685.580539447521,0.11238864929151771,0.11238864929151771,0.45525762743011738,0.45525762743011738,0.10000000000012396,2.5693946108776005,2.9423696610144425,interior,7.0107050165191254e-09,2,0,11026849.000089189,11026060.912802359,22,10,0,0.030976481939561373,0.024660877694775492,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.0531431356727384e-11,2.803428458027317e-14,26,18255678502.740784,46099042948.28405,1,8.4413097177184872e-07,8.4413097177184872e-07
83,37064.683526531895,-359.50158457053317,0,22666.950409106834,-0.015860155742177844,0,0.5,0.50632702144357766,0.10000000000179783,2.7256151848713084,2.6737438550059802,deficit,2.4499840621527991e-08,2,0,10893730.047863165,10893116.880820202,22,10,0,0.010019655884384778,0.0098938836143017093,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.9735228336578436e-11,4.4144896457068417e-14,26,18155040168.591194,46403996403.64402,1,7.9873903971816686e-07,7.9873903971816686e-07
84,35805.445842760397,-1573.6606550849599,0,22346.137834869212,-0.070421992289828747,0,0.5,0.5280711063075314,0.10000000000043577,2.7929804303931376,2.5672975349754066,deficit,9.6941277227813316e-09,2,0,10823617.622071967,10822749.07124771,22,10,0,0.018264661434317497,0.015785032935283147,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.7839448812095249e-11,3.8596486326587035e-14,26,18039480718.586655,46664153913.391022,1,7.67300868868544e-07,7.67300868868544e-07
85,34358.142945186963,-3427.0718235046952,0,22125.855304502478,-0.1548896676160573,0,0.5,0.56154585030474202,0.10000000000002152,2.8922838593630797,2.4112188120670899,deficit,1.9874618972792746e-07,2,0,10676372.205869803,10675671.004692579,22,10,0,0.031027026575389072,0.01903162200828272,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.5703661385486836e-11,2.9939029383666907e-14,26,17907656435.775105,46874619711.806847,1,7.3297966269223475e-07,7.3297966269223475e-07
86,33407.600807804025,-5113.3909440292418,0,22128.352408980136,-0.23107817079679757,0,0.5,0.59137296330028155,0.09999999999960181,2.9768756910378822,2.279108487378148,deficit,5.4407540694967338e-09,2,0,10521211.91225455,10520643.699045748,22,10,0,0.050804197240966714,0.024105636731569742,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.9166820119358988e-11,3.1443896178312057e-14,26,17763708066.645264,47044857398.247719,1,7.1012226745634384e-07,7.1012226745634384e-07
87,32123.975007821027,-6199.305309888543,0,21709.331655348935,-0.28555860118752674,0,0.5,0.61239189246365089,0.099999995989031171,3.0345897389722456,2.1894535482158375,deficit,1.9103698578604167e-07,2,0,10441148.363541389,10440349.122922422,20,9,0,0.061622045195886016,0.020850187839797536,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.2984805465998357e-11,2.9312290620873444e-14,26,17607591103.806503,47173627646.728271,1,6.8097317527474458e-07,6.8097317527474458e-07
88,31358.97135910844,-6970.3106094544655,0,21495.638035230953,-0.32426513484836061,0,0.5,0.62713134342050858,0.099999998942894464,3.0742420915420339,2.1280933375615447,deficit,1.8683288960374966e-07,2,0,10276020.855713176,10275373.8070723,22,10,0,0.077723372819588868,0.025149433980476123,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1399151066447397e-11,2.6025455258966591e-14,26,17438900647.748226,47258709000.908356,1,6.6355962788796652e-07,6.6355962788796652e-07
89,31573.340537819782,-6159.4987156360921,0,21359.297473300612,-0.28837461303044654,0,0.5,0.61347000071988012,0.09999999632907848,3.0375121571030879,2.1849245224099421,deficit,1.8534472534526003e-07,2,0,10191508.206694813,10190602.212247023,20,9,0,0.062970314712798653,0.021390355992568756,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1001436786697112e-11,2.6634204930405482e-14,26,17262567391.641777,47312453676.868629,1,6.6733678099760434e-07,6.6733678099760434e-07
90,33160.325373487125,-3354.7011951656832,0,21370.957416246867,-0.15697450143178579,0,0.5,0.56236752807315549,0.099999999999947659,2.89466024108581,2.4074965837120743,deficit,1.8527666512113683e-07,2,0,10018419.17952464,10017671.458276857,22,10,0,0.021235633536579077,0.0089151364867002154,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.0724713369974486e-11,4.5049033059317751e-14,26,17074524667.53544,47322884624.563431,1,7.0072493755536865e-07,7.0072493755536865e-07
91,34187.690735103861,-1940.7128249757036,0,21494.610702270795,-0.090288258155594034,0,0.5,0.53597092466232665,0.10000000000020555,2.8168765514284133,2.5296457932467318,deficit,1.9682775076468317e-07,2,0,9841077.265857162,9840460.5270898771,22,10,0,0.011030667776503311,0.0069546829961177146,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.4315698694205916e-11,5.8833864557548017e-14,26,16879889018.010984,47303258378.330101,1,7.2273437194688981e-07,7.2273437194688981e-07
92,33680.147078959046,-1491.116515435951,0,21023.619945844108,-0.070925716809992809,0,0.5,0.52827156207095083,0.10000000000044465,2.7935928688005376,2.5663318340698877,deficit,1.8050850725259693e-07,2,0,9751193.8822683878,9750345.9704461582,22,10,0,0.0099798465258062966,0.0074646178733006486,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.9030390484124864e-11,5.0639150954111141e-14,26,16678218429.112602,47251713563.894371,1,7.1278149592218116e-07,7.1278149592218116e-07
93,34605.834744785294,-222.57498882277835,0,21121.258355186135,-0.010537955721980175,0,0.5,0.50420395827913433,0.10000000000196552,2.718906015176322,2.6843690095352084,deficit,1.9119539462764124e-07,2,0,9568646.0214570444,9567941.3983210232,22,10,0,0.0053651630417323477,0.0053096387863331403,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.2260552842204186e-11,5.1539414109722391e-14,26,16468246462.020056,47163973261.204514,1,7.3373450860746036e-07,7.3373450860746036e-07
94,35036.260908962628,740.79293034559976,740.79293034559976,21022.052473708965,0.03523890410072833,0.03523890410072833,0.48594462024848623,0.48594462024848623,0.10000000000098941,2.6613835031021118,2.7776092801801973,interior,1.8947884750097899e-07,2,0,9383340.4830100182,9382756.7382581569,22,10,0,0.0031380327852460217,0.0025171426041358577,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1480572129818777e-11,8.1637609794378704e-14,26,16253458895.551134,47049360933.1521,1,7.4467028274288943e-07,7.4467028274288943e-07
95,34962.380654523484,1405.4583854267942,1405.4583854267942,20724.17993400008,0.067817374436178052,0.067817374436178052,0.47296550640186308,0.47296550640186308,0.10000000000047396,2.6217635711855607,2.8459947690187484,interior,1.8568439186239516e-07,2,0,9289958.457294669,9289143.2427887376,24,11,0,0.005920217567947134,0.0036206194302387455,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.0335952931112617e-11,5.2331525917071413e-14,26,16033793410.765736,46907249375.159958,1,7.4535132885105904e-07,7.4535132885105904e-07
96,35092.198681390859,2047.2768691911326,2047.2768691911326,20555.71385729155,0.099596601113934438,0.099596601113934438,0.46033229616396193,0.46033229616396193,0.10000000000020781,2.5842119955656888,2.9143687531323295,interior,1.8280623903521587e-07,2,0,9101491.0255512204,9100813.2383960821,22,10,0,0.0089551386497136141,0.003995397172989531,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.911984784103627e-11,5.4962128972303297e-14,26,15808644192.588308,46735396958.193741,1,7.5086981100817265e-07,7.5086981100817265e-07
97,35033.924314237534,2477.8854496260387,2477.8854496260387,20352.435242952008,0.12174901784545662,0.12174901784545662,0.45154889566687972,0.45154889566687972,0.10000000000013595,2.5586683347857404,2.9630181284802228,interior,1.7971358201585019e-07,2,0,8911531.9066058211,8910973.9971513934,22,10,0,0.012026707806950924,0.0046152961337842663,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7995147249943831e-11,5.3552193795220064e-14,26,15579266993.656593,46537048144.109749,1,7.5281793133395846e-07,7.5281793133395846e-07
98,35157.623076660122,3307.8896690027223,3307.8896690027223,20100.02767237469,0.16457172492917596,0.16457172492917596,0.43464054397863139,0.43464054397863139,0.10000000000001437,2.5107398562340055,3.0594037881243361,interior,1.7675426788876791e-07,2,0,8816203.0115394238,8815422.7448762637,24,11,0,0.019857531699048161,0.0063156053759659825,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7066377390090773e-11,4.345855326539325e-14,26,15348596732.153025,46320669647.294189,1,7.5900506932144162e-07,7.5900506932144162e-07
99,34756.18097752866,3035.1426417141888,3035.1426417141888,19963.861166473002,0.15203212627941445,0.15203212627941445,0.43958079853020321,0.43958079853020321,0.10000000000000864,2.5245786090145734,3.0308565167339245,interior,1.74823312271144e-07,2,0,8624730.7448246367,8624088.3192103691,22,10,0,0.017002812455134669,0.0054459287446147579,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.6312761595510793e-11,5.7174315899503668e-14,26,15111937010.152845,46071824080.663742,1,7.5439125042404741e-07,7.5439125042404741e-07
100,35461.045635999624,4390.0177501420012,4390.0177501420012,19849.124862861016,0.22116992638080096,0.22116992638080096,0.41248006234906875,0.41248006234906875,0.10000000000000912,2.4502594991656563,3.1916503779459129,interior,1.813348269319448e-07,2,0,8432542.7774763647,8432002.0833920874,22,10,0,0.038411005277670551,0.013952937110026093,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7960512612768723e-11,3.1591307302715154e-14,26,14875747467.198092,45809850562.06987,1,7.7409214832412131e-07,7.7409214832412131e-07
101,34298.436584707299,3402.7102715229043,3402.7102715229043,19538.709988010469,0.17415263060425976,0.17415263060425976,0.43087275593379132,0.43087275593379132,0.10000000000009683,2.5002747107900545,3.0813974199774026,interior,1.6965733196094845e-07,2,0,8336646.5676658945,8335916.5683004791,22,10,0,0.023700776853216331,0.008536207480024453,18,5,0,True,converged,fixed-mass asymptotic reference,1e-10,2.4631809292789118e-11,3.8097909532799578e-14,26,14635441743.01473,45520527599.847893,1,7.534718596895592e-07,7.534718596895592e-07
102,33309.849471459267,1412.892314068851,1412.892314068851,19716.297930965276,0.071661198848886817,0.071661198848886817,0.47143576778538926,0.47143576778538926,0.10000000000041569,2.6171623261646917,2.8541803593356407,interior,1.8076623664597946e-07,2,0,8144426.1142955311,8143830.8935347134,22,10,0,0.0057613663009676245,0.0031937025907377756,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7824262072184215e-11,8.2267555279281604e-14,26,14393557707.972395,45211446597.553574,1,7.3675699359864523e-07,7.3675699359864523e-07
103,33159.252867259616,1996.2946610853478,1996.2946610853478,19399.452650601652,0.10290482261469984,0.10290482261469984,0.45901925506530517,0.45901925506530517,0.10000000000019973,2.5803637189793962,2.9215836185275639,interior,1.7580872690992067e-07,2,0,7952345.7569277473,7951853.9304174827,24,11,0,0.012201150085853985,0.0069064488271725647,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.6125680312289893e-11,3.9591796983385898e-14,26,14151947471.208939,44888336418.409729,1,7.3870531886452919e-07,7.3870531886452919e-07
