scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,A_up_wald90,eps2_up_wald90,A_up_wald90_over_sigmaA_ref,A_up_wald90_minus_injected_over_sigmaA_ref,p0_wald_local,upper_limit_diagnostic,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,gp_support_mode,gp_support_low_GeV,gp_support_high_GeV,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
2016_full,19,0.044,0.0,0.0,reference_bonly,2,1297680060,12,True,False,,2276.580927957104,0.20105751115587575,34.0669554134096,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,13765.069976150198,13763.715629393671,-3011.5562037918558,-0.2187824841435441,-0.2187824841435441,-81842214.67267966,34,859209577.5125037,1134923105.3580172,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",686,39,647,0.03,0.21,0.0002500000000000002,0,694.0,355268.0,76bf2fdbd476c9829405fffba855df59969f24f4ac0dfbb25d45fbf877763288,False,False,False,False,True,-0.012648651133225847,-1.369982610409891e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,13765.069976150198,matched_refit_bonly_multistart_v1,3,-2.6535332566357834e-06,0.0,1.2128636654910587e-05,20981.9758137746,1.8487574809886112e-05,1.524291256791912,1.524291256791912,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-0.2187824841435441,0.0,0.39289661624452465,5.238621549926995,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,19,0.044,2.0,27530.139952300397,injected_refit,0,4138232664,12,True,False,,2276.7826719818568,0.20113876192627203,34.078620609324865,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,13782.645551115129,13765.069976150198,24096.425931607377,1.7483164492797814,-0.24913315864929897,-82166365.7264047,34,859209577.5125037,1134923105.3580172,0,,686,39,647,0.03,0.21,0.0002500000000000002,0,694.0,355268.0,2119694a4ead737b18e7315b31b1acaff989b25d502080f2e7fdd77ebe5b7a98,False,False,False,False,True,-0.013829181973530414,-1.496733057566632e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,13765.069976150198,matched_refit_bonly_multistart_v1,3,2.1231769639588084e-05,2.4257273309821174e-05,1.2144122792149274e-05,42080.09807158909,3.7077488221825134e-05,3.057020279918549,1.0570202799185489,0.04020462321966656,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-0.25168355072021864,0.0,0.393055392470155,5.240738566268733,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3398434171.0,2.0,2276.580927957104,0.20105751115587575,34.0669554134096,27203.0,26428.0,775.0,a50f43576432d30c099c2d95489ff9109b22c42324402e255d072684291e46f9
2016_full,19,0.044,5.0,68825.34988075099,injected_refit,0,3811734298,12,True,False,,2276.7013253573596,0.2011634383290215,34.09486599031742,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,13822.224528701197,13765.069976150198,63386.72241926305,4.585855358350135,-0.3934697667654641,-82662880.62967277,34,859209577.5125037,1134923105.3580172,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",686,39,647,0.03,0.21,0.0002500000000000002,0,694.0,355268.0,f48418d6bcfcd16cbbc21dc88ca0c21594edcb74205fc7a32cc22f6efd8852ac,False,False,False,False,True,-0.013667422826047026,-1.4746845567514543e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,13765.069976150198,matched_refit_bonly_multistart_v1,3,5.5851116361991234e-05,6.064318327455294e-05,1.217899650068443e-05,81100.63371178697,7.145914408553993e-05,5.891770536023756,0.8917705360237566,2.260657719803127e-06,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-0.4141446416498651,0.0,0.39310361387250703,5.241381518300094,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,71017848.0,2.0,2276.580927957104,0.20105751115587575,34.0669554134096,68732.0,66885.0,1847.0,feb3ce1982e1d85e1876479319dac1baa914f61371cd492534b3ebb5730b6a9d
2016_full,19,0.049,0.0,0.0,reference_bonly,1,3356825513,12,True,False,,2250.7429066129625,0.20075765941662121,34.25241727252963,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,14907.874954372355,14899.203069668443,25948.30874576503,1.7405773006000835,1.7405773006000835,-128860888.35971273,38,1181617654.7488446,1738151802.1544933,0,,682,57,625,0.03,0.21,0.0002500000000000002,0,694.0,355268.0,005afa8219f3be34985a1d31da44a169cf1cdbda27dce93b7d524acb59f51596,False,False,False,False,True,-0.02735454574129438,-2.6830096722970358e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,14907.874954372355,matched_refit_bonly_multistart_v1,3,1.4928678101418582e-05,0.0,8.57685441276969e-06,45406.09009466449,2.6123201689508492e-05,3.0457788406219,3.0457788406219,0.040878849705330254,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.7405773006000835,0.0,0.4010481137687285,5.3473081835830465,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,19,0.049,2.0,29815.74990874471,injected_refit,0,137410564,12,True,False,,2250.5628285489934,0.2009431463575089,34.225986845273944,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,14896.747464991697,14907.874954372355,55125.21608801021,3.7004867148052263,1.6989927659540685,-129231044.58207916,38,1181617654.7488446,1738151802.1544933,0,,682,57,625,0.03,0.21,0.0002500000000000002,0,694.0,355268.0,373fca8e36675913b0258be033945b92320a5671035ff8cf560b95f0b1ab69ed,False,False,False,False,True,-0.028613022805455725,-2.816548739004285e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,14907.874954372355,matched_refit_bonly_multistart_v1,3,3.171484563067552e-05,1.715370882553938e-05,8.570452503933611e-06,74217.07941055749,4.2698847890364416e-05,4.9783808649931185,2.9783808649931185,0.0001075931726866869,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.7004867148052263,0.0,0.40141865598359544,5.352248746447939,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,362207603.0,1.0,2250.7429066129625,0.20075765941662121,34.25241727252963,30089.0,29390.0,699.0,5bfd72544c7efa7e06997d4ac195f1bc49c5b5c3d3273d419cf0863d86f40dd1
2016_full,19,0.049,5.0,74539.37477186178,injected_refit,0,2613480382,12,True,False,,2250.441616863837,0.20116010884196642,34.217959511672674,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,14887.553605306384,14907.874954372355,98080.38315991382,6.5880792613875085,1.5812543156628027,-129774090.95703012,38,1181617654.7488446,1738151802.1544933,0,,682,57,625,0.03,0.21,0.0002500000000000002,0,694.0,355268.0,f5c81625069c4e77be774692848386652e00813d3ce2175929c8bc73981c11db,False,False,False,False,True,-0.02706426380607179,-2.6750324005657388e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,14907.874954372355,matched_refit_bonly_multistart_v1,3,5.642797311393638e-05,4.288427206384845e-05,8.565163058170638e-06,117159.55080096974,6.740467124663497e-05,7.858903509692226,2.8589035096922255,2.2277639417773737e-11,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.5880792613875085,0.0,0.40185207603542866,5.358027680472381,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2408871950.0,1.0,2250.7429066129625,0.20075765941662121,34.25241727252963,74063.0,72492.0,1571.0,c0fcdbdc8ce3a2b9f8b86d19a6ffccbe341a346cceca400437e60d3f3ad1e839
2016_full,19,0.054,0.0,0.0,reference_bonly,0,3300866781,12,True,False,,2239.3289897505906,0.19915459973400482,34.316340391493206,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,15506.831574013386,15525.57988092808,-32814.72693353544,-2.1161464724055508,-2.1161464724055508,-157454999.57535934,40,1351210397.2327747,2190440143.221628,0,,680,76,604,0.03,0.21,0.0002500000000000002,0,694.0,355268.0,abcd675b282b2185041099ca0321a301d42b7791d799f055900bd8173bf6c682,False,False,False,False,True,-0.04279222667294978,-5.187130850716739e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_replicated_initial3,,True,15506.831574013386,matched_refit_bonly_multistart_v1,3,-1.4980882739517642e-05,0.0,7.079322218413347e-06,16099.019606215052,7.349673377761027e-06,1.0381888478877959,1.0381888478877959,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.1161464724055508,0.0,0.4044794862914325,5.3930598172190995,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,19,0.054,2.0,31013.66314802677,injected_refit,2,2009684080,12,True,False,,2239.6089019181636,0.19889905657843773,34.3275624653475,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,15572.187500920638,15506.831574013386,-2880.6712598572585,-0.18498822080629015,-2.1765942906788256,-157839693.32703713,40,1351210397.2327747,2190440143.221628,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",680,76,604,0.03,0.21,0.0002500000000000002,0,694.0,355308.0,22445a1c3dbc16a5a679d4d9e31504ef5a97afe397571a4fc0134aa2798e99f8,False,False,False,False,True,-0.044535642938176564,-5.352598692500228e-08,2,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_trigger_replicated_after3,reference_relative_length,True,15506.831574013386,matched_refit_bonly_multistart_v1,3,-1.315110695342015e-06,1.4158644436826694e-05,7.109159110834031e-06,24000.918647331448,1.0957121435891728e-05,1.5477641923674852,-0.4522358076325148,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.1849882208062903,0.0,0.4039604826408659,5.386139768544878,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3253930144.0,0.0,2239.3289897505906,0.19915459973400482,34.316340391493206,31055.0,30215.0,840.0,2cf72fa44b64226b22b6ecc0b375fac3831b40835b53758d874d78cecbeb205e
2016_full,19,0.054,5.0,77534.15787006693,injected_refit,0,4256087582,12,True,False,,2240.0593271244206,0.19855032021106525,34.35329208801912,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,15664.885253025104,15506.831574013386,41248.68550172228,2.6331942325435542,-2.3163573675930653,-158411871.61035714,40,1351210397.2327747,2190440143.221628,0,,680,76,604,0.03,0.21,0.0002500000000000002,0,694.0,355332.0,a4af62b09194ca96e0ec1ccb153c288c7124fde2286e4d9fbfe5c5a907ee709e,False,False,False,False,True,-0.04703952069259232,-5.586443030438377e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,15506.831574013386,matched_refit_bonly_multistart_v1,3,1.8831231535528312e-05,3.539661109206674e-05,7.1514783462586196e-06,61361.85264459031,2.801348068536641e-05,3.9570851306221417,-1.0429148693778585,0.004229297972919697,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.3668057674564458,0.0,0.4032522052176261,5.3766960695683474,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3277334382.0,0.0,2239.3289897505906,0.19915459973400482,34.316340391493206,77245.0,75142.0,2103.0,5cef50c42166a006bce69fbf903602cf38af1d23adce1738bb9641c6abb6eef4
2016_full,19,0.059,0.0,0.0,reference_bonly,2,2283154765,12,True,False,,2219.1150610496693,0.1956920931657635,33.90634059289435,1e-08,1e+18,0.03649001309630249,0.48653350795069983,0.1332426886433587,1.0,16069.225529197856,16043.019910697823,62347.41706420462,3.879926692852688,3.879926692852688,-181239325.96057147,44,1407343988.3916872,2492682276.4443645,0,,676,94,582,0.03,0.21,0.0002500000000000002,0,694.0,346532.0,caa24ac0e7f50193b335e7c554d844ac309bd20a4d81bb19ae85f857e4015c1b,False,False,False,False,True,-0.03682294901858735,-4.43066593683812e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_replicated_initial3,,True,16069.225529197856,matched_refit_bonly_multistart_v1,3,2.5012179712345374e-05,0.0,6.446559868881273e-06,82941.43657768903,3.327397051821588e-05,5.1615080283106405,5.1615080283106405,5.224397573642369e-05,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.879926692852688,0.0,0.4022170928987544,5.362894571983392,False,False,False,False,v4p9p7_2016_full_support_edge_scan_030_210,030_210,0.03,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
