dataset,mass_GeV,strength,n_toys,inj_nsigma,inj_nsigma_xerr,sigmaA_ref,integral_density,A_per_eps2_unit,f_win,f_train_frac,kernel_ls_policy,signal_model,inj_background_mode,extract_background_mode,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,n_train,n_train_low,n_train_high,n_blind,A_hat_mean,A_hat_std,sigma_A_mean,Ahat_over_Ainj,sigmaA_over_sigmaAref,pull_mean,pull_std,pull_std_err,pull_q16,pull_q84,pull_q02,pull_q97,cov_1sigma,cov_2sigma,Zhat_mean,delta_z_minus_pull,ainj_over_sigmaAref,Zhat_q16,Zhat_q84,qmu_tilde_mean,qmu_tilde_q16,qmu_tilde_q84,n_source_toys,source_model,source_label,source_root,container,function_tag,success_rate,refit_ok_rate,refit_fallback_rate
2016,0.06,0.0,10,0.0,0.0,38574.814512576166,144933658.8235293,280706332.2347287,0.973558300293543,0.026441699706457,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.196296873272237,0.09045632646422802,0.0,0.0,0,1.0,1.0,1.1,8.0,0.044514362343758704,0.3237408170455182,0.1200463078792043,0.09045632646422802,13.196296873272237,0.09045632646422802,13.196296873272237,0.09045632646422802,13.196296873272237,1156,218,938,44,13556.35694344593,33876.636165037184,38611.982401295034,,1.000963527347792,0.35268675280161693,0.9105323249618932,0.21461452715670262,-0.33938570234288856,1.0916715464321278,-0.87779409965833,1.875974301168478,0.7,0.9,0.35268675280161693,0.0,0.0,-0.33938570234288856,1.0916715464321278,0.0,0.0,0.0,10,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2016,0.06,35217.42357174311,1,1.0,0.0,35217.42357174311,144921764.70588222,280683295.8043578,0.973558300293543,0.026441699706457,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.051151410477312,0.095204909499125,0.0,0.0,0,1.0,1.0,1.1,8.0,0.0445143623437587,0.3237408170455182,0.1200463078792043,0.095204909499125,13.051151410477312,0.095204909499125,13.051151410477312,0.095204909499125,13.051151410477312,1156,218,938,44,86157.78856332673,,36242.22890655567,2.4464534831121463,1.0290993840797265,1.4055527634054892,,,1.4055527634054892,1.4055527634054892,1.4055527634054892,1.4055527634054892,0.0,1.0,2.377276209624682,-0.0282765537808074,1.0,2.377276209624682,2.377276209624682,0.0,0.0,0.0,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2016,0.06,36257.17607039298,1,1.0,0.0,36257.17607039298,144971411.76470575,280779451.82430327,0.973558300293543,0.026441699706457,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.14769688283272,0.0920291819510653,0.0,0.0,0,1.0,1.0,1.1,8.0,0.0445143623437587,0.3237408170455182,0.1200463078792043,0.0920291819510653,13.14769688283272,0.0920291819510653,13.14769688283272,0.0920291819510653,13.14769688283272,1156,218,938,44,4812.854974361995,,37044.42387740334,0.13274213537805263,1.0217128825885922,-0.8488273754801638,,,-0.8488273754801638,-0.8488273754801638,-0.8488273754801638,-0.8488273754801638,1.0,1.0,0.1299211722198703,-0.021251452299965834,1.0,0.1299211722198703,0.1299211722198703,0.749002493917942,0.749002493917942,0.749002493917942,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2016,0.06,37344.826330010605,1,1.0,0.0,37344.826330010605,144873647.0588234,280590101.9366857,0.973558300293543,0.026441699706457,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.159915180280622,0.0945887375284173,0.0,0.0,0,1.0,1.0,1.1,8.0,0.0445143623437587,0.3237408170455182,0.1200463078792043,0.0945887375284173,13.159915180280622,0.0945887375284173,13.159915180280622,0.0945887375284173,13.159915180280622,1156,218,938,44,-29709.43485872136,,37734.07919481514,-0.7955435271323412,1.0104232072567365,-1.7770212661753668,,,-1.7770212661753668,-1.7770212661753668,-1.7770212661753668,-1.7770212661753668,0.0,1.0,-0.7873369509120973,-0.010315684736730502,1.0,-0.7873369509120973,-0.7873369509120973,2.430056355893612,2.430056355893612,2.430056355893612,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2016,0.06,37723.38479774062,1,1.0,0.0,37723.38479774062,145185529.41176456,281194153.1425512,0.973558300293543,0.026441699706457,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.205245507283095,0.0930193348017995,0.0,0.0,0,1.0,1.0,1.1,8.0,0.0445143623437587,0.3237408170455182,0.1200463078792043,0.0930193348017995,13.205245507283095,0.0930193348017995,13.205245507283095,0.0930193348017995,13.205245507283095,1156,218,938,44,-2518.460331804675,,38407.377611669304,-0.06676125022470185,1.0181317985540272,-1.0477634150507225,,,-1.0477634150507225,-1.0477634150507225,-1.0477634150507225,-1.0477634150507225,0.0,1.0,-0.0655723063747911,-0.0178088913240686,1.0,-0.0655723063747911,-0.0655723063747911,1.14349102973938,1.14349102973938,1.14349102973938,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2016,0.06,39076.849788009094,1,1.0,0.0,39076.849788009094,145009764.70588222,280853733.48900044,0.973558300293543,0.026441699706457,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.16126611349178,0.0936428822631412,0.0,0.0,0,1.0,1.0,1.1,8.0,0.0445143623437587,0.3237408170455182,0.1200463078792043,0.0936428822631412,13.16126611349178,0.0936428822631412,13.16126611349178,0.0936428822631412,13.16126611349178,1156,218,938,44,42211.807080368104,,39428.15865427847,1.0802254355037848,1.0089902043838033,0.0795106187901784,,,0.0795106187901784,0.0795106187901784,0.0795106187901784,0.0795106187901784,1.0,1.0,1.0706005180332605,-0.008910100756917894,1.0,1.0706005180332605,1.0706005180332605,0.0,0.0,0.0,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2016,0.06,39465.31608515981,1,1.0,0.0,39465.31608515981,144898117.6470587,280637496.3730568,0.973558300293543,0.026441699706457,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.255947495633684,0.0858651449444594,0.0,0.0,0,1.0,1.0,1.1,8.0,0.0445143623437587,0.3237408170455182,0.1200463078792043,0.0858651449444594,13.255947495633684,0.0858651449444594,13.255947495633684,0.0858651449444594,13.255947495633684,1156,218,938,44,37706.0608340313,,39762.18198359682,0.9554227502617154,1.0075221974099087,-0.0442444343686737,,,-0.0442444343686737,-0.0442444343686737,-0.0442444343686737,-0.0442444343686737,1.0,1.0,0.9482895292211644,-0.007466036410161914,1.0,0.9482895292211644,0.9482895292211644,0.0,0.0,0.0,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2016,0.06,39719.031570146115,1,1.0,0.0,39719.031570146115,144793058.82352927,280434019.2976748,0.973558300293543,0.026441699706457,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.29454668599652,0.0861122473255349,0.0,0.0,0,1.0,1.0,1.1,8.0,0.0445143623437587,0.3237408170455182,0.1200463078792043,0.0861122473255349,13.29454668599652,0.0861122473255349,13.29454668599652,0.0861122473255349,13.29454668599652,1156,218,938,44,15993.144546559295,,40107.349218867814,0.402656961016647,1.0097766142166862,-0.5915595890945937,,,-0.5915595890945937,-0.5915595890945937,-0.5915595890945937,-0.5915595890945937,1.0,1.0,0.3987584534516082,-0.009681957453798073,1.0,0.3987584534516082,0.3987584534516082,0.6803997084498405,0.6803997084498405,0.6803997084498405,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2016,0.06,40136.64963614219,1,1.0,0.0,40136.64963614219,144847882.35294104,280540201.0637756,0.973558300293543,0.026441699706457,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.096005184708002,0.0826659241279029,0.0,0.0,0,1.0,1.0,1.1,8.0,0.0445143623437587,0.3237408170455182,0.1200463078792043,0.0826659241279029,13.096005184708002,0.0826659241279029,13.096005184708002,0.0826659241279029,13.096005184708002,1156,218,938,44,1835.9687665102256,,40434.635221378856,0.045742950225147225,1.0074242765138108,-0.9472245924796024,,,-0.9472245924796024,-0.9472245924796024,-0.9472245924796024,-0.9472245924796024,1.0,1.0,0.0454058446789078,-0.007369562841489707,1.0,0.0454058446789078,0.0454058446789078,0.7845622524619102,0.7845622524619102,0.7845622524619102,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
2016,0.06,40210.222015125066,1,1.0,0.0,40210.222015125066,144964352.94117635,280765780.35227317,0.973558300293543,0.026441699706457,resolution_scaled_local,default,fixed_hist,profiled,initial_fit,13.298406832645988,0.0919611475027332,0.0,0.0,0,1.0,1.0,1.1,8.0,0.0445143623437587,0.3237408170455182,0.1200463078792043,0.0919611475027332,13.298406832645988,0.0919611475027332,13.298406832645988,0.0919611475027332,13.298406832645988,1156,218,938,44,2498.165711476005,,40291.90096242924,0.06212762790855322,1.0020312980931427,-0.935971135708246,,,-0.935971135708246,-0.935971135708246,-0.935971135708246,-0.935971135708246,1.0,1.0,0.06200168400606,-0.0020271802856940413,1.0,0.06200168400606,0.06200168400606,0.0,0.0,0.0,1,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,1.0,1.0,0.0
