scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates,study_id,selected_attempt,n_attempts,top_branch_replicates,optimizer_gate_status,truth_model,support_preserved_40_300,common_seeds_across_factors,factor_selection_performed
2021_10pct_x10,6,0.05,50,15,1,3739792364,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2100.4965421845186,0.38330835824888104,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,9.801044857753,1.1,15.0,0.6534029905168667,8.910040779775455,0.023356518103699556,231.99511243026038,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,636f94779084e59d013af0f57ae064ddb352695e369577d1235e8bc9f6776fc6,True,-4.4032965057686555,-1.0649564500957691e-06,3,1,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,1,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,6,0.05,50,20,2,3762927514,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2100.496520880193,0.3832945444549493,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,9.800691644442967,1.1,20.0,0.49003458222214835,8.909719676766333,0.02335550477887387,231.73311720467765,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,636f94779084e59d013af0f57ae064ddb352695e369577d1235e8bc9f6776fc6,True,-4.419654259584662,-1.0689298404400612e-06,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,6,0.05,50,25,0,3280092830,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2100.496534199105,0.38329750117649913,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,9.800767246657001,1.1,25.0,0.39203068986628004,8.909788406051819,0.02335572167099629,231.7727171215078,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,636f94779084e59d013af0f57ae064ddb352695e369577d1235e8bc9f6776fc6,True,-3.8612156192364964,-9.33868486481667e-07,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,6,0.07,70,15,0,1876688158,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2071.990306878142,0.3929285090428255,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,12.854315467699546,1.1,15.0,0.8569543645133031,11.685741334272315,0.03369187395673946,277.9127091550673,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,3051289fb3041dd97426048615a5cc813e33a75dddb0640800a97a274db7d63c,True,-154.2478557280828,-4.674533102659879e-05,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,6,0.07,70,20,2,2174563675,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2071.9902772569294,0.39290421897283057,0.0336246112080568,0.6113565674192145,0.14337582393473194,0.030567828370960726,12.853520839121417,1.1,20.0,0.6426760419560709,11.685018944655834,0.033689355304452384,277.98382566659535,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,3051289fb3041dd97426048615a5cc813e33a75dddb0640800a97a274db7d63c,True,-184.10635870275868,-5.578378963666083e-05,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,6,0.07,70,25,1,3493364581,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2071.9902793449924,0.39292810269691547,0.0336246112080568,0.7641957092740181,0.160299044324051,0.030567828370960726,12.85430217444544,1.1,25.0,0.5141720869778176,11.685729249495854,0.033691831821979136,278.2153898371474,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,3051289fb3041dd97426048615a5cc813e33a75dddb0640800a97a274db7d63c,True,-152.17450953481557,-4.611256256769111e-05,3,1,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,1,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,6,0.09,90,15,0,3212236482,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2067.1333836642066,0.38271932873977055,0.02918815006379436,0.39802022814265037,0.10778438730842861,0.02653468187617669,14.423362244390907,1.1,15.0,0.9615574829593938,13.112147494900823,0.04196397901155475,232.192013148156,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,5fd4fb996530dd06a59944bdd855efd30713815ab5152991a4bd89e447e24bef,True,-82.97864771247343,-4.6297654392111544e-05,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,6,0.09,90,20,2,346650973,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2067.133363728326,0.38271462367167614,0.02918815006379436,0.5306936375235338,0.12445869005392028,0.02653468187617669,14.42318492671601,1.1,20.0,0.7211592463358005,13.111986297014553,0.041963358113508174,232.15294169722023,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,5fd4fb996530dd06a59944bdd855efd30713815ab5152991a4bd89e447e24bef,True,-96.41294227145612,-5.379206996297333e-05,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,6,0.09,90,25,0,3212236482,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2067.13335425926,0.3827493032373329,0.02918815006379436,0.6633670469044173,0.13914904567557138,0.02653468187617669,14.424491879096996,1.1,25.0,0.5769796751638798,13.113174435542723,0.04196793462480542,232.36029150639837,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,5fd4fb996530dd06a59944bdd855efd30713815ab5152991a4bd89e447e24bef,True,-87.52974220356735,-4.884211177341203e-05,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct_x10,6,0.11,110,15,2,688763285,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2048.6947026910057,0.36853818773546987,0.027026133767267792,0.36853818773546987,0.09980061302459649,0.02456921251569799,15.0,1.1,15.0,1.0,13.636363636363635,0.04901818289751632,155.73370836498222,1e-08,1e+18,1.0,20,0.103843803125,0.116156196875,0.0027360875000000005,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.36853818773546987. Increasing the bound and calling fit again may find a better value.",396,102,294,0.04,0.3,0.0006250000000000006,17516f74f567d99cf05806c87e13a36d713d0405e1964bb92ca5629ffc48680b,True,-63.54464388675487,-6.673227722626321e-05,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
