scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct_x10,6,50,0.05,15,20,0.0001,0.001,True,,402,2100.4965421845186,2100.496520880193,-2.1304325400706148e-05,-5.299583433011479e-08,False,False,True
2021_10pct_x10,6,50,0.05,20,25,0.0001,0.001,True,,402,2100.496520880193,2100.496534199105,1.331891189693124e-05,3.313162163415731e-08,False,False,True
2021_10pct_x10,6,70,0.07,15,20,0.0001,0.001,True,,400,2071.990306878142,2071.9902772569294,-2.9621212433994515e-05,-7.405303108498628e-08,False,False,True
2021_10pct_x10,6,70,0.07,20,25,0.0001,0.001,True,,400,2071.9902772569294,2071.9902793449924,2.0880629563180264e-06,5.220157390795066e-09,False,False,True
2021_10pct_x10,6,90,0.09,15,20,0.0001,0.001,True,,398,2067.1333836642066,2067.133363728326,-1.9935880573029863e-05,-5.0090152193542366e-08,False,False,True
2021_10pct_x10,6,90,0.09,20,25,0.0001,0.001,True,,398,2067.133363728326,2067.13335425926,-9.469065844314173e-06,-2.379162272440747e-08,False,False,True
2021_10pct_x10,6,110,0.11,15,20,0.0001,0.001,True,,396,2048.6947026910057,2049.0338435729564,0.3391408819506978,0.0008564163685623682,False,False,True
2021_10pct_x10,6,110,0.11,20,25,0.0001,0.001,True,,396,2049.0338435729564,2049.033854377371,1.0804414614540292e-05,2.728387528924316e-08,False,False,True
2021_10pct_x10,6,130,0.13,15,20,0.0001,0.001,True,,394,2038.925609418271,2040.626205731387,1.700596313115966,0.0043162342972486445,False,False,True
2021_10pct_x10,6,130,0.13,20,25,0.0001,0.001,True,,394,2040.626205731387,2040.6262632353155,5.750392847403418e-05,1.4594905704069588e-07,False,False,True
2021_10pct_x10,6,150,0.15,15,20,0.0001,0.001,True,,390,2024.3253326199163,2026.4049710525103,2.079638432594038,0.0053324062374206106,False,False,True
2021_10pct_x10,6,150,0.15,20,25,0.0001,0.001,True,,390,2026.4049710525103,2026.4049708376504,-2.1485993784153834e-07,-5.50922917542406e-10,False,False,True
2021_10pct_x10,6,170,0.17,15,20,0.0001,0.001,True,,386,2001.0482348656806,2002.3560570420982,1.3078221764176305,0.0033881403534135506,False,False,True
2021_10pct_x10,6,170,0.17,20,25,0.0001,0.001,True,,386,2002.3560570420982,2002.3560567210807,-3.210175236745272e-07,-8.316516157371171e-10,False,False,True
2021_10pct_x10,6,190,0.19,15,20,0.0001,0.001,True,,382,1994.8482174883025,1995.3416432694044,0.49342578110190516,0.0012916905264447778,False,False,True
2021_10pct_x10,6,190,0.19,20,25,0.0001,0.001,True,,382,1995.3416432694044,1995.3416395535146,-3.715889761224389e-06,-9.72746010791725e-09,False,False,True
2021_10pct_x10,6,210,0.21,15,20,0.0001,0.001,True,,378,1978.629899308796,1978.9284146573325,0.29851534853651174,0.000789723144276486,False,False,True
2021_10pct_x10,6,210,0.21,20,25,0.0001,0.001,True,,378,1978.9284146573325,1978.928405900069,-8.757263458392117e-06,-2.3167363646539992e-08,False,False,True
2021_10pct_x10,6,230,0.23,15,20,0.0001,0.001,True,,372,1969.280594083963,1969.280522312928,-7.177103498179349e-05,-1.9293288973600402e-07,False,False,True
2021_10pct_x10,6,230,0.23,20,25,0.0001,0.001,True,,372,1969.280522312928,1969.2805033869768,-1.8925951280834852e-05,-5.087621312052379e-08,False,False,True
2021_10pct_x10,6,250,0.25,15,20,0.0001,0.001,True,,366,1952.358251019002,1952.3582548777952,3.858793206745759e-06,1.0543150838103166e-08,False,False,True
2021_10pct_x10,6,250,0.25,20,25,0.0001,0.001,True,,366,1952.3582548777952,1952.3582502699667,-4.6078284867689945e-06,-1.258969531904097e-08,False,False,True
