model,scenario,mass_GeV,mass_MeV,inj_nsigma,n_generated,raw_n,raw_pull_mean,raw_pull_width,raw_pull_median,raw_pull_mad_scaled,raw_pull_trimmed_mean_10pct,raw_pull_mean_ci90_low,raw_pull_mean_ci90_high,raw_pull_width_ci90_low,raw_pull_width_ci90_high,raw_max_leave_one_out_mean_change,accepted_n,accepted_pull_mean,accepted_pull_width,accepted_pull_median,accepted_pull_mad_scaled,accepted_pull_trimmed_mean_10pct,accepted_pull_mean_ci90_low,accepted_pull_mean_ci90_high,accepted_pull_width_ci90_low,accepted_pull_width_ci90_high,accepted_max_leave_one_out_mean_change,n_excluded,sample_size_eligible,accepted_nominal_Z_residual_mean,accepted_upper_boundary_fraction,accepted_lower_boundary_fraction,accepted_constant_lower_boundary_fraction,accepted_constant_upper_boundary_fraction,accepted_pull_identity_max_abs_residual,accepted_ls_at_lower_fraction,accepted_ls_at_upper_fraction,accepted_const_at_lower_fraction,accepted_const_at_upper_fraction,accepted_min_y_train,accepted_max_y_train,accepted_max_n_zero_train,accepted_median_recovery,accepted_recovery_q16,accepted_recovery_q84
regional_blend,2021_10pct_x10,0.21,210.0,0.0,20,20,6.332613449557756,3.3276185593497907,6.111090457274832,3.669411118542035,6.2997985285777185,5.0460035403114425,7.619223358804069,2.641881317211413,4.560203073253325,0.36607802303323744,20,6.167473043120003,2.5362818512694254,5.064145070869833,2.6012197829733896,6.014048863127648,5.186830188693067,7.148115897546939,2.013618904493772,3.4757470204323626,0.2285168695771862,0,True,6.167473043120003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.0,11547471.0,0,,,
regional_blend,2021_10pct_x10,0.21,210.0,1.0,20,20,5.955378332392681,3.0663179824630955,5.7708609980124175,4.11992686422867,6.001243704769302,4.769799207029209,7.140957457756153,2.4344281190935333,4.2021140457674315,0.24560447822217668,20,6.124446380045542,2.5479933711220233,5.000493266196017,2.586015839323055,5.96913924472401,5.139275315060233,7.109617445030852,2.02291697906058,3.491796609011024,0.230345631768472,0,True,6.1240043917587865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.0,11547471.0,0,6.003394836165712,4.685896245502738,10.369253748152236
regional_blend,2021_10pct_x10,0.21,210.0,3.0,20,20,5.513206477463136,3.0322912432687157,4.935531480793606,2.9001546088845354,5.713253600958678,4.340783649627762,6.68562930529851,2.4074134222585624,4.155483448576232,0.34237811903151716,20,6.0244366224529085,2.5428488960196174,4.935531480793606,2.6421554283556596,5.873066580865832,5.041254647420842,7.007618597484975,2.0188326489555815,3.4847465668400703,0.22859725195226677,0,True,6.020487409061891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.0,11547471.0,0,2.6480179995809996,2.2011889564257565,4.096982443608465
regional_blend,2021_10pct_x10,0.21,210.0,5.0,20,20,6.962888244447429,4.122885059339752,7.1638292268044825,4.129831645576975,6.622998437100831,5.368791842645115,8.556984646249742,3.273263692040491,5.650044553767924,0.6799805248222723,20,5.916111656911113,2.5435068231490523,4.748945877736858,2.587246883135775,5.75996190380119,4.932675297084276,6.89954801673795,2.0193549940983133,3.485648197019165,0.2306298574064103,0,True,5.9047615662937405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.0,11547471.0,0,1.9526941699016926,1.7003664141620385,2.834292709304134
regional_blend,2021_1pct,0.065,65.0,0.0,20,20,-1.5228456994133257,1.1376573165209378,-1.4346707253416762,1.1653686052459429,-1.5480181220433906,-1.962716180556578,-1.0829752182700734,0.9032151841624585,1.55905741555956,0.13147090630235425,20,-1.5228533228720857,1.1376578500529826,-1.4346707253416762,1.1654328484950993,-1.5480273560522315,-1.9627240103032895,-1.082982635440882,0.9032156077471681,1.5590581467174218,0.13147012148361292,0,True,-1.5228533228720857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,,,
regional_blend,2021_1pct,0.065,65.0,1.0,20,20,-1.5415413894826995,1.137231653169464,-1.4292913229746778,1.1390037696388067,-1.5696219783913115,-1.9812472896572375,-1.1018354893081614,0.9028772391619654,1.558474082076788,0.13093453504625407,20,-1.5415413894826995,1.137231653169464,-1.4292913229746778,1.1390037696388067,-1.5696219783913115,-1.9812472896572375,-1.1018354893081614,0.9028772391619654,1.558474082076788,0.13093453504625407,0,True,-1.5419915985105759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,-0.42999175116529154,-1.4776911550638274,0.307477856343442
regional_blend,2021_1pct,0.065,65.0,3.0,20,20,-1.5995923263708054,1.1369617967813845,-1.472224804190331,1.073875759583966,-1.6274744674380235,-2.039193887692562,-1.1599907650490486,0.9026629932869404,1.558104268076683,0.1324799748291572,20,-1.5995923263708054,1.1369617967813845,-1.472224804190331,1.073875759583966,-1.6274744674380235,-2.039193887692562,-1.1599907650490486,0.9026629932869404,1.558104268076683,0.1324799748291572,0,True,-1.60357294277998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,0.508529099262607,0.11340880199075214,0.7365655962154876
regional_blend,2021_1pct,0.065,65.0,5.0,20,20,-1.6377955149342676,1.1211447979481828,-1.538097720710533,1.1612627363599892,-1.6661069338242815,-2.0712814992839714,-1.2043095305845635,0.8901054741583192,1.5364284884155355,0.13263424625849463,20,-1.6377955149342676,1.1211447979481828,-1.538097720710533,1.1612627363599892,-1.6661069338242815,-2.0712814992839714,-1.2043095305845635,0.8901054741583192,1.5364284884155355,0.13263424625849463,0,True,-1.6488918659395935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,0.6918246582797816,0.4957073384982852,0.8409453750362692
regional_blend,2021_1pct,0.09,90.0,0.0,20,20,-3.1425137845001565,1.0624833488151026,-3.0556320642670327,0.9548101561499214,-3.08519404174628,-3.5533185629366093,-2.7317090060637037,0.8435326522614746,1.456038228580455,0.10593279714039561,20,-3.1425093130096102,1.062489713037458,-3.0556313597524776,0.9548135313385541,-3.0851904550688065,-3.5533165521462307,-2.73170207387299,0.8435377049800598,1.456046950176944,0.10593346024638262,0,True,-3.1425093130096102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,,,
regional_blend,2021_1pct,0.09,90.0,1.0,20,20,-3.1704254727595162,1.0658646281396777,-3.0824461817178106,0.9814862889816839,-3.1125263538756935,-3.582537608817444,-2.7583133367015886,0.8462171362299779,1.4606719689243208,0.1061057491764088,20,-3.1704254727595162,1.0658646281396777,-3.0824461817178106,0.9814862889816839,-3.1125263538756935,-3.582537608817444,-2.7583133367015886,0.8462171362299779,1.4606719689243208,0.1061057491764088,0,True,-3.1708119014662515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,-2.0837558174327233,-3.299574158418019,-1.0113191573012656
