model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
regional_blend,2021_1pct,0,0.065,0.0,0.0,reference_bonly,0,3386255843,12,True,False,,1200.9138584175,0.3940146533823571,35.32718853220627,1e-08,1e+18,0.0353320804721528,0.803001828912564,0.1684390846520622,1.0,1651.96856250359,1654.164964446148,-3629.1024470725033,-2.19683505451976,-2.19683505451976,-14106588.0895345,16,137119570.23957926,274468733.2975932,0,,400,32,368,0.04,0.3,0.000625,0,375.0,102224.0,c518292ab18e672f38b2133001ccc0ca2d5cb79fdaf7dc9cecb54209c543b1fd,False,False,False,False,True,-0.0011908577902235,-5.5762169490582e-08,,,,,,,,,
regional_blend,2021_1pct,0,0.065,0.0,0.0,reference_bonly,1,3563540417,12,True,False,,1200.9138584454909,0.3940166981126555,35.330271907942794,1e-08,1e+18,0.0353320804721528,0.803001828912564,0.1684390846520622,1.0,1651.967506540707,1654.1639262836986,-3629.125528317613,-2.1968504307431336,-2.1968504307431336,-14106588.08952928,16,137119570.23957926,274468733.2975932,0,,400,32,368,0.04,0.3,0.000625,0,375.0,102224.0,c518292ab18e672f38b2133001ccc0ca2d5cb79fdaf7dc9cecb54209c543b1fd,False,False,False,False,True,-0.0012874760175416,-6.028650956743005e-08,,,,,,,,,
regional_blend,2021_1pct,0,0.065,0.0,0.0,reference_bonly,2,2661790131,12,True,False,,1200.9138584536154,0.3940201152074952,35.33362215253016,1e-08,1e+18,0.0353320804721528,0.803001828912564,0.1684390846520622,1.0,1651.9646540043868,1654.1611097180526,-3629.1732816495287,-2.196883131156807,-2.196883131156807,-14106588.089517098,16,137119570.23957926,274468733.2975932,0,,400,32,368,0.04,0.3,0.000625,0,375.0,102224.0,c518292ab18e672f38b2133001ccc0ca2d5cb79fdaf7dc9cecb54209c543b1fd,False,False,False,False,True,-0.0010933660837258,-5.119764302274887e-08,,,,,,,,,
regional_blend,2021_1pct,0,0.065,1.0,1651.9646540043868,injected_refit,0,3326017,12,True,False,,1200.929414561837,0.394118179646771,35.36798687768966,1e-08,1e+18,0.0353320804721528,0.803001828912564,0.1684390846520622,1.0,1652.7317390969429,1651.9646540043868,-2022.6803059171089,-1.2238406621405522,-2.2233765305005466,-14124722.617249155,16,137119570.23957926,274468733.2975932,0,,400,32,368,0.04,0.3,0.000625,0,375.0,102224.0,cdf72655025af022599a140f9f730540f3fcacaeab137b52d427c8d5e40fc83b,False,False,False,False,True,-0.0011655558494693,-5.4591804200200896e-08,3666552096.0,2.0,1200.9138584536154,0.3940201152074952,35.33362215253016,1627.0,1597.0,30.0,701d28bff07b0e4b1f30e8b4537cefe4e2e941a5a564986a5710de85bc06b47a
regional_blend,2021_1pct,0,0.065,3.0,4955.8939620131605,injected_refit,0,3166759149,12,True,False,,1201.0058761719054,0.3943637427615972,35.46619786994407,1e-08,1e+18,0.0353320804721528,0.803001828912564,0.1684390846520622,1.0,1654.3297565472471,1651.9646540043868,1325.8078266479602,0.8014169009539275,-2.194294167168676,-14162859.89606866,16,137119570.23957926,274468733.2975932,0,,400,32,368,0.04,0.3,0.000625,0,375.0,102224.0,e16bbb060ee71a0b0dd4ba7b64de63488c956b76d1595b1132189d03b9aab376,False,False,False,False,True,-0.000772027801398,-3.618255204747657e-08,472772165.0,2.0,1200.9138584536154,0.3940201152074952,35.33362215253016,5054.0,4954.0,100.0,a209c90c975d1508b69217c2d8b1105c7ac5f4f85b0a4acfaae084c45b049568
regional_blend,2021_1pct,0,0.065,5.0,8259.823270021934,injected_refit,0,191866818,12,True,False,,1201.0580440578549,0.3945392506450021,35.528558273169715,1e-08,1e+18,0.0353320804721528,0.803001828912564,0.1684390846520622,1.0,1655.8613339796832,1651.9646540043868,4366.427863786394,2.6369526083999784,-2.35128106825116,-14198302.97715228,16,137119570.23957926,274468733.2975932,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.000625,0,375.0,102224.0,6b6738dd5ff45b1427c741aa56a1e3d9a7532fda570527096fabbb297a6cf0dd,False,False,False,False,True,-0.0011917617388293,-5.5879438588099926e-08,1273920421.0,2.0,1200.9138584536154,0.3940201152074952,35.33362215253016,8226.0,8073.0,153.0,b2e5de0123ee443f04a02e0686e1da9e30ccd85849e1ef86d7f54345c1ff25a0
regional_blend,2021_1pct,0,0.09,0.0,0.0,reference_bonly,0,1518376666,12,True,False,,1192.9785408112757,0.3982411469504064,35.71308505288441,1e-08,1e+18,0.0291881500637943,0.6633670469044173,0.1391490456755713,1.0,1603.0425039489664,1605.1288677675934,-3186.5122891574524,-1.9877902683851083,-1.9877902683851083,-17839838.477515914,18,151888328.01071608,420965969.0225777,0,,398,71,327,0.04,0.3,0.000625,0,375.0,102224.0,7663175f7c2023495eeb8f13e9469c9630a564dd8f32e0399c60d49f638b82c0,False,False,False,False,True,-0.0015821293417053,-1.5385757152673128e-07,,,,,,,,,
regional_blend,2021_1pct,0,0.09,0.0,0.0,reference_bonly,1,2106620475,12,True,False,,1192.978540815181,0.3982415099951394,35.71326874290296,1e-08,1e+18,0.0291881500637943,0.6633670469044173,0.1391490456755713,1.0,1603.0421709541847,1605.1285390940366,-3186.519557691757,-1.987795215515156,-1.987795215515156,-17839838.47751019,18,151888328.01071608,420965969.0225777,0,,398,71,327,0.04,0.3,0.000625,0,375.0,102224.0,7663175f7c2023495eeb8f13e9469c9630a564dd8f32e0399c60d49f638b82c0,False,False,False,False,True,-0.0017911987132131,-1.741891619362085e-07,,,,,,,,,
regional_blend,2021_1pct,0,0.09,0.0,0.0,reference_bonly,2,2424343956,12,True,False,,1192.9785407803065,0.3982407856391909,35.71154372127292,1e-08,1e+18,0.0291881500637943,0.6633670469044173,0.1391490456755713,1.0,1603.042217169745,1605.1285831563537,-3186.516166666641,-1.987793042838636,-1.987793042838636,-17839838.477511898,18,151888328.01071608,420965969.0225777,0,,398,71,327,0.04,0.3,0.000625,0,375.0,102224.0,7663175f7c2023495eeb8f13e9469c9630a564dd8f32e0399c60d49f638b82c0,False,False,False,False,True,-0.0019874672979101,-1.9327572246819562e-07,,,,,,,,,
regional_blend,2021_1pct,0,0.09,1.0,1603.0421709541847,injected_refit,0,1211432942,12,True,False,,1193.0354439204489,0.3983719279031804,35.748208140667174,1e-08,1e+18,0.0291881500637943,0.6633670469044173,0.1391490456755713,1.0,1603.64508931807,1603.0421709541847,-1612.7752072385197,-1.00569335321217,-2.0053173857565896,-17857384.657304935,18,151888328.01071608,420965969.0225777,0,,398,71,327,0.04,0.3,0.000625,0,375.0,102224.0,ec9230814e198425d0865b747ac7ba064a4f816fe0c780f27a76a0181ac1f54e,False,False,False,False,True,-0.0017142554776064,-1.667742761475155e-07,2694133860.0,1.0,1192.978540815181,0.3982415099951394,35.71326874290296,1568.0,1531.0,37.0,6dd6b08c35ca7327af7b62635501f2da63ef0c9f67073e8effe3e6b45ecb98ef
