model,scenario,toy_index,status,accepted_rows,raw_primary_rows,excluded_rows,success_marker_sha256,optimizer_attempts_sha256,accepted_rows_sha256,raw_primary_rows_sha256,exclusions_sha256
regional_blend,2021_1pct,11,pass,20,20,0,f6be6bad356a8aa4cba16922a2818984d1d0382c49c9db471a69a577fe1b934a,a622c770f63c7867b5e1e3baae8b524bd8b603c0ebdba17039f603e925abe321,1976c559f47ec26805d5a852ee474a48f49b0fb5c5c7d591f0b29f8d87e72c54,1f0256739701133e6f90fae4ec636fb56f6f0b89b87299c1cfc585b8adc6cc8a,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct,12,pass,20,20,0,8d668dfb616fd1ddc91f53e902e42bb092b38491c45c155aee48d56add4cc22b,b67d3f67323a8e62e711b376dc5dee4d8a33569ccfb18b8ce7f19e361a3cb8a4,dde9647ea51d0266050602b7b8e9bb76fab35a30bef4a0c5e8a01346f3ad229f,033b8d2bd8dcf4210c4de0775d570e2f3e517d349ba377bc7df0caa57c7211f7,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct,13,pass,20,20,0,60fb49b6e27069f1e14e8e4e82148668790ba73f97dc169d7f5168edfcd0c1b1,b8bd5d32ba2bd37d9156937a8d7058b11351c2a74b9fa20fb6f7d7aaabe2be0b,44bb75233044b5b574383cf6271877cc331afd7d17056e8d83ff91618c1a0f0d,2cc55debe6dc3e5624c8204db9b32339d61735c29ab13b429039f5d359745e6c,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct,14,pass,20,20,0,58f5a2978e3b6976044f22b360365c373d121fc4d3b572c2b2f3c32ac718686f,3854f66aba5cbeea7d663af32994cf1d7587fab7d48cd8120c80fad67cc35744,67c716f673f1a91ea31cba8c1331201ad6f2691664d7bcc531f8f0311ef3e49d,78bd7cca52c020bd7f214d81ae7c00c9424c68679a3444c084a001b7ff8865bc,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct,15,pass,20,20,0,8571c1b979375e39bfb40ca1c72234cbbb0e1fa92a6bbbead9ee963343e4f5dc,04302aba35679574726ad1389b581906112d30ac42a4edeee2de9da15ebf8100,1912534eb7f969b0512411b461eecefee59bcdd572c7d0e06626a1911933704a,ad1cb2d7c67d0e2c50562d43401b8bfd4649dc0890fec10fb7f32a93dc155100,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct,16,pass,20,20,0,f5991ba3ac22eb0e95449cc09e588bfbc3522673674b992e82ee257bcfb79de7,ff046caffea143fee1ec68d6c2778a6358c8fc4b55e1ec8b62771499b5f2eef4,e1f9bcfa90f185b6fb6fb76b02b4eee4aea2a171b9db708cfd60863bf63ac5c5,beb5cc33cb4239227f6194fa3380bfb87ebdfc5e6abc6dd6da314f10b4d783ff,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct,17,pass,20,20,0,cf218160155738d89f509335ad0b9aa349729ac860fad42042ad74f2898d2c44,2ecd32c594a4f2e811ddebe72142644a2f0e8756849f7eff3b6fd0221c2ee20c,3508ed5de4ee0f388580b7ff9108cf5516d08e4cc09f354d970a5d7ea3174a75,d8efd833bf864a2f99e4a57c64d46ae1a09fb101d98d965a4e1d6e8ee82ffe78,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct,18,pass,20,20,0,ecf73e7098d3736817d15390cbd8d701f152221344772bcca10ee1a44a43f246,aaf5368e9fed15191b279e96e0b4049b92d16b2729bdd32d1139d3967c8cd9d5,21d69295a6d9128487cce6f5e57efab2577868381e13f6b89e7decc0983e2eba,6f59f6f1ebd787fb2a671057f8d4152393a8999593bfddd7d2d9a51bf6bf7c01,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct,19,pass,20,20,0,b64be7da6a05e97ade7e99888fec1c93b353e450907798c1e075ee5b9fdef0eb,352bfa3790a0fbeb163c3b8f14a17936f5215b771de805d6820d1c2c95776c57,3247c16f102511debe8aa528ff2c3a447734049e7e3021787decf0a32eebe89d,26656c457f8d894e015e139d1f5752d9a7c3e036ffe58b69c01a42bdaad6c925,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,0,pass,20,20,0,a18954a0509fe9b9c177ac45d875fd414da185706951340634bd0b226fb64696,7b530381b27940849872c73c2742fc53e0914975ffcff6b95d0cba081cfa9c16,910f9aa9fa4ab0b5d1578c9f399f1f7b4d1b2f34a037723d41e206f9d6685580,fe7b20b7354a16dc6b2a806e7aea453186078f640061738de564ba14488e8fb9,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,1,pass,20,20,0,428310f4bfe8feb95713dc33d331b08cd745c9df730bf144950ed70d561563ee,6469e59424c2a5d556a21e2940740e4b02756faa838dd08e35ae0aa3eac81326,b04ccc05068cfc7d0ddc81805287c9d24411b42f3e0273f1a685e19c2f91855f,328abb056eacc1097c49d0d6e5daba75c069df07bf7257abb9d178cf17c3f306,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,2,pass,20,20,0,68be79a21f185924efc03cff63b59978c370b9fcf26e97ba0a919ba35747015d,8aabfb7513adec466e85aaf63879518bad38e30b918fd14a10720c9c454c13fd,9604217c1001966b96550661cbd1da34c35cef97146f5300b09dd1d50451cec8,9ef25d2ca551879c116f263409a8639505aa4e963a3bddad925c0cf3c587637e,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,3,pass,20,20,0,0501ace0dc424e7d1898daeb430c24b47234879f24d95781d105c29d36696b24,79ee2d3f2d52b62b8614c091641a33096fc17c2f0fa8f754f409fb955ec73600,ccdccc2fd57c56af375077ea7985c28393b1d7460f8a72df7619c00a249a5a4c,fee9478e4e8e57b8963e858874ed9d9422c16d8c9da795cf007654721380fdad,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,4,pass,20,20,0,3e0e4c0cef28d5d0a095e624f6b433ae756126ca7bc752418fba2093bc9f962f,6a824524f304ae63d4eb74a943b1fcd77942d4299c59a2851680fdbc78acdb44,d3cee86342d4edada958b3836ca4515d18395d8e85295f023a11c37c32e1b7ad,0ff276eef613c1aadba64bb8722266c80b88884a36bb9a7c2ac7b15ce826df8d,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,5,pass,20,20,0,0893bb32447ee63de12dd5e8afda2ef706448af7568db3897e53a9eb9f4ac3eb,b2576244335487b71229e9b64e2a968138a872347286f37ad0cd2fc3ae629d67,9dbb40441e4d042ddc83d08642bf03f144a3708211e17591082222095c29d930,5319d552c7dc333c0f6c63b412d9e58fb7452715b6e494036f396de4d101c97f,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,6,pass,20,20,0,97868b4c93611b597c5c10926feb041de8a92990ada62ecdd3b22593f934e3fc,72c902c5bffcbf73f80aaceb917aa9ca68445e73e11a98411c457bdb382878bd,484a73ae17f90719b2dc6decf3b32cf515755ff47ea2a127c7f69c88e12cb470,e92d16bb2d3a7355fec8c35d7a15afb1fab99e00961e451b534f7c5e00c945b8,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,7,pass,20,20,0,27d8131686b933fc86e1d9c117eac4cce6701f75eae7caf8401d3c1e9e313f3c,34ba5c24fa8c62a776bfac6a74ed612b0fc74a49d8774e3353c3978b6d193a94,b014da87f7578cd892c8f21c5efd89b027233fa2d32da00b8c147f2fd4250d01,dbfb32e85bfea94df21633649faecddf320d7975885a31b20e4e4995afb0e5c4,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,8,pass,20,20,0,51eb715ba108e1a91c1283c14efaad71fc6ce5744b336b8874882e0a7ca00269,6495d3387ce0cdecfc38f0760efd4afb45e135207494a7be228be18897b0ae7f,8b833c0be86a96b206151ef95e97e61cc2c3b35a71ab00b0dc9d31e9ee6587f2,7bb979d3e437ee1210f8e4759f56290e490f3b64b84ed7177b6d6347d1a87474,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,9,pass,20,20,0,479126752762cf8179f9d449b4b2f48b041ce3ef831061e467d0aaf83e9cca47,1a5d817479d917a36da55c649ac3a651d3760f8d093a179034f31994757aedd7,d58471028651129667b3a84d9406f673a460c3a547bfe420c5f04932695c312b,d00354e3b4c414bf6da99679d6d6fcc27c80a5f7299b0e2d8a5efe41f17c31cd,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,10,pass,20,20,0,eef64c722857e304ccd12944d066960f57ae7a074a934a648ececc14a30f0499,ffec532283f04f12d79504aea17de7f0e148e5f2f92c4956d0625d425da02ebd,0ba74ad8fd5da9dbb04a5481fa11ce9ad1cc236314bd1d80126ee87ac0718e1d,ad5b0a6ef3f48c4ee48cd792cf21b3d455c41514d24668e12aea1b2489f4da97,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,11,pass,20,20,0,508791564e503f66bb44f8aeae3647a3673d1ccbe0995927ea407aa5df66ce62,c9d2280c82d6d5580d64fee78f69ce8459671896b8e260b4f62575c2a1b56d3b,7b16310dc1126bf98d61084c5ed5bbdb1043550f08bb224f3b89eccbd878e3af,a24c0b9e371c30d4948c4811e415a3d9457e0d6f00dc37c3e60aec23098827c6,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,12,pass,20,20,0,124aaf8f12b511c96bffddf65a1de7cb817758e60f5326dc8d332bd49024362f,d105c806e5daa7d674554f32489e83be58f8501e9eee7c29c5e9c5d1cd2aaf00,e24bf4a3c25911dfe778f0a6c62967beeaa22d80bc62a22018b311fa6188bfba,760d9c92901bc1f64906df9ec0b1973934e91dbdf31c6ce71e09264fb3660df1,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,13,pass,20,20,0,0d2d6887215dbb4723131935399e5923a822758a12b7ad7051ed8c4f4ecf1780,7d8b61b399b68722e8a182a2423f32cdfed2cb1de1a453dbfcc1eecdce87e1f9,090e80e682aa923291e23a121ec66303aa4be7a9e60e0787ee818f8c778b1144,ca15dc6ef2f57bc50c84c554f694cb4eda79086df096ac6addc9a279a2bc3ae1,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,14,pass,20,20,0,05ba821c868bf09b6c98c6321597d29a5d09fbc2beee0b8dc2d049fd9cf4bbec,81b14f57fb123eb00ad814ec902ba3e3afc23a63286c8d32a49887fdc2c31fbf,c007d3c795f6276e4cc622150b5e1436bd91220b4e758d749219314509afb1ea,bdb600c06045021030abfdcb978f3109942340ccb5cb345ef7c58f63266bfa54,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,15,pass,20,20,0,d958c00972b743cce70fd31f31012ef623f9e26ab71d98d453b0c5983000f9e4,763f49f975ce83d156b798b2d521b562a7dc80cb3341716dd1d30c1497789aed,c84f9fd129bed6bb14b04ebe8e206a1ab8c3b11a3a3feeec74439827a705f68c,98cae5d197b4b05139d53be193a006c4453912b439c9a4c7f29830f854f1a163,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,16,pass,20,20,0,f19b07788357476957b24e55a61b02be04d5be3627bf1065399bcde3aa7ef6f1,9fdb20423be0a17e2b8679a638188b291fedab6aba7f5f8c02bf377d04310bbc,d71b582db5cfaafbca61b735f9539925b4ed7ae1a4180adedebb63a08e395bce,05f68878dcdd9d32529ed9527a4b6e1ca7f64fbd31177c4de3ed3f7e9b79c496,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,17,pass,20,20,0,b7c3c579e24993c9bbebcd94a85137eb5916517fef7e612b9ae4f6cdc6525ac3,7d09040fe1a78f4547cc0c06db667074f7046588a6dd070e5fdac8fd5f536f7d,5b12887f559c9b7283af2585c4f55abaf21b7aa09d207447ca0845c7f797ea78,4d2b99c88bda28d8aeb74ad649b0007543b631bd865c51c3ddf1fd259268968a,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,18,pass,20,20,0,df7a01bfadf05030afb40f05d76da17df74683208eb3ded8a47e811cf8cb5672,a281c958b7f2dfc8e37eb5244080855461d145a1ff08d476e578ede58bb35c82,7cf0dd0bbfbd5bc75cf0a839687a01b771d43a8970babbf4a04dc15e48205ae5,38b726229edc82c1460d46bcefebd50f120b729d99162e073cd376bd43d1b846,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x10,19,pass,20,20,0,3fd5dc8b3853d6bf246519e6d0bb3b7d716404e7ac27e01112d0609c45012aad,5d619504d9251175ae0e7393e0012e5cfb5b622b0550358c377f61ff00d1042d,9d12aa6a234d0901c173d5d9b6fbe8423864c6852be24857c60c2cf3941fa59f,d3402dd2d7c0b341cd453c54a21cd117ef79398e0664e39fd8fd391b3142b7b1,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,0,pass,20,20,0,32dd6e3b65266f2809429baae077a7608d595c33d3510a537c65ef71fefdaa24,473e5e832d0a93763d2b343490052cf9dee3cea4b42ac86240d6f4a2945b810c,83fe5cb4e4b72c8a86ad90a844d2f2bee90f9165a8c65b49d1d12e116f45d7b8,b39e5dea67d70f9c403ee4fb1936f2ed6d8d6a8bb39b10d70ec88e21e522be17,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,1,pass,20,20,0,c2a137a5d46c776c2972543b428aaf14a173eef612413158d71dbe62aa31cf83,be8e93148b5ce23ae140de58ff2a03e245561b222b373467e9517c68853ce72f,873e8e2d8b2c84be5aab704338986431b91da7871f7266ee3c3a25b3398618d3,aeb24cb32a07fd4074e9ceab884779f0736c0a0bd9906e77994fd93b0ac7cc6b,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,2,pass,20,20,0,43ccf2bb9a5ac458e708898a0c5ce8dc49a4daec968c451f7f66e04de15bdcce,90833453e7d082064f437cce39691c35fe67a0f5cc32e30b9c7aac185728d79a,9603f0c49f51433481979620be13c9b8d0b5488e1e56f1c65cd658a9e7a7f5e0,cd63df08219b5a128df42d5219a96b72511772e8bc4545b89567ab69077af263,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,3,pass,20,20,0,9097886054e22ce4c6ac4b13194bfa0a80a25503a314b746f6a2ded81e20bddc,4d4eac5eb29dcd3a00f8cb2276732d7d54b812ac02167590f0d662b3ab915efc,7e6314deae6df39418abd5834a0b66310684ca27b716b37f1c5dcee51ae6c773,bd019b93d5f4681daee9e7d43e29dddbd376a2e05f183d6a4ff7f7286324cc55,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,4,pass,20,20,0,b19570d8b0080eea1ab5002484fedbff6e05ec91ab78173068a8496aa0548f0f,558f581830711efa89e3e699c285e162768537f4e8480417eedee6e5701dfd91,1d2dc6ebb14b6eb4dec34d006a3ae37d3727d61c294252644cab594b167549a2,ad07118d9ca4dc392908a43e503b6efa4858527b5310b23a5cbbf744bdcc9863,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,5,pass,20,20,0,b7b1946445996633649375d9dc9a0532a17fba60a7cef92451884fbbdfc25e16,d1ba13f7307ad22d75260c388318004b85f93b1ed4ca0a480ecec7cee94ba824,f4f4bb9b0dc4977359d88d0176137a8f15aa6a32ac78e3c9361b986685951874,366737c98db2df3c729b14aac5ef22ff0a6ee2123505547ccee177f877fe92b8,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,6,pass,20,20,0,2a58fd27c7e4d0c57cf34903a60bc9764e2c3ea3ce9b5e78020d2baa337b3314,0a8039fd965822db016765e97970245c24588f95260617c569b43ef19ae3d188,ece319b986624783d8d3c8444e78e472c9d12f2a4a60228cbee499b672d7723d,57982493129869778dcb5d33008caebee371162e23de6a8b463cfa30763e7716,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,7,pass,20,20,0,11057e2fd1cdd2f0f6a6b774fcb0b59b51a42a4d4d50fe2243a33058396bcae4,abf77cff67284a55cd54a4d48043a8eb2f2d91ed19d632ab9f923290cbf9142a,07d602c1eb9802415ddb83650206ddde9b9bd63a21d6694b64a1b37f91f41a3e,3a7292b82aa8e8b4964640043b7dbce84a337082a0eff11052dba71b4631db52,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,8,pass,20,20,0,870901102401d34e04d7e04cbd2b742c0fc4d64d95a3ed275cb0c1bd11b3b682,96379833c32bd7e99207609e2fcc60ac08d60961ae697d351a45158c9908d76d,1da13c2cebe3dc2eae5284775cbcf5b33b47839186b65a4ad6994c0c6a52be7d,a3ab03e2ffd8f2dfb83668483bdbd984c36a8ea074023cc3048d17fc4ce722d4,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,9,pass,20,20,0,dcc77f58272daeed3522f333e662f3a944af48cd0ac2dbc8d76620e31388baf7,fedae6822f92f2ed71a8fac60994535153e2a7b9ace63a5a2763a9d04b14a145,ee3a9dae75e003319ef4aa31639fbec6e382464b3a270a585620cecbe30d7531,c191f9c80b46d92308a32417d3c6255d5f222ac495789303619f57cd46b59f85,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,10,pass,20,20,0,f24c90af9290aec6c0c691a517e76a11e851accfd98b5263d2dd531e334d2ea9,22f0bc445333173de86ce846ddfc9ac878180b5365bb1eae3c4eeb80a5f46843,4a0fa7286f7e40a261bac886c21d609b484d5e4e2bbf7f45fc7f46230f60ce32,acc3d6e2bae2b7b7bca1a24e2d189d39dfa2c9e380d951b77c63fe688350c4a7,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,11,pass,20,20,0,a44d330f87530d9a6aa3e7766c3370ca8905ca9cf915228c0a0bc4747ffffd79,a770f3d929ef470793ebd8544f7d9d6a32f0f4061b43fd9d85a5601d8ac06e04,a038cefe01eae17e17f33d1408951bf5716e6e3e8653c3ff85da4274e6c831ca,fef056503cc602a90a8702f5df042ca5d709d62d971ff777e864efb5b3594c3b,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,12,pass,20,20,0,0afd14a0223b5b7200ad18b2db3e67940f0d1ee2fc27af48fe57259224c9a767,5a8126b0ccba32e759f9979af56574b6400587f55e1849a1970a93848ce5c088,2f33268bbbe555cb54bfa95fe0b55016ecd5d21d0034eda20906be2b9a9de2aa,e9f3b41af676b238428b001db8c4b615e40b426e1f98a1fe8b1a9c79dbb5d085,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,13,pass,20,20,0,fb88d51b807b614700c56a4e790058a74c41f83c49a8564d5250d8bc9ffcc1ce,9d059f7634c6af86d1d64aaa99f4cb4f6545b0215af61bc325a0751688e10687,f16d38ab1fc8380bcadde8ed8ab426a21c0b86012bb35922afca8dbeda4b38ed,fbf62f3621a24b8d6020e52b2f6da1e742d5003dc468c80f6a95d65c6049327b,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,14,pass,20,20,0,fbc233f93b01ffa64dbfaa5ba04c72abbc056f98c5688a9e9455907b7d5e0435,6715903c68928f010e96fbf454ed476d8e0ecf298cfbeaedcc2e4531098575f6,e421fe584a36a78b3d74d3d5131ce9026efc0ac62fbf1fafce57248ca87f80fb,d249ba28d98b4c0b454d2940957fe51d444357c6aa3a6a7a42ed0c60df234ee1,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
regional_blend,2021_1pct_x100,15,pass,20,20,0,cf6890c2faeed54ef4f47dd0d6e743ac8ffbc793ec95b1db3351f1a6fa3adcf8,b7735de182fcbc0f04e650c9c09040143d51815baa9497274bb927f7ac776756,91d81c3f752be352a75798ceff8f34e4f95a0741ac29009e87105884cad335b9,6dc69d184c2bad1b1dab55f8f0e45257bc6306e615a0149cd5157bdecb93c463,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
