scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x100,9,50,0.05,15,20,0.0001,0.001,True,,402,2106.893732106318,2106.8937207701942,-1.1336123861838132e-05,-2.8199313089149583e-08,False,False,True
2021_1pct_x100,9,50,0.05,20,25,0.0001,0.001,True,,402,2106.8937207701942,2106.893717340281,-3.4299132494197693e-06,-8.53212251099445e-09,False,False,True
2021_1pct_x100,9,70,0.07,15,20,0.0001,0.001,True,,400,2082.521974720584,2082.521980888044,6.16746001469437e-06,1.5418650036735926e-08,False,False,True
2021_1pct_x100,9,70,0.07,20,25,0.0001,0.001,True,,400,2082.521980888044,2082.521961004627,-1.9883416825905442e-05,-4.970854206476361e-08,False,False,True
2021_1pct_x100,9,90,0.09,15,20,0.0001,0.001,True,,398,2069.09749050748,2069.097497013783,6.506303179776296e-06,1.6347495426573607e-08,False,False,True
2021_1pct_x100,9,90,0.09,20,25,0.0001,0.001,True,,398,2069.097497013783,2069.097478575511,-1.8438272036291892e-05,-4.632731667410023e-08,False,False,True
2021_1pct_x100,9,110,0.11,15,20,0.0001,0.001,True,,396,2059.308457172453,2060.2001394370636,0.8916822646106084,0.002251722890430829,False,False,True
2021_1pct_x100,9,110,0.11,20,25,0.0001,0.001,True,,396,2060.2001394370636,2060.2001561180928,1.66810291375441e-05,4.212381095339419e-08,False,False,True
2021_1pct_x100,9,130,0.13,15,20,0.0001,0.001,True,,394,2055.6238013138723,2056.9717281983435,1.347926884471235,0.003421134224546282,False,False,True
2021_1pct_x100,9,130,0.13,20,25,0.0001,0.001,True,,394,2056.9717281983435,2056.971696444638,-3.17537055707362e-05,-8.05931613470462e-08,False,False,True
2021_1pct_x100,9,150,0.15,15,20,0.0001,0.001,True,,390,2029.4881741393249,2031.8103418118337,2.32216767250884,0.005954276083356,False,False,True
2021_1pct_x100,9,150,0.15,20,25,0.0001,0.001,True,,390,2031.8103418118337,2031.8103550556123,1.3243778539617779e-05,3.395840651184046e-08,False,False,True
2021_1pct_x100,9,170,0.17,15,20,0.0001,0.001,True,,386,2019.3292647376852,2020.8874357658874,1.5581710282021959,0.004036712508295844,False,False,True
2021_1pct_x100,9,170,0.17,20,25,0.0001,0.001,True,,386,2020.8874357658874,2020.8874293271715,-6.438715900003444e-06,-1.6680611139905296e-08,False,False,True
2021_1pct_x100,9,190,0.19,15,20,0.0001,0.001,True,,382,2007.5224129021349,2008.5115535878863,0.9891406857514085,0.002589373522909446,False,False,True
2021_1pct_x100,9,190,0.19,20,25,0.0001,0.001,True,,382,2008.5115535878863,2008.5115668939784,1.33060921143624e-05,3.483270187005864e-08,False,False,True
2021_1pct_x100,9,210,0.21,15,20,0.0001,0.001,True,,378,1990.3968172743228,1990.9325891675524,0.5357718932295938,0.0014173859609248514,False,False,True
2021_1pct_x100,9,210,0.21,20,25,0.0001,0.001,True,,378,1990.9325891675524,1990.9326026435576,1.3476005278789671e-05,3.565080761584569e-08,False,False,True
2021_1pct_x100,9,230,0.23,15,20,0.0001,0.001,True,,372,1968.623728592755,1968.6341775644478,0.010448971692767373,2.8088633582707992e-05,False,False,True
2021_1pct_x100,9,230,0.23,20,25,0.0001,0.001,True,,372,1968.6341775644478,1968.6341851000234,7.535575605288614e-06,2.025692367013068e-08,False,False,True
2021_1pct_x100,9,250,0.25,15,20,0.0001,0.001,True,,366,1954.885403421011,1954.8854226192368,1.919822580020991e-05,5.245416885303254e-08,False,False,True
2021_1pct_x100,9,250,0.25,20,25,0.0001,0.001,True,,366,1954.8854226192368,1954.8854327226006,1.0103363820235245e-05,2.7604819180970614e-08,False,False,True
