draw_index,mass_GeV,eps2_up_ratio_3p0_over_2p25eq2p5,delta_log10_eps2_up_3p0_minus_2p25eq2p5,delta_p0_3p0_minus_2p25eq2p5,delta_Z_3p0_minus_2p25eq2p5,delta_A_hat_3p0_minus_2p25eq2p5,scope
4,0.165,0.9994882888593498,-0.00022229020375164055,0.0006874844312294015,-0.0017741259823932098,-5.37546265046285,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.166,0.9996064388776644,-0.00017095506656250592,0.0,0.0,-4.92359131235213,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.167,0.9997517022743092,-0.00010784772186234193,0.0,0.0,-4.74580665039889,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.168,0.9999040846760774,-4.16574937380787e-05,0.0,0.0,-3.8405111267966277,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.169,0.9999933088491186,-2.905939627595444e-06,0.0,0.0,-3.1879881149025096,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.17,1.0000766076907797,3.326902306177715e-05,0.0,0.0,-2.073943189794136,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.171,1.0001385132023501,6.01513536686582e-05,0.0,0.0,-1.0838722992020848,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.172,1.000185408448236,8.05144021729376e-05,0.0,0.0,-0.3640908809275061,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.173,1.0002242240082808,9.736833375573184e-05,0.0,0.0,0.5060224820317671,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.174,1.0003128087718525,0.00013582988022520226,0.0,0.0,1.9322253252530572,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.175,0.3008955234096256,-0.5215842734528726,0.0,0.0,3479.8239649304164,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.176,0.3237869581934507,-0.489740648166606,0.0,0.0,5157.3632460699955,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.177,1.0007296687599005,0.0003167755594768451,-4.8699008717123515e-05,0.0001220703125,5.3107184060227155,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.178,1.0009911678995886,0.00043024556184168006,-0.0006174871023937878,0.001554083615249502,6.12463793852541,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.179,1.001078816300389,0.000468271422215949,-0.0008646847372111854,0.0025026011944395687,6.987932489531886,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.18,1.0010828076722744,0.0004700029815110085,-0.0006744769634174919,0.002615566135149572,7.399387776176809,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.181,0.34273208723650544,-0.4650452341828899,0.0596448562303111,-0.45148498470778264,-8115.550661291449,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.182,1.0010700039033333,0.0004644483543456701,-0.000440101744281704,0.002761733785866083,7.784426489757607,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
