mass_GeV,paired_draw_count,summary_scope,eps2_up_ratio_3p0_over_2p25eq2p5_mean,eps2_up_ratio_3p0_over_2p25eq2p5_median,eps2_up_ratio_3p0_over_2p25eq2p5_q16,eps2_up_ratio_3p0_over_2p25eq2p5_q84,delta_log10_eps2_up_3p0_minus_2p25eq2p5_mean,delta_log10_eps2_up_3p0_minus_2p25eq2p5_median,delta_log10_eps2_up_3p0_minus_2p25eq2p5_q16,delta_log10_eps2_up_3p0_minus_2p25eq2p5_q84,delta_p0_3p0_minus_2p25eq2p5_mean,delta_p0_3p0_minus_2p25eq2p5_median,delta_p0_3p0_minus_2p25eq2p5_q16,delta_p0_3p0_minus_2p25eq2p5_q84,delta_Z_3p0_minus_2p25eq2p5_mean,delta_Z_3p0_minus_2p25eq2p5_median,delta_Z_3p0_minus_2p25eq2p5_q16,delta_Z_3p0_minus_2p25eq2p5_q84,delta_A_hat_3p0_minus_2p25eq2p5_mean,delta_A_hat_3p0_minus_2p25eq2p5_median,delta_A_hat_3p0_minus_2p25eq2p5_q16,delta_A_hat_3p0_minus_2p25eq2p5_q84
0.108,10,pointwise descriptive paired differences across ten conditional draws,1.0009632980392742,1.0009966782411288,0.9887707967041651,1.0133528262385054,0.0003962859219372561,0.00043257798662388325,-0.004904480848710975,0.005760667885701771,-0.00015127874481694615,-0.002025084452740772,-0.014183963403929741,0.011451366786976884,0.0005880893294685386,0.0051835020936426,-0.03045029617162334,0.03759857247137834,8.52832087320444,8.969084832782187,-165.39492097795016,182.83280709251792
0.109,10,pointwise descriptive paired differences across ten conditional draws,0.9290030764789812,0.9990826454519802,0.9851375701418572,1.0134541146508436,-0.05472833281218925,-0.0003992307599007816,-0.006503127449192547,0.005803679533696168,0.007883614057780819,0.002181028873987745,-0.01487232688243505,0.01846208988474224,-0.02029509771430138,-0.005554461684541691,-0.046604067120114764,0.03763233986978774,-499.53812411092076,-21.3530530026444,-217.55072265601464,173.3877295281227
0.11,10,pointwise descriptive paired differences across ten conditional draws,0.958811468345643,0.9947590003374019,0.9822191094386359,1.0076522782738062,-0.0222230574421725,-0.0022822816798280243,-0.007791828448631648,0.0033031429070805966,0.00036787563878892815,0.0,0.0,0.0,-0.0009222433366306698,0.0,0.0,0.0,-936.728569532948,-89.32174947686224,-282.0209845437337,100.48288737468802
0.111,10,pointwise descriptive paired differences across ten conditional draws,0.9974489203462295,0.9962794723647845,0.9872291121856571,1.0080886794118624,-0.0011308221997306412,-0.0016192508358296998,-0.005585247306350603,0.0034983379463753646,3.0643990495321516e-05,0.0,-5.454288935681895e-05,0.0001199904204449531,-7.681309496928e-05,0.0,-0.00030077138548067204,0.0001367187499999999,-65.87057896911651,-79.32003204227442,-247.07235924221197,121.15714729762095
0.112,10,pointwise descriptive paired differences across ten conditional draws,1.3420584544803933,0.9959950838658935,0.9883967063021691,1.0093113379895136,0.06340856310790759,-0.0017430548851509187,-0.005070797798630906,0.004023874440157051,-0.010250872784512121,0.0,-9.739801670860526e-05,0.0,0.02598292960456956,0.0,0.0,0.000244140625,664.5288092651372,-102.45760190861029,-266.0908016118912,161.8238694416681
0.113,10,pointwise descriptive paired differences across ten conditional draws,0.9200707125849361,0.9955584310461119,0.9870036674054519,1.003672715545859,-0.06604055927285417,-0.0019334172251035397,-0.005684362363605509,0.0015917968211537211,0.005950272035892096,0.0,-9.739801670860526e-05,0.0,-0.01497168488535221,0.0,0.0,0.000244140625,-778.184628696017,-108.81186159904473,-305.6881095190499,49.04907203686221
0.114,10,pointwise descriptive paired differences across ten conditional draws,3.0945237425445526,0.9979728728286388,0.9890057756569329,1.0062069225514827,0.1327587166595377,-0.0008819984121268831,-0.0048020115184366574,0.0026856144263103223,-0.03642137437901574,0.0,-0.00011999042044495313,5.454288935681891e-05,0.10991620376060778,0.0,-0.00013671875,0.000300771385480672,6377.286596135053,-50.29984120001791,-270.98448520023265,106.61817352320779
0.115,10,pointwise descriptive paired differences across ten conditional draws,0.9496228575347008,0.9953672591036624,0.9870523359179547,1.0005420993834908,-0.02884645375645638,-0.0020167023253288008,-0.0056600972358405955,0.00023523524745506537,0.03810055567912593,0.0,0.0,5.454288935681891e-05,-0.118013025946295,0.0,-0.00013671875,0.0,-1099.812555235932,-122.07526923177738,-312.9881148760894,-5.997769529516794
0.116,10,pointwise descriptive paired differences across ten conditional draws,0.9962092106441528,0.9971192942435303,0.9908684020220015,0.9994801757144947,-0.001654601058376315,-0.0012530915335040582,-0.003984098942855177,-0.00022581552571651286,9.739801670860527e-06,0.0,0.0,0.0,-2.44140625e-05,0.0,0.0,0.0,-104.78430591224136,-92.42235814920241,-229.08457530448416,-19.083513006307225
0.117,10,pointwise descriptive paired differences across ten conditional draws,0.9956358055324724,0.9960657502367698,0.9902981308045256,0.9992174217622414,-0.0019047394396451978,-0.0017122031211749267,-0.00423407499573024,-0.00034000271281303896,1.9479603341721054e-05,0.0,0.0,5.454288935681891e-05,-4.8828125e-05,0.0,-0.00013671875,0.0,-99.6469593075943,-98.19568678276255,-205.04174698670033,-8.030520347162788
0.118,10,pointwise descriptive paired differences across ten conditional draws,0.9950705492335397,0.9949496080384667,0.9900800479823162,0.999969176226501,-0.0021508451431424547,-0.00219894986355218,-0.004329712000687316,-1.3563441455382306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.52195389536413,-99.12357477328237,-173.537226353023,4.779427451832433
0.119,10,pointwise descriptive paired differences across ten conditional draws,0.9949064216057822,0.9935983403041106,0.9909308960207412,0.9997311104534002,-0.0022216773634379018,-0.0027891567893059133,-0.0039569282087146005,-0.00011695783620353979,0.0008379057620359565,0.0,-9.739801670860526e-05,0.0007703303346988428,-0.0021020628830061305,0.0,-0.0019339038755319456,0.000244140625,-76.733809765691,-96.52604121028165,-132.07893406919044,-8.368316477071357
0.12,10,pointwise descriptive paired differences across ten conditional draws,0.9750286781380568,0.9937440627855139,0.9916663797078306,0.9984245973870158,-0.011966013420333876,-0.002725588335185325,-0.0036344123907326776,-0.0006847532751246634,0.007842115830568142,0.006826547667796834,0.00199472474590352,0.011005084547074157,-0.02002378908750111,-0.017375704565816247,-0.02786051975619741,-0.005181230129365949,-116.85403292040505,-88.90247499507592,-118.33238091607338,-24.365072824906434
0.121,10,pointwise descriptive paired differences across ten conditional draws,0.996614815640654,0.9964836802581364,0.9926743713589931,0.9989009692934853,-0.0014761260078978821,-0.0015298365004157155,-0.0031933769662485646,-0.00047756863727649096,0.003861338369949252,0.004162922059581103,0.0013429114375492013,0.008305583696930095,-0.01049892863967305,-0.01134923926934961,-0.022141781658104914,-0.0037241577894250844,-48.979694269090984,-51.6237343174181,-103.86532234146713,-17.64912214236025
0.122,10,pointwise descriptive paired differences across ten conditional draws,0.9981997128888211,0.997919053640014,0.9929482163392143,1.003310256044274,-0.0007878540181777361,-0.0009048829308992978,-0.0030736558810151495,0.0014352473451391744,-0.004753661354305982,-6.464149163776245e-06,-0.015323239237437733,0.0056103401500458856,0.014172161451671161,-8.44922370319412e-05,-0.01621010131679028,0.04531362615283878,-30.40171476706587,-31.719974849870823,-98.57421954744686,27.135947074019377
0.123,10,pointwise descriptive paired differences across ten conditional draws,2.474419939042594,0.9987203175817232,0.9912649647871957,1.0070383531611689,0.07058782668113599,-0.000556126540518953,-0.0038103621011340394,0.0030458065603157533,0.01296583171214898,0.0017048152443669973,-0.006683084580970875,0.008933165251024559,-0.033797619436085675,-0.004951148634222968,-0.02587808945610232,0.01947575083663064,-75.16834172080026,-21.176964109374467,-120.65376591672442,89.8244182595003
0.124,10,pointwise descriptive paired differences across ten conditional draws,1.0002980036315643,1.0002476847877697,0.9919246150516141,1.0087455240096028,0.0001194632428275888,0.00010737656084902625,-0.003521446092305496,0.0037816019872562376,0.0002440066781957295,0.0003334040783254666,-0.00821639805682915,0.008576109030601749,-0.0006439691457222396,-0.0009654136247886358,-0.02377180649011022,0.02320339013555855,-1.9176424142706765,-3.6354967319031175,-107.47403519304929,106.8020710524487
0.125,10,pointwise descriptive paired differences across ten conditional draws,1.0020569217559006,1.0025953675341168,0.9924051361398454,1.0113093920667535,0.0008778210909998307,0.001125327782360408,-0.003311333804484491,0.004883127958592474,-0.0013803252548904798,-0.001842319870392295,-0.010702148508896359,0.008160906499363222,0.004002851477497377,0.005236380514447303,-0.02275185578991884,0.030467618475776462,19.72246728818959,25.52783227951909,-103.66002475647579,141.6126020823486
0.126,10,pointwise descriptive paired differences across ten conditional draws,1.0030496589602396,1.0036021018891295,0.9935305007242228,1.0123256679511548,0.0013062317642348552,0.001561224301057429,-0.0028192025884352747,0.005317859613791923,-0.002350145184073299,-0.002928418455076992,-0.012091812763271282,0.007725330777223115,0.006430924593465992,0.007940541213003915,-0.020538524381361067,0.03279605384973573,30.709979265056518,37.64953778134952,-89.48988689702455,148.16618214050717
0.127,10,pointwise descriptive paired differences across ten conditional draws,1.0039862907699475,1.0046683576434206,0.9947922300736723,1.0129939529932708,0.0017105684475806626,0.0020224473326155845,-0.0022680453938560773,0.0056034236159362635,-0.00321279918531312,-0.0038968568934373005,-0.012315002109127993,0.0063436786328856225,0.008971377857252683,0.010818931955139971,-0.017146370078126933,0.034144783044248075,41.63743355245829,50.02347323382833,-73.56078946350854,152.52718833307034
0.128,10,pointwise descriptive paired differences across ten conditional draws,1.0049883367210872,1.0059451901313778,0.9960129073554633,1.0145309457579692,0.00214256871560341,0.0025739112612304105,-0.001735463949042284,0.006261981482646773,-0.0029846431133528084,-0.0038037519591072877,-0.010727624349298245,0.0047530787535656795,0.008367130108786314,0.01057267320022151,-0.012842423787900686,0.029615278912913864,51.50622078599922,61.1467541772696,-57.698021001562964,162.45962405401121
0.129,10,pointwise descriptive paired differences across ten conditional draws,1.19924034636299,1.0060214970209969,0.9977792171886928,1.0204851180788028,0.048903434121629716,0.002607243130708259,-0.0009659545956805716,0.008806323101861153,0.013891456550538394,0.003370177695213611,-0.011543202799745569,0.03177669196170766,-0.03739282123849387,-0.009458981083701551,-0.09073600126371814,0.0337281471904364,-7.63959602764694,30.987790232438215,-93.18190475834491,158.489764125471
0.13,10,pointwise descriptive paired differences across ten conditional draws,1.2536239140072127,1.0071219398661446,0.9992168025220431,1.0203014610916608,0.05675348356435883,0.0030819047620598283,-0.00034072997056938453,0.008727948149069036,-0.010169051890441917,-0.006560953323901497,-0.019126352337149377,0.001671988518697779,0.02877690018589537,0.018521999638107106,-0.0045520143944547484,0.05447154368386922,648.3355398588359,77.48918068604587,-18.71579666999991,228.2095628454932
0.131,10,pointwise descriptive paired differences across ten conditional draws,2.8382387223888537,1.0054217426342134,0.9999309903257704,1.0158839157952804,0.13054332497763355,0.0023479181484193923,-3.005478450369029e-05,0.006842917859186883,0.007155259308803619,-0.002920286404377581,-0.010356798976239406,0.005780590500777378,-0.017740853611586026,0.00760154543361935,-0.014737393173244545,0.027050290646538674,-2825.409516127532,33.262193102599326,-63.10358760450494,118.2519692202152
0.132,10,pointwise descriptive paired differences across ten conditional draws,1.3078732130932011,1.0074663616253061,1.0017143572173677,1.018843118671835,0.063176152921503,0.003230492804538354,0.000743649148391583,0.00810670681767462,-0.020391600662874244,-0.0044568963863584055,-0.01815493152776888,0.0,0.052072999060955874,0.011179359972682549,0.0,0.045532362556505376,658.7591373025227,78.53780979366599,8.702366892673234,205.8920448702555
0.133,10,pointwise descriptive paired differences across ten conditional draws,1.0061769512721654,1.0054517987657334,1.0010155962929523,1.0131905564982595,0.002665620736984753,0.002360985292391593,0.00044084040993588755,0.005690893649191366,1.881585192858304e-05,0.0,0.0,3.856764712125923e-05,-4.716434698676e-05,0.0,-9.667475524033601e-05,0.0,69.13349150422216,56.683866784578356,13.088590478126607,155.6180988103544
0.134,10,pointwise descriptive paired differences across ten conditional draws,1.0053018791027892,1.005459839559327,1.0001949444406302,1.0104639508582605,0.0022914130148963706,0.0023646960609706724,8.45608290618216e-05,0.0045208133400847575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64044307617856,62.11717956988616,7.166074396087633,134.98268652577383
0.135,10,pointwise descriptive paired differences across ten conditional draws,1.004512649629178,1.004828432995752,0.9997418557883395,1.0087775883416774,0.001952201681397181,0.002091915523586785,-0.00011235122671319434,0.0037952503512326172,-0.000782225762262595,0.0,-0.004902443614749199,0.0,0.0019607382437545604,0.0,0.0,0.01228897287580219,61.57397769709705,64.6081849134041,0.8413228409877949,121.6661621650421
0.136,10,pointwise descriptive paired differences across ten conditional draws,1.2629996175028058,1.0047604544125985,1.0001776503022544,1.0081875176092014,0.05709567928042665,0.0020625187135263623,7.706564178821648e-05,0.0035412506168188782,0.0,0.0,-3.8567647121259267e-05,3.856764712125923e-05,0.0,0.0,-9.667475524033601e-05,9.667475524033594e-05,-172.61446305697768,60.621227099752105,-17.683787731825777,106.73689215036056
0.137,10,pointwise descriptive paired differences across ten conditional draws,0.9227932679932191,1.0039799034086185,0.9988577483831077,1.00631879977889,-0.0693183328342851,0.0017250017965939612,-0.0004968637430252444,0.002735473893515525,-6.887079843082011e-06,0.0,-3.8567647121259267e-05,0.0,1.726334915006e-05,0.0,0.0,9.667475524033594e-05,701.0753780437686,65.52184768012671,6.057235925356526,100.2337828636401
0.138,10,pointwise descriptive paired differences across ten conditional draws,1.0033183026458974,1.003616149705599,1.0014035665395637,1.0061229152480726,0.001436946036685338,0.0015676069747523336,0.0006090905361943654,0.002651040368323869,-1.3774159686164022e-05,0.0,-6.887079843082011e-05,3.856764712125923e-05,3.452669830012e-05,0.0,-9.667475524033601e-05,0.0001726334915006,41.94609082577104,46.24428171753402,16.66796135902763,77.22994139592387
0.139,10,pointwise descriptive paired differences across ten conditional draws,0.9962269373085231,1.0027856444655292,0.9980229206809232,1.0059692041262007,-0.001734636456747829,0.0012081014419176306,-0.0008610558309420215,0.0025846417976582714,1.0921437858385508e-05,0.0,0.0,6.887079843082011e-05,-2.737598495018e-05,0.0,-0.0001726334915006,0.0,-38.722881771932386,32.42188816851058,-24.3072063456853,71.16733881456003
0.14,10,pointwise descriptive paired differences across ten conditional draws,0.9291336386112918,1.001927562226319,0.9975290130342241,1.0060215106096533,-0.05625625257215514,0.0008363181255828245,-0.0010757080616839688,0.0026070036412203018,0.0015903002348521878,0.0,0.0,0.0,-0.00398734785883896,0.0,0.0,0.0,-155.16160079227353,16.304384844238143,-35.65664684954334,64.63202029730319
0.141,10,pointwise descriptive paired differences across ten conditional draws,1.0019049541485119,1.0018509074074715,0.9983727694033125,1.0061080635769661,0.0008231433850273362,0.0008029563084899216,-0.0007073426032496855,0.002644480273827092,-2.7548319372328044e-05,0.0,-6.887079843082011e-05,0.0,6.905339660024e-05,0.0,0.0,0.0001726334915006,16.201249112725712,18.314302671278142,-31.395394940375382,67.03928613088813
0.142,10,pointwise descriptive paired differences across ten conditional draws,1.0012164020492054,1.0013327664593175,0.9961189126637202,1.0066247037431175,0.0005231214422610541,0.0005784056914408531,-0.0016888321206024416,0.00286757648855648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68345897322497,9.661142557802805,-53.359875267456445,68.04193040442799
0.143,10,pointwise descriptive paired differences across ten conditional draws,1.000561482576871,1.0006014508879453,0.9940262328323937,1.0071865423887196,0.00023732190240881578,0.00026109766168014303,-0.0026021556429583013,0.0031098768012826736,-0.00013704093723928556,0.0,-0.0003319324678736479,0.0005089147016529713,0.00034352052159369005,0.0,-0.001275660898599,0.0008320317069052361,0.3840693871211144,1.0806110053314626,-70.31604529088686,69.01446583262097
0.144,10,pointwise descriptive paired differences across ten conditional draws,0.9997232361432863,0.9994796292483763,0.9922386868999975,1.0073725679482164,-0.00012828664022661583,-0.00022625738490544833,-0.003383868655938258,0.0031898603678458667,0.00042378771729509324,0.0,-0.0012240269025510188,0.006140337358753935,-0.0010621833475701994,0.0,-0.015393784497203765,0.003068194681527334,-8.357140182576517,-11.821625335726239,-81.49061729842707,66.02574826352502
0.145,10,pointwise descriptive paired differences across ten conditional draws,0.9309816989433239,0.99865819717389,0.9915742604091194,1.0067001310725616,-0.05093143872415444,-0.0005833739198477517,-0.003675018351895751,0.002899822634165474,0.0011292845366698057,0.0019725501831638903,-0.006097498087819779,0.007017379110984699,-0.002827224880400774,-0.004955665211169254,-0.017679475693474188,0.015364631041163809,-93.14745866926702,-18.441338757419913,-84.91930450840076,57.95965318136079
0.146,10,pointwise descriptive paired differences across ten conditional draws,0.9982129212600226,0.9977265650295584,0.9909218380498561,1.0057405909702457,-0.0007864416125549667,-0.0009886968702330634,-0.003961455652900732,0.0024856336788365847,0.0024923903641972055,0.0030210191880832016,-0.005111743844247527,0.009779559791915833,-0.006247995106901251,-0.007580985664569353,-0.024556232177131952,0.012870750737470469,-23.17405138133284,-28.11205248839333,-91.56268392880366,47.87159857205737
0.147,10,pointwise descriptive paired differences across ten conditional draws,0.9975278926870997,0.9969861931227431,0.9906833805649302,1.0046800269518894,-0.0010847989289357151,-0.0013110567907190784,-0.004066690027448452,0.0020274072269805994,0.0034299313789270757,0.003432184050351811,-0.0011376970273412868,0.00907658447997823,-0.008597030712826904,-0.008622956914356054,-0.022756814472463777,0.0028580468508359958,-30.00455190672063,-35.39791689749779,-96.64786600531374,36.34483678272002
0.148,10,pointwise descriptive paired differences across ten conditional draws,0.9970442005528192,0.9964988992680262,0.9904798360912183,1.0034951048144218,-0.001294873223918458,-0.0015233283812121634,-0.004155682464259982,0.001514922424909137,-0.0002060595402455845,0.0,-0.0020890417160854403,0.001958971646146824,0.0005192792016339991,0.0,-0.0049104781049045445,0.005238565489862067,-35.5996016421744,-41.480544373979384,-103.12395736575057,24.305477274430665
0.149,10,pointwise descriptive paired differences across ten conditional draws,0.9967284604061559,0.9961808166663755,0.9903780607080737,1.0022009833166672,-0.0014312701177140673,-0.001661931198009725,-0.004199864841988976,0.0009545315380336557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.1456753633986,-40.567687698718856,-109.19385747606862,11.327612169943496
0.15,10,pointwise descriptive paired differences across ten conditional draws,0.9837378380610134,0.9963614254419288,0.9892811891743852,1.0012299621596157,-0.007530452253837705,-0.0015831012866183158,-0.004681800584193993,0.0005336015407742774,0.013844109097766493,0.0,0.0,3.856764712125923e-05,-0.03542838190815989,0.0,-9.667475524033601e-05,0.0,-220.00198696518783,-38.945289384067365,-123.64186519429394,4.5033744277658405
0.151,10,pointwise descriptive paired differences across ten conditional draws,0.9961604812266305,0.9964467540524535,0.9900730316477653,1.0005512611879448,-0.0016775758077222313,-0.00154592879540294,-0.0043332242831669275,0.00023921631179835118,1.3774159686164022e-05,0.0,0.0,6.887079843082011e-05,-3.452669830012e-05,0.0,-0.0001726334915006,0.0,-46.318337487979086,-37.02050206334354,-110.57430905195251,-1.037148007252719
0.152,10,pointwise descriptive paired differences across ten conditional draws,0.7734346085373998,0.9912782014359228,0.2666595783454017,0.9988669770506517,-0.18034851743097918,-0.0038046586506275126,-0.5768490591004072,-0.0004924883270444982,-1.3774159686164022e-05,0.0,-3.8567647121259267e-05,0.0,3.452669830012e-05,0.0,0.0,9.667475524033594e-05,442.5234337255054,-10.83555369822426,-106.51683851604567,1363.9327326919924
0.153,10,pointwise descriptive paired differences across ten conditional draws,0.9961078016095254,0.9968125616422477,0.9911035398290893,0.9992226197842724,-0.0016980456579929637,-0.0013866925944485686,-0.003881068980205882,-0.0003377556683557615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.85919196196811,-43.72036961883157,-102.24583770951995,-7.399001678388966
0.154,10,pointwise descriptive paired differences across ten conditional draws,0.9955993991471457,0.995983192950416,0.9904672089004981,0.9993285057664595,-0.0019199797461987521,-0.0017481291202825489,-0.0041599248770105395,-0.00029172479817479057,8.624583648281781e-05,0.0,-8.48460406663798e-05,0.0005707327091831413,-0.0002158291617509297,0.0,-0.0014315647920794935,0.00021267748626026397,-48.32258023401451,-47.68494921492041,-99.2074574220994,-3.9091447532822907
0.155,10,pointwise descriptive paired differences across ten conditional draws,0.995642415014661,0.9955410702949106,0.9912090466838354,0.9998151709909939,-0.0019002884553150246,-0.0019408460090089008,-0.003834742884101452,-8.034579045794761e-05,0.00523848518012926,0.005557459326684694,-6.561136386118221e-05,0.010192613296613666,-0.01326175037978243,-0.014015233062609107,-0.02584001972251988,0.00015187736620221126,-44.76686769002728,-47.418247610721835,-87.34971565888081,0.4061738980237699
0.156,10,pointwise descriptive paired differences across ten conditional draws,0.9959605850949641,0.9956120059133744,0.9922274465610897,1.0002105363423637,-0.0017605770550077615,-0.0019098757888480478,-0.0033887977844570473,9.12254610392079e-05,0.004735319614862121,0.004792352188166038,-0.00011441250917345388,0.008713184780149163,-0.013079872568925255,-0.013255975229788941,-0.023892851129891916,0.00032978396592634905,-41.08543041751957,-44.893750237671384,-76.87450510488137,1.7988219876635885
0.157,10,pointwise descriptive paired differences across ten conditional draws,0.9963470236508932,0.995758313156905,0.9933078553886959,0.9999722034455094,-0.0015913896332691024,-0.0018460596452603006,-0.002916220631307951,-1.2188544191858133e-05,0.0034621480224090477,0.0040358331887400956,0.00026796551181853417,0.006117016195074192,-0.011565032555492672,-0.013893260212935521,-0.020510395732466633,-0.0009566421646437918,-37.257022673015264,-44.21793056886895,-66.59603899502856,-2.2770950320368
0.158,10,pointwise descriptive paired differences across ten conditional draws,0.9969207796767477,0.9961383371520778,0.9947242632847776,0.9994245252183745,-0.0013407255594708011,-0.0016803585645264185,-0.0022973617720720443,-0.00025001040118233686,0.002475778328973219,0.0030389364626186993,0.0005779994651093289,0.004312087949474661,-0.010183237781127518,-0.012584734304281975,-0.017345625652039773,-0.002551154382411669,-31.944426010942244,-39.660853701710494,-54.48888671758081,-7.26438376286582
0.159,10,pointwise descriptive paired differences across ten conditional draws,0.9976722101329175,0.9975326269133558,0.9954980321075769,0.9989330831855384,-0.0010131494735040824,-0.0010729263576796377,-0.001959594769423667,-0.00046362160457889,0.001551820745878439,0.0016896356430367507,0.000729192275362619,0.0031333893426910564,-0.007962769266218573,-0.008598452209666818,-0.015614918887346611,-0.003982145436857119,-25.153796684128974,-26.569459076300973,-47.78025275248731,-11.830436601754448
0.16,10,pointwise descriptive paired differences across ten conditional draws,1.1218911009465649,0.9981136040850698,0.9959647668911509,1.0014714745219362,0.034175877914974076,-0.0008200345778215379,-0.0017560555901940233,0.0006377319012009501,0.030056772863800162,0.0014038488440170985,0.0007005314362206399,0.0029027835149931553,-0.10731304747130435,-0.008231449637808086,-0.016618762382488085,-0.004043506276968732,-132.93938674739942,-24.56508446701764,-50.33626791860163,-11.976915682429247
0.161,10,pointwise descriptive paired differences across ten conditional draws,0.9986425034742055,0.9986364954086695,0.9963077990969065,1.0005994142466073,-0.000591286809470315,-0.0005926316038986634,-0.0016065668185078863,0.00026021467728373424,0.0010345724092816672,0.0010475789731849983,-3.1485995879401745e-05,0.0025268424785625933,-0.005306900446173946,-0.005385426235950064,-0.012676118310356036,0.00019236255209288504,-15.259399672087692,-15.42786847893035,-38.17584473397181,2.6332913084694125
0.162,10,pointwise descriptive paired differences across ten conditional draws,0.9835094572989591,0.9985687782182913,0.9951376651785612,1.0022088455964444,-0.007763070635623759,-0.0006220170665711677,-0.002116915474065664,0.000958218889074267,-0.004729821654514343,0.0008275441556690466,-0.002257047806765804,0.0030634782332465147,0.018857244666004025,-0.0036585374979165586,-0.013200431489313776,0.009840736670427794,-16.56723535730621,-16.740364175838977,-49.2996959242939,16.96831075639511
0.163,10,pointwise descriptive paired differences across ten conditional draws,1.044183900275551,1.0001553934889347,0.9957969909485022,1.004340010801535,0.015865195949194798,6.743935366815279e-05,-0.0018291992670556568,0.0018807570635042835,-0.00128200675848818,0.00040199958120010204,-0.0033853557430500625,0.003795204750050145,0.0049139202054471086,-0.0013974278728814404,-0.013320985075650991,0.012011704562778867,137.0053274076619,-2.647738998815157,-40.692539908567106,38.161719433359316
0.164,10,pointwise descriptive paired differences across ten conditional draws,1.000383992830781,1.0004288670494212,0.9955381892930891,1.0053526978820035,0.00016321227023983199,0.00018614306633546462,-0.001942184079297853,0.002318398119798921,0.00025448630368915537,0.00026639375525314146,-0.0038075367569539932,0.004413332755702096,-0.0007108925333679627,-0.0007720591731478488,-0.012499921240467669,0.01077089795736952,-0.3106890886847623,-1.2789942974031874,-42.35152089452631,44.393193364265635
0.165,10,pointwise descriptive paired differences across ten conditional draws,1.001072797182351,1.001358945814384,0.995755378825807,1.0062285055080755,0.00046126238298178636,0.000589646046030623,-0.0018475631867845622,0.0026963065382326684,-0.0005476817570135128,-0.000757888343277946,-0.006321761627178255,0.005329767009965409,0.001422504273191097,0.0019400583059153709,-0.013671999213550582,0.016322631998036196,4.811074926681772,6.537244326230052,-41.96756976949331,50.76238697442746
0.166,10,pointwise descriptive paired differences across ten conditional draws,5.691557101280116,1.003725493943799,0.9984901300715568,1.9031559222702807,0.2088701207789851,0.001614858862880375,-0.0006564369307858798,0.23454951079361971,-0.07179162116350032,-1.0085894856848299e-05,-0.12221223655685322,0.0,0.3963472959014861,2.5281589500300005e-05,0.0,0.3234475887558584,16464.86539365745,31.87574741584649,-18.95690132910238,2226.91828123366
0.167,10,pointwise descriptive paired differences across ten conditional draws,1.0013373047709204,1.0015999130333257,0.9976612296715774,1.004898750090395,0.0005778787094864235,0.0006942200823107925,-0.0010170194855068004,0.002121813569539305,-4.869900871712351e-06,0.0,0.0,0.0,1.220703125e-05,0.0,0.0,0.0,8.47295133192281,11.294815830018592,-39.30660418638088,54.91318678830434
0.168,10,pointwise descriptive paired differences across ten conditional draws,1.001436609834592,1.0016789596825324,0.9984637450016367,1.0044504597203399,0.0006215860006713037,0.0007285155250662534,-0.000667784323369638,0.001928121710719139,-6.887079843082011e-06,0.0,-2.7271444881589172e-05,0.0,1.726334915006e-05,0.0,0.0,6.835937499999995e-05,11.094499665195826,14.138508348379446,-35.745131942441006,56.232103963292474
0.169,10,pointwise descriptive paired differences across ten conditional draws,1.0014862137513934,1.0016465936110768,0.9990776533396201,1.0041926498218365,0.000643542332353153,0.0007145029735982078,-0.0004008178521127093,0.0018167655672082002,-4.869900871712351e-06,0.0,-2.7271444881589172e-05,0.0,1.220703125e-05,0.0,0.0,6.835937499999995e-05,13.398266390862,16.56080500975122,-32.3328821175655,57.307696950913055
0.17,10,pointwise descriptive paired differences across ten conditional draws,1.3987542819587238,1.0016114247952834,0.9996014514426045,1.0044042052458086,0.07017545253406468,0.000699268860087976,-0.00017316048889220783,0.0019083309825300174,-0.012826836641740053,0.0,-5.999521095679361e-05,0.0,0.03272610551743012,0.0,0.0,0.000150385692740336,706.4193782353029,21.01793288130716,-25.614648168989227,58.98445591265878
0.171,10,pointwise descriptive paired differences across ten conditional draws,1.0018306716516332,1.0015195582323189,0.9998827350720971,1.0044118547888978,0.0007931231091476753,0.0006594110831978917,-5.094166165534377e-05,0.0019117009753850665,4.869900871712351e-06,0.0,0.0,2.727144488158915e-05,-1.220703125e-05,0.0,-6.8359375e-05,0.0,20.071960893813912,23.87349362306918,-19.266252870478382,61.557453779608316
0.172,10,pointwise descriptive paired differences across ten conditional draws,1.0017481958654888,1.0013349874112172,1.0000842111095587,1.0040450203131719,0.00075763208660522,0.0005793438080634594,3.656913344151746e-05,0.0017531066479034149,-2.0171789713696596e-06,0.0,-2.7271444881589172e-05,2.727144488158915e-05,5.056317900060001e-06,0.0,-6.8359375e-05,6.835937499999995e-05,20.880575025574764,24.422751406540556,-15.581586598594551,61.46308389552955
0.173,10,pointwise descriptive paired differences across ten conditional draws,1.0018444018972765,1.0015386638501158,1.0002926116785273,1.004074090601216,0.0007993957322833367,0.0006676886595955445,0.00012705975668644953,0.0017657132823704555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.739579407064866,23.497615511880667,-8.807121261078137,62.05510868605381
