scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x100,15,50,0.05,15,20,0.0001,0.001,True,,402,2069.6171609711146,2069.617143179417,-1.779169770088629e-05,-4.425795447981664e-08,False,False,True
2021_1pct_x100,15,50,0.05,20,25,0.0001,0.001,True,,402,2069.617143179417,2069.617146586756,3.4073391361744143e-06,8.475968000433867e-09,False,False,True
2021_1pct_x100,15,70,0.07,15,20,0.0001,0.001,True,,400,2045.2005110365446,2045.2005457270945,3.4690549910010304e-05,8.672637477502576e-08,False,False,True
2021_1pct_x100,15,70,0.07,20,25,0.0001,0.001,True,,400,2045.2005457270945,2045.2005200265069,-2.5700587684696075e-05,-6.425146921174019e-08,False,False,True
2021_1pct_x100,15,90,0.09,15,20,0.0001,0.001,True,,398,2028.1983331728084,2028.198342191382,9.018573564389953e-06,2.2659732573844106e-08,False,False,True
2021_1pct_x100,15,90,0.09,20,25,0.0001,0.001,True,,398,2028.198342191382,2028.1983324457656,-9.745616353029618e-06,-2.4486473248818135e-08,False,False,True
2021_1pct_x100,15,110,0.11,15,20,0.0001,0.001,True,,396,2024.2185053321364,2024.7962914798863,0.5777861477499755,0.0014590559286615542,False,False,True
2021_1pct_x100,15,110,0.11,20,25,0.0001,0.001,True,,396,2024.7962914798863,2024.7962959719403,4.492053903959459e-06,1.1343570464544087e-08,False,False,True
2021_1pct_x100,15,130,0.13,15,20,0.0001,0.001,True,,394,2006.5695780291508,2007.808909558511,1.2393315293602427,0.0031455114958381797,False,False,True
2021_1pct_x100,15,130,0.13,20,25,0.0001,0.001,True,,394,2007.808909558511,2007.808900605547,-8.952963980846107e-06,-2.272325883463479e-08,False,False,True
2021_1pct_x100,15,150,0.15,15,20,0.0001,0.001,True,,390,1997.7631876696612,1999.1847734255764,1.4215857559152028,0.0036450916818338533,False,False,True
2021_1pct_x100,15,150,0.15,20,25,0.0001,0.001,True,,390,1999.1847734255764,1999.1847613112334,-1.2114343007851858e-05,-3.106241796885092e-08,False,False,True
2021_1pct_x100,15,170,0.17,15,20,0.0001,0.001,True,,386,1986.6367390024184,1987.652880982259,1.0161419798405404,0.0026324921757526955,False,False,True
2021_1pct_x100,15,170,0.17,20,25,0.0001,0.001,True,,386,1987.652880982259,1987.652910003193,2.902093410739326e-05,7.518376711759911e-08,False,False,True
2021_1pct_x100,15,190,0.19,15,20,0.0001,0.001,True,,382,1963.9744907403651,1964.4272787291352,0.4527879887700692,0.0011853088711258357,False,False,True
2021_1pct_x100,15,190,0.19,20,25,0.0001,0.001,True,,382,1964.4272787291352,1964.427299914125,2.118498969139182e-05,5.545808819736079e-08,False,False,True
2021_1pct_x100,15,210,0.21,15,20,0.0001,0.001,True,,378,1957.0036227210296,1957.009685276735,0.006062555705284467,1.6038507156837215e-05,False,False,True
2021_1pct_x100,15,210,0.21,20,25,0.0001,0.001,True,,378,1957.009685276735,1957.0097155195938,3.0242858883866575e-05,8.000756318483221e-08,False,False,True
2021_1pct_x100,15,230,0.23,15,20,0.0001,0.001,True,,372,1938.3329226926553,1938.3328931372635,-2.9555391847679857e-05,-7.94499780851609e-08,False,False,True
2021_1pct_x100,15,230,0.23,20,25,0.0001,0.001,True,,372,1938.3328931372635,1938.3328808688348,-1.2268428690731525e-05,-3.29796470180955e-08,False,False,True
2021_1pct_x100,15,250,0.25,15,20,0.0001,0.001,True,,366,1926.4629953628194,1926.4630045648921,9.202072760672309e-06,2.5142275302383357e-08,False,False,True
2021_1pct_x100,15,250,0.25,20,25,0.0001,0.001,True,,366,1926.4630045648921,1926.4629784538117,-2.611108038763632e-05,-7.134174969299541e-08,False,False,True
