path,bytes,sha256
study_results/v4p9p16_candidate_removal_20260906/derived/2016/input_contract.json,21263,56b6002f242c138285b3b55504d2c38fe6bf04f0e817596bd6d2133acdf0a732
study_results/v4p9p16_candidate_removal_20260906/derived/2016/inputs.npz,597612,1220fe7c26aab13fa0813055f96ad5de312570ae93f9a45afc5a213a0b34abb8
study_results/v4p9p16_candidate_removal_20260906/derived/2016/pilot_components.npz,2345704,2367f54131c48b9ad8a5ad33e12ea2bc24c74ee0584d3d0b8648fb87bfecbd37
study_results/v4p9p16_candidate_removal_20260906/derived/2016/pilot_qa.json,330,70ab0e0482bc82d3ced10a638131173eca5ef2133cfa3da44a3b2db19c17f17f
study_results/v4p9p16_candidate_removal_20260906/derived/2016/pilot_scans.csv,13393,1f21a0e748e396d57c275e8ba0404c53163d540c2d8be102f57e7b73818de06a
study_results/v4p9p16_candidate_removal_20260906/derived/2016/scan_qa.json,329,c6ce1668cd564c554673ef8583f85a169c69788b7d55952702e26645fcf01168
study_results/v4p9p16_candidate_removal_20260906/derived/2016/scans.csv,1037379,ff9ed40972af4df815d2480a9b171b9bcfaf307595fe99efc8f09da357b38111
study_results/v4p9p16_candidate_removal_20260906/derived/2021/components.npz,17364939,c978f82c43036d76d8525e2725e532ae9d949a30f8951143a7387614de745e17
study_results/v4p9p16_candidate_removal_20260906/derived/2021/holes.csv,407,2a52a1b24e284710902d855e90a5ba10ece8c325c3fb1932b447ab0d9661af94
study_results/v4p9p16_candidate_removal_20260906/derived/2021/input_contract.json,21759,30faaf5fa8cfb727c1fbe42ebe44ad44ec0dcd1e427c2a9b81af90a61bd528f4
study_results/v4p9p16_candidate_removal_20260906/derived/2021/inputs.npz,42475,d71ea29792243cd82242115dd9e39639679dc5caa101f1d268c3fc249fb7b6de
study_results/v4p9p16_candidate_removal_20260906/derived/2021/pilot_components.npz,381554,351342660b3a56e9794b00abd329df78c6397f80886ff9a9fe96b83a709913f8
study_results/v4p9p16_candidate_removal_20260906/derived/2021/pilot_qa.json,331,1997f54d58e1109418fdf5f1362dec7e1af3b3becff1df981e058cf9152546d9
study_results/v4p9p16_candidate_removal_20260906/derived/2021/pilot_scans.csv,13342,7643779423d6bf15e41b9dd72e373939036e4a4a8bb9f536317a50e1549a4cbb
study_results/v4p9p16_candidate_removal_20260906/derived/2021/scan_qa.json,328,9dec70394a7009177fe8e29dedd4b4bdfcece140723764b7f5b40e8906962f45
study_results/v4p9p16_candidate_removal_20260906/derived/2021/scans.csv,1472418,40b44e63ab44e4ba2a9b057f94737a2a1b4d373460ad09a29dbb79adf1617afc
study_results/v4p9p16_candidate_removal_20260906/derived/holes.csv,938,309bff88a5f7b9586a55dddf46a5a7adb01e6183638006cc8077881d0e0d367a
study_results/v4p9p16_candidate_removal_20260906/derived/oscillation_metrics.csv,45834,879c26a1e5c8b41f29a16db840f511f818b3ee56dd99007a769017c7a9003e38
study_results/v4p9p16_candidate_removal_20260906/derived/persistence_trigger.json,3220,8af0c9736487223d8fae73f0937bc4f821f4261a8f357358acda6652f30c0649
study_results/v4p9p16_candidate_removal_20260906/derived/remote_summary.csv,838,27748ff57f6f8cdf46c21afecde71050612d2e2c33d355e03e5480b0c06e69ba
study_results/v4p9p16_candidate_removal_20260906/derived/selected_root_changes.csv,1355,b27e7faac2744dc4648e30a448d6de87a3587cb47bca9623b119297347d432b2
study_results/v4p9p16_candidate_removal_20260906/figures/observed_candidate_removal.pdf,38470,5e6a3e5868b41ce0aef11109c1280da719b9d3b925442ee47e6a719dc64fe347
study_results/v4p9p16_candidate_removal_20260906/figures/observed_candidate_removal.png,313548,e6df85fc0dd99b01e01741f51afdee6e0b48533f70a728c7c08e7aee7497a2c8
study_results/v4p9p16_candidate_removal_20260906/figures/replacement_model_comparison.pdf,44622,6de9eee92f34029e12fbb908b1c1f61fc58c4a7bf4561ba519a3816b6848a655
study_results/v4p9p16_candidate_removal_20260906/figures/replacement_model_comparison.png,247879,80db7028762af39240f690c3ec5cd817bcae09abeeb0ce3f72e81be2378f2bae
study_results/v4p9p16_candidate_removal_20260906/make_figures.py,5338,358c8f0971c7ff1a80f9795ffdf0df8b004ca3d82862649cba8b9fff2edeb981
study_results/v4p9p16_candidate_removal_20260906/make_report.py,23811,ebb38f51f8c28275485815e35ffd94be48bf3009c0a5627933e89f2889943dd8
study_results/v4p9p16_candidate_removal_20260906/note/analysis_note.tex,14781,741804baf94000a2adefbc7f0531c707dabd9f4026e9c89b62c992cae0a1a5cf
study_results/v4p9p16_candidate_removal_20260906/note/build.log,551,03bf4e2c57a80fa538ab5516afe8db9ff4485b257bba04397d2b09b450ab3820
study_results/v4p9p16_candidate_removal_20260906/note/candidate_removal_section.tex,20372,6803c93d7dbc0606d154938db296897a80721b8226dfeaab14d45565140474eb
study_results/v4p9p16_candidate_removal_20260906/note/deficit_section.tex,1936,3c57b3a6144c1d169fff0ec8c54e77152f725cbe3fcb8c31a758cd7aefa99781
study_results/v4p9p16_candidate_removal_20260906/note/extraction_section.tex,19743,c1c995e762f89b4ecddb510bbd8bb11c59d0b6c47d8464572c8e1498a9afd6b4
study_results/v4p9p16_candidate_removal_20260906/note/grid_table.tex,470,ea5fb3186cbb4ba62279da410aac56583d093b4b9a1feb813d477597bf805a0d
study_results/v4p9p16_candidate_removal_20260906/note/headline.tex,516,7b4a7645469641a2af3b0c76db1575106e75c97b2f13571813148aa7028b4a5e
study_results/v4p9p16_candidate_removal_20260906/note/limit_comparison.tex,426,e98306c5eebc0f66abd65683981c294996f4ed06acd3044a6b899f9de5e177a3
study_results/v4p9p16_candidate_removal_20260906/note/marginal_table.tex,430,ce4070357dab525ffc60e71ae824dae2c5328eb431eb788c8971543df6faedf6
study_results/v4p9p16_candidate_removal_20260906/note/numerical_summary.tex,552,936eaf4dc041c93e6726cb71b466f1179f10cff5b36dde5ee98a20c45224df44
study_results/v4p9p16_candidate_removal_20260906/note/peak_interpretation.tex,888,bafb850d8de35f34137980fe6b8abc8cf940073aa4d15d6a8c50b8b4957a69b2
study_results/v4p9p16_candidate_removal_20260906/note/peak_table.tex,434,06907c56b6e80f23cb2f81a04f9e748474ca2e8bc28bb216d4125d482af02b82
study_results/v4p9p16_candidate_removal_20260906/note/probability_audit_section.tex,9052,17938d5669163f75c58a9796c98f6a92a4f014ce9cbf314ef5ba5c676bb83fc9
study_results/v4p9p16_candidate_removal_20260906/note/representative_table.tex,966,922e5174d2d074384505ff51b01e2e5692d892bead6eed0c4fff7f43d6f473d9
study_results/v4p9p16_candidate_removal_20260906/note/scope_table.tex,375,200332dbd3228abfc9409503047999632bc934848033e8a32ba3803fe95788b2
study_results/v4p9p16_candidate_removal_20260906/note/signal_echo_section.tex,7916,b773896b5858805d5f9c963faa259562870cf60d0498b591ece069731cfafd4f
study_results/v4p9p16_candidate_removal_20260906/note/summary_table.tex,691,2d9af4b7bd03cdb1e8c847c3909ace015496bfc1ba69b6c3a0de6de3ddf4b7cd
study_results/v4p9p16_candidate_removal_20260906/note/tail_diagnostics.tex,632,32f3178e010accc1655bd2708772242cb7eaa91583784f042ccd060635c23679
study_results/v4p9p16_candidate_removal_20260906/provenance/report_build.json,5473,175b6adc2530f6256fbf9cecf93cbd376b67ddf60546eefbdd8e640d56758b3b
study_results/v4p9p16_candidate_removal_20260906/provenance/workspace_before_publication.json,221,52645963d6fa7e014ebd659d3b9b81b58acec925f95e05d116572f748e60181d
study_results/v4p9p16_candidate_removal_20260906/qa/contact-01.png,483791,5c439b40309347e1ae09ee425fa5b3537ab1f02f31b9a8cbef82c46f11d6408a
study_results/v4p9p16_candidate_removal_20260906/qa/contact-02.png,554945,5551cbc45188ea837e535916c00a0ae1e0c45253772a406e31e35d7fea1ffc41
study_results/v4p9p16_candidate_removal_20260906/qa/contact-03.png,441496,2b34ff0859ca4cec7359931cd4002406eb186da3fd1cbf0b068d321a092959cb
study_results/v4p9p16_candidate_removal_20260906/qa/contact-04.png,368361,65231ee6ee8d010178fe3e78bf0acec945181c9909ebc7a3ecc8dbc81f6a3802
study_results/v4p9p16_candidate_removal_20260906/qa/contact-05.png,474963,6c001d0ca090915aa80dd066f0b5ebdede4239dc1f5ef362ae45fcea58eaa110
study_results/v4p9p16_candidate_removal_20260906/qa/contact-06.png,411569,7d00df6ed01fbdaeba96ec69cff292dd3cc698633caf80efb58673ea430bfaef
study_results/v4p9p16_candidate_removal_20260906/qa/display_validation.json,1183,ca793d286aedde3fdcb93ddf49653f72f34a3455f94902ca1d5ee9f3c983fab9
study_results/v4p9p16_candidate_removal_20260906/qa/numerical_validation.json,1410,134f09e276dc15f9980349b2a92795f76c961afc337a8027ac43710576cadd3d
study_results/v4p9p16_candidate_removal_20260906/qa/page-01.png,180809,3415a13b5ed9bfdc01e545a2d63d4fa588e619a4deaebdaf5945f536b6b818c6
study_results/v4p9p16_candidate_removal_20260906/qa/page-02.png,151655,9ef7096298a6e355dd7d8862da49a751ae6c9fc62784b1ec3e5cb9af6e9c83eb
study_results/v4p9p16_candidate_removal_20260906/qa/page-03.png,247149,916a630fc593a67e0682edecf80a0aa0157d521e033dae0925e6ea43dbbfb12b
study_results/v4p9p16_candidate_removal_20260906/qa/page-04.png,100099,9331cbf859343c829baa00e28551981c81c30cd22d6fffb956adc69692e73284
study_results/v4p9p16_candidate_removal_20260906/qa/page-05.png,150861,cd20908bf46bf66bf96a0f53821acb0108014c0ed3b30a1c154fe89a17dd274a
study_results/v4p9p16_candidate_removal_20260906/qa/page-06.png,129653,d201498186b45ea6fc9dd72edfa64e0619219a7c4fbccb5480f9cd6ab2bb6090
study_results/v4p9p16_candidate_removal_20260906/qa/page-07.png,138587,71275047aaaeaecd592ad013e2c6d57abd4313bfa5f51e13cfd1e6a50989eb26
study_results/v4p9p16_candidate_removal_20260906/qa/page-08.png,232552,75215cfcb19333390e3004e37cfddfd478af5a5f0d3a77cfb404366f4657df48
study_results/v4p9p16_candidate_removal_20260906/qa/page-09.png,157483,3d9f16200bab2d33c29015d36af1d4bb76cef3c6b8b37eb9e1c86ba78559d53a
study_results/v4p9p16_candidate_removal_20260906/qa/page-10.png,258391,4b977c605a0819dbabe82ca0e45d7e2df138d4c1c1db94160067eb4616a68d94
study_results/v4p9p16_candidate_removal_20260906/qa/page-11.png,236263,afe654b91fd8e64ba6f5fca2cb53096d590f6c51bf6ef8737e81ecc6e726b50e
study_results/v4p9p16_candidate_removal_20260906/qa/page-12.png,167497,8aaf112409cac32cb21a96334f4091a798f04c6636056be975819e2e275e2321
study_results/v4p9p16_candidate_removal_20260906/qa/page-13.png,217069,27ac67e367c331e146cb4be8af0f3d29b45a69b9cb43a3bbc96465b5f4983c23
study_results/v4p9p16_candidate_removal_20260906/qa/page-14.png,229446,1ad8d3b6f62b01ce5fbb07dcf8710e64c02ff6e1ec9900089a559d1c79b73969
study_results/v4p9p16_candidate_removal_20260906/qa/page-15.png,189450,5882f8d4d1106f795a1cab037bb66188db44a1f2edf46b75a93505b554717423
study_results/v4p9p16_candidate_removal_20260906/qa/page-16.png,109230,f4bc66c8d401ad494fb15df5adb9d0f882dd5af36fda9b23ab715de8afd85cc4
study_results/v4p9p16_candidate_removal_20260906/qa/page-17.png,106039,cc17dbcef7d39ccafae83e2994ca2f457f7cae6af30934c654039a212a87431e
study_results/v4p9p16_candidate_removal_20260906/qa/page-18.png,108676,32a9d786cfb7bfe4df130c8b0acd20dafae994e1ae72da7c30a8e568a219d6fc
study_results/v4p9p16_candidate_removal_20260906/qa/page-19.png,260745,4fc887c3695d68b1a65496de067dddb4211fcf7b3cad7f7e3a1b043f5c9f7c61
study_results/v4p9p16_candidate_removal_20260906/qa/page-20.png,93832,9ea8fc647d90da9bc0225736653f570107dce866b50ac2bf570bf78d8371036c
study_results/v4p9p16_candidate_removal_20260906/qa/page-21.png,206592,6d66f76906a3a0c2b56d61b887d1e5c205ad69203c9b77df0fe758e7ade1b271
study_results/v4p9p16_candidate_removal_20260906/qa/page-22.png,223536,3ddc0c292a1ed5e209e1be36ad15a0327ef6610f4e6cc9c99660d0a9b61805bb
study_results/v4p9p16_candidate_removal_20260906/qa/page-23.png,111222,fd605c0e2d6dc944306cf7d170e53a231efc7e458c7533f180432479821f6877
study_results/v4p9p16_candidate_removal_20260906/qa/page-24.png,112227,954f27db10811c5ac8cf6eeab61e90bccdabc4fb16416b64b733412b58ce3b77
study_results/v4p9p16_candidate_removal_20260906/qa/page-25.png,108876,889b49755439d9884fdf55ef735167bc7b2d3fb729c18e8d7f82e17f4b7afeca
study_results/v4p9p16_candidate_removal_20260906/qa/page-26.png,124560,d53efd64a8153520ac1d9df3918afd154f2db96cea5b292bfec43d2f0c4528ca
study_results/v4p9p16_candidate_removal_20260906/qa/page-27.png,126051,cfd110000c5bd1ed6489ed947c64f8e6dc0f785a5cca05dda83bfae0579737b6
study_results/v4p9p16_candidate_removal_20260906/qa/page-28.png,127576,5769c1d23d87d548aab3b98b812796ac4d0aa1c5fc2bb9611b4ad51eb8f8dbb7
study_results/v4p9p16_candidate_removal_20260906/qa/page-29.png,114568,651bb23ffc4b8417d545fc01843b116fc30b75971a6070e4fb9f9e10874aeb38
study_results/v4p9p16_candidate_removal_20260906/qa/page-30.png,80861,117accb049d49d3525c823182ecefe4b9f030707c003e46a367eb8c506c3ed7e
study_results/v4p9p16_candidate_removal_20260906/qa/page-31.png,198525,9b98a65271a68bc51849a293f7786690627e04efcba2b4d8753f327946a25f86
study_results/v4p9p16_candidate_removal_20260906/qa/page-32.png,202216,a580b2494bac9aef3e9cae279653cffb6c98b3f7c8639cc0530c33abba645432
study_results/v4p9p16_candidate_removal_20260906/qa/page-33.png,123760,5231fb1f1c01b54941beb563057b819c26d415a17c1701b6e2ce5392a7048f42
study_results/v4p9p16_candidate_removal_20260906/qa/page-34.png,184299,3baab36ac6712adbede36952e2d60502b7d991d3c7fb026f36db7bdb4c63a018
study_results/v4p9p16_candidate_removal_20260906/qa/page-35.png,114999,6d71b4157852a8656ef702d1911b6157b7b3f63932a5aebc8333f00b3510fc7e
study_results/v4p9p16_candidate_removal_20260906/qa/page-36.png,208303,da4c7c790fa99c5bc719f228c58eecbc2985e8d2012a92c4f755f349cd5244ab
study_results/v4p9p16_candidate_removal_20260906/qa/page-37.png,157477,88e6de74444de1c252606c62a5e43b7d2950d93fd5f532a03a5c918a41ce8c2d
study_results/v4p9p16_candidate_removal_20260906/qa/page-38.png,282073,b243bda971a736c69e6589b6e236885ddf3b9d061b977b1f72406b3798126751
study_results/v4p9p16_candidate_removal_20260906/qa/page-39.png,209465,aaccbd4c5028665161cf152a23cc08963a4961e454784c706a60e8d5b970d31d
study_results/v4p9p16_candidate_removal_20260906/qa/page-40.png,145190,64f398358c1a6c5cdef99b78d34dc645b70404c38649d6c7942b67078a303cc1
study_results/v4p9p16_candidate_removal_20260906/qa/page-41.png,213623,07cb54b7f0e38ef0c99d0d08fc44b48cf0349525ade3e8910c1ca2b624e8c187
study_results/v4p9p16_candidate_removal_20260906/qa/page-42.png,182659,fc895c3a7cfb839160c04ed69d75cbe2bd782d4311e03823ef4c42a259fbec83
study_results/v4p9p16_candidate_removal_20260906/qa/page-43.png,198802,75d5016a475c74971aff53a7e7058af9e3e4c7c5b5983ed229afd699d79afc58
study_results/v4p9p16_candidate_removal_20260906/qa/page-44.png,171876,010b97e4b0649a28d79d19f6461182bef155b4531b190776b5123ce5b2013494
study_results/v4p9p16_candidate_removal_20260906/qa/page-45.png,141785,130442ac7cffc942cc06c3739b4905236ef9e8eaa5ddaa45c4f9ee287aaddc7b
study_results/v4p9p16_candidate_removal_20260906/qa/page-46.png,168915,7060eb2d6d2e6d16445f986fec3de1223209e8113454edd39d56d84e23ad3601
study_results/v4p9p16_candidate_removal_20260906/qa/page-47.png,73714,d3074e62f27ebf8c8c4ba687f29e472a5fcfe168a238a326462992404484ebfa
study_results/v4p9p16_candidate_removal_20260906/qa/pdf_text.txt,98096,a0015e332d199b59d58779e76bebacbe1f7a4411c8ba1d851a88582a2016d261
study_results/v4p9p16_candidate_removal_20260906/qa/product_validation.json,6994,c4b0f1457890842731d041379f7b9e26e11399db557e0c84a91fdc80202bfc4b
study_results/v4p9p16_candidate_removal_20260906/qa/visual_review.json,2162,ef397eb4392366e0f45bd910023de42ffa6440fa0a63727d0d85f5fd0e60f74e
study_results/v4p9p16_candidate_removal_20260906/review/FINAL_SECTION_REVIEW.md,7690,7bed5081a4ad7bf86420485e8305be28a291779f9cdd9e427da3849783499e9a
study_results/v4p9p16_candidate_removal_20260906/review/HEP_INTERVENTION_PROTOCOL_REVIEW.md,9424,dbdd03916580d2d482b96b9fd8f8a0e25f53e68fe866482507c93a02df52e27b
study_results/v4p9p16_candidate_removal_20260906/review/HEP_INTERVENTION_RESULTS_REVIEW.md,11637,a68c753897ed63d272421688d021e5284275d371f9a1a5d0b19a531acec1c7ac
study_results/v4p9p16_candidate_removal_20260906/review/final_section_bindings.json,3869,82dae72037cb10f3e998512d63a5cfae32474a5915d08acff5d4f9d26b57d9ae
study_results/v4p9p16_candidate_removal_20260906/review/independent_intervention_audit.json,168358,59b16e213bfd9e7bc2bfe810123a4c631966595f6d9bad7879ebab0a3df6a2ed
study_results/v4p9p16_candidate_removal_20260906/review/independent_intervention_audit.py,11482,bdac9b4813bbd5dda9f256c5e75ca366fef287516cab46d994c2a602e70cb8e4
study_results/v4p9p16_candidate_removal_20260906/run_removal.py,13783,b66322a024c65064b127209b5a6ed76acbdbb56eb0cd9f55ae4653f90989d02b
study_results/v4p9p16_candidate_removal_20260906/seal_release.py,1788,2c0b4696e33b189ba108f400abf685c4a9f88db78327d5158bc3aeeda4ab64d0
study_results/v4p9p16_candidate_removal_20260906/traditional/PLAN.json,19975,13d17d68585f59f1492106ad58c361d079ba79bb307cbac11b8a6cc901c0fadb
study_results/v4p9p16_candidate_removal_20260906/traditional/README.md,4055,6d2604f1d42132faeec7ff58945af2cd06f9fac7c2360a0cc2b4639b6c92c046
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/execution_contract.json,22157,9a75d000bc0b728a2db2c63a36da8595c25adf4d3d208a9d7c46f1fcbbce9cad
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/fit_summary.csv,16944,e1bcc03bd8819e3a1db23377f0c61e8cbd12840d040e0dbea7b5e38bc528f9da
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m021__baseline.json,3068,075f40440d3ec6e45aa2b94bdae602d9795119e699d60e26c313ae6d878d71e9
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m021__baseline.npz,39119,bb43ad32fdd530e6e7e6e2d52f2a16ff547f4dbaa16f8a035232dcd4444136c8
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m021__degree_minus.json,3060,c0ad5f8380b213c01279ce6bfb965523a530b77bc1d731ecd783fdbd4e3a2432
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m021__degree_minus.npz,32119,ac7064c8b7fd6608f26edb6f54771bddc5915ba35a86a5ee8773a0bfd1728fad
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m021__degree_plus.json,3080,3ab56ffab5d2a9979adf31e4db8fa86e6666c161d0d1cfebcd68c2b19bf8e639
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m021__degree_plus.npz,46016,c0d0e6991382a60d568bed7977dac14480c40f97dfce54825a943ae4e49975cf
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m021__width_minus.json,3094,d390b6f74d0aa81ffe0c8481d1fc462eecc4f74ee6cd57913954e7114b3eec1e
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m021__width_minus.npz,34388,513a1500d6e9d57b7e8cfaee826a692da3e7aef455f626b33558489ad6916a42
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m021__width_plus.json,3061,abd4c84186bae130e7ac3db7e66faa3fcf40a5836eed32f23b9abd76ed7a00d5
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m021__width_plus.npz,45668,504d74725731cb2a504f1976a5718a9727f54f6b4360e587edfd9f25d1d11c5b
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m051__baseline.json,3097,0d75953be38f1d656af0e448642930b9894b3e723ba1b33d11cfb061595689e8
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m051__baseline.npz,59975,05ada148f9bd247278a4d5d747156b0655181838091d6ab1f094680d098203e0
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m051__degree_minus.json,3067,8f054871655c72825844e6c55d01025f9b3f70b364a706aa43b917ea1041fa43
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m051__degree_minus.npz,43243,13aa7b0703ebd4e48ae0ca204f6031fd7a5910c0ef8fe6478217f0b63bd2f295
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m051__degree_plus.json,3097,ab7647aceac5ef60e9decb3df37e2840afccd0998e89ab166bb65a6daed8018b
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m051__degree_plus.npz,76506,72e36b29ffe4a2b5074b3237bed96e56a0afedcbab2b3f8f6f40b014bc8a1a15
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m051__width_minus.json,3129,e2ae3ed1e3b4d6a9e41208f81fc92f57fedf38143d9cbcd9b3073e5838ee0c86
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m051__width_minus.npz,52429,611e56a971023299571fcc04b35bf6b7945cf2bb050bc805ac08ad6c8b7f12b5
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m051__width_plus.json,3113,3c831b76e604f351f2bfe3e0d9fa30aca1825172008910d792ed5d72ca889137
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2015_m051__width_plus.npz,71714,5e98f5ab215e5659717da25923f5c10a6820a8bea5ea6da6d7a3ca5389a881e6
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m090__baseline.json,3077,b2257190e94aea2486c5b514b9d6c1846aae94134135e0f3d2b696a6f371f60b
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m090__baseline.npz,52876,e28f8fd6f107cd00c490f13b4420f7fe62702ae52d601857c141e2fd544f6781
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m090__degree_minus.json,3068,eaad34d685394e6e4d3bbf19a70c72ed89fdd3b9959b3c21842207f86de45019
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m090__degree_minus.npz,38685,0c2b7bc03aa2b4bd9073c47f0852ac9a218fa2ad98d80eb7b622500ba8c34af8
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m090__degree_plus.json,3072,ec4ebfffca66689fa6a7547ed4fccf9a56cab8a089571f602e1a38e6cfceb684
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m090__degree_plus.npz,67049,1c57b350f226593244f7d112b865a1e0ed06e2a13ab1cb1fc8c6702fa316c08f
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m090__width_minus.json,3109,754499df6e92b416f6666322da870b39c227a2c90ba30db501d175e0fe790b2c
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m090__width_minus.npz,39276,0584c779a975f406e18280e90d1e12a632de8b6c4d1859fb7a6d2119fbe4f5c6
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m090__width_plus.json,3097,79b04005e605723bb7f78c8d1c279f96659e5e9de7e6e388a5b51017ed98bec6
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m090__width_plus.npz,66013,1c978390cebb5936ebf1da75936b1d8e827155c93ffff7d11cb297c3f030837e
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m117__baseline.json,3141,4d8599fee2879cb8cb47487f5f8b04fa7b7dd02f2c89be18f9610e62184875da
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m117__baseline.npz,67463,caa256fcb4932a6c732fd2bbdd7773138cb5abefcd8ca5b2257639691b859042
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m117__degree_minus.json,3149,f8d9641702e1f876dc358e613aefd631c449def233ed8a28b6929217b881583e
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m117__degree_minus.npz,47647,fdc7f563f133e2550969781a296a871fa502fb54de65325e0608e160902e9954
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m117__degree_plus.json,3141,d42050c34ee07737bc4332eb3eb174fd566ab4d74dc339525e0e5b4ba6adfc3c
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m117__degree_plus.npz,87125,fddf6689b1e08d3161887f3e91a88f52a1b1afd68c4ef598832c7f8b62138ad8
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m117__width_minus.json,3123,f901494c85b4bda509f47daa4aa086222be1b1d0b2792b2964014e8b419056f3
study_results/v4p9p16_candidate_removal_20260906/traditional/derived/points/2016_m117__width_minus.npz,53317,9f4429eae47696c8a1c1c6812d94f1de0fb64619c5ba9010799574a2d58fd6ff
