model,scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
knot_spline,2021_1pct_x100,0,0.065,65,15,0,357894567,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,2061.0782341935283,0.384631825976099,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,11.974811641991298,1.1,15.0,0.7983207761327532,10.88619240181027,0.030489767568992965,243.07916442455462,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,9b57c917102c73e20ac497fc41db6685c0785957b2fd6c0ae93652b068add747,True,-57.32893210775102,-1.529958682057728e-05,3,2,True,False,3
knot_spline,2021_1pct_x100,0,0.065,65,20,0,357894567,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,2061.078269364596,0.38462567081590493,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,11.974620012284724,1.1,20.0,0.5987310006142362,10.886018192986112,0.030489179815985548,243.09406101861472,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,9b57c917102c73e20ac497fc41db6685c0785957b2fd6c0ae93652b068add747,True,-61.20672039629953,-1.6333989758266344e-05,3,2,True,False,3
knot_spline,2021_1pct_x100,0,0.065,65,25,0,357894567,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,2061.0782691777545,0.38463140761935577,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,11.974798617215756,1.1,25.0,0.4789919446886302,10.886180561105231,0.030489727620213153,243.08050117018357,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,9b57c917102c73e20ac497fc41db6685c0785957b2fd6c0ae93652b068add747,True,-39.060494664918565,-1.0424214782461841e-05,3,0,True,True,3
knot_spline,2021_1pct_x100,0,0.065,65,15,1,751430100,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,2061.0782584007757,0.38459437044514877,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,11.97364553222661,1.1,15.0,0.7982430354817741,10.885132302024191,0.030486191016029618,242.7134816807854,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,9b57c917102c73e20ac497fc41db6685c0785957b2fd6c0ae93652b068add747,True,-44.60543598163145,-1.1902910239188553e-05,3,2,True,False,3
knot_spline,2021_1pct_x100,0,0.065,65,20,1,751430100,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,2061.078260496306,0.38463636732684103,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,11.974953028678678,1.1,20.0,0.5987476514339339,10.886320935162434,0.030490201222504457,243.2987636402599,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,9b57c917102c73e20ac497fc41db6685c0785957b2fd6c0ae93652b068add747,True,-42.19326544407884,-1.1260014783532977e-05,3,2,True,False,3
knot_spline,2021_1pct_x100,0,0.065,65,25,1,751430100,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,2061.0782631698657,0.3846301164068552,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,11.974758417665328,1.1,25.0,0.4789903367066131,10.886144016059388,0.030489604322762775,243.05568091752895,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,9b57c917102c73e20ac497fc41db6685c0785957b2fd6c0ae93652b068add747,True,-54.217081910594125,-1.446908356883512e-05,3,0,True,False,3
knot_spline,2021_1pct_x100,0,0.065,65,15,2,3502686713,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,2061.07827941751,0.38463199009160837,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,11.974816751428893,1.1,15.0,0.7983211167619262,10.886197046753537,0.030489783240346093,243.07956478549247,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,9b57c917102c73e20ac497fc41db6685c0785957b2fd6c0ae93652b068add747,True,-40.21908909563057,-1.0733418815965517e-05,3,2,True,True,3
knot_spline,2021_1pct_x100,0,0.065,65,20,2,3502686713,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,2061.0782880870256,0.384631679351427,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,11.97480707709908,1.1,20.0,0.5987403538549539,10.886188251908253,0.03048975356783814,243.15059054008583,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,9b57c917102c73e20ac497fc41db6685c0785957b2fd6c0ae93652b068add747,True,-51.97876077950992,-1.38715680350176e-05,3,2,True,True,3
knot_spline,2021_1pct_x100,0,0.065,65,25,2,3502686713,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,2061.078250879755,0.3846321993504054,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,11.974823266320561,1.1,25.0,0.47899293065282245,10.886202969382328,0.030489803222425352,243.08214524162844,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,9b57c917102c73e20ac497fc41db6685c0785957b2fd6c0ae93652b068add747,True,-38.60783633698262,-1.030344628060436e-05,3,0,True,False,3
knot_spline,2021_1pct_x100,0,0.12,120,15,0,1179638914,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,2017.7353066454589,0.3606116126040492,0.026444851590963617,0.3606116126040493,0.09765408633176671,0.024040774173603285,14.999999999999998,1.1,15.0,0.9999999999999999,13.636363636363633,0.0521047590040144,126.30077264971322,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,True,False,True,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.3606116126040493. Increasing the bound and calling fit again may find a better value.",394,117,277,0.04,0.3,0.0006250000000000006,209c16f82d6ba7af3c328cd0206a37c5b056b99bba154c44e0eda990bf73b945,True,-14.236300666063356,-2.2268021491125473e-05,3,2,True,False,3
