scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x10,15,50,0.05,15,20,0.0001,0.001,True,,402,1646.9470307351778,1646.9470317600756,1.0248977559967898e-06,2.549496905464651e-09,False,False,True
2021_1pct_x10,15,50,0.05,20,25,0.0001,0.001,True,,402,1646.9470317600756,1646.9470304339022,-1.326173332927283e-06,-3.298938639122594e-09,False,False,True
2021_1pct_x10,15,70,0.07,15,20,0.0001,0.001,True,,400,1627.84388695356,1627.84388643452,-5.190399861021433e-07,-1.2975999652553582e-09,False,False,True
2021_1pct_x10,15,70,0.07,20,25,0.0001,0.001,True,,400,1627.84388643452,1627.843889337985,2.9034649742243346e-06,7.258662435560837e-09,False,False,True
2021_1pct_x10,15,90,0.09,15,20,0.0001,0.001,True,,398,1617.0544319500177,1617.1426445727675,0.08821262274977926,0.0002216397556527117,False,False,True
2021_1pct_x10,15,90,0.09,20,25,0.0001,0.001,True,,398,1617.1426445727675,1617.142644332359,-2.4040855350904167e-07,-6.040415917312604e-10,False,False,True
2021_1pct_x10,15,110,0.11,15,20,0.0001,0.001,True,,396,1601.5398142269933,1603.8107819120605,2.270967685067262,0.005734766881482985,False,False,True
2021_1pct_x10,15,110,0.11,20,25,0.0001,0.001,True,,396,1603.8107819120605,1603.8107834413058,1.5292453099391423e-06,3.8617305806544e-09,False,False,True
2021_1pct_x10,15,130,0.13,15,20,0.0001,0.001,True,,394,1603.05979892682,1606.612004040434,3.5522051136140362,0.009015749019324965,False,False,True
2021_1pct_x10,15,130,0.13,20,25,0.0001,0.001,True,,394,1606.612004040434,1606.6120061883735,2.147939540009247e-06,5.451623197993013e-09,False,False,True
2021_1pct_x10,15,150,0.15,15,20,0.0001,0.001,True,,390,1584.8955683345782,1588.8064080771253,3.9108397425470685,0.01002779421165915,False,False,True
2021_1pct_x10,15,150,0.15,20,25,0.0001,0.001,True,,390,1588.8064080771253,1588.8064078401273,-2.3699794837739319e-07,-6.07687047121521e-10,False,False,True
2021_1pct_x10,15,170,0.17,15,20,0.0001,0.001,True,,386,1568.7186991998465,1572.0957495126236,3.3770503127771008,0.00874883500719456,False,False,True
2021_1pct_x10,15,170,0.17,20,25,0.0001,0.001,True,,386,1572.0957495126236,1572.0957488229324,-6.896912054799031e-07,-1.7867647810360184e-09,False,False,True
2021_1pct_x10,15,190,0.19,15,20,0.0001,0.001,True,,382,1564.7335731127623,1567.0871156394492,2.3535425266868515,0.006161106090803276,False,False,True
2021_1pct_x10,15,190,0.19,20,25,0.0001,0.001,True,,382,1567.0871156394492,1567.0871136434712,-1.99597798200557e-06,-5.225073251323482e-09,False,False,True
2021_1pct_x10,15,210,0.21,15,20,0.0001,0.001,True,,378,1559.0402844611765,1560.3581069567056,1.3178224955290716,0.003486302898225057,False,False,True
2021_1pct_x10,15,210,0.21,20,25,0.0001,0.001,True,,378,1560.3581069567056,1560.358106013103,-9.436025720788166e-07,-2.49630310073761e-09,False,False,True
2021_1pct_x10,15,230,0.23,15,20,0.0001,0.001,True,,372,1550.420323497683,1550.9015713818922,0.4812478842090968,0.0012936771080889699,False,False,True
2021_1pct_x10,15,230,0.23,20,25,0.0001,0.001,True,,372,1550.9015713818922,1550.9015704673561,-9.145360309048556e-07,-2.4584301906044506e-09,False,False,True
2021_1pct_x10,15,250,0.25,15,20,0.0001,0.001,True,,366,1545.4392058549136,1545.4392046752484,-1.1796651051554363e-06,-3.2231287026104817e-09,False,False,True
2021_1pct_x10,15,250,0.25,20,25,0.0001,0.001,True,,366,1545.4392046752484,1545.4392044380277,-2.3722077457932755e-07,-6.481441928396928e-10,False,False,True
