model,scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,addendum_id,stage,source_family,post_closure_initiated,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates,selected_attempt,n_attempts,top_branch_replicates,optimizer_gate_status,support_preserved_40_300,common_seeds_across_factors,factor_selection_performed,inference_quantities_inspected
knot_spline,2021_1pct,2,0.065,65,25,2,2087391050,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1193.4992253075932,0.803001828912564,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,25.0,1.1,25.0,1.0,22.727272727272727,0.08009505782117883,164.73158518833282,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,5ae58ad0ecf01a278517382914cbd044ba7ccdbd4ec48b27204221c9b879e7ac,True,-0.003815908710765716,-4.330686300477325e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,2,True,True,3,2,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,2,0.065,65,35,1,1857723968,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1193.6623763560044,0.8370527986143913,0.03533208047215282,1.1242025604775896,0.19929981267877409,0.03212007315650256,26.060114948553093,1.1,35.0,0.7445747128158027,23.69101358959372,0.08512076474973834,211.768464733303,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,5ae58ad0ecf01a278517382914cbd044ba7ccdbd4ec48b27204221c9b879e7ac,True,-0.005208222773005514,-6.051084010441773e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,1,True,True,3,1,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,2,0.065,65,50,0,432060926,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1193.6623760658151,0.8370573958698249,0.03533208047215282,1.606003657825128,0.2382088379486563,0.03212007315650256,26.060258075731266,1.1,50.0,0.5212051615146253,23.69114370521024,0.08512145489482618,211.78836711678346,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,5ae58ad0ecf01a278517382914cbd044ba7ccdbd4ec48b27204221c9b879e7ac,True,-0.004979795516141346,-5.78568930360948e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,2,0.065,65,75,0,432060926,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1193.6623760043467,0.8370383928117223,0.03533208047215282,2.409005486737692,0.29174505259776695,0.03212007315650256,26.059666450114165,1.1,75.0,0.34746221933485555,23.690605863740146,0.08511860215520183,211.7265300376321,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,5ae58ad0ecf01a278517382914cbd044ba7ccdbd4ec48b27204221c9b879e7ac,True,-0.005530639146303013,-6.425644818812896e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,2,0.12,120,25,0,3065065316,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1165.1122754911335,0.6010193543400821,0.026444851590963617,0.6010193543400821,0.12607088335067795,0.024040774173603285,25.0,1.1,25.0,1.0,22.727272727272727,0.098877255850339,55.45816236849978,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6010193543400821. Increasing the bound and calling fit again may find a better value.,394,117,277,0.04,0.3,0.0006250000000000006,c34bada569a8af75807397477dc44a37c732013c442bb0956b19c4dea280f0d0,True,-0.0007631294325436457,-3.015582001160176e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,2,0.12,120,35,0,3065065316,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1169.8184973012299,0.8064948433880382,0.026444851590963617,0.841427096076115,0.14916908084569117,0.024040774173603285,33.54695807897766,1.1,35.0,0.9584845165422189,30.497234617252417,0.14880510120607288,155.80975895461714,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,c34bada569a8af75807397477dc44a37c732013c442bb0956b19c4dea280f0d0,True,-0.002897413616226045,-1.4344673679182946e-06,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,2,0.12,120,50,1,1064232181,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1169.8184973268417,0.8064780808538853,0.026444851590963617,1.2020387086801643,0.1782911530548852,0.024040774173603285,33.54626082463668,1.1,50.0,0.6709252164927337,30.49660074966971,0.14880059538914797,155.75804447142602,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,c34bada569a8af75807397477dc44a37c732013c442bb0956b19c4dea280f0d0,True,-0.0031545365133717556,-1.5617605298771144e-06,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,1,True,True,3,1,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,2,0.12,120,75,2,3772548316,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1169.8184975951958,0.8064768427512594,0.026444851590963617,1.8030580630202464,0.21836117531846347,0.024040774173603285,33.54620932452205,1.1,75.0,0.44728279099362733,30.49655393138368,0.148800262586631,155.7561020916354,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,c34bada569a8af75807397477dc44a37c732013c442bb0956b19c4dea280f0d0,True,-0.0031789351956559393,-1.573838829238459e-06,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,2,True,True,3,2,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,2,0.21,210,25,0,2088955757,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1143.236924180883,0.6285308590092686,0.027655357796407824,0.6285308590092686,0.1318417452553814,0.025141234360370746,25.0,1.1,25.0,1.0,22.727272727272723,0.1837193672789743,61.956332035684696,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6285308590092686. Increasing the bound and calling fit again may find a better value.,378,253,125,0.04,0.3,0.0006250000000000006,2de08775664cb596afaddb6d3eb4636fbfdb9b166220c232e2ab650d5d65ddba,True,-9.390150130481458e-06,-5.589720252196827e-08,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,2,0.21,210,35,1,1763898292,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1147.1060409880731,0.8118884304666408,0.027655357796407824,0.8799432026129761,0.15599725673478632,0.025141234360370746,32.2931013978531,1.1,35.0,0.9226600399386599,29.357364907139175,0.2629529732213113,159.52473607066673,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,False,False,False,False,False,0,,378,253,125,0.04,0.3,0.0006250000000000006,2de08775664cb596afaddb6d3eb4636fbfdb9b166220c232e2ab650d5d65ddba,True,-3.070894129519397e-05,-2.3222064093181032e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,1,True,True,3,1,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,2,0.21,210,50,0,2088955757,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1147.106041501348,0.8118913707421732,0.027655357796407824,1.2570617180185373,0.18645238422709903,0.025141234360370746,32.293218348178215,1.1,50.0,0.6458643669635643,29.357471225616557,0.26295436383541076,159.5264519038789,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,False,False,False,False,False,0,,378,253,125,0.04,0.3,0.0006250000000000006,2de08775664cb596afaddb6d3eb4636fbfdb9b166220c232e2ab650d5d65ddba,True,-3.305647225570106e-05,-2.4997340653003825e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
