model,scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,addendum_id,stage,source_family,post_closure_initiated,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
knot_spline,2021_1pct,2,0.12,120,50,1,1064232181,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1169.8184973268417,0.8064780808538853,0.026444851590963617,1.2020387086801643,0.1782911530548852,0.024040774173603285,33.54626082463668,1.1,50.0,0.6709252164927337,30.49660074966971,0.14880059538914797,155.75804447142602,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,c34bada569a8af75807397477dc44a37c732013c442bb0956b19c4dea280f0d0,True,-0.0031545365133717556,-1.5617605298771144e-06,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,1,True,True,3
knot_spline,2021_1pct,2,0.12,120,75,1,1064232181,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1169.818496894041,0.8064746087995827,0.026444851590963617,1.8030580630202464,0.21836117531846347,0.024040774173603285,33.546116401072055,1.1,75.0,0.4472815520142941,30.496469455520046,0.14879966210050444,155.7480509792674,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,c34bada569a8af75807397477dc44a37c732013c442bb0956b19c4dea280f0d0,True,-0.0036228422723297974,-1.7936096480471987e-06,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,2,True,False,3
knot_spline,2021_1pct,2,0.12,120,25,2,3772548316,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1165.1122754586322,0.6010193543400821,0.026444851590963617,0.6010193543400821,0.12607088335067795,0.024040774173603285,25.0,1.1,25.0,1.0,22.727272727272727,0.098877255850339,55.45746012067593,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6010193543400821. Increasing the bound and calling fit again may find a better value.,394,117,277,0.04,0.3,0.0006250000000000006,c34bada569a8af75807397477dc44a37c732013c442bb0956b19c4dea280f0d0,True,-0.0007763848326988502,-3.0679633950811964e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,False,3
knot_spline,2021_1pct,2,0.12,120,35,2,3772548316,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1169.8184971547487,0.8064799437580128,0.026444851590963617,0.841427096076115,0.14916908084569117,0.024040774173603285,33.54633831399348,1.1,35.0,0.9584668089712423,30.496671194539523,0.14880109613935308,155.75989701643874,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,c34bada569a8af75807397477dc44a37c732013c442bb0956b19c4dea280f0d0,True,-0.003084581147536183,-1.5271286119216664e-06,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,False,3
knot_spline,2021_1pct,2,0.12,120,50,2,3772548316,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1169.8184971807939,0.8064763687544286,0.026444851590963617,1.2020387086801643,0.1782911530548852,0.024040774173603285,33.54618960815071,1.1,50.0,0.6709237921630143,30.496536007409738,0.14880013517618867,155.75457299965697,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,c34bada569a8af75807397477dc44a37c732013c442bb0956b19c4dea280f0d0,True,-0.0031759288374904413,-1.572350611310968e-06,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,1,True,False,3
knot_spline,2021_1pct,2,0.12,120,75,2,3772548316,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1169.8184975951958,0.8064768427512594,0.026444851590963617,1.8030580630202464,0.21836117531846347,0.024040774173603285,33.54620932452205,1.1,75.0,0.44728279099362733,30.49655393138368,0.148800262586631,155.7561020916354,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,c34bada569a8af75807397477dc44a37c732013c442bb0956b19c4dea280f0d0,True,-0.0031789351956559393,-1.573838829238459e-06,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,2,True,True,3
knot_spline,2021_1pct,2,0.21,210,25,0,2088955757,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1143.236924180883,0.6285308590092686,0.027655357796407824,0.6285308590092686,0.1318417452553814,0.025141234360370746,25.0,1.1,25.0,1.0,22.727272727272723,0.1837193672789743,61.956332035684696,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6285308590092686. Increasing the bound and calling fit again may find a better value.,378,253,125,0.04,0.3,0.0006250000000000006,2de08775664cb596afaddb6d3eb4636fbfdb9b166220c232e2ab650d5d65ddba,True,-9.390150130481458e-06,-5.589720252196827e-08,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,True,3
knot_spline,2021_1pct,2,0.21,210,35,0,2088955757,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1147.1060408384221,0.8119195371590234,0.027655357796407824,0.8799432026129761,0.15599725673478632,0.025141234360370746,32.294338675702576,1.1,35.0,0.9226953907343592,29.358489705184155,0.26296768545278393,159.57216494901832,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",378,253,125,0.04,0.3,0.0006250000000000006,2de08775664cb596afaddb6d3eb4636fbfdb9b166220c232e2ab650d5d65ddba,True,-3.387987633928885e-05,-2.5620437186374565e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,1,True,False,3
knot_spline,2021_1pct,2,0.21,210,50,0,2088955757,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1147.106041501348,0.8118913707421732,0.027655357796407824,1.2570617180185373,0.18645238422709903,0.025141234360370746,32.293218348178215,1.1,50.0,0.6458643669635643,29.357471225616557,0.26295436383541076,159.5264519038789,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,False,False,False,False,False,0,,378,253,125,0.04,0.3,0.0006250000000000006,2de08775664cb596afaddb6d3eb4636fbfdb9b166220c232e2ab650d5d65ddba,True,-3.305647225570106e-05,-2.4997340653003825e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,True,3
knot_spline,2021_1pct,2,0.21,210,75,0,2088955757,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1147.1060413335426,0.8118863036275026,0.027655357796407824,1.885592577027806,0.22835660134087354,0.025141234360370746,32.293016802200086,1.1,75.0,0.4305735573626678,29.35728800200007,0.26295196732748694,159.50681585384942,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",378,253,125,0.04,0.3,0.0006250000000000006,2de08775664cb596afaddb6d3eb4636fbfdb9b166220c232e2ab650d5d65ddba,True,-3.352315347168292e-05,-2.5350290188537286e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,True,3
knot_spline,2021_1pct,2,0.21,210,25,1,1763898292,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1143.2369241415965,0.6285308590092686,0.027655357796407824,0.6285308590092686,0.1318417452553814,0.025141234360370746,25.0,1.1,25.0,1.0,22.727272727272723,0.1837193672789743,61.95656044652805,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6285308590092686. Increasing the bound and calling fit again may find a better value.,378,253,125,0.04,0.3,0.0006250000000000006,2de08775664cb596afaddb6d3eb4636fbfdb9b166220c232e2ab650d5d65ddba,True,-9.384073911644073e-06,-5.586101875044414e-08,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,False,3
knot_spline,2021_1pct,2,0.21,210,35,1,1763898292,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1147.1060409880731,0.8118884304666408,0.027655357796407824,0.8799432026129761,0.15599725673478632,0.025141234360370746,32.2931013978531,1.1,35.0,0.9226600399386599,29.357364907139175,0.2629529732213113,159.52473607066673,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,False,False,False,False,False,0,,378,253,125,0.04,0.3,0.0006250000000000006,2de08775664cb596afaddb6d3eb4636fbfdb9b166220c232e2ab650d5d65ddba,True,-3.070894129519397e-05,-2.3222064093181032e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,1,True,True,3
knot_spline,2021_1pct,2,0.21,210,50,1,1763898292,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1147.1060405235874,0.8118990517130469,0.027655357796407824,1.2570617180185373,0.18645238422709903,0.025141234360370746,32.29352386105653,1.1,50.0,0.6458704772211306,29.357748964596837,0.26295799659805547,159.54828400481975,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,False,False,False,False,False,0,,378,253,125,0.04,0.3,0.0006250000000000006,2de08775664cb596afaddb6d3eb4636fbfdb9b166220c232e2ab650d5d65ddba,True,-3.116319437618615e-05,-2.3565657691980203e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,False,3
knot_spline,2021_1pct,2,0.21,210,75,1,1763898292,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1147.1060408416931,0.8118906204697449,0.027655357796407824,1.885592577027806,0.22835660134087354,0.025141234360370746,32.29318850587145,1.1,75.0,0.43057584674495264,29.35744409624677,0.2629540089909248,159.51342264388396,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,False,False,False,False,False,0,,378,253,125,0.04,0.3,0.0006250000000000006,2de08775664cb596afaddb6d3eb4636fbfdb9b166220c232e2ab650d5d65ddba,True,-3.632743944649151e-05,-2.7470974939259706e-07,v4p8p3_residual_length_ceiling_remediation_v1,select,one_pct,True,3,0,True,False,3
