dataset,mass_GeV,sigma_val,blind_lo,blind_hi,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma
2016,0.049,0.00208727807089,0.044303624340497505,0.0536963756595025,8580.474386715932,4.934452836125117e-06,0.5,0.0,-4142.310768689011,6369.30325461929,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.17**2 * RBF(length_scale=0.39),0.037543686005039725,0.4171520667226636,0.12514562001679908,0.3902736980956101,0.04171520667226636,84.08438666320231,2321.8100451978635,682,0.9,10.0,9.355669771979743,17.98691153260254,199.85457258447263,186.97733835204824
2016,0.05,0.0021218125,0.045225921875000005,0.054774078125,8484.193578988125,4.601610912447136e-06,0.5,0.0,-4869.359632540715,6479.053010767015,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.13**2 * RBF(length_scale=0.389),0.03740446956769117,0.41560521741879075,0.12468156522563723,0.388864444813148,0.041560521741879075,83.3348671228487,2320.465726219073,682,0.9,10.0,9.356582365069373,17.6285461451901,195.87273494655665,183.26993775988595
2016,0.051,0.00215652060689,0.0461478286344975,0.055852171365502495,9593.37321295902,4.946244472069593e-06,0.5,0.0,-2425.278231570356,6604.636554134847,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.05**2 * RBF(length_scale=0.386),0.03727363287692405,0.41415147641026717,0.12424544292308015,0.38645206768783286,0.04141514764102672,81.98395273714651,2320.055750527076,682,0.9,10.0,9.331176868847024,17.28415335231958,192.04614835910644,179.20165773196575
2016,0.052,0.0021914098662399995,0.04706932780096,0.056930672199039994,12272.06839154068,6.0393469355906975e-06,0.4043332689922574,0.24214664237644215,1653.9924054857627,6827.548691234873,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.7**2 * RBF(length_scale=0.38),0.037150818975548554,0.412786877506095,0.1238360632518285,0.3801841001873128,0.0412786877506095,75.710182851818,2312.8726277814867,680,0.9000000000000001,10.0,9.210178930208341,16.952930416112245,188.36589351235827,173.48835835973904
2016,0.053,0.0022264874860900004,0.0479904031562975,0.0580095968437025,14144.872894602571,6.677128813590869e-06,0.2647436004638901,0.6287890022876419,4280.519453055046,6811.41923162265,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.83**2 * RBF(length_scale=0.384),0.037035693363838766,0.4115077040426529,0.12345231121279587,0.38435377209685667,0.04115077040426529,77.9517190903803,2312.9057251608065,680,0.9000000000000001,10.0,9.340135514377108,16.63413497503111,184.8237219447901,172.62786092358937
2016,0.054,0.0022617604078400003,0.04891103908236,0.05908896091764,130653.04622885754,5.943120033797123e-05,0.08823028331310051,1.3517335551951122,62280.32377924685,48936.61391614398,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,1**2 * RBF(length_scale=0.123),0.03692794192605447,0.4103104658450496,0.12309313975351488,0.12309313975351487,0.04103104658450496,1.0,1873.001077189967,680,0.9000000000000001,10.0,2.9999999999999996,16.327079472277507,181.41199413641672,54.42359824092501
2016,0.055,0.0022972353062500005,0.0498312205609375,0.0601687794390625,13570.689826620646,5.9801041897321545e-06,0.3032421643341747,0.5150983027737382,3464.880602236036,6835.0485229730775,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.25**2 * RBF(length_scale=0.39),0.036827269082600055,0.4091918786955562,0.12275756360866685,0.39011666089800456,0.04091918786955562,85.55651909822741,2302.997531851158,678,0.8999999999999999,10.0,9.53383195535648,16.0311261899926,178.12362433325112,169.82007016722625
2016,0.056,0.0023329185894400005,0.05075093317376,0.061249066826240005,14015.552212974551,5.997325567218385e-06,0.2937391256553553,0.5424939831167112,3779.163299701947,6967.248087116898,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.59**2 * RBF(length_scale=0.377),0.036733396139698685,0.408148845996652,0.1224446537989956,0.3772708403473942,0.0408148845996652,73.72106804031186,2301.0917633016693,678,0.9,10.0,9.243462135146865,15.74568281378231,174.95203126424786,161.71624764581057
2016,0.057,0.00236881639889,0.0516701631024975,0.0623298368975025,10597.557752051503,4.418098745545111e-06,0.49863643040752065,0.00341796875,-1245.5238213629098,6878.413663444292,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.12**2 * RBF(length_scale=0.387),0.0366460598124025,0.40717844236002776,0.12215353270800833,0.38670993897143435,0.040717844236002776,83.17205719781376,2295.4174848222797,678,0.9,10.0,9.497308765416046,15.470198462647598,171.89109402941776,163.25027940225428
2016,0.058,0.0024049346094400003,0.052588897128760005,0.06341110287124001,9839.584257713224,4.009993173449489e-06,0.5,0.0,-3342.6866651246164,6988.33858604129,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.09**2 * RBF(length_scale=0.386),0.03656501090007338,0.4062778988897042,0.12188336966691127,0.3856590638695076,0.04062778988897042,82.69466510102829,2281.8063038032537,676,0.8999999999999999,10.0,9.492494298199711,15.204160128323698,168.93511253693,160.36155925225344
2016,0.059,0.0024412788292900002,0.053507122634097494,0.06449287736590249,9183.100224052887,3.671560550910378e-06,0.5,0.0,-5195.456797467103,7012.857607723981,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.19**2 * RBF(length_scale=0.386),0.03649001309630249,0.4054445899589165,0.12163337698767496,0.38593496123383536,0.04054445899589165,84.44471378952642,2277.408734548278,676,0.9,10.0,9.518809001075633,14.947089475606896,166.07877195118775,158.0872109336553
2016,0.06,0.0024778544,0.054424827599999996,0.06557517239999999,9036.289058992035,3.55093151991879e-06,0.5,0.0,-6220.005335313761,7080.316180929547,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.93**2 * RBF(length_scale=0.381),0.03642084191762081,0.40467602130689784,0.12140280639206935,0.38089719099286246,0.040467602130689784,79.71437994857874,2277.6674298007133,676,0.9,10.0,9.412398336890783,14.698539961678462,163.31711068531624,153.72057010002786
2016,0.061,0.00251466639649,0.0553420006078975,0.0666579993921025,9189.854819062002,3.558689688588858e-06,0.49990260198329145,0.000244140625,-5837.137900827223,7111.160036623103,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.09**2 * RBF(length_scale=0.384),0.036357283737405946,0.4039698193045105,0.12119094579135314,0.38403759482462296,0.04039698193045105,82.56873676613031,2269.253794570622,674,0.9,10.0,9.50659124698465,14.458094237929076,160.6454915325453,152.71910236708416
2016,0.062,0.0025517196270400003,0.056258630839159995,0.06774136916084,151030.07837463403,5.7747987657201704e-05,0.06661828169204163,1.5014602388140765,75581.15585456074,52139.90292475658,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,1**2 * RBF(length_scale=0.121),0.03629913491314185,0.4033237212571317,0.1209971163771395,0.1209971163771395,0.04033237212571317,1.0,1824.1243466954788,674,0.9,10.0,3.0,14.225361802483338,158.05957558314822,47.41787267494446
2016,0.063,0.00258901863329,0.0571747080750975,0.0688252919249025,8785.729739476208,3.324820983941977e-06,0.5,0.0,-7634.97444679073,7153.055450924872,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.54**2 * RBF(length_scale=0.375),0.03624620099668135,0.4027355666297927,0.12082066998893781,0.37452503959615013,0.04027355666297927,72.89046631279737,2267.3994801174044,674,0.9000000000000001,10.0,9.29952729852701,13.999976875647828,155.5552986183092,144.65907459314874
2016,0.064,0.0026265676902400004,0.05809022269696,0.06990977730304,10038.76435489862,3.770632343635292e-06,0.5,0.0,-3108.67031617186,7052.655468726167,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.2**2 * RBF(length_scale=0.387),0.03619829601845708,0.4022032890939675,0.12066098672819026,0.3871497353252231,0.04022032890939675,84.55551878664376,2256.0309196722283,672,0.9000000000000001,10.0,9.62572275819387,13.781596473970747,153.12884971078608,147.39758535971623
2016,0.065,0.0026643708062500005,0.0590051656859375,0.0709948343140625,13915.392762157879,5.19333516183558e-06,0.2878061434542372,0.5598052432088294,3836.677080313182,6870.536950994163,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.91**2 * RBF(length_scale=0.402),0.03615524183768853,0.40172490930765026,0.12051747279229509,0.40172490930765026,0.040172490930765026,98.12133020266627,2261.859358406472,672,0.9000000000000001,10.0,10.0,13.569898661581433,150.77665179534924,150.77665179534924
2016,0.066,0.00270243172304,0.05991952862316,0.07208047137684001,16688.803981492852,6.199407067901297e-06,0.14431641357119224,1.0611255956552168,7248.696161093586,6839.501733469574,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.94**2 * RBF(length_scale=0.401),0.036116867551612544,0.40129852835125046,0.12038955850537514,0.40129337582925406,0.040129852835125046,98.88795168339131,2260.5694929615047,672,0.9,10.0,9.999871603765467,13.364580960063707,148.49534400070786,148.49343737640632
2016,0.067,0.0027407539156900002,0.060833303689697506,0.07316669631030251,20164.36659331754,7.4701429822483375e-06,0.057836413298980933,1.5731986553058361,10980.016282628982,6982.625380936932,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.47**2 * RBF(length_scale=0.39),0.036083008957571265,0.4009223217507918,0.12027669652523755,0.3901108469938079,0.04009223217507918,89.71384892079715,2249.209511626051,670,0.9000000000000001,10.0,9.730334925983389,13.165358900340077,146.2817655593342,142.33705724565033
2016,0.068,0.00277934059264,0.061746483666560006,0.07425351633344,24124.213128016418,8.93357981803426e-06,0.014687419260930621,2.178419243245336,15115.539623266035,6969.096976653696,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.4**2 * RBF(length_scale=0.389),0.03605350806253362,0.40059453402815137,0.12017836020844541,0.3890109340254081,0.04005945340281514,88.42217505618699,2250.5754866434936,670,0.8999999999999999,10.0,9.710839788894143,12.971964701989847,144.13294113322053,139.9651899646815
2016,0.069,0.002818194695690001,0.0626590619346975,0.07534093806530251,23749.14838046702,8.800528610061026e-06,0.015138886340327406,2.1664374777424085,14885.95392705641,6870.976622289851,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.67**2 * RBF(length_scale=0.396),0.03602821263524763,0.4003134737249736,0.1200940421174921,0.39576652044205773,0.04003134737249736,93.43768875496696,2252.9306533339372,670,0.9000000000000001,10.0,9.886415182566656,12.784146067107176,142.04606741230194,140.43263974888686
2016,0.07,0.002857318900000001,0.06357103247500001,0.076428967525,21448.600288863196,7.966724970436956e-06,0.036121937006690176,1.7975782096465205,12442.42148155041,6919.938438943467,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.59**2 * RBF(length_scale=0.394),0.03600697579676067,0.4000775088528963,0.12002325265586888,0.393840722387181,0.04000775088528963,91.93814560304851,2246.337893139182,668,0.9,10.0,9.844110545389132,12.601665077272493,140.01850085858325,137.83576008515564
2016,0.071,0.00289671561409,0.06448238986829749,0.0775176101317025,15126.67530450332,5.643069773271237e-06,0.21272185204521804,0.7970126164106648,5457.033205159287,6845.306664535803,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.76**2 * RBF(length_scale=0.398),0.03598965564554182,0.3998850627282424,0.11996551881847273,0.3978817099314011,0.03998850627282424,95.24947584870493,2242.8590787009953,668,0.8999999999999999,10.0,9.9499017846985,12.424297183501022,138.04774648334467,137.35615191082374
2016,0.072,0.00293638697984,0.06539312929536,0.07860687070464,9446.904663018071,3.5422345001448112e-06,0.5,0.0,-3510.0226945907575,6776.452198180352,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.59**2 * RBF(length_scale=0.4),0.03597611491383392,0.39973461015371026,0.11992038304611308,0.39973461015371026,0.039973461015371026,92.05790625804296,2244.0793809269976,668,0.8999999999999999,10.0,10.0,12.251830280147276,136.13144755719196,136.13144755719196
2016,0.073,0.00297633487249,0.0663032465368975,0.0796967534631025,7442.667136413342,2.8097734506922815e-06,0.49990260198329145,0.000244140625,-11516.375912647072,6772.479350389458,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.34**2 * RBF(length_scale=0.4),0.035966220652257075,0.3996246739139675,0.11988740217419025,0.3996246739139675,0.03996246739139675,87.21457348819769,2232.8513974963544,666,0.9,10.0,10.0,12.084063854739489,134.2673761637721,134.2673761637721
2016,0.074,0.00301656090064,0.06721273797355999,0.08078726202644,6913.857300228804,2.6314225598726935e-06,0.5,0.0,-14653.760587476245,6721.871500900729,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.71**2 * RBF(length_scale=0.4),0.03595984393998566,0.3995538215553962,0.11986614646661886,0.3995538215553962,0.03995538215553962,94.37209463126905,2232.803579525929,666,0.8999999999999999,10.0,10.0,11.92080820657602,132.45342451751134,132.45342451751134
2016,0.075,0.0030570664062500004,0.0681216005859375,0.0818783994140625,6700.710505865749,2.5756240492934027e-06,0.5,0.0,-16188.425348495111,6704.47420582462,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.68**2 * RBF(length_scale=0.4),0.03595685961811523,0.3995206624235026,0.11985619872705078,0.3995206624235026,0.03995206624235026,93.69602910900068,2225.193125200729,664,0.9,10.0,10.0,11.76188372768202,130.68759697424468,130.68759697424468
2016,0.076,0.00309785246464,0.06902983195456,0.08297016804544,77650.67854625305,3.0179159896370694e-05,0.5,0.0,-13082.824258812443,52446.05491312498,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,1**2 * RBF(length_scale=0.12),0.035957146044091774,0.399523844934353,0.11985715348030591,0.11985715348030593,0.0399523844934353,1.0,1768.0977854000357,664,0.9000000000000001,10.0,3.000000000000001,11.607120240398645,128.96800267109606,38.69040080132882
2016,0.077,0.00313891988449,0.0699374302598975,0.0840625697401025,7146.694878792336,2.812087674962802e-06,0.5,0.0,-11500.888245537066,6556.696949527445,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.32**2 * RBF(length_scale=0.4),0.03596058486527678,0.3995620540586309,0.11986861621758926,0.3995620540586309,0.03995620540586309,86.8483623684924,2225.8661833196584,664,0.8999999999999999,10.0,10.0,11.456356386464295,127.29284873849217,127.29284873849217
2016,0.078,0.0031802692078400003,0.07084439428236,0.08515560571764,7929.154866110535,3.1627773339879808e-06,0.5,0.0,-7339.549288972559,6533.116187446793,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.19**2 * RBF(length_scale=0.4),0.03596706080994849,0.3996340089994277,0.11989020269982831,0.3996340089994277,0.03996340089994277,84.39489569828815,2215.389895368082,662,0.9,10.0,10.0,11.309439062983248,125.66043403314721,125.66043403314721
2016,0.079,0.0032219007100900005,0.0717507234022975,0.0862492765977025,9073.489608955388,3.6741298227351404e-06,0.5,0.0,-3245.0264556472343,6476.7264369051445,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.55**2 * RBF(length_scale=0.4),0.03597646149417635,0.39973846104640387,0.11992153831392116,0.39973846104640387,0.03997384610464039,91.21502009690941,2215.1971040415215,662,0.8999999999999999,10.0,10.0,11.166222901130737,124.06914334589709,124.06914334589709
2016,0.08,0.003263814400000001,0.0726564176,0.08734358240000001,9996.606178084921,4.113245924195258e-06,0.5,0.0,-971.4874628219441,6417.8335260150325,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.82**2 * RBF(length_scale=0.4),0.03598867724319068,0.39987419159100757,0.11996225747730227,0.39987419159100757,0.03998741915910076,96.34480620685885,2216.8693607208606,662,0.8999999999999999,10.0,10.0,11.026569783867204,122.51744204296894,122.51744204296894
2016,0.081,0.0033060100196900003,0.07356147745569751,0.0884385225443025,10517.858936523233,4.403934853637247e-06,0.5,0.0,-118.85903640237807,6443.896482660603,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.62**2 * RBF(length_scale=0.395),0.036003600925997414,0.40004001028886016,0.12001200308665805,0.39498538593423016,0.040004001028886016,92.5920640737895,2210.019645895064,660,0.9,10.0,9.873647029681353,10.89034839929899,121.0038711033221,119.47495124992615
2016,0.082,0.0033484870446400007,0.07446590414956,0.08953409585044,10519.063540381365,4.488529440358181e-06,0.5,0.0,-88.25371493129269,6419.194957944222,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.28**2 * RBF(length_scale=0.39),0.03602112780209348,0.4002347533565942,0.12007042600697826,0.38970534037444327,0.04002347533565942,86.1517389929367,2208.8852275334793,660,0.9000000000000001,10.0,9.73691907327274,10.757433826645176,119.52704251827973,116.38251400681196
2016,0.083,0.0033912446836900003,0.0753696994616975,0.09063030053830251,10779.691243027508,4.692867401091944e-06,0.4037402850518179,0.24367753932542058,755.7258697005803,6304.492148401484,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.66**2 * RBF(length_scale=0.399),0.03604115537927335,0.4004572819919261,0.12013718459757783,0.3986092987779026,0.04004572819919261,93.30092584468127,2199.7631650238923,658,0.8999999999999999,10.0,9.953853174929636,10.62770715207052,118.08563502300579,117.54070730873283
2016,0.084,0.003434281879040001,0.07627286577216,0.09172713422784001,9703.617217023451,4.314199086237726e-06,0.5,0.0,-1015.00355795689,6270.341417166009,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.4**2 * RBF(length_scale=0.394),0.03606358328159627,0.4007064809066252,0.12021194427198756,0.3935323363669775,0.04007064809066252,88.31580570619747,2199.7069725131855,658,0.9,10.0,9.820962602765603,10.501055111899339,116.67839013221487,114.58941060393774
2016,0.085,0.00347759730625,0.07717540606093751,0.0928245939390625,10766.162306285745,4.894545485943517e-06,0.4256306982300908,0.1875092186251038,1140.357043249715,6107.08150069023,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.45**2 * RBF(length_scale=0.401),0.0360883131266748,0.4009812569630533,0.120294377088916,0.4009812569630533,0.04009812569630533,89.26297689879544,2204.542956026619,658,0.9,10.0,10.0,10.377369760960027,115.30410845511142,115.30410845511142
2016,0.086,0.0035211893742400006,0.07807732390795999,0.09392267609204,59669.83183670925,2.7769965472139984e-05,0.5,0.0,-38289.16907324014,46337.02895213673,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,1**2 * RBF(length_scale=0.12),0.036115248411529736,0.4012805379058859,0.12038416137176579,0.12038416137176577,0.04012805379058859,1.0,1741.8403812297179,656,0.9000000000000001,10.0,3.0,10.25654816402049,113.96164626689432,34.18849388006829
2016,0.087,0.0035650562252900002,0.07897862349309749,0.0950213765069025,14471.903773041355,6.903427769176048e-06,0.14242914936936985,1.0694692032220094,6340.574351765031,5941.303137425127,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.1**2 * RBF(length_scale=0.402),0.03614429440631511,0.4016032711812789,0.12048098135438369,0.4016032711812789,0.04016032711812789,82.74385137795828,2199.590933412988,656,0.9000000000000001,10.0,10.0,10.138492108458946,112.6499123162105,112.6499123162105
2016,0.088,0.0036091957350400006,0.07987930959615999,0.09612069040384,17471.15797183272,8.549293396173736e-06,0.046156136020823677,1.6833245931845402,9819.835149000324,5840.954261098366,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.14**2 * RBF(length_scale=0.402),0.036175358055286204,0.40194842283651333,0.12058452685095401,0.40194842283651333,0.04019484228365133,83.53977957927499,2201.019742866374,656,0.9000000000000001,10.0,10.0,10.023107836484593,111.3678648498288,111.3678648498288
2016,0.089,0.00365360551249,0.0807793875968975,0.0972206124031025,20341.223927050567,1.0223707561680765e-05,0.012993344117508604,2.2264106431005204,12877.068911971037,5786.719812514189,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.49**2 * RBF(length_scale=0.402),0.03620834788444505,0.40231497649383385,0.12069449294815016,0.40231497649383385,0.040231497649383385,90.09278887295955,2189.865534140086,654,0.9,10.0,10.0,9.91030579537537,110.11450883750412,110.11450883750412
2016,0.09,0.0036982828999999992,0.081678863475,0.09832113652499999,22723.334591111292,1.1739720923474108e-05,0.003217761800419008,2.7247241197713774,15462.552949173345,5685.112274947839,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.5**2 * RBF(length_scale=0.403),0.03624317391533456,0.4027019323926062,0.12081057971778186,0.4027019323926062,0.04027019323926062,90.29375140053574,2190.5834661676377,654,0.9,10.0,10.0,9.80000040433212,108.88889338146801,108.88889338146801
2016,0.091,0.00374322497329,0.0825777438100975,0.0994222561899025,23427.638808884352,1.2458203954760253e-05,0.0019524985287655186,2.885735887756184,16221.13620745223,5620.735160972186,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.52**2 * RBF(length_scale=0.403),0.036279747584506965,0.4031083064945218,0.12093249194835655,0.4031083064945218,0.04031083064945218,90.60089227399092,2183.08777674095,652,0.9000000000000001,10.0,10.0,9.692109836673781,107.69010929637534,107.69010929637534
2016,0.092,0.00378842854144,0.08347603578176,0.10052396421824,22994.16940370964,1.2599127796887231e-05,0.0019657711240654613,2.8836028610246784,15908.351488648668,5527.491607463677,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.74**2 * RBF(length_scale=0.404),0.0363179816682444,0.40353312964716004,0.12105993889414801,0.40353312964716004,0.040353312964716004,94.79242006276411,2187.370767934927,652,0.9,10.0,10.0,9.586555816211796,106.51728684679773,106.51728684679773
2016,0.093,0.0038338901468899997,0.0843737471694975,0.1016262528305025,20148.01465468393,1.1378751659434385e-05,0.008225930022979618,2.3987340215734245,13118.09329059809,5467.874548203624,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.85**2 * RBF(length_scale=0.404),0.036357790212113716,0.4039754468012635,0.12119263404037905,0.4039754468012635,0.04039754468012635,97.02757348370882,2181.059773579452,650,0.9,10.0,10.0,9.483263426732941,105.36959363036601,105.36959363036601
2016,0.094,0.0038796060654399996,0.08527088635276,0.10272911364724,14625.54646171088,8.523373383051782e-06,0.0820492369759186,1.391418776972485,7476.431987553289,5375.7436624979355,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.77**2 * RBF(length_scale=0.404),0.036399088465014766,0.4044343162779418,0.12133029488338255,0.4044343162779418,0.04044343162779418,95.51859079320225,2186.460685281195,650,0.9000000000000001,10.0,10.0,9.382160933622167,104.24623259580183,104.24623259580183
2016,0.095,0.003925572306250001,0.0861674623109375,0.1038325376890625,10771.41683476988,6.484649946562352e-06,0.2809922491337551,0.5798963782219588,3056.2820700958996,5280.920123396073,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.8**2 * RBF(length_scale=0.405),0.036441792817373475,0.4049088090819275,0.12147264272457825,0.4049088090819275,0.04049088090819275,96.07314216271729,2187.8420170411296,650,0.9,10.0,10.0,9.283179616728393,103.14644018587103,103.14644018587103
