model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
regional_blend,2021_1pct_x100,17,0.065,0.0,0.0,reference_bonly,0,1378470426,12,True,False,,1983.552650388108,0.17145791617321152,65.60836484914982,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,45660.0113220303,45650.74310479314,5713.130239435466,0.12512327688974886,0.12512327688974886,-2039094466.7561061,16,13724661368.702839,27472303291.386383,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,37201.0,10225132.0,f482c42097e3c580357d73c33a0e260c351d243731c0d6ff42a68779964a358d,False,False,False,False,True,-12.95613239069823,-1.996186523555727e-07,,,,,,,,,
regional_blend,2021_1pct_x100,17,0.065,0.0,0.0,reference_bonly,1,228490282,12,True,False,,1983.5526621046458,0.17145800187412655,65.60967161869749,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,45660.01164024792,45650.74342806058,5713.187853289316,0.12512453781884966,0.12512453781884966,-2039094466.7561119,16,13724661368.702839,27472303291.386383,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,37201.0,10225132.0,f482c42097e3c580357d73c33a0e260c351d243731c0d6ff42a68779964a358d,False,False,False,False,True,-13.524250741934967,-2.0837182914361975e-07,,,,,,,,,
regional_blend,2021_1pct_x100,17,0.065,0.0,0.0,reference_bonly,2,1124406285,12,True,False,,1983.5526558229324,0.17145386164327192,65.5396754004954,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,45659.81840053967,45650.55047187751,5712.709784519944,0.12511459713673376,0.12511459713673376,-2039094466.7561734,16,13724661368.702839,27472303291.386383,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,37201.0,10225132.0,f482c42097e3c580357d73c33a0e260c351d243731c0d6ff42a68779964a358d,False,False,False,False,True,-10.940075255481812,-1.6855879260523297e-07,,,,,,,,,
regional_blend,2021_1pct_x100,17,0.065,1.0,45660.01164024792,injected_refit,0,3426820263,12,True,False,,1983.5525954963152,0.17148586966903004,65.6035406845251,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,45652.03010611198,45660.01164024792,49925.171627997464,1.0936024424752446,0.09342760831962472,-2039806080.5126328,16,13724661368.702839,27472303291.386383,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,37201.0,10225132.0,e55a4ff37dcd02d938acb6d270993e88b42813f18e0d4510f032cdaf6732ab7e,False,False,False,False,True,-9.442383849990495,-1.4558581523606454e-07,1738556804.0,1.0,1983.5526621046458,0.17145800187412655,65.60967161869749,45415.0,44580.0,835.0,81ec885e2c3145f3a0d3a11012f53f3905ec1f80c67eec94698022c21e239037
regional_blend,2021_1pct_x100,17,0.065,3.0,136980.03492074375,injected_refit,0,557546360,12,True,False,,1983.4994141261989,0.17156524684997848,65.68015605028276,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,45627.01876288828,45660.01164024792,140803.28928235394,3.0859629469563186,0.08379364826526682,-2041247642.4481027,16,13724661368.702839,27472303291.386383,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,37201.0,10225132.0,5d23420e4eb925dd7eb501a4ecfc204ed2af812e3d644e2b7fe89d21b26c7852,False,False,False,False,True,-13.961880297289607,-2.156914435838493e-07,3147321363.0,1.0,1983.5526621046458,0.17145800187412655,65.60967161869749,137417.0,134884.0,2533.0,77480a9b44b6b1268b65c178baef5a312ad118e53507a6d97f8b1fbbde82437a
regional_blend,2021_1pct_x100,17,0.065,5.0,228300.0582012396,injected_refit,0,1743447393,12,True,False,,1983.471762118001,0.1716343979401819,65.69506243216888,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,45605.5637999795,45660.01164024792,229673.4712145362,5.03608446157702,0.030115032001802083,-2042667703.1276903,16,13724661368.702839,27472303291.386383,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,37201.0,10225132.0,46d4e764dbd7ee6d653139027ef2c6331f565f68a29f31fafd4130a10aea46a0,False,False,False,False,True,-18.139272952157043,-2.807193346994176e-07,1224469821.0,1.0,1983.5526621046458,0.17145800187412655,65.60967161869749,228104.0,223836.0,4268.0,9faee2e607b2ace0a8cbd2eadf572b86718c981558469cd2a94069870c30f791
regional_blend,2021_1pct_x100,17,0.09,0.0,0.0,reference_bonly,0,430344987,12,True,False,,1980.3648459887563,0.1735447625786234,66.629848275265,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,32413.454657075967,32421.746775268184,-35439.42032629143,-1.0933552347699194,-1.0933552347699194,-2569106783.987408,18,15175782873.108158,42060428385.27718,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,37201.0,10225132.0,e6444b481d683825e0c8695bed937e6c0342112fd5c5532517f421343f3ec69e,False,False,False,False,True,-22.649700745393037,-1.37720142657066e-06,,,,,,,,,
regional_blend,2021_1pct_x100,17,0.09,0.0,0.0,reference_bonly,1,703593950,12,True,False,,1980.3648493025412,0.17354476405515273,66.6298244806504,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,32413.455742572183,32421.747861446667,-35439.4057544387,-1.093354748592641,-1.093354748592641,-2569106783.9874015,18,15175782873.108158,42060428385.27718,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,37201.0,10225132.0,e6444b481d683825e0c8695bed937e6c0342112fd5c5532517f421343f3ec69e,False,False,False,False,True,-27.991534292677112,-1.7020086690838312e-06,,,,,,,,,
regional_blend,2021_1pct_x100,17,0.09,0.0,0.0,reference_bonly,2,1469694046,12,True,False,,1980.3648497737004,0.17354498417057423,66.63308551223528,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,32413.439585882363,32421.731708515978,-35439.474940872235,-1.0933574280807847,-1.0933574280807847,-2569106783.9874086,18,15175782873.108158,42060428385.27718,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,37201.0,10225132.0,e6444b481d683825e0c8695bed937e6c0342112fd5c5532517f421343f3ec69e,False,False,False,False,True,-27.661996052614906,-1.6819726138690624e-06,,,,,,,,,
regional_blend,2021_1pct_x100,17,0.09,1.0,32413.439585882363,injected_refit,0,772335664,12,True,False,,1980.285194938152,0.17352851884630288,66.62409808184778,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,32420.404769180852,32413.439585882363,-4183.6866265019,-0.12904486098455353,-1.128830021492324,-2569614296.032214,18,15175782873.108158,42060428385.27718,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,37201.0,10225132.0,6c779d0f451abad7f24b2785f032aa9dfdcacbde96df32246e5d0973f2d7e47f,False,False,False,False,True,-33.09008324758831,-2.011071397626091e-06,3193311470.0,2.0,1980.3648497737004,0.17354498417057423,66.63308551223528,32228.0,31591.0,637.0,1a4ed8104c58fcf866454a1edbdf2addcf00c92274a1241fc43a92d5868eee33
