dataset,mass_GeV,strength,n_toys,inj_nsigma,inj_nsigma_xerr,sigmaA_ref,integral_density,A_per_eps2_unit,f_win,f_train_frac,kernel_ls_policy,signal_model,inj_background_mode,extract_background_mode,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,n_train,n_train_low,n_train_high,n_blind,A_hat_mean,A_hat_std,sigma_A_mean,Ahat_over_Ainj,sigmaA_over_sigmaAref,pull_mean,pull_std,pull_std_err,pull_q16,pull_q84,pull_q02,pull_q97,cov_1sigma,cov_2sigma,Zhat_mean,delta_z_minus_pull,ainj_over_sigmaAref,Zhat_q16,Zhat_q84,qmu_tilde_mean,qmu_tilde_q16,qmu_tilde_q84,n_source_toys,source_model,source_label,source_root,container,function_tag,success_rate,refit_ok_rate,refit_fallback_rate
2021,0.06,0.0,10,0.0,0.0,14007.908809906885,195854912.00000003,379330201.4448985,0.9761256344476863,0.023874365552313804,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,9.0,0.030018519077251192,0.2456060651775105,0.0858646047741426,0.08642687919591963,20.45994073310077,0.08642689022742264,20.459915408575952,0.08642689022742264,20.459915408575952,1588,90,1498,12,781.6771969478935,12842.070755891402,14017.196554162301,,1.0006630357451247,0.09412557794003391,0.8788185520240372,0.20713951918957982,-0.8307195090749708,1.081343328197383,-1.0475210242434425,1.3670047636306948,0.7,1.0,0.09412557794003391,0.0,0.0,-0.8307195090749708,1.081343328197383,0.0,0.0,0.0,10,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,1.0,1.0,0.0
2021,0.06,10477.01290658413,1,1.0,0.0,10477.01290658413,195836480.00000003,379294502.4971334,0.9761256344476862,0.0238743655523138,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0916589903313057,20.49896091469111,0.0916513797567557,20.4982349500351,0.0916513797567557,20.4982349500351,1588,90,1498,12,13954.739122016015,,10576.357840972094,1.3319387163536238,1.0094821811592436,0.3288207781661292,,,0.3288207781661292,0.3288207781661292,0.3288207781661292,0.3288207781661292,1.0,1.0,1.3194276642150196,-0.009393113951109644,1.0,1.3194276642150196,1.3194276642150196,0.0,0.0,0.0,1,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,1.0,1.0,0.0
2021,0.06,11033.306672383927,1,1.0,0.0,11033.306672383927,195971040.00000003,379555117.2112868,0.9761256344476862,0.0238743655523138,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0907935858925308,20.32919411392573,0.0908303416157873,20.332533422215356,0.0908303416157873,20.332533422215356,1588,90,1498,12,24748.93760540078,,11101.669203166091,2.243111547633015,1.0061960147408278,1.235456640079429,,,1.235456640079429,1.235456640079429,1.235456640079429,1.235456640079429,0.0,1.0,2.229298779533317,-0.006157860546111893,1.0,2.229298779533317,2.229298779533317,0.0,0.0,0.0,1,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,1.0,1.0,0.0
2021,0.06,11450.674220612937,1,1.0,0.0,11450.674220612937,195746080.00000003,379119416.51200056,0.9761256344476862,0.0238743655523138,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0897837349185927,20.68740311465913,0.0897932482639193,20.68912203162896,0.0897932482639193,20.68912203162896,1588,90,1498,12,13489.994148432566,,11545.537782637955,1.1780960569246262,1.0082845394251327,0.1766327360589764,,,0.1766327360589764,0.1766327360589764,0.1766327360589764,0.1766327360589764,1.0,1.0,1.168416266301485,-0.008216469757491407,1.0,1.168416266301485,1.168416266301485,0.0,0.0,0.0,1,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,1.0,1.0,0.0
2021,0.06,12401.868370863473,1,1.0,0.0,12401.868370863473,195627040.00000003,378888860.8076841,0.9761256344476862,0.0238743655523138,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0899154031562178,20.577975915958415,0.0899129296634119,20.579712533876545,0.0899129296634119,20.579712533876545,1588,90,1498,12,13195.011479700595,,12446.81119402386,1.063953517737739,1.0036238751949644,0.063722595006337,,,0.063722595006337,0.063722595006337,0.063722595006337,0.063722595006337,1.0,1.0,1.0601118048642029,-0.0036107901421341265,1.0,1.0601118048642029,1.0601118048642029,0.0,0.0,0.0,1,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,1.0,1.0,0.0
2021,0.06,13640.669284469295,1,1.0,0.0,13640.669284469295,196080320.00000003,379766769.8269429,0.9761256344476862,0.0238743655523138,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0879952385241486,20.463318051454696,0.087922766700598,20.45819413712864,0.087922766700598,20.45819413712864,1588,90,1498,12,5633.281920032472,,13760.913137929245,0.4129769443531847,1.0088150992412708,-0.5818936057641436,,,-0.5818936057641436,-0.5818936057641436,-0.5818936057641436,-0.5818936057641436,1.0,1.0,0.4093683219687973,-0.008738072267059027,1.0,0.4093683219687973,0.4093683219687973,0.4368316493928432,0.4368316493928432,0.4368316493928432,1,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,1.0,1.0,0.0
2021,0.06,15024.86308694687,1,1.0,0.0,15024.86308694687,196146880.00000003,379895682.6938726,0.9761256344476862,0.0238743655523138,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0827853264081388,20.519713323259467,0.0828356632068338,20.526416445608245,0.0828356632068338,20.526416445608245,1588,90,1498,12,37090.90137974392,,15277.542991497114,2.468634899706163,1.01681745138628,1.44434470288044,,,1.44434470288044,1.44434470288044,1.44434470288044,1.44434470288044,0.0,1.0,2.4278054004094294,-0.016539302471010542,1.0,2.4278054004094294,2.4278054004094294,0.0,0.0,0.0,1,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,1.0,1.0,0.0
2021,0.06,15565.82447556889,1,1.0,0.0,15565.82447556889,195904640.00000003,379426514.2310566,0.9761256344476862,0.0238743655523138,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0839633185653329,20.216786848373417,0.0839426503264467,20.216635677726114,0.0839426503264467,20.216635677726114,1588,90,1498,12,-2837.6812001317744,,15754.103414591696,-0.18230201712640504,1.012095661191498,-1.1681722019581928,,,-1.1681722019581928,-1.1681722019581928,-1.1681722019581928,-1.1681722019581928,0.0,1.0,-0.180123306636636,-0.011951104678443292,1.0,-0.180123306636636,-0.180123306636636,1.3324408642947674,1.3324408642947674,1.3324408642947674,1,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,1.0,1.0,0.0
2021,0.06,15847.22411826242,1,1.0,0.0,15847.22411826242,195797760.00000003,379219509.91589063,0.9761256344476862,0.0238743655523138,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0836455258777528,20.39651857577916,0.0836107626679309,20.39215602299457,0.0836107626679309,20.39215602299457,1588,90,1498,12,2105.737229814857,,16053.02534007804,0.13287735530844136,1.0129865786133772,-0.85600605476779,,,-0.85600605476779,-0.85600605476779,-0.85600605476779,-0.85600605476779,1.0,1.0,0.1311738557191251,-0.012820089513084887,1.0,0.1311738557191251,0.1311738557191251,0.729992501437664,0.729992501437664,0.729992501437664,1,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,1.0,1.0,0.0
2021,0.06,16607.180330430434,1,1.0,0.0,16607.180330430434,195833440.00000003,379288614.6498457,0.9761256344476862,0.0238743655523138,resolution_scaled_local,default,fixed_hist,profiled,none,,,0.0,0.0,0,1.0,1.0,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0824234977557436,20.6912922838278,0.0824393609356334,20.69377523609963,0.0824393609356334,20.69377523609963,1588,90,1498,12,31962.99204477639,,16829.916265145173,1.9246489415309407,1.0134120260202513,0.9124116527036984,,,0.9124116527036984,0.9124116527036984,0.9124116527036984,0.9124116527036984,1.0,1.0,1.8991771284668768,-0.013234524236821588,1.0,1.8991771284668768,1.8991771284668768,0.0,0.0,0.0,1,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,1.0,1.0,0.0
