scope_key,scope_label,dataset_set,mass_MeV,n_fit_bins,dimuon_factor,signal_yield_per_eps2_fitted_window,eps2_current_ee_raw,eps2_fixed_ee_raw,eps2_current_display,eps2_fixed_display,fixed_over_current,p0_current,log_p0_current,Z_current,p0_fixed,log_p0_fixed,Z_fixed,signed_r_fixed,Ahat_fixed_window,sigma_A_fixed_window,eps2_hat_fixed_unbounded_ee_raw,eps2_fixed_asimov_ee_raw,eps2_profiled_asimov_ee_raw,eps2_fixed_asimov_display,eps2_profiled_asimov_display,fixed_over_profiled_asimov,fixed_cls_at_limit,inherited_2016_numerical_exception,fixed_background_uncertainty_omitted,conditional_on_frozen_gp,gp_reoptimized,prior_2021_fixed_limit_relative_delta,prior_2021_fixed_r_delta,checkpoint_completed,checkpoint_status,status_profiled,status_p0_profiled,eps2_profiled_calibrated,eps2_profiled_calibrated_ee_raw,eps2_profiled_mc_low,eps2_profiled_mc_low_ee_raw,eps2_profiled_mc_high,eps2_profiled_mc_high_ee_raw,p0_profiled_calibrated,p0_profiled_mc_se,eps2_profiled_asymptotic,eps2_profiled_asymptotic_ee_raw,p0_profiled_asymptotic,status_fixed,status_p0_fixed,eps2_fixed_calibrated,eps2_fixed_calibrated_ee_raw,eps2_fixed_mc_low,eps2_fixed_mc_low_ee_raw,eps2_fixed_mc_high,eps2_fixed_mc_high_ee_raw,p0_fixed_calibrated,p0_fixed_mc_se,eps2_fixed_asymptotic,eps2_fixed_asymptotic_ee_raw,p0_fixed_asymptotic,ratio_fixed_over_profiled_calibrated,checkpoint_path,ntoys_per_proposal,nvalidation,sigma_reference,gp_backend,signed_r_profiled_asymptotic,limiting_truth_profiled,p0_limiting_truth_profiled,p0_profiled_weighted_estimate_unclipped,log_p0_profiled_calibrated,signed_r_fixed_asymptotic,limiting_truth_fixed,p0_limiting_truth_fixed,p0_fixed_weighted_estimate_unclipped,log_p0_fixed_calibrated,numerical_audit_passed,profiled_calibrated_over_parent_asymptotic,profiled_calibrated_over_same_solver_asymptotic
individual_2015_full,2015 full,2015,66,62,1.0,155705535.4734954,3.2955619088693855e-05,2.1792529931298005e-05,3.2955619088693855e-05,2.1792529931298005e-05,0.6612690197883252,0.0265826144134837,-3.62749787035787,1.9335764195407297,0.0001926451780334,-8.554660516878469,3.5499595439252967,3.5499595439252967,2491.353682841458,703.1707361885555,1.600041819493015e-05,7.414371049680214e-06,1.6765663346921303e-05,7.414371049680214e-06,1.6765663346921303e-05,0.4422354723615347,0.0999999999998698,False,True,True,False,,,True,completed_point,resolved,resolved,3.6464250785768646e-05,3.6464250785768646e-05,3.572881707041095e-05,3.572881707041095e-05,3.7199684501126333e-05,3.7199684501126333e-05,0.0440774719579019,0.0025898945773446,3.295322298328904e-05,3.295322298328904e-05,0.0265713991038321,resolved,resolved,4.124122687124052e-05,4.124122687124052e-05,4.0199417128525046e-05,4.0199417128525046e-05,4.228303661395599e-05,4.228303661395599e-05,0.204173483703237,0.008655733418636,2.1792529931298005e-05,2.1792529931298005e-05,0.0001926451780334,1.131004366812227,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m066/result.json,256.0,500,1586.776787909291,eigenfeature_rtol_1e-15,1.9337587377311904,gp,stress,0.0440774719579019,-3.1218064670093915,3.5499595439252967,gp,stress,0.204173483703237,-1.5887852362219086,True,1.1064653553505388,1.1065458090172269
individual_2016_full,2016 full,2016,66,48,1.0,2621238837.199465,6.198706277623963e-06,7.966320225457328e-06,6.198706277623963e-06,7.966320225457328e-06,1.2851585264193084,0.1443101093249115,-1.935790757964543,1.0611533438404068,1.6287383064888727e-06,-13.32770488797204,4.653879218578023,4.653879218578023,16370.719457149044,3519.396977765961,6.245413132455928e-06,2.2069871384042286e-06,4.177052794492393e-06,2.2069871384042286e-06,4.177052794492393e-06,0.5283598860216053,0.0999999999999966,True,True,True,False,,,True,completed_point,resolved,mc_boundary,6.0705983970278225e-06,6.0705983970278225e-06,5.883545938415667e-06,5.883545938415667e-06,6.257650855639978e-06,6.257650855639978e-06,1.0,0.0238405964030257,6.1713824229602184e-06,6.1713824229602184e-06,0.1443835456366675,resolved,mc_boundary,1.0355726677282756e-05,1.0355726677282756e-05,1.0135412333359092e-05,1.0135412333359092e-05,1.057604102120642e-05,1.057604102120642e-05,1.0,0.0238405964030257,7.966320225457328e-06,7.966320225457328e-06,1.6287383064888727e-06,1.7058823529411766,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m066/result.json,256.0,500,6656.204249236139,eigenfeature_rtol_1e-15,1.060830164045967,gp,stress,1.0096280094594563,0.0,4.653879218578023,gp,stress,1.0096280094594563,0.0,True,0.9793331261623763,0.9836691329389287
individual_2021_10pct,2021 10%,2021,66,16,1.0,3205206547.8219824,8.09837329627897e-06,6.587125712517585e-06,8.09837329627897e-06,6.587125712517585e-06,0.8133887475333137,0.0089911932808614,-4.711509705062137,2.365980602330801,5.345109241958475e-07,-14.441913668531429,4.878487966409054,4.878487966409054,16718.31229921601,3428.7855730076644,5.215985943425867e-06,1.7585489637734243e-06,3.645937468641222e-06,1.7585489637734243e-06,3.645937468641222e-06,0.4823310818955996,0.0999999999999688,False,True,True,False,-1.1102230246251563e-16,0.0,True,completed_point,resolved,resolved,8.623496358670632e-06,8.623496358670632e-06,8.454555201072746e-06,8.454555201072746e-06,8.792437516268516e-06,8.792437516268516e-06,0.0964970383693345,0.0044681627080137,8.098751515595002e-06,8.098751515595002e-06,0.008988826671284,resolved,resolved,9.904899432047393e-06,9.904899432047393e-06,9.64071451681435e-06,9.64071451681435e-06,1.0169084347280434e-05,1.0169084347280434e-05,0.3178945670984618,0.0111950236413815,6.587125712517585e-06,6.587125712517585e-06,5.345109241958475e-07,1.1485943775100402,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m066/result.json,256.0,500,7104.279387998105,eigenfeature_rtol_1e-15,2.366078062551826,gp,stress,0.0964970383693345,-2.338242961581376,4.878487966409054,gp,stress,0.3178945670984618,-1.1460355011816517,True,1.0648430299740497,1.0647933008026211
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,66,126,1.0,5982150920.494942,6.635650984800362e-06,7.016043378383136e-06,6.635650984800362e-06,7.016043378383136e-06,1.0573255577266043,0.002844895053562,-5.8622291001116285,2.765142689691207,2.0690602285301334e-13,-29.20651170061181,7.25096518697252,7.25096518697252,35663.57895578954,4921.239063650606,5.961664864322557e-06,1.3521642943986025e-06,2.7105875553112924e-06,1.3521642943986025e-06,2.7105875553112924e-06,0.4988454594462695,0.0999999999999722,True,True,True,False,,,True,completed_point,resolved,mc_boundary,6.949447895710002e-06,6.949447895710002e-06,6.871277342659888e-06,6.871277342659888e-06,7.0276184487601175e-06,7.0276184487601175e-06,1.0,0.0159862494814932,6.665269819533934e-06,6.665269819533934e-06,0.0028886649746267,resolved,mc_boundary,9.423741869690016e-06,9.423741869690016e-06,9.310255451808416e-06,9.310255451808416e-06,9.537228287571617e-06,9.537228287571617e-06,1.0,0.0159862494815009,7.016043378383136e-06,7.016043378383136e-06,2.0690602285301334e-13,1.356041805206919,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/chunked_resource_v1/attempt1_m056_m066/all_2015_2016_2021/m066/result.json,,500,9857.791667807274,eigenfeature_rtol_1e-15,2.7601586408223695,gp,stress,1.0087287212773692,0.0,7.25096518697252,gp,stress,1.0087287211067784,0.0,True,1.0472895442554806,1.042635644748128
individual_2015_full,2015 full,2015,71,66,1.0,96534796.13261202,1.5349752708402096e-05,2.0413782782915835e-05,1.5349752708402096e-05,2.0413782782915835e-05,1.3299095542915038,0.5,-0.6931471805599453,0.0,0.0109235251934944,-4.516836540843438,2.293016580648087,2.293016580648087,1260.7810386838082,550.7242457274265,1.3060379150248007e-05,9.362302324545037e-06,2.0873959075273587e-05,9.362302324545037e-06,2.0873959075273587e-05,0.4485158896203463,0.0999999999997809,False,True,True,False,,,True,completed_point,resolved,bounded_atom,1.7147617247882134e-05,1.7147617247882134e-05,1.6368963104940417e-05,1.6368963104940417e-05,1.7926271390823847e-05,1.7926271390823847e-05,1.0,0.0,1.5349843754405454e-05,1.5349843754405454e-05,0.5,resolved,resolved,4.856839567319216e-05,4.856839567319216e-05,4.717216679364182e-05,4.717216679364182e-05,4.99646245527425e-05,4.99646245527425e-05,0.2577100034838944,0.0112237192227514,2.0413782782915835e-05,2.0413782782915835e-05,0.0109235251934944,2.8323699421965314,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m071/result.json,256.0,500,1224.7615150497022,eigenfeature_rtol_1e-15,-0.8524439129555037,gp,gp,1.0,0.0,2.293016580648087,gp,stress,0.2577100034838944,-1.355920343746246,True,1.117126612632393,1.1171199865119612
individual_2016_full,2016 full,2016,71,52,1.0,2614840235.647342,5.641448827170459e-06,3.142761224413086e-06,5.641448827170459e-06,3.142761224413086e-06,0.5570840613278022,0.2127003653533062,-1.5478708390843958,0.7970866128030153,0.1692018311305898,-1.7766630095837648,0.9573241644852656,0.9573241644852656,3358.628717751688,3508.710416063379,1.2844489204214075e-06,2.207293811205306e-06,4.199272228530491e-06,2.207293811205306e-06,4.199272228530491e-06,0.5256372273768339,0.1000000000181413,True,True,True,False,,,True,completed_point,limited_mc,resolved,1.8428347635352817e-05,1.8428347635352817e-05,1.8188074468886057e-05,1.8188074468886057e-05,1.8668620801819576e-05,1.8668620801819576e-05,0.1082389082478527,0.0045129818986528,5.643878745438084e-06,5.643878745438084e-06,0.2127050437541626,resolved,limited_mc,2.9646002230113786e-05,2.9646002230113786e-05,2.9366891001177576e-05,2.9366891001177576e-05,2.992511345904999e-05,2.992511345904999e-05,0.1782647249333917,0.006941677776371,3.142761224413086e-06,3.142761224413086e-06,0.1692018311305898,1.60871733140312,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch002/individual_2016_full/m071/result.json,,500,6675.281021425745,eigenfeature_rtol_1e-15,0.7970705008406486,stress,gp,0.1082389082478527,-2.2234143815724243,0.9573241644852656,stress,gp,0.1782647249333917,-1.724485614777638,True,3.266598386321939,3.2651919834826972
individual_2021_10pct,2021 10%,2021,71,16,1.0,3806165042.447282,9.22004017783275e-07,2.224329262078996e-07,9.22004017783275e-07,2.224329262078996e-07,0.2412494109761942,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-9.707142129317033,-35380.29557644121,3641.113176768931,-9.295523231880782e-06,1.576269576056349e-06,2.9587225586274465e-06,1.576269576056349e-06,2.9587225586274465e-06,0.5327534247711221,0.0999999999918773,False,True,True,False,-1.1102230246251563e-16,0.0,True,completed_point,resolved,bounded_atom,1.3841441247120023e-06,1.3841441247120023e-06,1.3172506887042924e-06,1.3172506887042924e-06,1.4510375607197127e-06,1.4510375607197127e-06,1.0,0.0,9.222050059673796e-07,9.222050059673796e-07,0.5,resolved,bounded_atom,2.0094681201402673e-06,2.0094681201402673e-06,1.8975947751586887e-06,1.8975947751586887e-06,2.121341465121847e-06,2.121341465121847e-06,1.0,0.0,2.224329262078996e-07,2.224329262078996e-07,0.5,1.4517766497461926,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m071/result.json,256.0,500,6846.091021238728,eigenfeature_rtol_1e-15,-4.018800157046639,stress,gp,1.0,0.0,-9.707142129317033,stress,gp,1.0,0.0,True,1.501234374270761,1.5009071906523164
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,71,134,1.0,6517540074.227236,9.587545144076227e-07,2.452061622426071e-07,9.587545144076227e-07,2.452061622426071e-07,0.2557548971689697,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-6.96238065903674,-35046.393684031216,5031.00306221178,-5.377242530907884e-06,1.270808865590827e-06,2.402550419225589e-06,1.270808865590827e-06,2.402550419225589e-06,0.5289416011508491,0.0999999999832151,True,True,True,False,,,True,completed_point,resolved,bounded_atom,4.085095444468219e-06,4.085095444468219e-06,3.971607126945055e-06,3.971607126945055e-06,4.198583761991383e-06,4.198583761991383e-06,1.0,0.0,9.59920350026718e-07,9.59920350026718e-07,0.5,resolved,bounded_atom,8.078903839898041e-06,8.078903839898041e-06,7.902554795103182e-06,7.902554795103182e-06,8.2552528846929e-06,8.2552528846929e-06,1.0,0.0,2.452061622426071e-07,2.452061622426071e-07,0.5,1.977653631284916,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/all_2015_2016_2021/m071/result.json,256.0,500,9519.47200585108,eigenfeature_rtol_1e-15,-2.9060527262286913,stress,gp,1.0,0.0,-6.96238065903674,stress,gp,1.0,0.0,True,4.260835681167291,4.255660841396389
individual_2015_full,2015 full,2015,73,68,1.0,79943311.6863416,1.8060263608492097e-05,1.0729047890455434e-05,1.8060263608492097e-05,1.0729047890455434e-05,0.5940692850911955,0.5,-0.6931471805599453,0.0,0.4572451864723141,-0.7825355188910901,0.1073764042537484,0.1073764042537484,53.7224301580682,500.36046275311423,6.720065634614776e-07,1.0307952155790491e-05,2.267159411023697e-05,1.0307952155790491e-05,2.267159411023697e-05,0.4546637570198963,0.1000000000002873,False,True,True,False,,,True,completed_point,resolved,bounded_atom,1.970025796179456e-05,1.970025796179456e-05,1.8878858462779915e-05,1.8878858462779915e-05,2.052165746080921e-05,2.052165746080921e-05,1.0,0.0,1.806026263904313e-05,1.806026263904313e-05,0.5,resolved,resolved,3.8969909192183785e-05,3.8969909192183785e-05,3.759264362843167e-05,3.759264362843167e-05,4.0347174755935897e-05,4.0347174755935897e-05,0.5051318955487134,0.0160793174046665,1.0729047890455434e-05,1.0729047890455434e-05,0.4572451864723141,1.9781420765027329,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m073/result.json,256.0,500,1101.5721005751784,eigenfeature_rtol_1e-15,-0.6198122674297837,gp,gp,1.0,0.0,0.1073764042537484,gp,stress,0.5051318955487134,-0.6829357045037712,True,1.0908067782870745,1.0908068368400161
individual_2016_full,2016 full,2016,73,54,1.0,2587489365.177783,1.599589239559275e-06,4.788735104957918e-07,1.599589239559275e-06,4.788735104957918e-07,0.2993728006245734,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-6.164885652484401,-21525.24627591664,3489.267307445425,-8.318969950408924e-06,2.220715474775278e-06,3.925800905790677e-06,2.220715474775278e-06,3.925800905790677e-06,0.5656719553708529,0.0999999999956599,True,True,True,False,,,True,completed_point,resolved,bounded_atom,2.8505448869445708e-05,2.8505448869445708e-05,2.8312585920805925e-05,2.8312585920805925e-05,2.8698311818085487e-05,2.8698311818085487e-05,1.0,0.0,1.5999805449916946e-06,1.5999805449916946e-06,0.5,resolved,bounded_atom,3.161501988303457e-05,3.161501988303457e-05,3.138023323017691e-05,3.138023323017691e-05,3.1849806535892224e-05,3.1849806535892224e-05,1.0,0.0,4.788735104957918e-07,4.788735104957918e-07,0.5,1.1090868987129665,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m073/result.json,,500,6175.233870623214,eigenfeature_rtol_1e-15,-2.826066976393351,stress,gp,1.0,0.0,-6.164885652484401,stress,gp,1.0,0.0,True,17.820480511171503,17.816122176406637
individual_2021_10pct,2021 10%,2021,73,16,1.0,3987591890.336484,1.6292719997291636e-06,5.002584671138093e-07,1.6292719997291636e-06,5.002584671138093e-07,0.307044168927575,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-3.770465045118367,-13923.766957364942,3691.43281270011,-3.4917733158971833e-06,1.523878362950842e-06,2.8444929695902547e-06,1.523878362950842e-06,2.8444929695902547e-06,0.5357293476349687,0.0999999999998966,False,True,True,False,0.0,-4.440892098500626e-16,True,completed_point,resolved,bounded_atom,3.8097348671199014e-06,3.8097348671199014e-06,3.691802058539902e-06,3.691802058539902e-06,3.9276676756999e-06,3.9276676756999e-06,1.0,0.0,1.6299409068250696e-06,1.6299409068250696e-06,0.5,resolved,bounded_atom,5.214743470596745e-06,5.214743470596745e-06,5.066477061990101e-06,5.066477061990101e-06,5.363009879203388e-06,5.363009879203388e-06,1.0,0.0,5.002584671138093e-07,5.002584671138093e-07,0.5,1.3687943262411348,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m073/result.json,256.0,500,6895.5088160950745,eigenfeature_rtol_1e-15,-1.6042391243797516,stress,gp,1.0,0.0,-3.770465045118367,stress,gp,1.0,0.0,True,2.338305002328156,2.3373453915828213
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,73,138,1.0,6655024567.200608,8.932245805487365e-07,2.550302743038529e-07,8.932245805487365e-07,2.550302743038529e-07,0.2855164085914201,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-6.534956051619296,-32961.05002786845,5041.289109399584,-4.952806664353651e-06,1.2471869831555676e-06,2.2915713906220927e-06,1.2471869831555676e-06,2.2915713906220927e-06,0.5442496743760594,0.1000000000366976,True,True,True,False,,,True,completed_point,resolved,bounded_atom,1.135721334157421e-05,1.135721334157421e-05,1.1250772247379558e-05,1.1250772247379558e-05,1.1463654435768862e-05,1.1463654435768862e-05,1.0,0.0,8.939063556365812e-07,8.939063556365812e-07,0.5,resolved,bounded_atom,1.2550128400102162e-05,1.2550128400102162e-05,1.2414982069170252e-05,1.2414982069170252e-05,1.268527473103407e-05,1.268527473103407e-05,1.0,0.0,2.550302743038529e-07,2.550302743038529e-07,0.5,1.105035894162626,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_combined/all_2015_2016_2021/m073/result.json,,500,9271.26432850858,eigenfeature_rtol_1e-15,-3.004738294039544,stress,gp,1.0,0.0,-6.534956051619296,stress,gp,1.0,0.0,True,12.714846399096082,12.70514888943412
individual_2015_full,2015 full,2015,74,70,1.0,72985890.13558884,2.172967850118017e-05,1.6184328910819207e-05,2.172967850118017e-05,1.6184328910819207e-05,0.7448029619922916,0.5,-0.6931471805599453,0.0,0.1343725072363748,-2.0071394310713493,1.10595727041807,1.10595727041807,528.6491632047807,478.4315367114961,7.243169360854376e-06,1.0785442014229218e-05,2.3741272180429557e-05,1.0785442014229218e-05,2.3741272180429557e-05,0.454290820317535,0.0999999999820732,False,True,True,False,,,True,completed_point,resolved,bounded_atom,2.468783278418083e-05,2.468783278418083e-05,2.375849661331399e-05,2.375849661331399e-05,2.561716895504767e-05,2.561716895504767e-05,1.0,0.0,2.1729871081827263e-05,2.1729871081827263e-05,0.5,resolved,resolved,4.6670149646807606e-05,4.6670149646807606e-05,4.496493180751344e-05,4.496493180751344e-05,4.837536748610176e-05,4.837536748610176e-05,0.3178894312469434,0.0117073017699833,1.6184328910819207e-05,1.6184328910819207e-05,0.1343725072363748,1.8904109589041096,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m074/result.json,256.0,500,1053.1439349900336,eigenfeature_rtol_1e-15,-0.2374476490356758,gp,gp,1.0,0.0,1.10595727041807,gp,stress,0.3178894312469434,-1.1460516571450978,True,1.1361342867010205,1.1361242177284392
individual_2016_full,2016 full,2016,74,54,1.0,2561084501.791276,1.97730358544422e-06,1.1302147855799687e-06,1.97730358544422e-06,1.1302147855799687e-06,0.5715939595214233,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-2.012445375796772,-6980.4761095858885,3467.8970084777848,-2.725593827421e-06,2.22815971213048e-06,4.187635069006308e-06,2.22815971213048e-06,4.187635069006308e-06,0.5320806792888007,0.1000000000000597,True,True,True,False,,,True,completed_point,resolved,bounded_atom,4.356232319609008e-05,4.356232319609008e-05,4.327839967062464e-05,4.327839967062464e-05,4.384624672155551e-05,4.384624672155551e-05,1.0,0.0,1.9782820701473085e-06,1.9782820701473085e-06,0.5,resolved,bounded_atom,5.138600706283873e-05,5.138600706283873e-05,5.0987135106262595e-05,5.0987135106262595e-05,5.178487901941486e-05,5.178487901941486e-05,1.0,0.0,1.1302147855799687e-06,1.1302147855799687e-06,0.5,1.1795974891314076,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m074/result.json,,500,6519.91901490628,eigenfeature_rtol_1e-15,-2.264095113765316,stress,gp,1.0,0.0,-2.012445375796772,stress,gp,1.0,0.0,True,22.03117594929329,22.020279035762737
individual_2021_10pct,2021 10%,2021,74,16,1.0,4067654086.757612,2.5771138422343087e-06,8.772559331433131e-07,2.5771138422343087e-06,8.772559331433131e-07,0.3404024761214075,0.4998622584051908,-0.6934227017020281,0.0003452669830012,0.5,-0.6931471805599453,0.0,-1.5421329911547472,-5723.837725611274,3711.0570049852304,-1.4071594101979874e-06,1.5013092968062265e-06,2.794279977784699e-06,1.5013092968062265e-06,2.794279977784699e-06,0.5372794812051948,0.0999999999700595,False,True,True,False,-1.1102230246251563e-16,0.0,True,completed_point,resolved,bounded_atom,5.547366286557372e-06,5.547366286557372e-06,5.426755679872022e-06,5.426755679872022e-06,5.667976893242722e-06,5.667976893242722e-06,1.0,0.0,2.57890443844798e-06,2.57890443844798e-06,0.5,resolved,bounded_atom,5.865875355642006e-06,5.865875355642006e-06,5.7256347300504445e-06,5.7256347300504445e-06,6.006115981233567e-06,6.006115981233567e-06,1.0,0.0,8.772559331433131e-07,8.772559331433131e-07,0.5,1.0574162679425838,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m074/result.json,256.0,500,6909.785154834524,eigenfeature_rtol_1e-15,-0.2158578880688802,stress,gp,1.0,0.0,-1.5421329911547472,stress,gp,1.0,0.0,True,2.1525499555533454,2.151055387649747
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,74,140,1.0,6701724478.684476,1.3894398453086273e-06,5.848643343345034e-07,1.3894398453086273e-06,5.848643343345034e-07,0.4209353404605949,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-2.2603489255577536,-11387.410954209096,5037.029317849638,-1.6991762329871855e-06,1.2367690159645208e-06,2.313238329385396e-06,1.2367690159645208e-06,2.313238329385396e-06,0.5346483327090286,0.0999999999999634,True,True,True,False,,,True,completed_point,resolved,bounded_atom,1.6461708845524324e-05,1.6461708845524324e-05,1.6327640951364383e-05,1.6327640951364383e-05,1.659577673968427e-05,1.659577673968427e-05,1.0,0.0,1.3904648261871534e-06,1.3904648261871534e-06,0.5,resolved,bounded_atom,1.8921923644629737e-05,1.8921923644629737e-05,1.8854865160307747e-05,1.8854865160307747e-05,1.898898212895172e-05,1.898898212895172e-05,1.0,0.0,5.848643343345034e-07,5.848643343345034e-07,0.5,1.1494507540008096,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/scalar_reference_recovery_v1/attempt2_m074_finalized/all_2015_2016_2021/m074/result.json,,500,9424.60361714366,eigenfeature_rtol_1e-15,-1.452419347117753,stress,gp,1.0,0.0,-2.2603489255577536,stress,gp,1.0,0.0,True,11.84773050888561,11.838996956625364
individual_2015_full,2015 full,2015,75,70,1.0,66366288.14016959,2.2157460566905165e-05,3.842215244552867e-06,2.2157460566905165e-05,3.842215244552867e-06,0.1734050358772466,0.4999878252477924,-0.6931715303608147,3.0517578125e-05,0.5,-0.6931471805599453,0.0,-3.62947269589542,-1657.360515986013,455.2291788867536,-2.49729277081998e-05,1.1362653888116914e-05,2.4768148865625567e-05,1.1362653888116914e-05,2.4768148865625567e-05,0.4587607232887135,0.1000000000947896,False,True,True,False,,,True,completed_point,resolved,bounded_atom,2.3167815786234545e-05,2.3167815786234545e-05,2.228620582045009e-05,2.228620582045009e-05,2.4049425752019e-05,2.4049425752019e-05,1.0,0.0,2.2157344727014138e-05,2.2157344727014138e-05,0.5,resolved,bounded_atom,2.410864079278214e-05,2.410864079278214e-05,2.2904549214374645e-05,2.2904549214374645e-05,2.531273237118963e-05,2.531273237118963e-05,1.0,0.0,3.842215244552867e-06,3.842215244552867e-06,0.5,1.0406091370558377,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m075/result.json,256.0,500,999.0250155842348,eigenfeature_rtol_1e-15,-0.2955844302018546,stress,gp,1.0,0.0,-3.62947269589542,gp,gp,1.0,0.0,True,1.0455988725006902,1.0456043389526022
individual_2016_full,2016 full,2016,75,56,1.0,2544589655.113146,1.809513266989474e-06,8.276680676795677e-07,1.809513266989474e-06,8.276680676795677e-07,0.4573981759506946,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-3.232867992462212,-11192.386802305233,3460.842269395392,-4.398503617200141e-06,2.238566155594046e-06,4.1919037373206985e-06,2.238566155594046e-06,4.1919037373206985e-06,0.5340213649621759,0.0999999999999728,True,True,True,False,,,True,completed_point,resolved,bounded_atom,4.190382007068292e-05,4.190382007068292e-05,4.164710000275942e-05,4.164710000275942e-05,4.216054013860642e-05,4.216054013860642e-05,1.0,0.0,1.8103613642048616e-06,1.8103613642048616e-06,0.5,resolved,bounded_atom,4.297640604959086e-05,4.297640604959086e-05,4.285492032614398e-05,4.285492032614398e-05,4.3097891773037736e-05,4.3097891773037736e-05,1.0,0.0,8.276680676795677e-07,8.276680676795677e-07,0.5,1.0255963770629677,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_2016_m075/individual_2016_full/m075/result.json,,500,6484.530540797017,exact_cached_cholesky,-2.5988059003768615,stress,gp,1.0,0.0,-3.232867992462212,stress,gp,1.0,0.0,True,23.15750916841809,23.14666060556795
