lane,mass_GeV,n_attempt_rows,n_finite_attempt_rows,branch_multiplicity,lml_spread,selected_lml,selected_const_opt,selected_ls_opt,selected_source,selected_state_reproducing_attempt_count,selected_at_kernel_bound,review_status
functional_form,0.145,2,2,1,2.257032519992208e-06,1607.4340850759804,77.04123090567427,0.3225567546372552,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.146,2,2,1,1.3137632777215913e-06,1602.3897162067233,76.31953885137797,0.3220128297148307,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.147,2,2,1,7.764447218505666e-07,1603.552322778637,75.95147993289409,0.3218080605555081,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.148,2,2,1,1.2219290965731489e-06,1604.1787950775288,75.27365604970569,0.3213781885414229,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.149,2,2,1,1.8826360701496014e-06,1603.159999902393,74.86099250337595,0.3210307551478243,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.15,2,2,1,1.2099094419681933e-06,1598.2639661011715,75.53371552691341,0.3215272972024761,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.151,2,2,1,1.6793128452263772e-06,1599.3555347101667,77.39153960448748,0.3227227688927789,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.152,2,2,1,2.56724888458848e-07,1599.7497829467718,76.20493774790035,0.321963772861783,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.153,2,2,1,2.4300397853949107e-06,1598.8436859301394,76.95992330804117,0.3224160127668309,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.154,2,2,1,1.5207097021630034e-06,1595.8787646890248,77.14603754326333,0.3223789456292629,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.155,2,2,1,1.616873078091885e-06,1601.2685733870717,76.52626433303784,0.3219193496534848,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.156,2,2,1,3.8243797462200746e-07,1597.2572554847227,76.62997083512174,0.3219894715323353,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.157,2,2,1,3.283703335910104e-07,1595.8715054831534,78.11387406348585,0.3229400802994935,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.158,2,2,1,1.7148483948403737e-06,1595.915535791083,77.62260559663753,0.3226328217617342,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.159,2,2,1,2.737747308856342e-07,1595.6804870900194,76.4064939321607,0.3218582924297472,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.16,2,2,1,1.5155137589317746e-08,1590.8861484234185,77.1406370002986,0.3223720998634774,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.161,2,2,1,1.5735304259578697e-07,1596.1461065264846,76.77917321033915,0.3222292020532969,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.162,2,2,1,2.765964381978847e-06,1591.4000308392112,76.79454820512461,0.3222049569696668,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.163,2,2,1,3.7742415770480875e-06,1591.7053498267617,76.90234129867402,0.322153679568285,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.164,2,2,1,9.429720648768125e-07,1586.856542288686,76.3858592177638,0.3218337053895201,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.165,2,2,1,1.1218571671633981e-07,1592.3054776280844,75.90244261950225,0.3214672616806256,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.166,2,2,1,5.977690307190642e-07,1589.3979217645808,76.69047216903711,0.3220203051483613,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.167,2,2,1,8.63428567754454e-07,1592.9319424119665,79.20738403668912,0.3237061990700558,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.168,2,2,1,1.170682480733376e-06,1593.032075570152,79.62293739405715,0.3240053126783832,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.169,2,2,1,1.037730271491455e-06,1593.7282862239083,80.92269448909471,0.324724808736086,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.17,2,2,1,7.812377589289099e-07,1590.31476426965,79.47279122682099,0.323941305070391,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.171,2,2,1,1.9295366655569524e-06,1595.9216850202622,79.05897580714047,0.3237138196108922,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.172,2,2,1,4.789271770277992e-07,1591.7651492284945,80.29378854976909,0.3244805937241978,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.173,2,2,1,5.24780716659734e-07,1592.702798338668,80.04412208312849,0.3243891227807647,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.174,2,2,1,2.1917255708103767e-06,1588.255357046421,78.23360579077145,0.3233493788157842,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.175,2,2,1,1.1924341833946528e-06,1593.8875215715707,77.1173553893501,0.3226830552794409,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.176,2,2,1,1.9805581814580364e-06,1590.142160551405,77.86433365656654,0.3231014703768802,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.177,2,2,1,1.5082500794960652e-06,1590.503919509721,77.8412799625183,0.3231001374037602,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.178,2,2,1,1.3440835573419463e-06,1590.297663041049,77.04796460810006,0.3226221623041244,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.179,2,2,1,1.2468724435166223e-06,1590.883405599351,76.8315928702994,0.3224609098771995,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.18,2,2,1,2.3933080228744075e-07,1587.2656066500708,76.95316365132459,0.3225605512393379,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.181,3,3,2,2.0910240436933236e-06,1592.579376314297,76.39802040527798,0.3222444944235377,runs/functional_form/attempt_02/results_single.csv,2,False,resolved_reproduced_max_lml
functional_form,0.182,2,2,1,2.0443117136892397e-06,1588.1634272048773,76.93316590168584,0.3225384845170205,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.183,2,2,1,1.0165472303924616e-06,1588.9294224327732,77.13748165808225,0.3226104249424313,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.184,2,2,1,2.1482428564922884e-06,1587.272101451434,77.26003707928875,0.3226218101442311,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.185,2,2,1,3.0504770620609634e-07,1590.4511886736518,76.62714664216605,0.3222876969304743,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.186,2,2,1,2.7371288524591364e-07,1584.4639626542353,74.99730963371371,0.3212429266734813,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.187,2,2,1,1.7128477338701487e-06,1584.6475279079332,74.62209411514823,0.3210348952896862,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.188,2,2,1,1.3461085472954437e-06,1585.1869302380624,74.83684230144391,0.3212138700834313,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.189,2,2,1,5.100275757285999e-07,1586.4138296357671,75.56105766677447,0.3216912957157889,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.19,2,2,1,1.044178134179674e-06,1583.0139218918916,76.97947883279721,0.3225319536749358,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.191,2,2,1,1.4953002391848713e-06,1584.3935211929806,75.5170958068808,0.3216178906045029,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.192,3,3,2,172.78248411377263,1583.8598280631527,75.43312670470073,0.3214998812185154,runs/functional_form/repairs/m192/round_01/results_single.csv,2,False,resolved_reproduced_max_lml
functional_form,0.193,3,3,1,1.292620254389476e-06,1583.7541377424973,75.66894084431549,0.321587974819496,runs/functional_form/repairs/m193/round_01/results_single.csv,3,False,stable_reproduced
functional_form,0.194,2,2,1,5.112642611493357e-07,1579.9706831748554,74.62172516447447,0.3208366619821599,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.195,2,2,1,2.1213099898886867e-07,1584.082564415973,73.81461203041246,0.3201518323866983,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.196,2,2,1,1.39416351885302e-06,1579.6673612764384,74.18029378460972,0.320440645884553,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.197,2,2,1,2.60917818195594e-06,1579.0767912728593,74.80839727301101,0.3209354844858808,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.198,2,2,1,1.1273302789049922e-06,1575.65581704673,75.80595932803047,0.3215758412085048,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.199,2,2,1,1.2673535820795223e-07,1578.5622294070345,76.85443845392845,0.3221882488290063,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.2,2,2,1,1.1701724815793568e-06,1579.4771040297924,76.83216439674493,0.3222334831439428,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.201,2,2,1,4.679982339439448e-07,1575.5837724149592,77.09700563163247,0.322420174255371,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.202,2,2,1,4.493333563004853e-07,1580.1224570273434,75.87916491230231,0.3216548593898138,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.203,2,2,1,6.104237399995327e-07,1575.9431959200651,76.94783590120439,0.3222987922279074,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.204,2,2,1,2.8707709134323522e-06,1578.2331989538625,77.7269206760298,0.3226952687713513,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.205,2,2,1,8.111378519970458e-07,1576.9601428777803,78.11852035753047,0.3229502403188448,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.206,2,2,1,6.129412213340402e-07,1579.4140819187437,78.58889612336642,0.323212663220335,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.207,2,2,1,1.2836062524002045e-07,1575.217429665033,78.21220692516373,0.3230264216529984,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.208,2,2,1,1.2381310625642072e-06,1575.8599825503177,79.26816583710185,0.3236255687876349,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
