dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,source_csv,source_sha256_pending
2021,0.059,0.002066055875,0.0543513742812499,0.0636486257187499,1150639439.2045214,1.64,0.055611668365,0.0623883316349999,0.0067766632699999,0.0,1.0,8000,0.000125,True,18575.011750988622,8.885006539922955e-06,0.0381532297928818,1.7725309668123908,10704.000555248109,6039.848227460407,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.78**2 * RBF(length_scale=0.318),0.0378605893261601,0.516280763538548,0.139809491685398,0.3183874401115455,0.0344187175692365,60.46455437881152,1658.0327988941374,401,23,378,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.250415547037129,18.325055863341635,249.88712540920412,154.10398332598123,runs/gp_mean/attempt_02/results_single.csv,False
2021,0.06,0.0020749,0.055331475,0.064668525,1227129811.8816187,1.64,0.056597164,0.063402836,0.006805672,0.0,1.0,8000,0.000125,True,19067.99842737124,8.409753612961791e-06,0.031938634281175,1.853035513918912,11200.402161958124,6055.819311572171,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.76**2 * RBF(length_scale=0.317),0.0373968740379758,0.5099573732451246,0.1380971094990222,0.317454588908631,0.0339971582163416,60.214609817807165,1662.5045332829488,402,25,377,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.337680134571894,18.023458498229218,245.77443406676204,152.9975367047236,runs/gp_mean/attempt_01/results_single.csv,False
2021,0.06,0.0020749,0.055331475,0.064668525,1227129811.8816187,1.64,0.056597164,0.063402836,0.006805672,0.0,1.0,8000,0.000125,True,19067.998468932536,8.40975363129199e-06,0.0319381041258616,1.853042912072282,11200.388335164816,6055.788049651425,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.76**2 * RBF(length_scale=0.317),0.0373968740379758,0.5099573732451246,0.1380971094990222,0.3174547011882306,0.0339971582163416,60.20529674949672,1662.5045329854777,402,25,377,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.3376834371891,18.023458498229218,245.77443406676204,152.9975908179819,runs/gp_mean/attempt_02/results_single.csv,False
2021,0.061,0.002083915875,0.05631118928125,0.06568881071875,1300223062.3842113,1.64,0.057582377965,0.064417622035,0.0068352440699999,0.0,1.0,8000,0.000125,True,17440.851387354378,7.140685465285831e-06,0.0750543795415111,1.439147419862469,9076.14958442166,6310.695818483266,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.7**2 * RBF(length_scale=0.317),0.0369511713028735,0.5038796086755482,0.136451243073103,0.3167287958435557,0.0335919739117032,59.34995000645232,1656.3870078595648,401,26,375,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.428704507692224,17.731604114236877,241.7946015577755,151.9873233095629,runs/gp_mean/attempt_01/results_single.csv,False
2021,0.061,0.002083915875,0.05631118928125,0.06568881071875,1300223062.3842113,1.64,0.057582377965,0.064417622035,0.0068352440699999,0.0,1.0,8000,0.000125,True,17440.85139234143,7.140685467327643e-06,0.0750544821964346,1.4391466950711571,9076.145725627111,6310.6961893411235,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.7**2 * RBF(length_scale=0.317),0.0369511713028735,0.5038796086755482,0.136451243073103,0.3167288223427129,0.0335919739117032,59.35018128384954,1656.3870090471205,401,26,375,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.428705296546052,17.731604114236877,241.7946015577755,151.9873360256027,runs/gp_mean/attempt_02/results_single.csv,False
2021,0.062,0.0020931035,0.057290517125,0.066709482875,1369521031.0053122,1.64,0.05856731026,0.06543268974,0.0068653794799999,0.0,1.0,8000,0.000125,True,13376.2849903705,5.1155818732581794e-06,0.2548750566509521,0.6592268411230677,4196.401871329503,6366.66790696842,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.99**2 * RBF(length_scale=0.32),0.0365226217287332,0.4980357508463617,0.1348687188919183,0.3199570102958838,0.0332023833897574,63.885528727324456,1654.2093050860828,401,28,373,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.636567548177489,17.449028071824063,237.9412918885099,152.86248878561614,runs/gp_mean/attempt_01/results_single.csv,False
2021,0.062,0.0020931035,0.057290517125,0.066709482875,1369521031.0053122,1.64,0.05856731026,0.06543268974,0.0068653794799999,0.0,1.0,8000,0.000125,True,13376.367110581292,5.115613279038039e-06,0.2548729813053887,0.6592333058343619,4196.455587817406,6366.687434777518,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.99**2 * RBF(length_scale=0.32),0.0365226217287332,0.4980357508463617,0.1348687188919183,0.3199544252950776,0.0332023833897574,63.87851499142001,1654.209305844853,401,28,373,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.636489692296603,17.449028071824063,237.9412918885099,152.86125377702422,runs/gp_mean/attempt_02/results_single.csv,False
2021,0.063,0.002102462875,0.05826945853125,0.06773054146875,1434805820.2432122,1.64,0.059551960885,0.066448039115,0.0068960782299999,0.0,1.0,8000,0.000125,True,10448.367022009896,3.753484809893108e-06,0.5,0.0,-272.12118616476187,6461.06177300698,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.99**2 * RBF(length_scale=0.32),0.0361104197174945,0.4924148143294715,0.133346562087477,0.3195594513594892,0.0328276542886314,63.767866725971146,1654.0346641868366,401,29,372,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.734458897057293,17.17529481584524,234.20856567061688,151.99291039062425,runs/gp_mean/attempt_01/results_single.csv,False
2021,0.063,0.002102462875,0.05826945853125,0.06773054146875,1434805820.2432122,1.64,0.059551960885,0.066448039115,0.0068960782299999,0.0,1.0,8000,0.000125,True,10448.325431805606,3.753469868974617e-06,0.5,0.0,-272.27216513044925,6461.071356718222,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.99**2 * RBF(length_scale=0.32),0.0361104197174945,0.4924148143294715,0.133346562087477,0.3195592014535364,0.0328276542886314,63.77037651124502,1654.034665020152,401,29,372,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.734451284391744,17.17529481584524,234.20856567061688,151.9927915271923,runs/gp_mean/attempt_02/results_single.csv,False
2021,0.064,0.002111994,0.0592480135,0.0687519865,1495426122.7361658,1.64,0.06053632984,0.06746367016,0.00692734032,0.0,1.0,8000,0.000125,True,9147.780843298744,3.103778616738351e-06,0.4999026019832914,0.000244140625,-2972.8836169761794,6463.886003190437,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.36**2 * RBF(length_scale=0.323),0.0357138093206567,0.4870064907362281,0.1318819811349368,0.3229704114708634,0.0324670993824152,69.89720917674296,1653.4363089326928,401,31,370,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.947621364838964,16.909995634768247,230.59084956502153,152.92203077795838,runs/gp_mean/attempt_01/results_single.csv,False
