lane,mass_GeV,n_attempt_rows,n_finite_attempt_rows,branch_multiplicity,lml_spread,selected_lml,selected_const_opt,selected_ls_opt,selected_source,selected_state_reproducing_attempt_count,selected_at_kernel_bound,review_status
gp_mean,0.08,2,2,1,7.605194696225226e-09,1648.9762383054451,67.53139968694474,0.3217377318171722,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.081,3,3,2,220.1690375580813,1642.6343050123048,66.00904333735087,0.3212817820066071,runs/gp_mean/attempt_01/results_single.csv,2,False,resolved_reproduced_max_lml
gp_mean,0.082,2,2,1,1.1197180356248282e-06,1641.8433033924814,68.41264681996881,0.322651677578215,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.083,2,2,1,1.1947231541853398e-06,1644.9928999474353,66.91069287951892,0.3202008133351842,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.084,2,2,1,9.381442396261264e-07,1644.8490776419678,67.25059680728883,0.3213752575466906,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.085,2,2,1,5.204701665206812e-07,1650.55588046851,66.62720231710502,0.3206204630883798,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.086,2,2,1,4.034905032312963e-07,1644.8337904735874,66.3886026578216,0.3203863609896979,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.087,2,2,1,3.448435563768726e-07,1644.2880111061093,65.30251356877086,0.3189297916865887,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.088,2,2,1,1.1329916560498532e-06,1644.3409049917902,64.85054155543567,0.318565456356649,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.089,2,2,1,4.6721424951101653e-07,1643.2331105814771,68.16184545910703,0.3212908917847181,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.09,2,2,1,8.974857337307185e-07,1638.388909663146,69.30533200131433,0.3218853748556568,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.091,2,2,1,7.857279342715628e-07,1645.198211918849,69.2569093706,0.3214290106170252,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.092,2,2,1,6.184759513416793e-07,1641.874837600968,68.48997473324484,0.322048000554762,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.093,2,2,1,8.821052688290365e-07,1642.545339715431,68.79476648711767,0.3227185624004379,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.094,2,2,1,4.895325673714979e-07,1639.0124933580169,71.4376193954296,0.3238811284487401,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.095,2,2,1,1.4835820820735535e-06,1639.4571039769637,68.68440608671885,0.3214667902579245,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.096,2,2,1,1.4403735804080497e-07,1639.7878927221425,69.59392347994236,0.3221555724691732,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.097,2,2,1,6.188581664900994e-07,1639.7078063094011,70.0450621900224,0.3227672281814651,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.098,3,3,2,1.4431343515752815e-06,1639.9675762657562,70.49383461101861,0.3233351920125838,runs/gp_mean/attempt_02/results_single.csv,2,False,resolved_reproduced_max_lml
gp_mean,0.099,2,2,1,1.3429946648102487e-06,1634.554763073807,70.21235756176483,0.3231086024635957,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.1,2,2,1,1.2682432952715317e-06,1640.9401528491858,69.69811571531719,0.3230256840652114,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.101,2,2,1,6.010036486259196e-07,1635.2314991581147,70.0085360657585,0.3235186157005298,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.102,3,3,2,716.5669142177,1635.7065796288612,71.7702655952316,0.3243975089210234,runs/gp_mean/repairs/m102/round_01/results_single.csv,2,False,resolved_reproduced_max_lml
gp_mean,0.103,2,2,1,3.9500673665315844e-07,1633.8156260508804,68.4904735095874,0.322106749372008,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.104,2,2,1,5.314032023306936e-07,1634.1176733240573,66.38510161239348,0.3206526322007593,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.105,2,2,1,1.3655517250299454e-07,1628.7743531294718,66.23723930567859,0.3205300891732738,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.106,2,2,1,9.225459507433698e-09,1632.042899702461,69.11045922217302,0.3225992236692867,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.107,2,2,1,1.529842847958207e-07,1632.33257792926,68.71190784803287,0.3222542831603721,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.108,2,2,1,7.625658327015117e-08,1628.285666990826,68.19733932722086,0.3217380619094468,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.109,2,2,1,1.1830190942418994e-06,1634.3608067453206,68.2791740453402,0.3220406284861135,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.11,2,2,1,1.4102224668022245e-06,1628.7982070178423,67.9106567051142,0.3215292877604722,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.111,2,2,1,2.262788711959729e-07,1628.674774121826,67.61647183861334,0.3211998098107393,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.112,2,2,1,1.3601675163954496e-07,1629.435983600738,65.99254272621081,0.3196195815515052,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.113,2,2,1,4.107519089302514e-07,1629.7474731309644,67.21889040715202,0.3205502137673567,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
