dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,source_csv,source_sha256_pending,selected_source,selected_state_reproducing_attempt_count,reproducing_sources,all_attempt_sources,attempt_row_count,finite_attempt_row_count,branch_multiplicity,attempt_lml_spread,optimizer_repair_applied,review_status,interpolated
2021,0.099,0.002553785875,0.09325398178125,0.10474601821875,1511028905.8514876,1.64,0.094811791165,0.103188208835,0.0083764176699999,0.0,1.0,8000,0.000125,True,8821.317861968946,1.9148970340691574e-06,0.5,0.0,-948.5512112172428,5689.317391823605,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.73**2 * RBF(length_scale=0.322),0.0280155899022987,0.3820307713949833,0.1034544219521848,0.3217974239604169,0.0254687180929988,76.13551594055696,1625.9064290693827,397,85,312,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.635006708440343,10.970218833361969,149.59389318220866,126.007989593261,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,4.4390571929397993e-07,False,stable_reproduced,False
2021,0.1,0.0025695,0.094218625,0.105781375,1487397833.440122,1.64,0.09578602,0.10421398,0.00842796,0.0,1.0,8000,0.000125,True,9546.34784211267,2.084155084895792e-06,0.4529113153793109,0.1183092470684119,558.1736195567383,5596.046800600528,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.75**2 * RBF(length_scale=0.322),0.027907474759607,0.3805564739946421,0.1030551803288439,0.3224652408050216,0.0253704315996428,76.50317007921,1632.212065773453,398,87,311,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.710278086461946,10.861052640438642,148.10526327870872,125.49727215606993,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,2.28809494728921e-06,False,stable_reproduced,False
2021,0.101,0.002585385875,0.09518288178125,0.10681711821875,1463545807.7925766,1.64,0.096759967165,0.105240032835,0.00848006567,0.0,1.0,8000,0.000125,True,10456.587965903564,2.297112280206367e-06,0.362610381696111,0.3514900132791357,1962.4423004845423,5583.899566459049,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.8**2 * RBF(length_scale=0.323),0.0278033140562975,0.3791361007676941,0.1026705414406892,0.3233641647291253,0.0252757400511796,77.39518045358842,1626.3508145870992,397,88,309,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.793459818559658,10.754028760328694,146.64584673175492,125.07384984809096,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,1.302405507885851e-07,False,stable_reproduced,False
2021,0.102,0.0026014435,0.096146752125,0.1078532478749999,1439773239.9828668,1.64,0.09773363266,0.1062663673399999,0.0085327346799999,0.0,1.0,8000,0.000125,True,10694.26520281002,2.3647030019348793e-06,0.3312246116136026,0.4365341560703425,2388.2802536890545,5535.94859172969,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.89**2 * RBF(length_scale=0.324),0.0277029922867878,0.3777680766380165,0.1023000787550902,0.3238783942342404,0.0251845384425344,78.97511629352157,1626.7685718088917,397,90,307,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.860207661667475,10.649084743446428,145.21479195608765,124.4994920067418,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,1.2408440852595959e-06,False,stable_reproduced,False
2021,0.103,0.002617672875,0.0971102360312499,0.10888976396875,1415306075.6792226,1.64,0.098707016485,0.107292983515,0.00858596703,0.0,1.0,8000,0.000125,True,11507.074880904987,2.5632871805292852e-06,0.2585848086397896,0.6477145105531381,3552.209413987401,5499.423968436195,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.71**2 * RBF(length_scale=0.322),0.0276063983918545,0.3764508871616523,0.1019433821586847,0.3221350852047981,0.0250967258107768,75.80948493647578,1625.1758075660014,397,91,306,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.835741508020527,10.546160544164444,143.81128014769695,123.0616278608908,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,9.346226761408616e-07,False,stable_reproduced,False
2021,0.104,0.002634074,0.0980733335,0.1099266664999999,1390650623.4117515,1.64,0.09968011864,0.10831988136,0.00863976272,0.0,1.0,8000,0.000125,True,11856.56944058888,2.6621198094206667e-06,0.2273897342766891,0.7474707234751021,4085.5057687208646,5461.8003600310285,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.6**2 * RBF(length_scale=0.321),0.0275134255467139,0.3751830756370089,0.1016000571748166,0.3212291229926604,0.0250122050424672,74.02673068307772,1625.6270951097126,397,93,304,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.842894996552998,10.445198406238394,142.4345237214326,121.95144213589307,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,2.5381518753420096e-07,False,stable_reproduced,False
2021,0.105,0.002650646875,0.0990360445312499,0.11096395546875,1366191403.4118524,1.64,0.100652939125,0.109347060875,0.00869412175,0.0,1.0,8000,0.000125,True,11456.58708158866,2.5934288351002905e-06,0.2624272758211695,0.6358801344883005,3541.4197252161457,5450.946064350101,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.6**2 * RBF(length_scale=0.321),0.0274239709611162,0.3739632403788584,0.1012697242253318,0.321122072970926,0.0249308826919238,73.91628954039479,1620.2997178755636,396,94,302,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.880493520389884,10.346142754725216,141.08376483716202,121.14856792115172,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,2.7652731660054997e-08,False,stable_reproduced,False
2021,0.106,0.0026673915,0.099998369125,0.112001630875,1341676381.151068,1.64,0.10162547794,0.11037452206,0.0087490441199999,0.0,1.0,8000,0.000125,True,10480.413849014669,2.3930111082918116e-06,0.3259302210171489,0.4511791410315208,2473.886123254487,5362.669879483102,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.78**2 * RBF(length_scale=0.323),0.0273379356906521,0.3727900321452559,0.1009520179337844,0.3228542355310341,0.0248526688096837,77.08645253593362,1623.328471806184,397,96,301,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.990726992074004,10.248940093965247,139.758274008617,121.03743883529438,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,7.716660093137762e-07,False,stable_reproduced,False
2021,0.107,0.002684307875,0.10096030728125,0.11303969271875,1317225676.2626095,1.64,0.102597735085,0.111402264915,0.0088045298299999,0.0,1.0,8000,0.000125,True,9766.676510099363,2.2502084956210506e-06,0.3849684481825436,0.2924574395540323,1563.5595964366164,5319.736063353082,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.74**2 * RBF(length_scale=0.322),0.0272552244585561,0.3716621517075835,0.1006465864674015,0.3223397878650786,0.0247774767805055,76.44228667837763,1623.6817121189224,397,98,299,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.00938714303182,10.153538911238387,138.45734878961437,120.08301688012544,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,1.443340806872584e-07,False,stable_reproduced,False
2021,0.108,0.002701396,0.101921859,0.114078141,1292640439.8447058,1.64,0.10356971056,0.11243028944,0.0088605788799999,0.0,1.0,8000,0.000125,True,8785.248655685285,2.0434898559541544e-06,0.5,0.0,71.7763933637358,5313.109058056646,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.68**2 * RBF(length_scale=0.322),0.0271757454873275,0.3705783475544666,0.1003530909153006,0.3215137310507291,0.0247052231702977,75.42655644657486,1619.729053067343,396,99,297,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.0139982478391,10.059889585728104,137.18031253265593,119.0176231292003,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,1.1017914403055329e-06,False,stable_reproduced,False
2021,0.109,0.002718655875,0.10288302428125,0.11511697571875,1268214292.8765628,1.64,0.104541404365,0.1134585956349999,0.0089171912699999,0.0,1.0,8000,0.000125,True,8150.081519935578,1.914532457447321e-06,0.4999026019832914,0.000244140625,-793.5091656058404,5226.877477335658,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.71**2 * RBF(length_scale=0.322),0.0270994103395402,0.3695374137210039,0.1000712047006427,0.3221314505049941,0.0246358275814002,75.91927012118272,1625.7251130767615,397,101,296,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.075730841215956,9.967944302454349,135.92651321528655,118.4892333992047,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,2.1155547074158676e-06,False,stable_reproduced,False
2021,0.11,0.0027360875,0.103843803125,0.116156196875,1243647528.4440663,1.64,0.1055128165,0.1144871835,0.008974367,0.0,1.0,8000,0.000125,True,7476.027089308383,1.774601287041058e-06,0.5,0.0,-2223.43514499447,5219.2543846776825,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.65**2 * RBF(length_scale=0.321),0.0270261337672677,0.3685381877354698,0.0998006130245964,0.3211505826487479,0.0245692125156979,74.82475602208007,1620.275028243993,396,102,294,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.071260726958805,9.87765697086361,134.69532232995832,117.37584512510944,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,1.5550635907857213e-06,False,stable_reproduced,False
2021,0.111,0.002753690875,0.10480419553125,0.11719580446875,1219296431.1209323,1.64,0.106483946965,0.115516053035,0.0090321060699999,0.0,1.0,8000,0.000125,True,7028.062455193081,1.6862550094376118e-06,0.5,0.0,-3218.0068092438432,5172.137711177254,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.61**2 * RBF(length_scale=0.321),0.0269558335695793,0.3675795486760824,0.0995410123401082,0.3206068910192497,0.0245053032450721,74.12525956365918,1620.2136604621892,396,104,292,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.083163583528451,9.788983147783204,133.4861338334073,116.42806167168264,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,2.0070460777787957e-06,False,stable_reproduced,False
2021,0.112,0.002771466,0.1057642015,0.1182357985,1195083180.8359652,1.64,0.10745479576,0.11654520424,0.00909040848,0.0,1.0,8000,0.000125,True,6525.41534308286,1.583113035032677e-06,0.5,0.0,-4636.41669511467,5134.579171468495,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.47**2 * RBF(length_scale=0.319),0.0268884304576102,0.3666604153310482,0.0992921098536402,0.3187618920027045,0.0244440276887365,71.80516432861027,1621.2020028311815,396,105,291,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.04048154672912,9.70187996447014,132.29836315186554,115.015624222958,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,4.755595455208095e-07,False,stable_reproduced,False
2021,0.113,0.002789412875,0.10672382103125,0.11927617896875,1171074447.656905,1.64,0.108425362885,0.117574637115,0.00914927423,0.0,1.0,8000,0.000125,True,6405.2093360070485,1.5717747278940349e-06,0.5,0.0,-4790.890833945279,5082.069077241059,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.54**2 * RBF(length_scale=0.32),0.0268238479267369,0.3657797444555033,0.0990536230531478,0.3195332188113055,0.0243853162970335,72.97956153382874,1621.4216717873803,396,107,289,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.103509297116492,9.616306057502122,131.1314462386653,114.5521416621788,runs/functional_form/repairs/m113/round_01/results_single.csv,False,runs/functional_form/repairs/m113/round_01/results_single.csv,2,runs/functional_form/repairs/m113/round_01/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv|runs/functional_form/repairs/m113/round_01/results_single.csv,3,3,2,737.5567360907314,True,resolved_reproduced_max_lml,False
2021,0.114,0.0028075315,0.107683054125,0.120316945875,1146935681.7505815,1.64,0.10939564834,0.11860435166,0.00920870332,0.0,1.0,8000,0.000125,True,6334.342386087341,1.573176828290146e-06,0.5,0.0,-4930.527341622611,5059.990372522314,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.55**2 * RBF(length_scale=0.32),0.0267620121354335,0.3649365291195483,0.0988252792607253,0.3199568131918952,0.0243291019413032,73.1599121567835,1616.1807494647635,395,108,287,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.151197029953186,9.532221503279144,129.9848386810792,113.96374829343686,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,1.9208778212487232e-07,False,stable_reproduced,False
2021,0.115,0.002825821875,0.10864190078125,0.12135809921875,1123372222.1676126,1.64,0.110365652125,0.119634347875,0.00926869575,0.0,1.0,8000,0.000125,True,6284.427012914639,1.579661696816358e-06,0.5,0.0,-4660.879111355155,4979.265242459132,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.6**2 * RBF(length_scale=0.32),0.026702851790388,0.3641297971416546,0.0986068152083701,0.3204777669014212,0.0242753198094436,73.90410399673704,1621.1960063273996,396,110,286,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.201793814339297,9.4495877559119,128.85801485334406,113.4104628945946,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,4.6936747821746394e-08,False,stable_reproduced,False
2021,0.116,0.002844284,0.109600361,0.122399639,1099793946.70252,1.64,0.11133537424,0.12066462576,0.0093292515199999,0.0,1.0,8000,0.000125,True,6336.954819539296,1.6129883052174409e-06,0.5,0.0,-4410.8202571522725,4966.208150023572,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.52**2 * RBF(length_scale=0.32),0.0266462980375249,0.3633586096026131,0.0983979766355584,0.3196018968388561,0.0242239073068408,72.60469634935478,1615.7656032079194,395,111,284,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.193655870231964,9.368367588301648,127.75046711320428,112.36638002353354,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,8.825845725368708e-07,False,stable_reproduced,False
2021,0.117,0.002862917875,0.11055843478125,0.12344156521875,1076409135.485572,1.64,0.112304814685,0.121695185315,0.00939037063,0.0,1.0,8000,0.000125,True,6695.500845546543,1.7263933504315238e-06,0.4999026019832914,0.000244140625,-2963.449024798313,4910.114064989289,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.67**2 * RBF(length_scale=0.321),0.0265922843585697,0.3626220594350426,0.0981985179072823,0.3212564945131815,0.0241748039623361,75.1637602581927,1616.460503229985,395,113,282,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.288897606520088,9.288525036216694,126.66170503931852,112.21296192898356,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,7.681701390538365e-07,False,stable_reproduced,False
2021,0.118,0.0028817235,0.1115161221249999,0.124483877875,1053178929.4199272,1.64,0.11327397346,0.1227260265399999,0.0094520530799999,0.0,1.0,8000,0.000125,True,7256.802851757491,1.8961866193611704e-06,0.5,0.0,-1377.0391570786787,4864.182955981503,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.67**2 * RBF(length_scale=0.321),0.0265407464728296,0.3619192700840412,0.0980082016513522,0.3209470088818956,0.024127951338936,75.10309112907495,1617.7522359340437,395,114,281,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.301875669981673,9.21002534519002,125.59125470713664,111.3732836900888,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,8.644860827189405e-07,False,stable_reproduced,False
2021,0.119,0.002900700875,0.1124734230312499,0.12552657696875,1030627124.242168,1.64,0.114242850565,0.1237571494349999,0.0095142988699999,0.0,1.0,8000,0.000125,True,8003.078294264615,2.1189878091909565e-06,0.4957995234417252,0.0105292278578358,120.32983705650231,4818.307404835036,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.68**2 * RBF(length_scale=0.321),0.0264916222438949,0.3612493942349304,0.0978267984138683,0.3214304940585162,0.0240832929489953,75.42765071524559,1620.1191793348908,395,116,279,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.346617289390434,9.13283492007596,124.53865800103584,110.81132040494046,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,3.4448567021172494e-07,False,stable_reproduced,False
2021,0.12,0.00291985,0.1134303374999999,0.1265696624999999,1008026180.837055,1.64,0.115211446,0.124788554,0.009577108,0.0,1.0,8000,0.000125,True,8772.357078816334,2.3549579967262346e-06,0.3864608854714071,0.2885552156391116,1358.7314751056415,4796.81186749639,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.69**2 * RBF(length_scale=0.322),0.0264448515909636,0.3606116126040493,0.0976540863317667,0.3216624696022896,0.0240407741736032,75.53188907463007,1614.873012449788,394,117,277,416,22,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.3798715165951,9.05692127710794,123.5034719605628,110.16403911238238,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,1.4090132935962174e-06,False,stable_reproduced,False
2021,0.121,0.002939170875,0.1143868655312499,0.12761313446875,985440224.1699862,1.64,0.116179759765,0.125820240235,0.0096404804699999,0.0,1.0,8000,0.000125,True,9465.048713351014,2.577668828352267e-06,0.2980623588742672,0.52998155741723,2497.014597431671,4724.490543139257,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.74**2 * RBF(length_scale=0.322),0.0264003764045369,0.3600051327891407,0.0974898508215015,0.3220075089656111,0.0240003421859427,76.34027640052852,1619.1479112925103,395,119,276,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.41678824705319,8.982252998317762,122.48526815887854,109.55726041808,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,3.284958438598551e-08,False,stable_reproduced,False
2021,0.122,0.0029586635,0.115343007125,0.128656992875,963312661.4875358,1.64,0.11714779186,0.12685220814,0.00970441628,0.0,1.0,8000,0.000125,True,10112.001732525034,2.794022879857324e-06,0.2281855079921859,0.7448357566819113,3448.792134861343,4684.74412867042,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.66**2 * RBF(length_scale=0.321),0.0263581404662262,0.3594291881758127,0.0973338842829142,0.3208557902581979,0.0239619458783875,74.95868893711545,1620.2128336344354,395,121,274,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.390222642460516,8.908799688178892,121.48363211153033,108.44619209254375,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,3.860782271658536e-07,False,stable_reproduced,False
2021,0.123,0.002978327875,0.11629876228125,0.12970123771875,941612336.1342888,1.64,0.118115542285,0.127884457715,0.00976891543,0.0,1.0,8000,0.000125,True,10037.06461883716,2.814163922998992e-06,0.2340585511138189,0.7255460540776698,3379.882230104017,4659.956224546348,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.75**2 * RBF(length_scale=0.322),0.026318089372443,0.3588830368969509,0.0971859858174404,0.3220467512848269,0.02392553579313,76.56293770464787,1615.700984336799,394,122,272,416,22,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.460377818468706,8.836531932349143,120.49816271385194,108.13005310398437,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,9.469943051954033e-07,False,stable_reproduced,False
2021,0.124,0.002998164,0.117254131,0.130745869,920037116.668702,1.64,0.1190830110399999,0.12891698896,0.00983397792,0.0,1.0,8000,0.000125,True,9692.51261365894,2.7588574652921634e-06,0.2512009265100229,0.6707153959046018,3079.422982724119,4590.985183962506,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.71**2 * RBF(length_scale=0.321),0.0262801704617562,0.3583659608421308,0.0970459609598579,0.3214080996813057,0.023891064056142,75.83058352854282,1622.03398033032,395,124,271,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.45306759573466,8.765421258395557,119.52847170539395,107.20164063116816,runs/functional_form/attempt_02/results_single.csv,False,runs/functional_form/attempt_02/results_single.csv,2,runs/functional_form/attempt_02/results_single.csv|runs/functional_form/attempt_01/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,1.0843850759556517e-06,False,stable_reproduced,False
2021,0.125,0.003018171875,0.11820911328125,0.13179088671875,898531012.9433209,1.64,0.120050198125,0.129949801875,0.00989960375,0.0,1.0,8000,0.000125,True,9776.09313113076,2.826455600953248e-06,0.242149859480475,0.699403791610524,3206.9844795500544,4581.50373797432,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.56**2 * RBF(length_scale=0.319),0.0262443327457108,0.3578772647142392,0.0969136214228183,0.3191475249282567,0.0238584843142826,73.2133302857107,1617.7491530536654,394,125,269,416,22,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.376689010257149,8.695440098390975,118.57418315987692,105.74199818499623,runs/functional_form/attempt_01/results_single.csv,False,runs/functional_form/attempt_01/results_single.csv,2,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,runs/functional_form/attempt_01/results_single.csv|runs/functional_form/attempt_02/results_single.csv,2,2,1,7.134212864912115e-08,False,stable_reproduced,False
